product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
GLOVES MEDIUM NITRILE NONSTERILE (DR.GREG),6.0,1200.0,1200.0,2,2,0,0.0,0.0,2655,0.0,7e-06,0.998029,C,ABC/Pareto using total_trade_price revenue,draft
GABASAPH-300MG,8.0,1200.0,1200.0,5,4,0,0.0,0.0,2656,0.0,7e-06,0.998035,C,ABC/Pareto using total_trade_price revenue,draft
"SAM SPLINT, SMALL 9 INCHES",8.0,1200.0,1200.0,1,1,0,0.0,0.0,2657,0.0,7e-06,0.998042,C,ABC/Pareto using total_trade_price revenue,draft
COVER GLASS CLEAR 22X22MM (CITOTEST),20.0,1200.0,1200.0,1,1,0,0.0,0.0,2658,0.0,7e-06,0.998049,C,ABC/Pareto using total_trade_price revenue,draft
LANCET G21,3.0,1200.0,231.0,1,1,0,231.0,1200.0,2659,0.1925,7e-06,0.998056,C,ABC/Pareto using total_trade_price revenue,draft
XRAY ENVELOPE 11X14,3.0,1200.0,90.0,2,1,0,90.0,1200.0,2660,0.075,7e-06,0.998062,C,ABC/Pareto using total_trade_price revenue,draft
MALLEABLE RETRACTOR SIZE 12''X2 1/2'',2.0,1200.0,0.0,1,1,0,0.0,0.0,2661,0.0,7e-06,0.998069,C,ABC/Pareto using total_trade_price revenue,draft
DIGITAL FOREHEAD THERMOMETER INFRARED (DELI),2.0,1198.0,1198.0,1,1,0,0.0,0.0,2662,0.0,7e-06,0.998076,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (SURE-GUARD),7.0,1190.0,722.4,1,1,0,722.4,1190.0,2663,0.607059,7e-06,0.998082,C,ABC/Pareto using total_trade_price revenue,draft
TOVIT 60ML SYR,66.0,1188.0,1188.0,2,1,0,0.0,0.0,2664,0.0,7e-06,0.998089,C,ABC/Pareto using total_trade_price revenue,draft
EUROMED 0.9% SODIUM CHLORIDE 9MG/ML 50ML,30.0,1185.0,1185.0,1,1,0,0.0,0.0,2665,0.0,7e-06,0.998096,C,ABC/Pareto using total_trade_price revenue,draft
AMIODAL 50MG/ML (150MG/3ML),1.0,1181.0,194.0,1,1,0,194.0,1181.0,2666,0.164268,7e-06,0.998102,C,ABC/Pareto using total_trade_price revenue,draft
TRACEN 10MG,20.0,1180.0,858.0,3,3,0,91.0,413.0,2667,0.220339,7e-06,0.998109,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG - YELLOW - SMALL,9.0,1170.0,1170.0,1,1,0,0.0,0.0,2668,0.0,7e-06,0.998116,C,ABC/Pareto using total_trade_price revenue,draft
KEJIE ID CARD CASE ASSTD T-732H 85X55MM,180.0,1170.0,1170.0,1,1,0,0.0,0.0,2669,0.0,7e-06,0.998122,C,ABC/Pareto using total_trade_price revenue,draft
LANCET G23 (SURGITECH),7.0,1170.0,725.0,2,2,0,725.0,1170.0,2670,0.619658,7e-06,0.998129,C,ABC/Pareto using total_trade_price revenue,draft
INK BLACK BTD-60BK (BROTHER),3.0,1170.0,0.0,1,1,0,0.0,0.0,2671,0.0,7e-06,0.998135,C,ABC/Pareto using total_trade_price revenue,draft
RIBER 500MG,13.0,1170.0,1170.0,3,3,0,0.0,0.0,2672,0.0,7e-06,0.998142,C,ABC/Pareto using total_trade_price revenue,draft
ASCOPHIL 500MG,20.0,1160.0,1103.0,6,4,0,175.0,290.0,2673,0.603448,7e-06,0.998148,C,ABC/Pareto using total_trade_price revenue,draft
LABORATORY TIMER (GENERIC),4.0,1160.0,1160.0,1,1,0,0.0,0.0,2674,0.0,7e-06,0.998155,C,ABC/Pareto using total_trade_price revenue,draft
ULTRASOUND TRANSMISSION GEL 5 LITERS,2.0,1160.0,970.0,2,2,0,390.0,580.0,2675,0.672414,7e-06,0.998161,C,ABC/Pareto using total_trade_price revenue,draft
TOILET TISSUE 12'S (FEMME),11.0,1155.0,821.0,2,2,0,821.0,1155.0,2676,0.710823,6e-06,0.998168,C,ABC/Pareto using total_trade_price revenue,draft
ASMAIR,100.0,1150.0,1150.0,1,1,0,0.0,0.0,2677,0.0,6e-06,0.998174,C,ABC/Pareto using total_trade_price revenue,draft
LATEX EXAMINATION GLOVES MEDIUM INDOPLAS,5.0,1150.0,1150.0,1,1,0,0.0,0.0,2678,0.0,6e-06,0.998181,C,ABC/Pareto using total_trade_price revenue,draft
RENITE-5 XL 5MG,5.0,1150.0,0.0,1,1,0,0.0,0.0,2679,0.0,6e-06,0.998187,C,ABC/Pareto using total_trade_price revenue,draft
BP INFLATION BAG RUBBER ADULT (DENJECT),10.0,1150.0,220.0,1,1,0,220.0,1150.0,2680,0.191304,6e-06,0.998194,C,ABC/Pareto using total_trade_price revenue,draft
GOPRIME IV,5.0,1150.0,1150.0,1,1,0,1150.0,1150.0,2681,1.0,6e-06,0.9982,C,ABC/Pareto using total_trade_price revenue,draft
DIAHIST 12.5MG/5ML SYR,82.0,1148.0,1148.0,2,2,0,0.0,0.0,2682,0.0,6e-06,0.998206,C,ABC/Pareto using total_trade_price revenue,draft
BUSCOPAN 10MG,35.0,1146.25,0.0,1,1,0,0.0,0.0,2683,0.0,6e-06,0.998213,C,ABC/Pareto using total_trade_price revenue,draft
ALLECUR P,72.0,1144.8,1144.8,1,1,0,0.0,0.0,2684,0.0,6e-06,0.998219,C,ABC/Pareto using total_trade_price revenue,draft
ALLUJEN 100MG TAB,15.26,1144.5,1114.75,5,3,0,64.75,150.0,2685,0.431667,6e-06,0.998226,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 6.0MM (PARTNERS),19.0,1140.0,551.0,1,1,0,551.0,1140.0,2686,0.483333,6e-06,0.998232,C,ABC/Pareto using total_trade_price revenue,draft
KELCITRA 1080MG,3.0,1140.0,1140.0,1,1,0,0.0,0.0,2687,0.0,6e-06,0.998238,C,ABC/Pareto using total_trade_price revenue,draft
VENTOMAX 2MG/5ML 60ML SYRUP,71.0,1136.0,284.0,1,1,0,284.0,1136.0,2688,0.25,6e-06,0.998245,C,ABC/Pareto using total_trade_price revenue,draft
LIQUID HAND SOAP 750ML (BODY TREATS),10.0,1130.0,1130.0,1,1,0,0.0,0.0,2689,0.0,6e-06,0.998251,C,ABC/Pareto using total_trade_price revenue,draft
SAPHLOR PLUS-62.5 50MG/12.5MG,9.0,1125.0,1125.0,3,3,0,250.0,250.0,2690,1.0,6e-06,0.998257,C,ABC/Pareto using total_trade_price revenue,draft
"ELASTIC BANDAGE 4""X5Y - SURGITECH",28.0,1120.0,1120.0,2,2,0,800.0,800.0,2691,1.0,6e-06,0.998264,C,ABC/Pareto using total_trade_price revenue,draft
FLUIFORT-M 250MG SUS,32.0,1120.0,1120.0,2,2,0,0.0,0.0,2692,0.0,6e-06,0.99827,C,ABC/Pareto using total_trade_price revenue,draft
PHILIPPINE FLAG,8.0,1120.0,480.0,2,2,0,480.0,1120.0,2693,0.428571,6e-06,0.998276,C,ABC/Pareto using total_trade_price revenue,draft
FORALIVIT,5.0,1113.75,1113.75,1,1,0,0.0,0.0,2694,0.0,6e-06,0.998283,C,ABC/Pareto using total_trade_price revenue,draft
KDICEF 250MG,60.0,1110.0,1110.0,1,1,0,0.0,0.0,2695,0.0,6e-06,0.998289,C,ABC/Pareto using total_trade_price revenue,draft
KIDDIREL 15ML,27.0,1107.0,1083.0,3,3,0,468.0,492.0,2696,0.95122,6e-06,0.998295,C,ABC/Pareto using total_trade_price revenue,draft
SAFEGUARD 90G,30.0,1104.45,395.55,1,1,0,395.55,1104.45,2697,0.358142,6e-06,0.998301,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE PARTNERS 2.0,24.0,1104.0,1104.0,3,3,0,0.0,0.0,2698,0.0,6e-06,0.998307,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 2X5 (INDOPLAS),92.0,1104.0,772.0,3,3,0,772.0,1104.0,2699,0.699275,6e-06,0.998314,C,ABC/Pareto using total_trade_price revenue,draft
RAMTREX,11.0,1102.0,1079.5,2,2,0,527.5,550.0,2700,0.959091,6e-06,0.99832,C,ABC/Pareto using total_trade_price revenue,draft
N/10 HYDROCHLORIC ACID 500ML,5.0,1100.0,1100.0,1,1,0,0.0,0.0,2701,0.0,6e-06,0.998326,C,ABC/Pareto using total_trade_price revenue,draft
CERVICAL COLLAR SMALL,2.0,1100.0,670.0,1,1,0,670.0,1100.0,2702,0.609091,6e-06,0.998332,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE PAD 4X4-SUREGUARD,5.0,1100.0,1100.0,1,1,0,0.0,0.0,2703,0.0,6e-06,0.998338,C,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL 3.785 LITERS 70%,5.0,1100.0,1100.0,1,1,0,0.0,0.0,2704,0.0,6e-06,0.998344,C,ABC/Pareto using total_trade_price revenue,draft
AEROSOL MASK PEDIA (ORMED),20.0,1100.0,800.0,2,2,0,800.0,1100.0,2705,0.727273,6e-06,0.998351,C,ABC/Pareto using total_trade_price revenue,draft
PLASTER ADHESIVE BANDAGE WATER RESIST (MEDIPLAST),11.0,1100.0,1100.0,2,2,0,0.0,0.0,2706,0.0,6e-06,0.998357,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES LARGE LATEX NONSTERILE (PROCARE),5.0,1100.0,65.0,1,1,0,65.0,1100.0,2707,0.059091,6e-06,0.998363,C,ABC/Pareto using total_trade_price revenue,draft
ANTI HUMAN GLOBULIN (EPICLONE),1.0,1100.0,0.0,1,1,0,0.0,0.0,2708,0.0,6e-06,0.998369,C,ABC/Pareto using total_trade_price revenue,draft
LORASAPH 10MG,9.0,1092.0,987.0,3,3,0,0.0,0.0,2709,0.0,6e-06,0.998375,C,ABC/Pareto using total_trade_price revenue,draft
BERCEF 50MG/ML,26.0,1092.0,1092.0,3,3,0,0.0,0.0,2710,0.0,6e-06,0.998381,C,ABC/Pareto using total_trade_price revenue,draft
MICRO CENTRIFUGE TUBE 1.5MLX500'S TRULAB,1.0,1090.0,330.0,1,1,0,330.0,1090.0,2711,0.302752,6e-06,0.998387,C,ABC/Pareto using total_trade_price revenue,draft
HYPERSTOP 25MG,32.0,1088.0,1088.0,5,5,0,0.0,0.0,2712,0.0,6e-06,0.998393,C,ABC/Pareto using total_trade_price revenue,draft
FOLISAPH 5MG,10.0,1080.0,1080.0,1,1,0,0.0,0.0,2713,0.0,6e-06,0.9984,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (PARTNERS),18.0,1080.0,504.0,1,1,0,504.0,1080.0,2714,0.466667,6e-06,0.998406,C,ABC/Pareto using total_trade_price revenue,draft
LEFESONE 10MG/5ML,20.0,1080.0,1080.0,1,1,0,0.0,0.0,2715,0.0,6e-06,0.998412,C,ABC/Pareto using total_trade_price revenue,draft
ABHAY-TOX 40IU/0.5ML IM,168.1036,1076.74,559.64,5,2,1,559.64,1076.74,2716,0.519754,6e-06,0.998418,C,ABC/Pareto using total_trade_price revenue,draft
BRICALIN 500MCG/ML,1.0,1076.0,159.0,1,1,0,159.0,1076.0,2717,0.14777,6e-06,0.998424,C,ABC/Pareto using total_trade_price revenue,draft
WOODEN APPLICATOR STICK : NON STERILE - PARTNERS,5.0,1075.0,156.0,2,2,0,156.0,645.0,2718,0.24186,6e-06,0.99843,C,ABC/Pareto using total_trade_price revenue,draft
PARACETAMOL MYREX 250MG/5ML,71.0,1065.0,915.0,3,3,0,765.0,915.0,2719,0.836066,6e-06,0.998436,C,ABC/Pareto using total_trade_price revenue,draft
HIVENT EM 1MG/ML,46.0,1060.0,265.0,5,3,0,0.0,795.0,2720,0.0,6e-06,0.998442,C,ABC/Pareto using total_trade_price revenue,draft
STAMP PAD,22.0,1056.0,120.0,3,2,0,120.0,480.0,2721,0.25,6e-06,0.998448,C,ABC/Pareto using total_trade_price revenue,draft
HISTAMED 1MG/ML,18.0,1054.35,1054.35,2,1,0,0.0,0.0,2722,0.0,6e-06,0.998453,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES (M) - SURRMED,7.0,1050.0,975.0,4,3,0,75.0,150.0,2723,0.5,6e-06,0.998459,C,ABC/Pareto using total_trade_price revenue,draft
COTTON TIPPED APPLICATOR,7.0,1050.0,1050.0,2,2,0,0.0,0.0,2724,0.0,6e-06,0.998465,C,ABC/Pareto using total_trade_price revenue,draft
TEMPMED 250MG/5ML,75.0,1050.0,1050.0,1,1,0,0.0,0.0,2725,0.0,6e-06,0.998471,C,ABC/Pareto using total_trade_price revenue,draft
ASEPTO IRRIGATING BULB 30ML- SIMPLEX,30.0,1050.0,790.0,2,1,0,790.0,1050.0,2726,0.752381,6e-06,0.998477,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL NEEDLE G27 SHORT-DENJECT,3.0,1050.0,141.0,1,1,0,141.0,1050.0,2727,0.134286,6e-06,0.998483,C,ABC/Pareto using total_trade_price revenue,draft
LORASAPH 10MG TAB,10.0,1050.0,1050.0,1,1,0,0.0,0.0,2728,0.0,6e-06,0.998489,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER 2WAY FR18 30ML (KENXIN),30.0,1050.0,690.0,1,1,0,690.0,1050.0,2729,0.657143,6e-06,0.998495,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 7.5% 1G (JCHIEME),1.0,1050.0,700.0,1,1,0,700.0,1050.0,2730,0.666667,6e-06,0.998501,C,ABC/Pareto using total_trade_price revenue,draft
ROSUVIN 20MG,5.0,1050.0,1050.0,1,1,0,0.0,0.0,2731,0.0,6e-06,0.998506,C,ABC/Pareto using total_trade_price revenue,draft
CALCULATOR MX120B (CASIO),2.0,1040.0,100.0,1,1,0,100.0,1040.0,2732,0.096154,6e-06,0.998512,C,ABC/Pareto using total_trade_price revenue,draft
GASAIDE 10MG,64.88,1039.68,1039.68,5,5,0,0.0,0.0,2733,0.0,6e-06,0.998518,C,ABC/Pareto using total_trade_price revenue,draft
MILGESIC FORTE 500MG TAB,22.0,1034.0,1034.0,4,4,0,0.0,0.0,2734,0.0,6e-06,0.998524,C,ABC/Pareto using total_trade_price revenue,draft
T.TUBE FR.18,5.0,1025.0,975.0,1,1,0,975.0,1025.0,2735,0.95122,6e-06,0.99853,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (EVERWELL),6.0,1020.0,953.2,2,2,0,103.2,170.0,2736,0.607059,6e-06,0.998535,C,ABC/Pareto using total_trade_price revenue,draft
NOVAKAST 4MG,5.0,1020.0,1020.0,2,1,0,0.0,0.0,2737,0.0,6e-06,0.998541,C,ABC/Pareto using total_trade_price revenue,draft
B-LACT 3.35G/5ML 120ML SYRUP,10.0,1020.0,732.5,1,1,0,732.5,1020.0,2738,0.718137,6e-06,0.998547,C,ABC/Pareto using total_trade_price revenue,draft
COLGATE REGULAR 24G,40.0,1012.27,1012.27,1,1,0,0.0,0.0,2739,0.0,6e-06,0.998552,C,ABC/Pareto using total_trade_price revenue,draft
ANSELL EXCEL,10.0,1010.0,700.0,2,2,0,195.0,505.0,2740,0.386139,6e-06,0.998558,C,ABC/Pareto using total_trade_price revenue,draft
LACTUSAPH 3.35G/5ML,10.0,1010.0,962.5,2,2,0,457.5,505.0,2741,0.905941,6e-06,0.998564,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE BANDAGE 2X10 YARDS,10.0,1010.0,880.0,1,1,0,880.0,1010.0,2742,0.871287,6e-06,0.998569,C,ABC/Pareto using total_trade_price revenue,draft
CEPRIME 20MG/ML,10.0,1010.0,490.0,1,1,0,490.0,1010.0,2743,0.485149,6e-06,0.998575,C,ABC/Pareto using total_trade_price revenue,draft
SAPHZINE 10MG,24.18,1009.82,1050.26,5,5,0,0.26,0.49,2744,0.530612,6e-06,0.998581,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 4/0 ROUND BODIED BROWN (TUDOR),3.0,1008.0,492.0,1,1,0,492.0,1008.0,2745,0.488095,6e-06,0.998586,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 4X5Y - SURGITECH,42.0,1008.0,588.0,3,2,0,108.0,288.0,2746,0.375,6e-06,0.998592,C,ABC/Pareto using total_trade_price revenue,draft
SUCTION CATHETER FR16 (KENXIN),126.0,1008.0,883.0,3,3,0,75.0,200.0,2747,0.375,6e-06,0.998598,C,ABC/Pareto using total_trade_price revenue,draft
BICARGEN 650MG TAB,16.67,1005.0,1005.0,3,3,0,100.0,100.0,2748,1.0,6e-06,0.998603,C,ABC/Pareto using total_trade_price revenue,draft
IV EXTENSION TUBE,20.0,1000.0,1000.0,1,1,0,1000.0,1000.0,2749,1.0,6e-06,0.998609,C,ABC/Pareto using total_trade_price revenue,draft
PREGNANCY SKIRT,5.0,1000.0,500.0,1,1,0,500.0,1000.0,2750,0.5,6e-06,0.998614,C,ABC/Pareto using total_trade_price revenue,draft
CORSAGE,10.0,1000.0,500.0,1,1,0,500.0,1000.0,2751,0.5,6e-06,0.99862,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER 2WAY FR20 (UROSENZ),20.0,1000.0,700.0,1,1,0,700.0,1000.0,2752,0.7,6e-06,0.998626,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER 2WAY FR22 (UROSENZ),20.0,1000.0,700.0,1,1,0,700.0,1000.0,2753,0.7,6e-06,0.998631,C,ABC/Pareto using total_trade_price revenue,draft
ICE BAG REINFORED SIZE 6 (ADVAN),10.0,1000.0,700.0,2,2,0,700.0,1000.0,2754,0.7,6e-06,0.998637,C,ABC/Pareto using total_trade_price revenue,draft
LED LIGHT BULB 9WATTS,10.0,1000.0,1000.0,1,1,0,0.0,0.0,2755,0.0,6e-06,0.998643,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE BABY DIAPER SMALL NON WOVEN (HEXACARE),5.0,1000.0,1000.0,1,1,0,0.0,0.0,2756,0.0,6e-06,0.998648,C,ABC/Pareto using total_trade_price revenue,draft
CRUTCHES PAIR,2.0,1000.0,736.0,1,1,0,736.0,1000.0,2757,0.736,6e-06,0.998654,C,ABC/Pareto using total_trade_price revenue,draft
VOVENIL 25MG/ML 3ML,20.0,1000.0,1000.0,1,1,0,0.0,0.0,2758,0.0,6e-06,0.998659,C,ABC/Pareto using total_trade_price revenue,draft
IRBEXCEL 150MG,10.71,996.43,548.57,1,1,0,548.57,996.43,2759,0.550535,6e-06,0.998665,C,ABC/Pareto using total_trade_price revenue,draft
I-OUTLET AIRCON,10.0,995.0,995.0,1,1,0,0.0,0.0,2760,0.0,6e-06,0.99867,C,ABC/Pareto using total_trade_price revenue,draft
TEMPAID 100MG,84.0,987.0,987.0,3,3,0,0.0,0.0,2761,0.0,6e-06,0.998676,C,ABC/Pareto using total_trade_price revenue,draft
VASOTRATE-60 OD,2.4,984.0,984.0,2,1,0,0.0,0.0,2762,0.0,6e-06,0.998682,C,ABC/Pareto using total_trade_price revenue,draft
SKANT 250MG TAB,3.0,984.0,984.0,1,1,0,0.0,0.0,2763,0.0,6e-06,0.998687,C,ABC/Pareto using total_trade_price revenue,draft
TRIANGULAR BANDAGE 68IN,20.0,980.0,980.0,1,1,0,0.0,0.0,2764,0.0,5e-06,0.998693,C,ABC/Pareto using total_trade_price revenue,draft
AEROSOL MASK ADULT (ORMED),20.0,980.0,720.0,2,2,0,720.0,980.0,2765,0.734694,5e-06,0.998698,C,ABC/Pareto using total_trade_price revenue,draft
DOLSAPH 325MG/37.5MG,7.0,980.0,980.0,1,1,0,0.0,0.0,2766,0.0,5e-06,0.998704,C,ABC/Pareto using total_trade_price revenue,draft
FLOXA 200MG,5.0,977.0,832.63,3,3,0,35.63,180.0,2767,0.197944,5e-06,0.998709,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE PARTNERS 6.0,21.0,966.0,966.0,2,2,0,0.0,0.0,2768,0.0,5e-06,0.998714,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 3.5MM (INDOPLAS),21.0,966.0,882.0,1,1,0,882.0,966.0,2769,0.913043,5e-06,0.99872,C,ABC/Pareto using total_trade_price revenue,draft
HOT WATER BAG 1000ML,12.0,960.0,240.0,1,1,0,240.0,960.0,2770,0.25,5e-06,0.998725,C,ABC/Pareto using total_trade_price revenue,draft
ELIT VELLUM BOARD LONG WHITE 220GSM,30.0,960.0,390.0,1,1,0,390.0,960.0,2771,0.40625,5e-06,0.998731,C,ABC/Pareto using total_trade_price revenue,draft
DIAHIST 12.5MG/5ML,60.0,960.0,600.0,2,2,0,600.0,960.0,2772,0.625,5e-06,0.998736,C,ABC/Pareto using total_trade_price revenue,draft
KETOPANE 30MG/ML,4.0,960.0,72.0,1,1,0,72.0,960.0,2773,0.075,5e-06,0.998741,C,ABC/Pareto using total_trade_price revenue,draft
BATUTA,12.0,960.0,960.0,1,1,0,0.0,0.0,2774,0.0,5e-06,0.998747,C,ABC/Pareto using total_trade_price revenue,draft
SUCTION CATHETER FR8 (KENXIN),120.0,960.0,710.0,3,3,0,150.0,400.0,2775,0.375,5e-06,0.998752,C,ABC/Pareto using total_trade_price revenue,draft
TRAUMA SHEAR,8.0,960.0,960.0,1,1,0,0.0,0.0,2776,0.0,5e-06,0.998757,C,ABC/Pareto using total_trade_price revenue,draft
RESPINAL 250MG/5ML,18.0,955.44,955.44,2,2,0,0.0,0.0,2777,0.0,5e-06,0.998763,C,ABC/Pareto using total_trade_price revenue,draft
DATA FILE BOX,5.0,950.0,25.0,1,1,0,25.0,950.0,2778,0.026316,5e-06,0.998768,C,ABC/Pareto using total_trade_price revenue,draft
SILICONE NASOGASTRIC TUBE FR.18 (PARTNERS),5.0,950.0,490.0,1,1,0,490.0,950.0,2779,0.515789,5e-06,0.998773,C,ABC/Pareto using total_trade_price revenue,draft
ADHESIVE BANDAGE WOUND DRESSING PARATULLE 10CM X 10M X 1'S,25.0,950.0,175.0,1,1,0,175.0,950.0,2780,0.184211,5e-06,0.998779,C,ABC/Pareto using total_trade_price revenue,draft
SOCORRO 5MG,3.0,942.48,942.48,2,2,0,0.0,0.0,2781,0.0,5e-06,0.998784,C,ABC/Pareto using total_trade_price revenue,draft
PARACETAMOL MYREX 100MG/ML,72.0,936.0,796.0,3,2,0,770.0,910.0,2782,0.846154,5e-06,0.998789,C,ABC/Pareto using total_trade_price revenue,draft
SALBUMIN 100MCG,10.0,930.0,930.0,1,1,0,0.0,0.0,2783,0.0,5e-06,0.998795,C,ABC/Pareto using total_trade_price revenue,draft
SALBUMIN INHALER,10.0,928.0,928.0,1,1,0,0.0,0.0,2784,0.0,5e-06,0.9988,C,ABC/Pareto using total_trade_price revenue,draft
BROADMETZ 250MG/5ML,23.0,925.83,966.08,3,3,0,0.0,0.0,2785,0.0,5e-06,0.998805,C,ABC/Pareto using total_trade_price revenue,draft
TOOTHED FORCEP 5 1/2'' TISSUE (OLTEN),4.0,924.0,458.0,2,2,0,458.0,462.0,2786,0.991342,5e-06,0.99881,C,ABC/Pareto using total_trade_price revenue,draft
BIOMEF 500MG,10.0,920.0,610.0,1,1,0,610.0,920.0,2787,0.663043,5e-06,0.998815,C,ABC/Pareto using total_trade_price revenue,draft
IDENTIFICATION BRACELET CHILD PARTNERS,3.0,918.0,582.0,1,1,0,582.0,918.0,2788,0.633987,5e-06,0.99882,C,ABC/Pareto using total_trade_price revenue,draft
PARA 250MG,72.0,918.0,918.0,1,1,0,0.0,0.0,2789,0.0,5e-06,0.998826,C,ABC/Pareto using total_trade_price revenue,draft
URINE COLLECTOR WITH COMFORT FOAM PADDING PEDIA,3.0,900.0,900.0,1,1,0,900.0,900.0,2790,1.0,5e-06,0.998831,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 2/0 ROUND CURVED CUTTING BROWN (TUDOR),3.0,900.0,600.0,1,1,0,600.0,900.0,2791,0.666667,5e-06,0.998836,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 4/0 CURVED CUTTING BROWN (TUDOR),3.0,900.0,600.0,1,1,0,600.0,900.0,2792,0.666667,5e-06,0.998841,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 2/0 ROUND BODIED BROWN (TUDOR),3.0,900.0,489.0,1,1,0,489.0,900.0,2793,0.543333,5e-06,0.998846,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 6.5MM (TOPCARE),15.0,900.0,435.0,1,1,0,435.0,900.0,2794,0.483333,5e-06,0.998851,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (DR.CARE),5.0,900.0,665.0,1,1,0,665.0,900.0,2795,0.738889,5e-06,0.998856,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE AGANI G25 X5/8 (TERUMO),3.0,900.0,600.0,1,1,0,600.0,900.0,2796,0.666667,5e-06,0.998861,C,ABC/Pareto using total_trade_price revenue,draft
EXTENSION TUBE 100CM (ORMED),30.0,900.0,600.0,1,1,0,600.0,900.0,2797,0.666667,5e-06,0.998866,C,ABC/Pareto using total_trade_price revenue,draft
SILICONE NASOGASTRIC TUBE FR.12 (SURGITECH),5.0,900.0,600.0,1,1,0,600.0,900.0,2798,0.666667,5e-06,0.998871,C,ABC/Pareto using total_trade_price revenue,draft
PORTABLE BUTANE STOVE 101 GEM,1.0,894.0,507.98,1,1,0,507.98,894.0,2799,0.56821,5e-06,0.998876,C,ABC/Pareto using total_trade_price revenue,draft
AMIODEX 50MG/ML (150MG/3ML),0.5,882.5,882.5,1,1,0,0.0,0.0,2800,0.0,5e-06,0.998881,C,ABC/Pareto using total_trade_price revenue,draft
HBW MARKER,40.0,880.0,790.0,3,3,0,130.0,220.0,2801,0.590909,5e-06,0.998886,C,ABC/Pareto using total_trade_price revenue,draft
LIDOPHIL 20MG/ML (2% W/V),20.0,880.0,880.0,1,1,0,0.0,0.0,2802,0.0,5e-06,0.998891,C,ABC/Pareto using total_trade_price revenue,draft
DUAVENT,20.0,875.6,0.0,1,1,0,0.0,0.0,2803,0.0,5e-06,0.998896,C,ABC/Pareto using total_trade_price revenue,draft
IV ABBOCATH GAUGE 20 BIOFLON,35.0,875.0,875.0,2,1,0,0.0,0.0,2804,0.0,5e-06,0.998901,C,ABC/Pareto using total_trade_price revenue,draft
NOVAFENAC 25MG/ML 3ML,15.0,875.0,590.5,2,2,0,315.5,600.0,2805,0.525833,5e-06,0.998905,C,ABC/Pareto using total_trade_price revenue,draft
PHILPRIN 80MG,17.0,874.0,656.0,3,3,0,656.0,874.0,2806,0.750572,5e-06,0.99891,C,ABC/Pareto using total_trade_price revenue,draft
ROSEMIDE 10MG/ML (20MG/2ML),15.0,870.0,790.0,2,2,0,210.0,290.0,2807,0.724138,5e-06,0.998915,C,ABC/Pareto using total_trade_price revenue,draft
ARMSLING LARGE,18.0,864.0,864.0,2,1,0,0.0,0.0,2808,0.0,5e-06,0.99892,C,ABC/Pareto using total_trade_price revenue,draft
DIALIX 2.5MG/ML,41.0,861.0,594.5,2,1,0,594.5,861.0,2809,0.690476,5e-06,0.998925,C,ABC/Pareto using total_trade_price revenue,draft
CLODIN 150MG TAB,2.0,860.0,860.0,2,2,0,0.0,0.0,2810,0.0,5e-06,0.99893,C,ABC/Pareto using total_trade_price revenue,draft
DOMEX - 1LITER,5.0,857.5,857.5,1,1,0,0.0,0.0,2811,0.0,5e-06,0.998935,C,ABC/Pareto using total_trade_price revenue,draft
GENERIC MEBENDAZOLE 100MG,46.0,856.0,666.0,2,2,0,0.0,0.0,2812,0.0,5e-06,0.998939,C,ABC/Pareto using total_trade_price revenue,draft
