product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
LUNCHEONMEAT - LIBERTY,166.67,233324.6664,136675.3336,1,1,0,136675.3336,233324.6664,150,0.585773,0.001434,0.642782,A,ABC/Pareto using total_trade_price revenue,draft
SANOMAX-FA,416.0,232960.0,152339.36,66,28,0,124899.35999999996,205520.0,151,0.607724,0.001432,0.644214,A,ABC/Pareto using total_trade_price revenue,draft
LYSOL 340G,624.0,232758.0,196906.0,3,3,0,193866.0,229718.0,152,0.84393,0.001431,0.645645,A,ABC/Pareto using total_trade_price revenue,draft
OLXARIN 4000IU/0.4ML (40MG/0.4ML),375.0,232500.0,232290.0,3,2,0,232290.0,232500.0,153,0.999097,0.001429,0.647074,A,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),85.3579,232312.36,20821.57,7,5,3,13886.369999999999,52077.93,154,0.266646,0.001428,0.648502,A,ABC/Pareto using total_trade_price revenue,draft
OPTRYL EYE OINTMENT 0.5% 5G,2162.0,231334.0,228884.0,7,5,0,5040.0,7276.0,155,0.692688,0.001422,0.649924,A,ABC/Pareto using total_trade_price revenue,draft
NOTEBOOK SPIRAL 80 LEAVES,51.7938,223974.81,104034.03,16,10,15,103200.55,195021.27000000008,156,0.529176,0.001377,0.651301,A,ABC/Pareto using total_trade_price revenue,draft
JAGA 300MG/100MG/100MCG CAP,338.5188,220900.43,198613.47,129,28,2,25303.47,47590.42999999999,157,0.531692,0.001358,0.652658,A,ABC/Pareto using total_trade_price revenue,draft
NINGBO DAVID STAND ALONE PHOTOTHERAPY,2.0,220000.0,110000.0,2,2,0,0.0,0.0,158,0.0,0.001352,0.654011,A,ABC/Pareto using total_trade_price revenue,draft
EMLOR PLUS 5MG/50MG,1017.0,219672.0,219672.0,132,30,0,0.0,0.0,159,0.0,0.00135,0.655361,A,ABC/Pareto using total_trade_price revenue,draft
EPIX BY 10'S,1149.0,214795.0,195200.0,72,24,0,46315.0,65910.0,160,0.702701,0.00132,0.656682,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAX 4MG,897.8,214330.0,184530.0,17,10,0,0.0,0.0,161,0.0,0.001318,0.657999,A,ABC/Pareto using total_trade_price revenue,draft
SUCTION SET POOLE ABDOMINAL DRAIN - SIMPLEX,1200.0,213500.0,72100.0,6,4,0,72100.0,190000.0,162,0.379474,0.001312,0.659311,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS 500MG/50MG/100MG/100MCG,328.3995,213032.59,198960.07,84,27,2,64735.07,78807.59,163,0.821432,0.00131,0.660621,A,ABC/Pareto using total_trade_price revenue,draft
URINE BAG 2000ML ADULT PIECE,11130.0,211600.0,1170.0,3,2,0,1170.0,107100.0,164,0.010924,0.001301,0.661922,A,ABC/Pareto using total_trade_price revenue,draft
TRIDEN 160MG TAB,292.0,210240.0,208854.0,88,31,0,5094.0,6480.0,165,0.786111,0.001292,0.663214,A,ABC/Pareto using total_trade_price revenue,draft
XYNETRIX CHEWABLE TABLET,464.0,208800.0,121279.96,81,15,0,94729.96000000002,182250.0,166,0.51978,0.001284,0.664498,A,ABC/Pareto using total_trade_price revenue,draft
LUPINSULIN R,440.0,204010.0,55015.5,6,6,0,55015.5,113610.0,167,0.484249,0.001254,0.665752,A,ABC/Pareto using total_trade_price revenue,draft
PHIZOLIN 1G,1172.0,203232.5,130564.5,14,8,0,19422.0,32760.0,168,0.592857,0.001249,0.667001,A,ABC/Pareto using total_trade_price revenue,draft
DESKTOP PCX LFH,5.0,201475.0,198500.0,1,1,0,198500.0,201475.0,169,0.985234,0.001238,0.668239,A,ABC/Pareto using total_trade_price revenue,draft
BCG VACCINE 500MG/ML+1ML DILUENT IN AMPULE,6.68,197060.0,176926.0,2,1,0,176926.0,197060.0,170,0.897828,0.001211,0.669451,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM MATERNA PLAIN 180G,1000.0,196750.0,82250.0,1,1,0,82250.0,196750.0,171,0.418043,0.001209,0.67066,A,ABC/Pareto using total_trade_price revenue,draft
NAXCIL-600 600MG,1060.0,196100.0,126710.8,4,4,0,910.8,33300.0,172,0.027351,0.001205,0.671866,A,ABC/Pareto using total_trade_price revenue,draft
GYNE-TOCIN 10IU/ML,2528.0,195910.0,172612.0,52,27,0,3072.0,5040.0,173,0.609524,0.001204,0.67307,A,ABC/Pareto using total_trade_price revenue,draft
DIUFED 10MG/ML (20MG/2ML) 2ML,4053.0,194544.0,136872.1,10,6,0,135912.1,193584.0,174,0.702083,0.001196,0.674266,A,ABC/Pareto using total_trade_price revenue,draft
CLOXANE 500MG,390.2964,193294.2,90885.11,16,5,2,74066.29000000001,176475.38,175,0.419698,0.001188,0.675454,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG TAB,125.4266,193011.97,172886.53,54,25,3,9154.5,29279.94,176,0.312654,0.001186,0.67664,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG,584.6,189995.0,124282.51,104,29,0,110957.51,188045.0,177,0.590058,0.001168,0.677808,A,ABC/Pareto using total_trade_price revenue,draft
CIUMADE TAB,402.2584,189258.72,132157.63,87,26,1,58807.62999999999,115908.72,178,0.507362,0.001163,0.678972,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG CAP,567.2397,187421.68,120437.17,88,30,1,116862.17,183846.68,179,0.63565,0.001152,0.680124,A,ABC/Pareto using total_trade_price revenue,draft
EUROXONE 1G IV,1010.3879,184226.81,108108.2,28,18,3,41678.2,90501.37,180,0.460526,0.001132,0.681256,A,ABC/Pareto using total_trade_price revenue,draft
"EPOKINE 10,000IU/1ML",100.0,182000.0,182000.0,1,1,0,0.0,0.0,181,0.0,0.001119,0.682375,A,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE INFUSION SET ADULT 20MACRODROPS/ML (HEXACARE),1850.1518,181954.13,15540.0,8,5,1,0.0,0.0,182,0.0,0.001118,0.683493,A,ABC/Pareto using total_trade_price revenue,draft
MARKER BLACK (PILOT),36.7573,181187.42,52029.24,27,13,24,51448.81,152052.28,183,0.338363,0.001114,0.684607,A,ABC/Pareto using total_trade_price revenue,draft
ATOVAS 20MG,1004.5,180810.0,183762.0,39,21,0,162.0,900.0,184,0.18,0.001111,0.685719,A,ABC/Pareto using total_trade_price revenue,draft
ELECTAB 600MG,493.33,180066.67,13900.83,5,3,0,10250.83,176416.66999999998,185,0.058106,0.001107,0.686826,A,ABC/Pareto using total_trade_price revenue,draft
SHARJVAX 3000 I.U. / 0.95ML,150.0,180000.0,180000.0,1,1,0,0.0,0.0,186,0.0,0.001106,0.687932,A,ABC/Pareto using total_trade_price revenue,draft
SYVIR 200MG,25.0,180000.0,180000.0,1,1,0,0.0,0.0,187,0.0,0.001106,0.689039,A,ABC/Pareto using total_trade_price revenue,draft
DALINC 150MG/ML (600MG/4ML) 4ML,720.0,180000.0,180000.0,4,2,0,0.0,0.0,188,0.0,0.001106,0.690145,A,ABC/Pareto using total_trade_price revenue,draft
ZELEX 200MG CAP,193.0,178525.0,178525.0,70,31,0,0.0,0.0,189,0.0,0.001097,0.691242,A,ABC/Pareto using total_trade_price revenue,draft
AMTRIX WITH DILUENT 1G,6850.0,178100.0,169195.0,3,2,0,169195.0,178100.0,190,0.95,0.001095,0.692337,A,ABC/Pareto using total_trade_price revenue,draft
MERAZOL 40MG,589.43,177700.5,185016.25,49,24,0,19906.25,32350.5,191,0.615331,0.001092,0.69343,A,ABC/Pareto using total_trade_price revenue,draft
GREEN CROSS ALCOHOL 500ML,2387.0,177698.79,83727.87,6,3,0,70104.54,164075.46,192,0.42727,0.001092,0.694522,A,ABC/Pareto using total_trade_price revenue,draft
CLOVAS 75MG,506.63,174787.35,171589.98,28,19,0,20479.98,22642.35,193,0.904499,0.001074,0.695596,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD GLUCOSE TEST STRIPS (EASYTOUCH),217.0,172450.0,22289.0,2,2,0,22289.0,172450.0,194,0.129249,0.00106,0.696656,A,ABC/Pareto using total_trade_price revenue,draft
DULXATIVE 10MG,472.0,171336.0,12219.0,10,7,0,12219.0,24321.0,195,0.502405,0.001053,0.69771,A,ABC/Pareto using total_trade_price revenue,draft
GITOR-40 40MG,195.0,170625.0,170625.0,9,9,0,0.0,0.0,196,0.0,0.001049,0.698758,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG,286.46,170443.7,149345.0,79,30,0,0.0,595.0,197,0.0,0.001048,0.699806,A,ABC/Pareto using total_trade_price revenue,draft
EQUIRAB 200IU/ML (1000IU/5ML) 5ML,100.0,170000.0,49500.0,1,1,0,49500.0,170000.0,198,0.291176,0.001045,0.700851,A,ABC/Pareto using total_trade_price revenue,draft
LINDELL 50MG/ML (5%),600.0,169800.0,3500.0,2,1,0,3500.0,141500.0,199,0.024735,0.001044,0.701895,A,ABC/Pareto using total_trade_price revenue,draft
EMICOX 200MG CAP,184.7534,169726.16,72079.24,15,6,4,72079.24,169726.15999999997,200,0.42468,0.001043,0.702938,A,ABC/Pareto using total_trade_price revenue,draft
DIPHENPORS 50MG/ML 1ML,429.2689,169060.53,94562.73,20,9,2,34392.73,108890.53,201,0.315847,0.001039,0.703977,A,ABC/Pareto using total_trade_price revenue,draft
SOLUTION FOR IV INFUSION LACTATED RINGERS SOLUTION,240.0,168000.0,0.0,1,1,0,0.0,0.0,202,0.0,0.001033,0.70501,A,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 120ML (ZETADONE),2400.0,168000.0,28800.0,1,1,0,28800.0,168000.0,203,0.171429,0.001033,0.706043,A,ABC/Pareto using total_trade_price revenue,draft
PHYTOMEN 10MG/ML,1106.6,167068.2,176639.0,85,29,0,0.0,0.0,204,0.0,0.001027,0.70707,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG TAB,280.0,166600.0,166600.0,83,30,0,0.0,0.0,205,0.0,0.001024,0.708094,A,ABC/Pareto using total_trade_price revenue,draft
ECG MACHINE 3 CHANNEL (MEDX),3.0,165000.0,131100.0,2,2,0,131100.0,165000.0,206,0.794545,0.001014,0.709108,A,ABC/Pareto using total_trade_price revenue,draft
CLINDATEC 150MG/ML (300MG/2ML) 2ML,3000.0,165000.0,96960.0,1,1,0,96960.0,165000.0,207,0.587636,0.001014,0.710122,A,ABC/Pareto using total_trade_price revenue,draft
RECORMON 5000IU/0.3ML,20.0,164500.0,75500.0,1,1,0,75500.0,164500.0,208,0.458967,0.001011,0.711134,A,ABC/Pareto using total_trade_price revenue,draft
PHOTOCOPIER (TASKALFA 32121),1.0,160020.0,88980.0,1,1,0,88980.0,160020.0,209,0.556055,0.000984,0.712117,A,ABC/Pareto using total_trade_price revenue,draft
PPE - ALCOLUXX,1000.0,160000.0,160000.0,1,1,0,0.0,0.0,210,0.0,0.000984,0.713101,A,ABC/Pareto using total_trade_price revenue,draft
F6 FETAL MONITOR SINGLE,1.0,160000.0,160000.0,1,1,0,0.0,0.0,211,0.0,0.000984,0.714084,A,ABC/Pareto using total_trade_price revenue,draft
EMZART-80 80MG,605.0,159720.0,158070.0,65,29,0,990.0,2640.0,212,0.375,0.000982,0.715066,A,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG HERBAL FOOD SUPPLEMENT,397.6,159040.0,100855.0,46,29,0,100215.0,157200.0,213,0.6375,0.000978,0.716044,A,ABC/Pareto using total_trade_price revenue,draft
SPASMOCIN 20MG/1ML AMP,1059.0,158850.0,158850.0,5,4,0,0.0,0.0,214,0.0,0.000976,0.71702,A,ABC/Pareto using total_trade_price revenue,draft
IMATET 40IU/0.5ML,283.6,157104.0,153704.0,10,9,0,16100.0,22750.0,215,0.707692,0.000966,0.717986,A,ABC/Pareto using total_trade_price revenue,draft
MERGOT 125MCG,104.2993,156376.87,125789.72,40,17,2,36583.81,67170.95999999999,216,0.544637,0.000961,0.718947,A,ABC/Pareto using total_trade_price revenue,draft
IRBIN 150MG,711.0,155992.65,154728.29,49,23,0,331.64,912.0,217,0.36364,0.000959,0.719906,A,ABC/Pareto using total_trade_price revenue,draft
MINOR SURGERY SET 37'S (OLTEN),10.0,155070.0,154930.0,1,1,0,154930.0,155070.0,218,0.999097,0.000953,0.720859,A,ABC/Pareto using total_trade_price revenue,draft
AHBAY-TOX 40IU/0.5ML IM,264.0,153120.0,76552.5,7,4,0,67852.5,144420.0,219,0.469828,0.000941,0.721801,A,ABC/Pareto using total_trade_price revenue,draft
BIO TT 40IU,223.5,151460.0,108932.8,10,7,0,103272.8,145800.0,220,0.708318,0.000931,0.722732,A,ABC/Pareto using total_trade_price revenue,draft
VICRYL 1-0 ROUND NEEDLE ETHICON,32.0,150528.0,9408.0,2,2,0,0.0,0.0,221,0.0,0.000925,0.723657,A,ABC/Pareto using total_trade_price revenue,draft
COVID-19 AG STANDARD Q BIOSENSOR TEST KIT,10.0,150000.0,12500.0,1,1,0,12500.0,150000.0,222,0.083333,0.000922,0.724579,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD PRESSURE W/WHEELS / ROLL BY - BAXTEL SPHYGMOMANOMETER,20.0,150000.0,0.0,1,1,0,0.0,0.0,223,0.0,0.000922,0.725501,A,ABC/Pareto using total_trade_price revenue,draft
BLESOFOXITIN 1G IV,1150.0,148450.0,85472.0,6,6,0,66546.0,129524.0,224,0.513774,0.000913,0.726414,A,ABC/Pareto using total_trade_price revenue,draft
BIOLAC 3.33G/5ML,1400.0,147000.0,22582.0,7,4,0,22582.0,147000.0,225,0.153619,0.000904,0.727317,A,ABC/Pareto using total_trade_price revenue,draft
HAIXONNE 1G POWDER,4080.0,145880.0,135380.0,3,3,0,43500.0,54000.0,226,0.805556,0.000897,0.728214,A,ABC/Pareto using total_trade_price revenue,draft
CARDOWIN 1MG,714.0,144700.0,146400.0,19,12,0,1700.0,2800.0,227,0.607143,0.000889,0.729103,A,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL - VELVETCARE ISOPROPYL 70%,480.0,144000.0,144000.0,1,1,0,0.0,0.0,228,0.0,0.000885,0.729989,A,ABC/Pareto using total_trade_price revenue,draft
SOLVAPRINE 10MG,964.5,143489.4,143550.2,110,36,0,4082.0,5968.0,229,0.683981,0.000882,0.730871,A,ABC/Pareto using total_trade_price revenue,draft
AGYNAPIN 1MG/ML,239.0,143400.0,61150.0,2,1,0,58750.0,141000.0,230,0.416667,0.000881,0.731752,A,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 500MG,498.0,143175.0,143175.0,107,31,0,0.0,0.0,231,0.0,0.00088,0.732632,A,ABC/Pareto using total_trade_price revenue,draft
CLINDASAPH 600 150MG/ML (600MG/4ML) 4ML,220.0,142780.0,120604.0,2,1,0,120604.0,142780.0,232,0.844684,0.000878,0.73351,A,ABC/Pareto using total_trade_price revenue,draft
SITIXON 1G 10ML,3253.1994,137101.18,121301.18,27,18,1,59800.0,75600.0,233,0.791005,0.000843,0.734353,A,ABC/Pareto using total_trade_price revenue,draft
AZCORE 500MG,396.53,135312.67,69167.67,20,11,0,395.0,455.0,234,0.868132,0.000832,0.735185,A,ABC/Pareto using total_trade_price revenue,draft
VICRYL 4-0 CUTTING,30.0,135000.0,0.0,1,1,0,0.0,0.0,235,0.0,0.00083,0.736014,A,ABC/Pareto using total_trade_price revenue,draft
GEMICEF 750MG VIAL W/ DILUENT,3540.0,134520.0,99200.0,3,3,0,99200.0,134520.0,236,0.737437,0.000827,0.736841,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE 300MG/100MG/100MCG,256.0,134400.0,129311.0,47,17,0,4886.0,9975.0,237,0.489825,0.000826,0.737667,A,ABC/Pareto using total_trade_price revenue,draft
ENCLOXIL 500MG,165.95,132865.0,91590.26,33,23,0,77550.26000000002,122400.0,238,0.633581,0.000817,0.738484,A,ABC/Pareto using total_trade_price revenue,draft
CIPROGYL 2MG/ML (200MG/100ML),5080.0,132080.0,55347.2,10,5,0,52227.2,128960.0,239,0.404988,0.000812,0.739296,A,ABC/Pareto using total_trade_price revenue,draft
ACIFOX 1G,107.0,131870.0,62248.0,7,7,0,38828.0,39200.0,240,0.99051,0.000811,0.740107,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG,148.0,130800.0,130480.0,62,25,0,0.0,0.0,241,0.0,0.000804,0.740911,A,ABC/Pareto using total_trade_price revenue,draft
IVERMECTIN15MG DR ZENS,50.8,130599.0,8530.0,19,10,0,8530.0,84429.0,242,0.101032,0.000803,0.741714,A,ABC/Pareto using total_trade_price revenue,draft
LOSAAR 100MG,517.0,129250.0,128770.0,14,8,0,1020.0,1500.0,243,0.68,0.000795,0.742508,A,ABC/Pareto using total_trade_price revenue,draft
EROXIME 750MG IV,241.8543,129087.16,120889.8,46,24,4,13901.52,22098.879999999997,244,0.62906,0.000794,0.743302,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES STERILE LATEX (6.5) SURE-GUARD,170.0,129000.0,46225.0,5,4,0,22225.0,26250.0,245,0.846667,0.000793,0.744095,A,ABC/Pareto using total_trade_price revenue,draft
CARDOWIN 1MG/ML 10ML,1410.0,126900.0,92303.4,5,3,0,89603.4,124200.0,246,0.721444,0.00078,0.744875,A,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMTER ADULT (CHOICEMMED),108.0,126480.0,116130.0,4,4,0,22050.0,32400.0,247,0.680556,0.000777,0.745652,A,ABC/Pareto using total_trade_price revenue,draft
DOPABAS 40MG/ML,301.0,126420.0,126420.0,2,2,0,0.0,0.0,248,0.0,0.000777,0.746429,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAK 4MG/ML (8MG/2ML),361.0,126020.0,106174.36,11,8,0,1054.3600000000001,1900.0,249,0.554926,0.000775,0.747204,A,ABC/Pareto using total_trade_price revenue,draft
DALAMYCIN 150 MG,115.0,124583.0,122716.34,9,7,0,8966.67,10833.33,250,0.827693,0.000766,0.74797,A,ABC/Pareto using total_trade_price revenue,draft
AMINOSTERIL INFANT 6% 100ML,250.0,123200.0,34447.5,2,1,0,34447.5,123200.0,251,0.279606,0.000757,0.748727,A,ABC/Pareto using total_trade_price revenue,draft
DIGITAL THERMOMETER - ADVAN,1996.0,122848.0,114628.0,14,12,0,40040.0,50360.0,252,0.795075,0.000755,0.749482,A,ABC/Pareto using total_trade_price revenue,draft
TOSYLAM 750MG TAB,87.0,122635.0,104835.0,26,15,0,2500.0,14500.0,253,0.172414,0.000754,0.750236,A,ABC/Pareto using total_trade_price revenue,draft
TRAXAN 100MG,611.0,122200.0,120185.0,20,8,0,1985.0,4000.0,254,0.49625,0.000751,0.750987,A,ABC/Pareto using total_trade_price revenue,draft
SOLVAPRINE 10MG TAB,774.6635,121846.05,115201.67,85,28,1,3676.67,10321.05,255,0.35623,0.000749,0.751736,A,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE WITH NEEDLE 1/2CC 29GX1/2 (TERUMO),162.0,121500.0,72414.0,7,4,0,72414.0,121500.0,256,0.596,0.000747,0.752483,A,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG,302.6,121040.0,77155.0,41,25,0,76755.0,120400.0,257,0.6375,0.000744,0.753227,A,ABC/Pareto using total_trade_price revenue,draft
MATTRESS 2X36X75,200.0,120000.0,120000.0,1,1,0,0.0,0.0,258,0.0,0.000738,0.753965,A,ABC/Pareto using total_trade_price revenue,draft
ZILTEM 25MG,78.0,119599.9,115374.92,23,13,0,4975.01,9199.99,259,0.540763,0.000735,0.7547,A,ABC/Pareto using total_trade_price revenue,draft
AIDEX 5LITRES,89.0,119220.0,109700.0,8,3,0,36840.0,46360.0,260,0.794651,0.000733,0.755433,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM MATERNA PLAIN 180G X 24,624.0,119184.0,55224.0,1,1,0,55224.0,119184.0,261,0.463351,0.000733,0.756165,A,ABC/Pareto using total_trade_price revenue,draft
TRIZEF 200MG TAB,74.0,118400.0,118400.0,38,21,0,0.0,0.0,262,0.0,0.000728,0.756893,A,ABC/Pareto using total_trade_price revenue,draft
AIRCON SPLIT TYPE 2.5HP INVERTER (CARRIER),2.0,117996.0,117996.0,1,1,0,0.0,0.0,263,0.0,0.000725,0.757619,A,ABC/Pareto using total_trade_price revenue,draft
OMEFREE,2510.0,117970.0,117970.0,3,3,0,0.0,0.0,264,0.0,0.000725,0.758344,A,ABC/Pareto using total_trade_price revenue,draft
FENTIN 10MG/ML,131.0,117750.0,6150.0,6,4,0,0.0,0.0,265,0.0,0.000724,0.759068,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES STERILE LATEX (7.5) SURE-GUARD,147.0,117600.0,31312.0,7,4,0,912.0,3200.0,266,0.285,0.000723,0.75979,A,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 1 ICNH 3M CLEAR,150.0,115500.0,6450.0,4,4,0,6450.0,107800.0,267,0.059833,0.00071,0.7605,A,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG XXL YELLOW,25.4282,114837.69,45135.32,3,2,2,45135.32000000001,114837.69,268,0.393036,0.000706,0.761206,A,ABC/Pareto using total_trade_price revenue,draft
RELAXSAPH 500MCG+2.5MG/2.5ML,428.33,113808.33,100530.67,5,4,0,40605.67,53883.33,269,0.753585,0.0007,0.761906,A,ABC/Pareto using total_trade_price revenue,draft
ANEROCIN 300MG,116.0,113564.0,89089.0,44,26,0,0.0,0.0,270,0.0,0.000698,0.762604,A,ABC/Pareto using total_trade_price revenue,draft
SPASBASCINE 20MG/ML,537.0,112246.0,67286.0,14,12,0,40830.0,85790.0,271,0.47593,0.00069,0.763294,A,ABC/Pareto using total_trade_price revenue,draft
TAZACIN 4G/500MG IV,840.0,111656.0,107035.0,15,11,0,10237.0,14858.0,272,0.688989,0.000686,0.76398,A,ABC/Pareto using total_trade_price revenue,draft
CLOVAS 75MG TAB,305.0,110772.6,110772.6,15,13,0,0.0,0.0,273,0.0,0.000681,0.764661,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS TAB,201.0,110550.0,100470.0,38,22,0,20720.0,30800.0,274,0.672727,0.00068,0.765341,A,ABC/Pareto using total_trade_price revenue,draft
STOPPER HEPLOCK -FIRST AID,201.0,110550.0,550.0,2,2,0,0.0,0.0,275,0.0,0.00068,0.76602,A,ABC/Pareto using total_trade_price revenue,draft
MUPIDERM,1425.0,110291.38,71099.68,10,6,0,16088.3,53600.0,276,0.300155,0.000678,0.766698,A,ABC/Pareto using total_trade_price revenue,draft
NOVASARTAN 50MG,2000.0,110000.0,55000.0,2,2,0,0.0,0.0,277,0.0,0.000676,0.767375,A,ABC/Pareto using total_trade_price revenue,draft
LYCORTIS 100MG,206.0,108974.0,38910.0,6,3,0,38910.0,111090.0,278,0.350257,0.00067,0.768044,A,ABC/Pareto using total_trade_price revenue,draft
LIFERZIN 250MG,720.0,108560.0,79330.0,21,13,0,19220.0,49030.0,279,0.392005,0.000667,0.768712,A,ABC/Pareto using total_trade_price revenue,draft
CEPROTRON 500MG,197.0,108350.0,108350.0,61,18,0,0.0,0.0,280,0.0,0.000666,0.769378,A,ABC/Pareto using total_trade_price revenue,draft
SAMPLE VESSELS 120ML WITH SODIUM THIOSULFATE,11.0,107800.0,89340.0,3,3,0,89340.0,107800.0,281,0.828757,0.000663,0.77004,A,ABC/Pareto using total_trade_price revenue,draft
DANOXIME 750MG,3485.0,106292.5,106902.5,9,7,0,0.0,0.0,282,0.0,0.000653,0.770694,A,ABC/Pareto using total_trade_price revenue,draft
TRIZINE SYRUP,534.0,105420.0,61470.0,13,9,0,61470.0,105420.0,283,0.583096,0.000648,0.771342,A,ABC/Pareto using total_trade_price revenue,draft
EPIX 1MG/ML IV,616.1927,105173.37,96169.02,46,23,2,25382.510000000002,34386.86,284,0.738146,0.000647,0.771988,A,ABC/Pareto using total_trade_price revenue,draft
HYOSAPH 20MG/ML,615.0,104550.0,104550.0,3,3,0,103700.0,103700.0,285,1.0,0.000643,0.772631,A,ABC/Pareto using total_trade_price revenue,draft
EMZART-40 40MG,665.0,103740.0,103669.8,64,26,0,865.8,936.0,286,0.925,0.000638,0.773269,A,ABC/Pareto using total_trade_price revenue,draft
ZELEX 200MG,131.0,101750.0,98975.0,48,21,0,0.0,0.0,287,0.0,0.000625,0.773894,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES BLUE VINYL/NITRILE BLEND (XL),362.0,101360.0,100833.12,4,2,0,2833.12,3360.0,288,0.84319,0.000623,0.774517,A,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 75MG/ML (7.5% W/V) 120ML (ZETADONE),1440.0,100800.0,71784.0,1,1,0,71784.0,100800.0,289,0.712143,0.00062,0.775137,A,ABC/Pareto using total_trade_price revenue,draft
