period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,net_income_clean,revenue_clean,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-08,Tourism,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,228.58,673.05,0.1587,673.05,228.58,901.64,0.0,901.64,0.339618
2025-08,Tourism,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,168.58,496.38,0.1171,496.38,168.58,664.96,0.0,664.96,0.339619
2025-08,Tourism,HBW BLACK BALLPEN,1,1,0,1,1,0.0,0.0,0.1676,933.74,933.74,3261.04,0.0,3261.04,0.0
2025-08,Tourism,INK EPSON #003 BLACK,1,1,0,1,1,7656.72,14732.24,0.2527,14732.24,7656.72,22388.96,0.0,22388.96,0.519725
2025-08,Tourism,INK EPSON #003 YELLOW,1,1,0,1,1,6193.33,11916.53,0.2044,11916.53,6193.33,18109.86,0.0,18109.86,0.519726
2025-08,Tourism,MARKER BLACK (PILOT),1,1,0,1,1,5622.7,10818.61,0.1856,10818.61,5622.7,16441.31,0.0,16441.31,0.519725
2025-08,Tourism,NUTRIBOARD WITHOUT BAG,3,3,0,1,3,4503.33,8843.03,0.376,9466.08,5126.38,15522.34,0.0,15522.34,0.509252
2025-08,Tourism,SCOTCH TAPE 1'',1,1,0,1,1,182.74,538.05,0.1269,538.05,182.74,720.79,0.0,720.79,0.339634
2025-08,Tourism,STAPLE WIRE #35,2,2,0,1,2,6498.57,12503.84,0.3823,13439.21,7433.94,22269.17,0.0,22269.17,0.519726
2025-08,Tourism,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,0.0,0.0,0.1139,634.57,634.57,2216.22,0.0,2216.22,0.0
2025-08,Tourism,T SHIRT WITH PRINT,2,2,0,1,2,685.45,2018.27,0.9149,4463.54,3130.72,11243.71,0.0,11243.71,0.339623
2025-09,PESO,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,206079.18,396491.52,0.1747,396491.52,206079.18,602570.69,0.0,602570.69,0.519757
2025-09,PESO,CORRECTION TAPE 20MM,1,1,0,1,1,336880.88,648150.94,0.2856,648150.94,336880.88,985031.82,0.0,985031.82,0.519757
2025-09,PESO,HBW BLACK BALLPEN,1,1,0,1,1,235968.87,453998.59,0.2001,453998.59,235968.87,689967.47,0.0,689967.47,0.519757
2025-09,PESO,INK EPSON #003 YELLOW,1,1,0,1,1,225280.38,433434.17,0.191,433434.17,225280.38,658714.55,0.0,658714.55,0.519757
2025-09,PESO,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,175177.69,337037.78,0.1485,337037.78,175177.69,512215.47,0.0,512215.47,0.519757
2025-09,PPDC,FLUCYSTEINE 200MG 30'S,1,1,0,1,1,0.0,0.0,0.1124,0.0,0.0,5561.91,0.0,5561.91,0.0
2025-09,PPDC,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,800.63,1540.4,0.159,1540.4,800.63,2341.03,0.0,2341.03,0.519755
2025-09,PPDC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.0,0.0,0.2576,0.0,0.0,12753.13,0.0,12753.13,0.0
2025-09,PPDC,INK EPSON #003 BLACK,1,1,0,1,1,922.12,1774.14,0.1831,1774.14,922.12,2696.26,0.0,2696.26,0.519756
2025-09,PPDC,INK EPSON #003 MAGENTA,1,1,0,1,1,745.88,1435.05,0.1481,1435.05,745.88,2180.93,0.0,2180.93,0.519759
2025-09,PPDC,ISOLYTE 30MG TAB,1,1,0,1,1,0.0,0.0,0.1232,0.0,0.0,6096.34,0.0,6096.34,0.0
2025-09,PPDC,IV CANNULA WITH WINGS & INJECTION VALVE G20 1.1X32MM (CATHULA),1,1,0,1,1,0.0,0.0,0.149,0.0,0.0,7374.97,0.0,7374.97,0.0
2025-09,PPDC,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,521.32,1003.01,0.1035,1003.01,521.32,1524.33,0.0,1524.33,0.519756
2025-09,PPDC,T SHIRT WITH PRINT,1,1,0,1,1,2046.0,3936.45,0.4063,3936.45,2046.0,5982.45,0.0,5982.45,0.519758
2025-09,PPDC,ZINACARE 750MG W/ DILUENT,1,1,0,1,1,0.0,0.0,0.3579,0.0,0.0,17713.65,0.0,17713.65,0.0
2025-09,Pagbilao,AMCETAM 150MG/ML 2ML,1,1,0,1,1,9263.54,17822.84,0.2528,17822.84,9263.54,27086.38,0.0,27086.38,0.519757
2025-09,Pagbilao,CORPILYN 250MG,1,1,0,1,1,8677.88,16696.04,0.2369,16696.04,8677.88,25373.93,0.0,25373.93,0.519757
2025-09,Pagbilao,KOVENT SF 25MCG/250MCG MDI,1,1,0,1,1,6483.95,12474.97,0.177,12474.97,6483.95,18958.91,0.0,18958.91,0.519757
2025-09,Pagbilao,MICROSCOT 20MG 5G,1,1,0,1,1,6800.91,13084.79,0.1856,13084.79,6800.91,19885.7,0.0,19885.7,0.519757
2025-09,Pagbilao,OMCARE 40MG WITH DILUENT,1,1,0,1,1,5410.47,10409.61,0.1477,10409.61,5410.47,15820.08,0.0,15820.08,0.519757
2025-09,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,1,1,0,1,1,86248.52,163081.05,0.3875,163081.05,86248.52,249329.58,0.0,249329.58,0.528869
2025-09,QMC,ATREX 1MG/ML IV,1,1,0,1,1,18600.01,35169.4,0.0836,35169.4,18600.01,53769.4,0.0,53769.4,0.528869
2025-09,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,1,1,0,1,1,50146.24,94817.87,0.2253,94817.87,50146.24,144964.11,0.0,144964.11,0.528869
2025-09,QMC,DIFLOSID 25MG/ML 3ML,1,1,0,1,1,0.0,0.0,0.3233,3341.12,3341.12,9940.93,0.0,9940.93,0.0
2025-09,QMC,DOLO-JAGA 500MG/50MG/100MG/100MCG,1,1,0,1,1,0.0,0.0,0.1513,1564.14,1564.14,4653.84,0.0,4653.84,0.0
2025-09,QMC,ENDOPROST 125MCG/ML,1,1,0,1,1,37116.07,70180.07,0.1667,70180.07,37116.07,107296.14,0.0,107296.14,0.528869
2025-09,QMC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.0,0.0,0.1195,1234.69,1234.69,3673.59,0.0,3673.59,0.0
2025-09,QMC,HYCLENS WOUND SPRAY 2% 60ML,1,1,0,1,1,0.0,0.0,0.1716,1773.78,1773.78,5277.58,0.0,5277.58,0.0
2025-09,QMC,MERGOT 125MCG,1,1,0,1,1,30489.81,57650.96,0.137,57650.96,30489.81,88140.77,0.0,88140.77,0.528869
2025-09,QMC,PHYTOBAS 10MG/ML IV,1,1,0,1,1,0.0,0.0,0.2343,2421.27,2421.27,7204.06,0.0,7204.06,0.0
2025-10,Marinduque,ANEROCIN 300MG CAP,1,1,0,1,1,11547.15,21082.05,0.1287,21082.05,11547.15,32629.2,0.0,32629.2,0.547724
2025-10,Marinduque,DOLO-JAGA 500MG/50MG/100MG/100MCG,1,1,0,1,1,24119.68,44036.17,0.2687,44036.17,24119.68,68155.84,0.0,68155.84,0.547724
2025-10,Marinduque,HYCLENS WOUND SPRAY 2% 60ML,1,1,0,1,1,29716.23,54253.99,0.3311,54253.99,29716.23,83970.22,0.0,83970.22,0.547724
2025-10,Marinduque,JAGA 300MG/100MG/100MCG CAP,1,1,0,1,1,16515.63,30153.19,0.184,30153.19,16515.63,46668.82,0.0,46668.82,0.547724
2025-10,Marinduque,TOSYLAM 750MG,1,1,0,1,1,7850.31,14332.6,0.0875,14332.6,7850.31,22182.92,0.0,22182.92,0.547724
2025-10,PPDC,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,14501.42,22845.36,0.197,22845.36,14501.42,37346.78,0.0,37346.78,0.634764
2025-10,PPDC,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,8111.07,12778.07,0.1102,12778.07,8111.07,20889.14,0.0,20889.14,0.634765
2025-10,PPDC,INK EPSON #003 BLACK,1,1,0,1,1,12664.32,19951.2,0.172,19951.2,12664.32,32615.52,0.0,32615.52,0.634765
2025-10,PPDC,INK EPSON #003 YELLOW,1,1,0,1,1,10243.89,16138.09,0.1391,16138.09,10243.89,26381.97,0.0,26381.97,0.634765
2025-10,PPDC,T SHIRT WITH PRINT,1,1,0,1,1,28099.3,44267.28,0.3817,44267.28,28099.3,72366.59,0.0,72366.59,0.634765
2025-10,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,8836.02,17000.29,0.1916,17000.29,8836.02,25836.31,0.0,25836.31,0.519757
2025-10,Pagbilao,AMCETAM 150MG/ML 2ML,1,1,0,1,1,0.0,0.0,0.2176,81395.53,0.0,38652.34,0.0,38652.34,0.0
2025-10,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,8800.64,16932.23,0.1908,16932.23,8800.64,25732.88,0.0,25732.88,0.519757
2025-10,Pagbilao,BOND PAPER A4 (HARDCOPY),2,2,0,1,2,3367.4,6478.8099999999995,0.2812,6478.81,3367.4,9846.21,0.0,9846.21,0.519756
2025-10,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,11695.46,22501.8,0.2536,22501.8,11695.46,34197.26,0.0,34197.26,0.519757
2025-10,Pagbilao,CORRECTION TAPE JOY,1,1,0,1,1,1009.8,1942.84,0.1567,1942.84,1009.8,2952.64,0.0,2952.64,0.519755
2025-10,Pagbilao,EXECORE 500MG TAB,1,1,0,1,1,0.0,0.0,0.1529,57194.24,0.0,27159.86,0.0,27159.86,0.0
2025-10,Pagbilao,GIOZOLE 40MG W/ DILUENT,1,1,0,1,1,0.0,0.0,0.1767,66106.0,0.0,31391.79,0.0,31391.79,0.0
2025-10,Pagbilao,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.0,0.0,0.2822,105584.79,0.0,50139.11,0.0,50139.11,0.0
2025-10,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,1425.7,2743.02,0.2213,2743.02,1425.7,4168.72,0.0,4168.72,0.519756
2025-10,Pagbilao,HARD COPY SUB#20 A4,1,1,0,1,1,3558.52,6846.51,0.2089,6846.51,3558.52,10405.03,0.0,10405.03,0.519757
2025-10,Pagbilao,HBW BLACK BALLPEN,1,1,0,1,1,2508.68,4826.63,0.1473,4826.63,2508.68,7335.31,0.0,7335.31,0.519758
2025-10,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,1896.36,3648.56,0.1113,3648.56,1896.36,5544.92,0.0,5544.92,0.519756
2025-10,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G18 1.5X38MM (CATHULA),1,1,0,1,1,0.0,0.0,0.1706,63842.45,0.0,30316.9,0.0,30316.9,0.0
2025-10,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,1,1,0,1,1,6647.38,12789.4,0.1441,12789.4,6647.38,19436.78,0.0,19436.78,0.519757
2025-10,Pagbilao,STAPLE WIRE #35,2,2,0,1,2,11005.210000000001,21173.75,0.3547,21173.75,11005.21,32178.95,0.0,32178.95,0.519757
2025-10,Pagbilao,T SHIRT WITH PRINT,2,2,0,1,2,8842.41,17012.58,0.7384,17012.58,8842.41,25854.99,0.0,25854.99,0.519757
2025-10,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,1,1,0,1,1,13795.39,18250.24,0.2221,18250.24,13795.39,32045.63,0.0,32045.63,0.755902
2025-10,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,2,2,0,1,2,15416.05,16832.25,0.6872,26429.48,25013.28,81174.36,0.0,81174.36,0.915864
2025-10,QMC,ARCH FILE LONG 3INCHES,8,8,0,1,8,41355.06,72324.69,0.4848,78718.66,47749.03,130703.76,0.0,130703.76,0.571797
2025-10,QMC,BREAD,8,8,0,1,8,108174.28000000001,189182.90000000002,1.2682,205907.9,124899.28,341887.63,0.0,341887.63,0.571797
2025-10,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,3,3,0,1,3,7923.85,8651.78,0.5895,55659.1,54931.17,127607.03,0.0,127607.03,0.915864
2025-10,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),8,8,0,1,8,216315.62,378308.29000000004,2.5361,411753.21,249760.54,683671.29,0.0,683671.29,0.571797
2025-10,QMC,CORSIN-300 150MG/ML (300MG/2ML) 2ML,1,1,0,1,1,3395.4,5923.63,0.1115,5923.63,3395.4,9319.02,0.0,9319.02,0.573196
2025-10,QMC,DIFLOSID 25MG/ML 3ML,2,2,0,1,2,12874.35,14057.07,0.6238,28298.75,27116.03,55597.74,0.0,55597.74,0.915863
2025-10,QMC,DOLO-JAGA 500MG/50MG/100MG/100MCG,1,1,0,1,1,0.0,0.0,0.1548,6122.82,6122.82,12324.28,0.0,12324.28,0.0
2025-10,QMC,ENDOPROST 125MCG/ML,1,1,0,1,1,0.0,0.0,0.2146,37360.5,37360.5,76700.39,0.0,76700.39,0.0
2025-10,QMC,EROXIME 750MG IV,3,3,0,1,3,7651.52,13348.88,0.642,26305.81,20608.45,61580.46,0.0,61580.46,0.573196
2025-10,QMC,EVAPROST 125MCG/0.5ML,1,1,0,1,1,5283.9,9218.33,0.1735,9218.33,5283.9,14502.24,0.0,14502.24,0.573195
2025-10,QMC,FENTIN 50MG/ML 2ML,1,1,0,1,1,3487.57,3807.96,0.0714,3807.96,3487.57,7295.53,0.0,7295.53,0.915863
2025-10,QMC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.0,0.0,0.1222,4832.38,4832.38,9726.84,0.0,9726.84,0.0
2025-10,QMC,HYCLENS WOUND SPRAY 2% 60ML,1,1,0,1,1,12482.56,16513.47,0.2009,16513.47,12482.56,28996.04,0.0,28996.04,0.755902
2025-10,QMC,MATERNITY PADS 8S (MAXIFREE),2,2,0,1,2,0.0,0.0,0.3303,36344.25,36344.25,85845.44,0.0,85845.44,0.0
2025-10,QMC,MERGOT 125MCG,1,1,0,1,1,0.0,0.0,0.1623,28255.91,28255.91,58008.85,0.0,58008.85,0.0
2025-10,QMC,MINERAL WATER 330ML (NATURE SPRING),8,8,0,1,8,102920.59,179994.92,1.2066,195907.64,118833.31,325283.27,0.0,325283.27,0.571797
2025-10,QMC,MUCOLIFAR 500MG TAB,1,1,0,1,1,0.0,0.0,0.1191,3077.68,3077.68,15689.79,0.0,15689.79,0.0
2025-10,QMC,OPREX 40MG IV,1,1,0,1,1,0.0,0.0,0.1929,33589.22,33589.22,68958.03,0.0,68958.03,0.0
2025-10,QMC,PAPER TOWEL 175PULL-UPS (FEMME),2,2,0,1,2,13272.240000000002,19421.239999999998,0.2876,19421.24,13272.24,32693.49,0.0,32693.49,0.683388
2025-10,QMC,PHYTOBAS 10MG/ML IV,3,3,0,1,3,37098.07,51057.770000000004,0.7996,51057.77,37098.07,88155.83,0.0,88155.83,0.72659
2025-10,QMC,"QMC 787,170",8,8,0,1,8,213602.2,373562.8499999999,2.5042,406588.24,246627.59,675095.45,0.0,675095.45,0.571797
2025-10,QMC,SUCROSAPH 20MG/ML (100MG/5ML) 5ML,1,1,0,1,1,8718.1,11533.38,0.1403,11533.38,8718.1,20251.48,0.0,20251.48,0.755902
2025-10,QMC,ZEFTACARE 1G IV,1,1,0,1,1,0.0,0.0,0.1541,6092.14,6092.14,12262.53,0.0,12262.53,0.0
2025-10,Tourism,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,22912.96,44084.0,0.1822,44084.0,22912.96,66996.96,0.0,66996.96,0.519757
2025-10,Tourism,CORRECTION TAPE 20MM,1,1,0,1,1,22671.79,43619.99,0.2216,43619.99,22671.79,66291.77,0.0,66291.77,0.519757
2025-10,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,63828.74,122804.99,0.5551,122804.99,63828.74,186633.73,0.0,186633.73,0.519757
2025-10,Tourism,HARD COPY SUB#20 A4,1,1,0,1,1,22526.21,43339.9,0.2201,43339.9,22526.21,65866.11,0.0,65866.11,0.519757
2025-10,Tourism,HBW BLACK BALLPEN,1,1,0,1,1,15880.47,30553.65,0.1552,30553.65,15880.47,46434.13,0.0,46434.13,0.519757
2025-10,Tourism,INK EPSON #003 BLACK,1,1,0,1,1,27117.05,52172.57,0.2156,52172.57,27117.05,79289.62,0.0,79289.62,0.519757
2025-10,Tourism,INK EPSON #003 CYAN,1,1,0,1,1,15160.96,29169.34,0.1482,29169.34,15160.96,44330.3,0.0,44330.3,0.519757
2025-10,Tourism,INK EPSON #003 MAGENTA,1,1,0,1,1,21934.38,42201.24,0.1744,42201.24,21934.38,64135.62,0.0,64135.62,0.519757
2025-10,Tourism,SCOTCH TAPE 1'',1,1,0,1,1,16040.4,30861.36,0.1276,30861.36,16040.4,46901.76,0.0,46901.76,0.519757
2025-11,PPDC,CORPILYN 500MG,1,1,0,1,1,14499.64,27896.97,0.2584,27896.97,14499.64,42396.62,0.0,42396.62,0.519757
2025-11,PPDC,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),1,1,0,1,1,11172.51,21495.66,0.1991,21495.66,11172.51,32668.17,0.0,32668.17,0.519757
2025-11,PPDC,IV CANNULA WITH WINGS & INJECTION VALVE G20 1.1X32MM (CATHULA),1,1,0,1,1,7134.41,13726.43,0.1272,13726.43,7134.41,20860.83,0.0,20860.83,0.519757
2025-11,PPDC,MICROPORE 1X10 2.5CMX9.1M (3M),1,1,0,1,1,16317.7,31394.88,0.2908,31394.88,16317.7,47712.59,0.0,47712.59,0.519757
2025-11,PPDC,MICROSCOT 20MG 5G,1,1,0,1,1,6981.52,13432.28,0.1244,13432.28,6981.52,20413.79,0.0,20413.79,0.519757
2025-11,Pagbilao,ABHAY-TOX 40IU/0.5ML VIAL,7,7,0,1,7,138387.68,245976.28000000003,1.681,362495.43,162061.5,600365.38,0.0,600365.38,0.562606
2025-11,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),10,10,0,1,10,25829.41,36828.05,1.7006,40240.3,29241.66,106397.41,0.0,106397.41,0.701352
2025-11,Pagbilao,AMCETAM 150MG/ML 2ML,2,2,0,1,2,3983.09,4326.97,0.3985,155504.24,155160.36,422413.55,0.0,422413.55,0.920526
2025-11,Pagbilao,ANTITET 1500IU/0.7ML,1,1,0,1,1,0.0,0.0,0.1353,18062.39,0.0,16111.7,0.0,16111.7,0.0
2025-11,Pagbilao,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,2,2,0,1,2,60490.94,68511.14,0.2727,123934.47,60490.94,174356.68,0.0,174356.68,0.882936
2025-11,Pagbilao,AZCORE 500MG TAB,3,3,0,1,3,48437.39,93192.4,0.4718,194959.43,48437.39,217279.2,0.0,217279.2,0.519757
2025-11,Pagbilao,BALLPEN FINEPOINT,11,11,0,1,11,17225.36,27083.38,1.7446,39298.41,29440.39,76593.99,0.0,76593.99,0.636012
2025-11,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),7,7,0,1,7,8969.04,24188.95,1.1386,27377.73,12157.82,42893.59,0.0,42893.59,0.370791
2025-11,Pagbilao,BOND PAPER A4 (HARDCOPY),14,14,0,1,14,48409.23,82414.52,2.6355,86982.37,52977.08,184786.82,0.0,184786.82,0.587387
2025-11,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),5,5,0,1,5,12306.83,19399.12,0.5968,19399.12,12306.83,31705.97,0.0,31705.97,0.634401
2025-11,Pagbilao,BOND PAPER LONG (HARDCOPY),8,8,0,1,8,15049.150000000001,23677.309999999998,1.6098,54622.61,45994.45,102002.48,0.0,102002.48,0.635594
2025-11,Pagbilao,CLEAR BOOK LEGAL/LONG,7,7,0,1,7,18621.38,36269.65,1.5818,36269.65,18621.38,54891.01,0.0,54891.01,0.513415
2025-11,Pagbilao,CORPILYN 250MG,4,4,0,1,4,152175.02,215608.16999999998,0.8203,265986.58,152175.02,398805.28,0.0,398805.28,0.705794
2025-11,Pagbilao,CORPILYN 500MG,8,8,0,1,8,93685.20000000001,268358.33999999997,2.1515,533154.26,324220.6,1024084.62,0.0,1024084.62,0.349105
2025-11,Pagbilao,CORRECTION TAPE 20MM,4,4,0,1,4,22678.32,38062.57,1.0453,38062.57,22678.32,60740.91,0.0,60740.91,0.595817
2025-11,Pagbilao,CORRECTION TAPE JOY,4,4,0,1,4,7151.530000000001,11627.27,0.8525,12573.37,8097.63,20955.54,0.0,20955.54,0.615065
2025-11,Pagbilao,DIPHENPORS 50MG/ML 1ML,1,1,0,1,1,2986.57,23510.08,0.0962,23510.08,2986.57,26496.65,0.0,26496.65,0.127034
2025-11,Pagbilao,ELECTRICAL WIRE #14,6,6,0,1,6,15023.099999999999,23913.420000000002,0.9216,26354.17,17463.85,77796.05,0.0,77796.05,0.628229
2025-11,Pagbilao,ENOXAGET-40 40MG/0.4ML,2,2,0,1,2,38376.01,75175.18,0.2268,75175.18,38376.01,113551.19,0.0,113551.19,0.510488
2025-11,Pagbilao,EPICARE 1MG/ML IV,1,1,0,1,1,24006.98,46188.88,0.1713,46188.88,24006.98,70195.86,0.0,70195.86,0.519757
2025-11,Pagbilao,EXECORE 500MG TAB,1,1,0,1,1,0.0,0.0,0.1466,137383.98,137383.98,376321.05,0.0,376321.05,0.0
2025-11,Pagbilao,FLUCYSTEINE 200MG 30'S,3,3,0,1,3,63410.08,123521.87,0.4276,123521.87,63410.08,186931.96,0.0,186931.96,0.513351
2025-11,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,3,3,0,1,3,4709.64,7301.68,0.5716,10136.66,7544.62,21225.0,0.0,21225.0,0.645008
2025-11,Pagbilao,GIOZOLE 40MG W/ DILUENT,3,3,0,1,3,18777.27,22194.75,0.4619,96529.87,18777.27,101802.72,0.0,101802.72,0.846023
2025-11,Pagbilao,GLOVES LARGE LATEX NONSTERILE (INDOPLAS),2,2,0,1,2,23425.25,57891.33,0.2376,57891.33,23425.25,81316.58,0.0,81316.58,0.404642
2025-11,Pagbilao,HAIXONE WITH DILUENT 1G,1,1,0,1,1,2827.25,5439.57,0.2034,5439.57,2827.25,8266.82,0.0,8266.82,0.519756
2025-11,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,14,14,0,1,14,34020.65,61826.899999999994,4.0296,81496.91,53690.66,150000.86,0.0,150000.86,0.550256
2025-11,Pagbilao,HARD COPY SUB#20 A4,10,10,0,1,10,48120.24,93744.95000000001,2.5635,110933.55,65308.84,185174.71,0.0,185174.71,0.51331
2025-11,Pagbilao,HBW BLACK BALLPEN,15,15,0,1,15,42610.61,61935.46,2.6874,62605.16,43280.31,108850.53,0.0,108850.53,0.687984
2025-11,Pagbilao,HYDROCORTIBAS 100MG VIAL,2,2,0,1,2,6064.4,11667.75,0.3589,11667.75,6064.4,17732.15,0.0,17732.15,0.519757
2025-11,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),5,5,0,1,5,7280.07,13339.130000000001,0.7132,13953.82,7894.76,22033.45,0.0,22033.45,0.545768
2025-11,Pagbilao,INK EPSON #003 BLACK,15,15,0,1,15,76809.51999999999,142330.23,3.1435,142330.23,76809.52,219139.73,0.0,219139.73,0.539657
2025-11,Pagbilao,INK EPSON #003 CYAN,6,6,0,1,6,87242.31,136234.16999999998,1.0055,136234.17,87242.31,223476.49,0.0,223476.49,0.640385
2025-11,Pagbilao,INK EPSON #003 MAGENTA,9,9,0,1,9,69478.52,107483.23,1.4812,135683.59,97678.88,237808.31,0.0,237808.31,0.646413
2025-11,Pagbilao,INK EPSON #003 YELLOW,5,5,0,1,5,31031.219999999998,56874.39000000001,0.8923,59745.5,33902.33,133616.94,0.0,133616.94,0.54561
2025-11,Pagbilao,ISOLYTE 30MG TAB,6,6,0,1,6,111784.66,225779.86000000002,0.7932,238452.84,111784.66,341721.31,0.0,341721.31,0.495105
2025-11,Pagbilao,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),4,4,0,1,4,173407.91999999998,209681.41,0.9298,256542.63,196250.0,536924.56,0.0,536924.56,0.827007
2025-11,Pagbilao,IV CANNULA WITH WINGS & INJECTION VALVE G20 1.1X32MM (CATHULA),3,3,0,1,3,36653.520000000004,70453.85,0.5148,110801.33,36653.52,131952.6,0.0,131952.6,0.520249
2025-11,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G18 1.5X38MM (CATHULA),7,7,0,1,7,166788.12000000002,205568.40000000002,1.2985,389204.17,330776.56,896206.94,0.0,896206.94,0.811351
2025-11,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G22 .8X25MM (CATHULA),4,4,0,1,4,121232.19,149788.93000000002,0.605,165958.51,121232.19,276324.84,0.0,276324.84,0.809353
2025-11,Pagbilao,IV CANNULA WITHOUT INJECTION PORT LUER LOCK G26 0.6X19MM (CATHULA),2,2,0,1,2,142971.26,204138.78,0.2646,204138.78,142971.26,347110.04,0.0,347110.04,0.700363
2025-11,Pagbilao,KOVENT SF 25MCG/250MCG MDI,2,2,0,1,2,9177.41,17657.129999999997,0.2593,17657.13,9177.41,26834.53,0.0,26834.53,0.519757
2025-11,Pagbilao,LAZICARE 10MG/ML (20MG/2ML) 2ML,4,4,0,1,4,110561.33,152389.19999999998,0.5695,152389.2,110561.33,262950.55,0.0,262950.55,0.725519
2025-11,Pagbilao,MARKER BLACK (PILOT),6,6,0,1,6,10327.130000000001,16293.830000000002,0.9162,16874.26,10907.56,30351.63,0.0,30351.63,0.633806
2025-11,Pagbilao,MASKING TAPE 1INCH,7,7,0,1,7,8236.890000000001,18028.440000000002,0.9744,18651.58,8860.03,27699.05,0.0,27699.05,0.456883
2025-11,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),7,7,0,1,7,675700.0800000001,976622.3,2.2031,976622.3,675700.08,1652322.41,0.0,1652322.41,0.691875
2025-11,Pagbilao,MICROSCOT 20MG 5G,8,8,0,1,8,133807.3,233727.08000000002,1.2504,354670.37,148080.94,538034.21,0.0,538034.21,0.572494
2025-11,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,3,3,0,1,3,4299.4,6195.5,0.382,6195.5,4299.4,10494.89,0.0,10494.89,0.693955
2025-11,Pagbilao,NUTRIBOARD WITHOUT BAG,13,13,0,1,13,20627.449999999997,47550.33,1.5885,48153.08,21230.2,69462.58,0.0,69462.58,0.433802
2025-11,Pagbilao,OMCARE 40MG WITH DILUENT,4,4,0,1,4,31540.420000000002,55184.15000000001,0.504,55184.15,31540.42,86724.57,0.0,86724.57,0.571549
2025-11,Pagbilao,PLAZIMIDE 5MG/ML (10MG/2ML),5,5,0,1,5,98531.22,212090.46,0.9772,235493.87,98531.22,331497.57,0.0,331497.57,0.464572
2025-11,Pagbilao,RECORD BOOK 500PAGES (VALIANT),14,14,0,1,14,31441.65,56486.450000000004,3.3877,62533.09,37488.29,105287.62,0.0,105287.62,0.556623
2025-11,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),13,13,0,1,13,95523.72,149846.49,2.0327,160851.5,106528.73,272899.86,0.0,272899.86,0.637477
2025-11,Pagbilao,SCOTCH TAPE 1'',6,6,0,1,6,10516.42,18864.14,0.6886,37553.91,29206.19,67596.86,0.0,67596.86,0.557482
2025-11,Pagbilao,STAPLE WIRE #35,7,7,0,1,7,69031.32,109724.13,1.3209,112736.62,72043.81,226717.83,0.0,226717.83,0.629135
2025-11,Pagbilao,STAPLER STANDARD TYPE (JOY),8,8,0,1,8,3063.5299999999997,6539.360000000001,1.0408,33579.37,30103.54,69050.51,0.0,69050.51,0.468476
2025-11,Pagbilao,T SHIRT WITH PRINT,20,20,0,1,20,305878.19999999995,498490.88,8.0986,568602.95,375990.27,947732.15,0.0,947732.15,0.613608
