date_delivered,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,sales_acceptance_status,sales_rejection_reason,original_date_delivered,date_is_estimated,date_estimation_method,nearest_dated_source_row_number,date_source_row_distance
2024-01-08,2024,01,08,DR-25161,Batangas,DOLOGESIC 325MG/37.5MG TAB,5,1050,5250,0,5250,270,1350,3900,0.74,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1374,c23dd7f5ad869dd5cd49913779af90fc273b03f402722a527ac74e1ce676ad60,710602b82f9021ad0478f40b38ecca03647eb853336a7984f3f720f52cec2e0c,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25158,Batangas,EMLOR PLUS 5MG/50MG,5,590,2950,147.5,2802.5,216,1080,1722.5,0.58,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1370,ffdb343813be318dc23c154b36633815f7fb8202161c38493e8c5eb2cafbd35b,f44bf65224c9f592a3f213d61441d0a1ed1e31fd835fc160447a248edc45d478,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25162,Batangas,EMZART-80 80MG,5,948,4740,0,4740,264,1320,3420,0.72,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1380,10cd8729c06bb411b055320446b956e14900a9f93289e43e0e1e9f2d52b3a66e,69b86179f085cdf6c2f73d7e480298b46be3d860f18a089b0d69ab909eeb8a68,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25163,Batangas,GIAN-ZINC 120ML,10,187,1870,0,1870,90,900,970,0.52,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1376,736125e1961dcee6e681bfc5b9c91c66d724fc65ad7b037a34d699dfb91ae3a2,08a94f53df4314c51d3ddbc71b2c9b701c1a2f2d30c6fc722e9cd67129970c4f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25163,Batangas,GIAN-ZINC 30ML,10,150,1500,0,1500,70,700,800,0.53,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1377,7b6b020b80fb2ab037a5eb11ee672c1a9cecdd544d173dd3766d31c1a590c15a,f568b55b5d1d5dca5a59be185814fd078d897ece8ccd225575c7c08ddee6bbdb,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25160,Batangas,HISTARIL 50MG/1MG/5ML,12,96,1152,57.6,1094.4,35,420,674.4,0.59,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1372,31883d28fa933dce54ff64662ef3bbfb40da3445240adc8ecc27fedab97d0f47,069695a516f9ce214353d8e4de8333742f460133ab9507fc6c3eb536f209eba2,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25158,Batangas,LACTAMOX 500MG/125MG,3,3600,10800,540,10260,1115,3345,6915,0.64,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1367,3d7928b0937c8c1285167082819d7ea4aaa889d6e987e4e467bef02bed40bb2c,11536413cca774717b5b45caf1d5a6876b6e93b01f90df4217ace72f98ebdfd1,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25160,Batangas,OPRA-40 40MG,5,1470,7350,367.5,6982.5,454.5,2272.5,4710,0.64,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1371,b57715ad312d7df50074a73edcae2d9b00e8a982b79f2e540399795b35666cbb,2140254f02daf8ed6082ffbdb26974f04f0cd6af7ca1317a362e63d0582051e1,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25162,Batangas,TERMAGEN 500MG TAB,5,300,1500,0,1500,105,525,975,0.65,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1379,5173ec4c66d532515bee111448224f37287fa731f38186750f8596a290b43f5e,6399676dcadc7ef438a44c1d2e80747286b72fa9cd6cd54f4ca555be391bdc75,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25162,Batangas,TRIDEN 160MG TAB,2,2560,5120,0,5120,720,1440,3680,0.72,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1378,9706b9e0fb9edd7313dfe7157d4180b08378556dba80a835845e6057ddfdbb02,853a1efcb7a1bc3892858debde6dfa1fffe259e90a92c2d423374d616d894c0c,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25165,Batangas,TRIZEF 200MG TAB,1,9375,9375,0,9375,1600,1600,7775,0.83,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1366,f27b496c135bbe0410667e39f058387d448e65e91d4ebd2bd8738646edf2ab09,40a9f43cb1319f03e9f1d7c5f4986a3628a5a21bad1f3c052ebfa091a46f473e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25158,Batangas,ZELEX 200MG CAP,2,2500,5000,250,4750,925,1850,2900,0.58,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,1369,5314da40822bececfa5e337c2ae9e6035c86ebae786d7df7d228d93295377461,fcbaa3f32fd6a9d978ae35b9f9a4de3003557ff2f94f7c92e48c68b430ec8d44,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25144,Marinduque,AFENAX 100MG TAB,10,2100,21000,0,21000,595,5950,15050,0.72,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,689,e5e4609080a7c9214033a0f937208f92f6aab9439ed4877c81736c589ef23757,5fb3ef1baee1bcbc8473efd301717899c46604af960a653f1c66e1506eb454f7,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25149,Marinduque,ANEROCIN 300MG CAP,1,2800,2800,0,2800,979,979,1821,0.65,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,695,8b44060d076213cb13d2e06b1b53f8ea6eb874cdc8f11ae11dc3d0e0bb6d533e,fc5a6a4e70deb9af8b4b7630199e76f2f3318655197e4682b5c072d5f5995c13,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25144,Marinduque,DOLO-JAGA 500MG/50MG/100MG/100MCG,5,2000,10000,0,10000,615,3075,6925,0.69,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,690,3f8b277ce618456587f2e9e9085346016ec8d450a7505b4eca301b4081ca9c6f,ff2e7da7a34cb9e5b55f8a6ed68f56f2e998c8019b0e343563cb942f2c827b64,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25145,Marinduque,DOLO-JAGA 500MG/50MG/100MG/100MCG,10,2000,20000,0,20000,615,6150,13850,0.69,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,691,2ccde77b8f8260c468e5bfdf9c908c3c8448b93f6f7d4be293a24e16a4dc7298,d7de77624c03284edfe56da33d587c8a2e0c298d43f9f198d597e4f4ebc962f9,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25147,Marinduque,DOLO-JAGA 500MG/50MG/100MG/100MCG,5,2000,10000,0,10000,615,3075,6925,0.69,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,693,bb0bdd9f897a88f4dad53964c12843054ecf65bfb712a23a4a5706c1311ef544,4a47d15be4bf0f8d0d2040a2df03e5c9dc224014207564af42666b6b88134b16,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25149,Marinduque,HISTARIL 100MG/2MG,10,900,9000,0,9000,300,3000,6000,0.67,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,694,b4c0e1f36f530abf06b20f74ce0e1d4e5c9790b8cb53b87f3e30e4735d2cdb76,aeaa28038821a8be97b3cab793c247aee0c3e36bc08e61867ab7cdd1bbcf24e0,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25146,Marinduque,HYCLENS WOUND SPRAY 2% 60ML,18,280,5040,0,5040,114.66,2063.88,2976.12,0.59,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,692,23c46d0f2d01746271b6b5c92f2056076f91310d2d7ef728d12c6c55d469d5de,505116488e77ceec860b56627f15cb506084de8c7e0d0055860a031167202980,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-08,2024,01,08,DR-25148,Marinduque,HYCLENS WOUND SPRAY 2% 60ML,6,280,1680,168,1512,114.66,687.96,824.04,0.49,valid,,,,,,,,,,,,,,2024s.csv,2024-01-08,696,a387b9a08d244fd71d95649d175d5e9f8ec3f44fb4d31dfc6fc89590aa8b7e69,a6cae667c08a6198ca5d1bbcf1d6c83e35752cc5b2d376711d90e75e615bcb18,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-01-08,false,source_date_delivered,,
2024-01-10,2024,01,10,DR-025352,Batangas,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,20,60,1200,0,1200,16,320,880,0.73,valid,,,,,,,,,,,,,,2024s.csv,2024-01-10,1470,7e705c42cfef8352297bced49bcc4f2ae0afead2f93f545ef9f2d27fd21ec0dc,8ec5a42a63a9d09aa7ddb580a2cf23f9e7deba21999e2111ef0cdc54794c960d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-10,false,source_date_delivered,,
2024-01-10,2024,01,10,DR-025352,Batangas,CEFTRINOVA 1G,80,60,4800,0,4800,17,1360,3440,0.72,valid,,,,,,,,,,,,,,2024s.csv,2024-01-10,1467,a02f2d417cfec18052f962e4a88cad1074d18a53ad6a5b183b4a9da1c655c5e6,5c4ade44ed16df0322eb13c2a3f199d59cd0169f3e73b0103275c416e5d8dbf6,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-10,false,source_date_delivered,,
2024-01-10,2024,01,10,DR-025352,Batangas,CORPILYN 500MG,80,48,3840,0,3840,13.5,1080,2760,0.72,valid,,,,,,,,,,,,,,2024s.csv,2024-01-10,1468,629af08f6c6e3e7b7f3369c0d94bf7a8130b4e4f9efcf57119c7d50d931b6748,c8f8c5422ad073057930aa6b152d9dd9b188b9b6da6d1a365c5cdea1aeccebea,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-10,false,source_date_delivered,,
2024-01-10,2024,01,10,DR-025352,Batangas,GOPRIME IV,5,460,2300,0,2300,230,1150,1150,0.5,valid,,,,,,,,,,,,,,2024s.csv,2024-01-10,1469,b22751fd7fce00818a480f8b9534a6ee8b22627211c9d86d389de8660a0f8062,1dd63e42938ee42415f78133fc7f240a2ed8eb4c2df20f3337460ce3b3fbe7ea,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-10,false,source_date_delivered,,
2024-01-10,2024,01,10,DR-025423,Quezon,CENDALEX 500MG,2,1150,2300,0,2300,287.5,575,1725,0.75,valid,,,,,,,,,,,,,,2024s.csv,2024-01-10,797,0fb2eccd3808dd74ffa4b0a098e97ccf8ed6e0284190938cb8a27b9ffd52ac65,bdd234ceec3cb1bc9a7c0c5e71474637bc83597c6e6fd905abfcf23a3b02448a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-10,false,source_date_delivered,,
2024-01-10,2024,01,10,DR-025423,Quezon,JAGA 300MG/100MG/100MCG CAP,1,1540,1540,0,1540,530,530,1010,0.66,valid,,,,,,,,,,,,,,2024s.csv,2024-01-10,798,0ac02ceaa787e9a350994c1605060e2047e9121277370e85c75e3c20be0b2a6e,405385a9810c852bd818016b0fd5b0a1509b56ddbbdadbe9eae96616fd8d8476,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-10,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24758,Batangas,ANEROCIN 300MG CAP,3,3800,11400,0,11400,979,2937,8463,0.74,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,979,8de234515de6cc1f295fed9d2545c2d2f516e76360e64d0908ea3e1c1da8f082,9d7c56196cfee9b2d3e9c7e3ca27af8c344001df93e07b0cd2f772971c334028,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24757,Batangas,CENDALEX 500MG,6,1100,6600,0,6600,287.5,1725,4875,0.74,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,983,ac2a9acabc4c7a8a51a20f726f79dd0c62d396cade8270fd346f9e5db44a6118,e3c572ee3d4d4f40b8a0b9c13f4b193aa6ade00e98925895dcbf0cc6eb051bfe,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24757,Batangas,CINNABLOC 75MG CAP,10,180,1800,0,1800,70,700,1100,0.61,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,984,1ab0a4b12be0f7b5a5c887aacee74912f3597eaf5fe7342accfb3604c56f1532,11fc7f3a5aff7514a69ba563db3f8a6197c908ae06c05c8fafbeb776b75b709d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24760,Batangas,CIXTOR-Z MAX 500MG/10MG/1000IU,3,1650,4950,0,4950,445,1335,3615,0.73,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,974,a41ef48bf601a079a41ba8df63a26d6793b2fa74ec9754409ba7f60d6278c411,bdb49a9d0c70dab024c6ff7f4bfab9f21b406e6329a4253aecc9666d57ee65dc,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24760,Batangas,DOLO-JAGA 500MG/50MG/100MG/100MCG,3,1800,5400,0,5400,615,1845,3555,0.66,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,976,07a18520b227e07083b74cdc585afec4d5a2a48fd6c08d7d6a24820b70acbf47,c4d04dc6174c73447a0b878810db3b36d8a301e4c0550ab829efb7aebf500822,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24759,Batangas,EMZART-40 40MG,5,548,2740,0,2740,156,780,1960,0.72,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,978,4b5adc23c65d188015b7ca687d18ce562cb91536c133ae24193390b4afc143da,15441c14b8656a4db4844ad97a4e8cf60180868d089c2cd65e114f5a21d96d3c,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24757,Batangas,LACTAMOX 250MG/62.5MG/5ML 60ML,20,360,7200,0,7200,129.7,2594,4606,0.64,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,982,ce5bb457c203f0dd7009d211036b6fd119fed24c509f2bc0ddd9a87401a376b4,a2158ce009f4519fe6ca46a590a23a1a30504523ea85b16738fb1747fe7b5346,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24758,Batangas,LACTAMOX 500MG/125MG,3,3000,9000,0,9000,1115,3345,5655,0.63,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,980,7af7bb1e8f18a8efd8759efd9648ba7620cb835426e9c61754a42d099658ad43,15b621346e37b18368761ad86d86fae9c792328e20f9b56cbcbba83dcca14f2f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24759,Batangas,TRIZEF 200MG TAB,2,9375,18750,0,18750,1600,3200,15550,0.83,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,977,7ef6691ff8df6afa92245d85d1550b10ab73255ea562036ce65ca6c738c9bae3,ca8e03c9335da0564b8cc18b4c6bd3f188f18755b45bf5df5ebbe6312da14ce8,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24758,Batangas,VOXOLL 30MG,5,715,3575,0,3575,168,840,2735,0.77,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,981,665075348ac8c683a3cfe51946dce7f1285c1576a1906abb5613d67d94a91f44,0c08faad70f13efa367e6a46c81674ae08218d00e7a55e9dda6819df947f300d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24760,Batangas,ZILTEM 25MG,2,5125,10250,0,10250,1533.33,3066.67,7183.33,0.7,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,975,f454a3f34cb9dc457591831e8a26fbec064460135945fddf2029bb445c3c3c8d,dadc2c94e927e6f85927be6e4f9d58bcf3c79d0686ccd9953153344e0e66f25f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-RT0530,Government,AIRCON SPLIT TYPE 2.5HP INVERTER (CARRIER),2,149800,299600,0,299600,58998,117996,181604,0.61,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,2539,cedededd3fc3fa5d447a8d9b78d5df35c594e6a1a3e67702b71525358f5520b5,f92b565a556d93959f4bff7de986a1e15786e6c84648dfe561dcfa1e2bb18486,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-MS02933,Hospital,BABY OIL 50ML (JOHNSON),50,64,3200,0,3200,48.5,2425,775,0.24,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,2536,97533dd5413ebc550901f7c8986679c68fc610d75c03ad96d7ef588041b60052,a8e26cbf38c8a21a65739b552d0cde93215167d9e3057caa3f52c07ea8781404,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-MS02933,Hospital,BABY WASH 100ML (JOHNSON),50,85,4250,0,4250,59.5,2975,1275,0.3,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,2535,7d168550a3b9724f90654521043af06c3d29c0e4771b2eb23e8e5909488bbc06,34f54cd68ebcc097324bfdab36959e33b19e648e15fb03b31c1a3528c7fd6c7b,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-MS02933,Hospital,FOLEY CATHETER 2WAY FR16 30ML (PARTNERS),50,70,3500,0,3500,38,1900,1600,0.46,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,2537,de8896fc02abae31dca57aa01ae6941bb399e06820f3b8a3576b93b968b8f2ed,dd61e6d544a2b666f6367cf26c18705a982f480da33b9e67403e32e7ccf76fc3,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-MS02933,Hospital,PAPER TOWEL 175PULL-UPS (FEMME),24,80,1920,0,1920,47,1128,792,0.41,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,2538,0e957c58d119b2d123b54e420340127fd207ce5ea4dcf646ed5c0ca9c9d7ce50,ffa24e36273587f661d447d14b765bbaf2faf9a46dc5056209bd2d9dd11f6f9e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24699,Quezon,CLOVAS 75MG TAB,30,1410,42300,0,42300,345,10350,31950,0.76,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,408,4e46168f8ab48fe253980b7886dfd761b911ac36d9a1ab73d42f83fc3137e0f2,92344fa95ab11b5fc98f875adc8a08a3b3e120fb3a0b394591a0d90c599a5bac,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24700,Quezon,FORMET-500 500MG,3,292,876,0,876,77,231,645,0.74,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,410,66198c62e877c2f8d5ca3f4db192c87c32a30d76fdfb53c211fb6d883a0f0995,779dbd86856a9887ff838f67709f222d73f2c6592ffabefb411e43a40add145a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24699,Quezon,IRBIN 150MG TAB,30,877.5,26325,0,26325,228,6840,19485,0.74,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,407,f5f24d5694f8c1be62f1715d5f7906419fc045e57fc54de641a9bd7eff769958,745a441ac34f706cd494e9399be313198172a3ccd88adbea41c50f5c3f72187b,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24699,Quezon,SOLVASC 5MG TAB,18,1350,24300,0,24300,383.93,6910.74,17389.26,0.72,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,409,fbac8ac3be177b9b371078f37f5d3779078588fda53f8e46ec569dd68d68c668,dcaf06a6f5f54490950c01a4e1bc27e4edfadd5971f806a9b8346d4df5c2e2a6,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-16,2024,01,16,DR-24699,Quezon,TANAFEN 450MG/35MG,15,850,12750,0,12750,175,2625,10125,0.79,valid,,,,,,,,,,,,,,2024s.csv,2024-01-16,406,be999a4438e93537489f132907a5444aa10c5b30ac48cb0e7372977b647f349f,c67e872853b723d2cfee613bf4792d354f2abf172a3a68c6fee1b62fcd855111,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-16,false,source_date_delivered,,
2024-01-17,2024,01,17,DR-MS02429,Hospital,GYNE-TOCIN 10IU/ML IV,5,550,2750,0,2750,81,405,2345,0.85,valid,,,,,,,,,,,,,,2024s.csv,2024-01-17,1646,4a8e11ec8e718e37ded37f703006875aa776b08e550367c6b1a9fd3996074996,2e9a8c256da18bcb917680471a668c81fe366302fe1fb6e6e863a9f9a4b2acdf,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-01-17,false,source_date_delivered,,
