product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
AFENAX 100MG,547.46,325738.7,509784.5,115,51,0,173,1.565011,0.001193,0.672829,A,ABC/Pareto using total_trade_price revenue,draft
K-LYTE 600MG TABLET,290.0,324800.0,44950.0,4,1,0,174,0.138393,0.001189,0.674018,A,ABC/Pareto using total_trade_price revenue,draft
PLAZIMIDE 5MG/ML (10MG/2ML),1123.5045,321427.03,84408.74,26,10,7,175,0.262606,0.001177,0.675195,A,ABC/Pareto using total_trade_price revenue,draft
ENHAMOX 500MG/125MG,265.0644,317042.66,553759.22,70,11,2,176,1.746639,0.001161,0.676356,A,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT,10.0,316666.25,651833.75,5,4,0,177,2.058425,0.00116,0.677516,A,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT XL (HEXACARE),1554.0,315546.26,58029.74,7,5,0,178,0.183902,0.001155,0.678671,A,ABC/Pareto using total_trade_price revenue,draft
RENITE XL,1000.0,308000.0,308470.0,3,2,0,179,1.001526,0.001128,0.679799,A,ABC/Pareto using total_trade_price revenue,draft
ARCH FILE LONG 3INCHES,501.4635,304854.2,145533.99,28,9,27,180,0.477389,0.001116,0.680915,A,ABC/Pareto using total_trade_price revenue,draft
HYTRIX 100MG,1345.3991,304518.96,282267.79,25,12,2,181,0.92693,0.001115,0.68203,A,ABC/Pareto using total_trade_price revenue,draft
MICROSCOT 20MG 5G,1470.7573,304343.95,212632.66,14,9,4,182,0.698659,0.001114,0.683145,A,ABC/Pareto using total_trade_price revenue,draft
FLUCYSTEINE 200MG 30'S,319.3994,302971.91,196591.74,17,7,7,183,0.648878,0.001109,0.684254,A,ABC/Pareto using total_trade_price revenue,draft
SALRESP,855.88,290203.22,626330.23,71,35,0,184,2.158247,0.001063,0.685317,A,ABC/Pareto using total_trade_price revenue,draft
HEPABIG 100I.U/0.5ML IV,100.0,290000.0,67300.0,3,1,0,185,0.232069,0.001062,0.686378,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES BLUE VINYL/NITRILE BLEND (LARGE),1130.0,287760.0,441754.27,12,8,0,186,1.535148,0.001054,0.687432,A,ABC/Pareto using total_trade_price revenue,draft
CLOVAS 75MG,785.57,287136.87,657834.45,68,35,0,187,2.291014,0.001051,0.688484,A,ABC/Pareto using total_trade_price revenue,draft
BACTIV 625MG,1023.34,286930.64,245803.41,25,20,0,188,0.856665,0.001051,0.689534,A,ABC/Pareto using total_trade_price revenue,draft
LOSAAR 100MG,1136.0,286723.6,642857.4,17,10,0,189,2.242081,0.00105,0.690584,A,ABC/Pareto using total_trade_price revenue,draft
CIUMADE,629.0,283050.0,165159.61,108,34,0,190,0.5835,0.001036,0.691621,A,ABC/Pareto using total_trade_price revenue,draft
IM70 PATIENT MONITOR W/ CAPNOGRAPH,1.0,280000.0,170000.0,1,1,0,191,0.607143,0.001025,0.692646,A,ABC/Pareto using total_trade_price revenue,draft
ZELEX 200MG,366.41,277982.5,591012.49,170,51,0,192,2.126078,0.001018,0.693664,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES BLUE VINYL/NITRILE BLEND (SMALL),1090.0,276900.0,527025.12,13,7,0,193,1.903305,0.001014,0.694678,A,ABC/Pareto using total_trade_price revenue,draft
OLXARIN 6000IU/0.6ML 60MG/0.6ML,355.0,276900.0,463104.5,2,1,0,194,1.672461,0.001014,0.695692,A,ABC/Pareto using total_trade_price revenue,draft
CLAVIC 500MG/125MG,232.65,276820.93,310841.62,57,19,0,195,1.122898,0.001014,0.696705,A,ABC/Pareto using total_trade_price revenue,draft
AIRCONDITION SPLIT TYPE INVERTER 2HP (CARRIER),5.0,276500.0,322000.0,1,1,0,196,1.164557,0.001012,0.697718,A,ABC/Pareto using total_trade_price revenue,draft
IMATET,473.5,275325.0,281790.0,18,13,0,197,1.023481,0.001008,0.698726,A,ABC/Pareto using total_trade_price revenue,draft
SCOTCH TAPE 1'',25.2742,274353.58,257440.67,41,14,39,198,0.938354,0.001005,0.69973,A,ABC/Pareto using total_trade_price revenue,draft
CORBAL 100MG,1670.5,273715.73,1577212.59,95,45,0,199,5.762229,0.001002,0.700733,A,ABC/Pareto using total_trade_price revenue,draft
PPE WHITE W/ BLUE STRIPES - M/L/XL,705.0,272100.0,432435.6,2,2,0,200,1.589252,0.000996,0.701729,A,ABC/Pareto using total_trade_price revenue,draft
TRIVASC 35MG,589.5195,271869.2,417967.17,51,16,2,201,1.537383,0.000996,0.702725,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE CAP,517.6,271740.0,319398.2,54,25,0,202,1.175382,0.000995,0.70372,A,ABC/Pareto using total_trade_price revenue,draft
BERCEF 250MG/5ML SUS,1768.0,265069.69,392186.81,132,43,0,203,1.479561,0.000971,0.70469,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAX 4MG,1548.4,261131.6,727823.08,45,24,0,204,2.787189,0.000956,0.705646,A,ABC/Pareto using total_trade_price revenue,draft
ENOX 4000 ANTI-XA IU/0.4ML (KULANIMA HAZIR ENJEKTOR) STERIL - ENOKSAPARIN SODIUM,840.0,260400.0,910250.0,4,4,0,205,3.495584,0.000954,0.7066,A,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),87.1424,257948.42,59518.81,22,11,18,206,0.230739,0.000945,0.707544,A,ABC/Pareto using total_trade_price revenue,draft
SUCTION SET POOLE ABDOMINAL DRAIN - SIMPLEX,1400.0,257500.0,130000.0,8,7,0,207,0.504854,0.000943,0.708487,A,ABC/Pareto using total_trade_price revenue,draft
DIFLOSID 25MG/ML 3ML,388.2713,256715.37,387754.52,71,26,6,208,1.510445,0.00094,0.709427,A,ABC/Pareto using total_trade_price revenue,draft
CIXTOR-Z 500MG,1215.0,255150.0,634679.5,133,36,0,209,2.487476,0.000934,0.710362,A,ABC/Pareto using total_trade_price revenue,draft
ONZET 2MG,80.0,246454.0,455754.0,3,3,0,210,1.849246,0.000902,0.711264,A,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITHOUT INJECTION PORT LUER LOCK G26 0.6X19MM (CATHULA),88.4741,244695.67,106809.85,8,5,2,211,0.436501,0.000896,0.71216,A,ABC/Pareto using total_trade_price revenue,draft
APROCARE 150MG,1116.57,244309.1,663747.9,112,20,0,212,2.716837,0.000895,0.713055,A,ABC/Pareto using total_trade_price revenue,draft
BOND PAPER LEGAL 80GSM (DOUBLE A),48.8886,237931.49,154245.04,34,16,32,213,0.648275,0.000871,0.713926,A,ABC/Pareto using total_trade_price revenue,draft
LIFERZIN 250MG,1598.4931,236809.06,486526.25,37,24,1,214,2.054509,0.000867,0.714793,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM PLAIN,1200.0,235800.0,63000.0,1,1,0,215,0.267176,0.000863,0.715656,A,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER KIT ADULT (SURGITECH),2000.1366,234331.71,40001.51,6,6,1,216,0.170705,0.000858,0.716515,A,ABC/Pareto using total_trade_price revenue,draft
LUNCHEONMEAT - LIBERTY,166.67,233324.67,136675.33,1,1,0,217,0.585773,0.000854,0.717369,A,ABC/Pareto using total_trade_price revenue,draft
SANOMAX-FA,416.0,232960.0,166059.36,66,27,0,218,0.712823,0.000853,0.718222,A,ABC/Pareto using total_trade_price revenue,draft
LYSOL 340G,624.0,232758.0,198666.0,3,3,0,219,0.85353,0.000852,0.719074,A,ABC/Pareto using total_trade_price revenue,draft
ATORSAPH 20MG TAB,2405.0,232675.43,283492.7,32,22,0,220,1.218404,0.000852,0.719926,A,ABC/Pareto using total_trade_price revenue,draft
OLXARIN 4000IU/0.4ML (40MG/0.4ML),375.0,232500.0,232290.0,3,2,0,221,0.999097,0.000851,0.720778,A,ABC/Pareto using total_trade_price revenue,draft
OPTRYL EYE OINTMENT 0.5% 5G,2162.0,231334.0,332210.0,7,5,0,222,1.436062,0.000847,0.721625,A,ABC/Pareto using total_trade_price revenue,draft
AEROVENT 1MG/ML,949.68,230775.96,224183.19,29,22,0,223,0.971432,0.000845,0.72247,A,ABC/Pareto using total_trade_price revenue,draft
LACTAMOX 250MG/62.5MG/5ML,1774.0,230087.8,490468.8,158,42,0,224,2.131659,0.000843,0.723312,A,ABC/Pareto using total_trade_price revenue,draft
CORBAL 250MG,425.8,221445.34,566619.26,26,18,0,225,2.558732,0.000811,0.724123,A,ABC/Pareto using total_trade_price revenue,draft
NINGBO DAVID STAND ALONE PHOTOTHERAPY,2.0,220000.0,224842.0,2,2,0,226,1.022009,0.000806,0.724929,A,ABC/Pareto using total_trade_price revenue,draft
EMLOR PLUS 5MG/50MG,1017.0,219672.0,378989.5,132,30,0,227,1.725252,0.000804,0.725733,A,ABC/Pareto using total_trade_price revenue,draft
ULCIN 25MG/ML,380.0,219450.0,185850.0,3,2,0,228,0.84689,0.000804,0.726537,A,ABC/Pareto using total_trade_price revenue,draft
ANEROCIN 300MG,305.7,219251.57,517190.93,109,57,0,229,2.358893,0.000803,0.727339,A,ABC/Pareto using total_trade_price revenue,draft
ZEGECEF 250MG/5ML SUS,1561.0,217681.45,355133.38,62,28,0,230,1.631436,0.000797,0.728136,A,ABC/Pareto using total_trade_price revenue,draft
URINE BAG 2000ML ADULT PIECE,11130.0,211600.0,105670.0,3,2,0,231,0.499386,0.000775,0.728911,A,ABC/Pareto using total_trade_price revenue,draft
TRIDEN 160MG TAB,292.0,210240.0,497324.0,88,31,0,232,2.365506,0.00077,0.729681,A,ABC/Pareto using total_trade_price revenue,draft
SOLVAPRINE 10MG,1418.0,210140.0,753207.58,163,48,0,233,3.584313,0.000769,0.730451,A,ABC/Pareto using total_trade_price revenue,draft
IM 70 PATIENT MONITOR TOUCH SCREEN,1.0,210000.0,130000.0,1,1,0,234,0.619048,0.000769,0.73122,A,ABC/Pareto using total_trade_price revenue,draft
HYPHEN 50MG,1212.1,208865.55,423522.41,50,27,0,235,2.027727,0.000765,0.731984,A,ABC/Pareto using total_trade_price revenue,draft
RENOKET 600MG,69.86,205802.81,124164.02,10,9,0,236,0.603315,0.000754,0.732738,A,ABC/Pareto using total_trade_price revenue,draft
DALAMYCIN 150 MG,196.4,205258.5,780914.9,18,14,0,237,3.804544,0.000752,0.73349,A,ABC/Pareto using total_trade_price revenue,draft
LUPINSULIN R,440.0,204010.0,145415.5,6,5,0,238,0.712786,0.000747,0.734237,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS 500MG/50MG/100MG/100MCG,328.1495,201731.78,295477.78,83,24,1,239,1.464706,0.000739,0.734975,A,ABC/Pareto using total_trade_price revenue,draft
DESKTOP PCX LFH,5.0,201475.0,198500.0,1,1,0,240,0.985234,0.000738,0.735713,A,ABC/Pareto using total_trade_price revenue,draft
SOLUNATE 84MG/ML (8.4%),38.22,197242.69,293508.81,88,31,0,241,1.488059,0.000722,0.736435,A,ABC/Pareto using total_trade_price revenue,draft
BCG VACCINE 500MG/ML+1ML DILUENT IN AMPULE,6.68,197060.0,176926.0,2,1,0,242,0.897828,0.000722,0.737157,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM MATERNA PLAIN 180G,1000.0,196750.0,82250.0,1,1,0,243,0.418043,0.00072,0.737877,A,ABC/Pareto using total_trade_price revenue,draft
NAXCIL-600 600MG,1060.0,196100.0,167710.8,4,4,0,244,0.855231,0.000718,0.738595,A,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 500MG,731.76,194682.35,565633.06,193,54,0,245,2.905415,0.000713,0.739308,A,ABC/Pareto using total_trade_price revenue,draft
DIUFED 10MG/ML (20MG/2ML) 2ML,4053.0,194544.0,140782.1,10,6,0,246,0.723652,0.000712,0.740021,A,ABC/Pareto using total_trade_price revenue,draft
APCEE 500MG,786.0,192570.0,323862.5,18,9,0,247,1.681791,0.000705,0.740726,A,ABC/Pareto using total_trade_price revenue,draft
GREEN CROSS ALCOHOL 500ML,2609.0,191787.74,96238.26,15,10,0,248,0.501796,0.000702,0.741428,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG CAP,567.2519,187580.83,122746.32,88,30,1,249,0.654365,0.000687,0.742115,A,ABC/Pareto using total_trade_price revenue,draft
SANDINE,53.4,186900.0,280460.0,14,10,0,250,1.500589,0.000684,0.742799,A,ABC/Pareto using total_trade_price revenue,draft
EPICARE 1MG/ML IV,138.0448,184763.97,259439.89,17,9,7,251,1.404169,0.000677,0.743476,A,ABC/Pareto using total_trade_price revenue,draft
MULTI GROW 120ML,2142.0,184556.68,235552.44,123,48,0,252,1.276315,0.000676,0.744152,A,ABC/Pareto using total_trade_price revenue,draft
"EPOKINE 10,000IU/1ML",100.0,182000.0,384500.0,1,1,0,253,2.112637,0.000666,0.744818,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAX 4MG/ML (8MG/2ML) 2ML,218.4604,181588.95,199257.56,30,16,2,254,1.0973,0.000665,0.745483,A,ABC/Pareto using total_trade_price revenue,draft
CIUMADE TAB,402.0,180900.0,164578.27,86,26,0,255,0.909775,0.000662,0.746145,A,ABC/Pareto using total_trade_price revenue,draft
RIBER 500 MG TABLET,2005.0,180450.0,179878.8,7,4,0,256,0.996835,0.000661,0.746806,A,ABC/Pareto using total_trade_price revenue,draft
ELECTAB 600MG,493.33,180066.67,20800.83,5,3,0,257,0.115517,0.000659,0.747465,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD PRESSURE W/WHEELS / ROLL BY - BAXTEL SPHYGMOMANOMETER,24.0,180000.0,133402.0,3,3,0,258,0.741122,0.000659,0.748124,A,ABC/Pareto using total_trade_price revenue,draft
SYVIR 200MG,25.0,180000.0,190000.0,1,1,0,259,1.055556,0.000659,0.748784,A,ABC/Pareto using total_trade_price revenue,draft
SHARJVAX 3000 I.U. / 0.95ML,150.0,180000.0,247500.0,1,1,0,260,1.375,0.000659,0.749443,A,ABC/Pareto using total_trade_price revenue,draft
DALINC 150MG/ML (600MG/4ML) 4ML,720.0,180000.0,250992.0,4,2,0,261,1.3944,0.000659,0.750102,A,ABC/Pareto using total_trade_price revenue,draft
JAGA 300MG/100MG/100MCG CAP,338.0,179140.0,285262.5,127,28,0,262,1.5924,0.000656,0.750758,A,ABC/Pareto using total_trade_price revenue,draft
DIPHENPORS 50MG/ML 1ML,429.4887,178557.51,69626.2,22,10,4,263,0.389937,0.000654,0.751412,A,ABC/Pareto using total_trade_price revenue,draft
ZELEX 200MG CAP,193.0,178525.0,334725.0,70,30,0,264,1.874947,0.000654,0.752065,A,ABC/Pareto using total_trade_price revenue,draft
SPASMOCIN 20MG/1ML AMP,2089.0,178420.0,268710.0,8,7,0,265,1.506053,0.000653,0.752719,A,ABC/Pareto using total_trade_price revenue,draft
AMTRIX WITH DILUENT 1G,6850.0,178100.0,169195.0,3,2,0,266,0.95,0.000652,0.753371,A,ABC/Pareto using total_trade_price revenue,draft
MULTI GROW OB PLUS,359.99,177895.13,256606.87,90,42,0,267,1.442461,0.000651,0.754022,A,ABC/Pareto using total_trade_price revenue,draft
NITRILE EXAMINATION GLOVES LARGE,705.0,176250.0,168350.0,5,3,0,268,0.955177,0.000645,0.754668,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD GLUCOSE TEST STRIPS (EASYTOUCH),217.0,172450.0,22289.0,2,2,0,269,0.129249,0.000631,0.755299,A,ABC/Pareto using total_trade_price revenue,draft
DULXATIVE 10MG,472.0,171336.0,139684.0,10,6,0,270,0.815264,0.000627,0.755926,A,ABC/Pareto using total_trade_price revenue,draft
ZINACARE 750MG W/O DILUENT,11090.0,170687.0,1977843.0,54,33,0,271,11.587543,0.000625,0.756551,A,ABC/Pareto using total_trade_price revenue,draft
GITOR-40 40MG,195.0,170625.0,528975.0,9,9,0,272,3.10022,0.000625,0.757176,A,ABC/Pareto using total_trade_price revenue,draft
XYNETIN 1500MG/200IU,550.34,170605.4,256567.16,87,14,0,273,1.503863,0.000625,0.757801,A,ABC/Pareto using total_trade_price revenue,draft
EQUIRAB 200IU/ML (1000IU/5ML) 5ML,100.0,170000.0,49500.0,1,1,0,274,0.291176,0.000622,0.758423,A,ABC/Pareto using total_trade_price revenue,draft
LINDELL 50MG/ML (5%),600.0,169800.0,100.0,2,1,0,275,0.000589,0.000622,0.759045,A,ABC/Pareto using total_trade_price revenue,draft
TEGADERM FILM 4X4,75.0,168750.0,157500.0,6,4,0,276,0.933333,0.000618,0.759663,A,ABC/Pareto using total_trade_price revenue,draft
SOLUTION FOR IV INFUSION LACTATED RINGERS SOLUTION,240.0,168000.0,151440.0,1,1,0,277,0.901429,0.000615,0.760278,A,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 120ML (ZETADONE),2400.0,168000.0,28800.0,1,1,0,278,0.171429,0.000615,0.760893,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG TAB,280.0,166600.0,385825.0,83,29,0,279,2.315876,0.00061,0.761503,A,ABC/Pareto using total_trade_price revenue,draft
GAUZE ROLL 28X24 - SURGITECH,184.0,165600.0,138142.0,16,15,0,280,0.834191,0.000606,0.76211,A,ABC/Pareto using total_trade_price revenue,draft
MYGEL BLACK,76.3284,165582.11,79677.16,23,14,18,281,0.481194,0.000606,0.762716,A,ABC/Pareto using total_trade_price revenue,draft
ENCLOXIL 500MG,451.05,165448.0,242667.26,85,37,0,282,1.466728,0.000606,0.763322,A,ABC/Pareto using total_trade_price revenue,draft
ECG MACHINE 3 CHANNEL (MEDX),3.0,165000.0,131100.0,2,2,0,283,0.794545,0.000604,0.763926,A,ABC/Pareto using total_trade_price revenue,draft
CLINDATEC 150MG/ML (300MG/2ML) 2ML,3000.0,165000.0,96960.0,1,1,0,284,0.587636,0.000604,0.76453,A,ABC/Pareto using total_trade_price revenue,draft
VELON 6.25MG,2290.13,164890.08,252073.08,15,7,0,285,1.528734,0.000604,0.765134,A,ABC/Pareto using total_trade_price revenue,draft
RECORMON 5000IU/0.3ML,20.0,164500.0,75500.0,1,1,0,286,0.458967,0.000602,0.765736,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG TAB,125.3688,164400.0,298496.61,54,24,3,287,1.815673,0.000602,0.766338,A,ABC/Pareto using total_trade_price revenue,draft
AMBIDOL 50MG/ML (100MG/2ML) 2ML,324.4311,164013.16,415603.61,52,27,8,288,2.533965,0.000601,0.766939,A,ABC/Pareto using total_trade_price revenue,draft
COVER ALL SUIT,180.0,163800.0,356220.0,1,1,0,289,2.174725,0.0006,0.767539,A,ABC/Pareto using total_trade_price revenue,draft
IMATET 40IU/0.5ML,293.6,163604.0,192553.2,10,8,0,290,1.176947,0.000599,0.768138,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS TAB,297.0,163350.0,216440.2,55,36,0,291,1.325009,0.000598,0.768736,A,ABC/Pareto using total_trade_price revenue,draft
ABDOMINAL BINDER,1215.0,161650.0,153150.0,7,7,0,292,0.947417,0.000592,0.769328,A,ABC/Pareto using total_trade_price revenue,draft
PHOTOCOPIER (TASKALFA 32121),1.0,160020.0,88980.0,1,1,0,293,0.556055,0.000586,0.769914,A,ABC/Pareto using total_trade_price revenue,draft
PPE - ALCOLUXX,1000.0,160000.0,490000.0,1,1,0,294,3.0625,0.000586,0.7705,A,ABC/Pareto using total_trade_price revenue,draft
F6 FETAL MONITOR SINGLE,1.0,160000.0,230000.0,1,1,0,295,1.4375,0.000586,0.771086,A,ABC/Pareto using total_trade_price revenue,draft
EMZART-80 80MG,605.0,159720.0,361298.0,65,28,0,296,2.262071,0.000585,0.77167,A,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG HERBAL FOOD SUPPLEMENT,397.6,159040.0,102725.2,46,27,0,297,0.645908,0.000582,0.772253,A,ABC/Pareto using total_trade_price revenue,draft
FOLACID 5MG,742.46,157414.09,187251.47,158,55,0,298,1.189547,0.000576,0.772829,A,ABC/Pareto using total_trade_price revenue,draft
IRBIN 150MG,713.0,156448.65,503775.79,49,24,0,299,3.220071,0.000573,0.773402,A,ABC/Pareto using total_trade_price revenue,draft
"SONOTRAX BASIC A, ULTRASOUND POCKET DOPPLER",12.0,156000.0,664850.0,3,2,0,300,4.261859,0.000571,0.773973,A,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG XXL YELLOW,25.6434,155836.04,82172.57,4,2,3,301,0.527301,0.000571,0.774544,A,ABC/Pareto using total_trade_price revenue,draft
EUROXONE,2534.0,155782.0,740310.0,29,4,0,302,4.752218,0.00057,0.775114,A,ABC/Pareto using total_trade_price revenue,draft
ENDOPROST 125MCG/ML,123.3886,155698.05,150201.11,24,11,2,303,0.964695,0.00057,0.775684,A,ABC/Pareto using total_trade_price revenue,draft
MINOR SURGERY SET 37'S (OLTEN),10.0,155070.0,154930.0,1,1,0,304,0.999097,0.000568,0.776252,A,ABC/Pareto using total_trade_price revenue,draft
EROXIME 750MG IV,241.8768,154597.74,425809.47,47,25,5,305,2.754306,0.000566,0.776818,A,ABC/Pareto using total_trade_price revenue,draft
AHBAY-TOX 40IU/0.5ML IM,264.0,153120.0,79102.5,7,3,0,306,0.516605,0.000561,0.777379,A,ABC/Pareto using total_trade_price revenue,draft
ALL SILICONE DUODENAL TUBE F.16 - UNIMEX,796.0,151680.0,24236.0,32,20,0,307,0.159784,0.000555,0.777934,A,ABC/Pareto using total_trade_price revenue,draft
BIO TT 40IU,223.5,151460.0,117534.15,10,6,0,308,0.776008,0.000555,0.778489,A,ABC/Pareto using total_trade_price revenue,draft
JACKSON PRATT 100ML,160.0,151000.0,94420.0,18,16,0,309,0.625298,0.000553,0.779042,A,ABC/Pareto using total_trade_price revenue,draft
HYPRO 10MG/20ML,814.0,150590.0,262005.0,23,17,0,310,1.739857,0.000551,0.779593,A,ABC/Pareto using total_trade_price revenue,draft
VICRYL 1-0 ROUND NEEDLE ETHICON,32.0,150528.0,44982.0,2,2,0,311,0.298828,0.000551,0.780145,A,ABC/Pareto using total_trade_price revenue,draft
COVID-19 AG STANDARD Q BIOSENSOR TEST KIT,10.0,150000.0,12500.0,1,1,0,312,0.083333,0.000549,0.780694,A,ABC/Pareto using total_trade_price revenue,draft
BLESOFOXITIN 1G IV,1150.0,148450.0,120620.0,6,6,0,313,0.812529,0.000544,0.781237,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG,164.0,147760.0,410040.0,62,26,0,314,2.775041,0.000541,0.781778,A,ABC/Pareto using total_trade_price revenue,draft
BIOLAC 3.33G/5ML,1400.0,147000.0,22582.0,7,4,0,315,0.153619,0.000538,0.782317,A,ABC/Pareto using total_trade_price revenue,draft
HAIXONNE 1G POWDER,4080.0,145880.0,245740.0,3,3,0,316,1.684535,0.000534,0.782851,A,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL - VELVETCARE ISOPROPYL 70%,480.0,144000.0,240000.0,1,1,0,317,1.666667,0.000527,0.783378,A,ABC/Pareto using total_trade_price revenue,draft
AGYNAPIN 1MG/ML,239.0,143400.0,83152.1,2,1,0,318,0.579861,0.000525,0.783903,A,ABC/Pareto using total_trade_price revenue,draft
ANGEL-50 50MG,1034.21,143265.42,665794.96,82,36,0,319,4.647283,0.000525,0.784428,A,ABC/Pareto using total_trade_price revenue,draft
CLINDASAPH 600 150MG/ML (600MG/4ML) 4ML,220.0,142780.0,120604.0,2,1,0,320,0.844684,0.000523,0.784951,A,ABC/Pareto using total_trade_price revenue,draft
LACTAMOX 625MG,1174.0,141884.64,252020.36,69,4,0,321,1.776234,0.00052,0.78547,A,ABC/Pareto using total_trade_price revenue,draft
FENTIN 10MG/ML,159.0,141570.0,119270.0,8,5,0,322,0.842481,0.000518,0.785989,A,ABC/Pareto using total_trade_price revenue,draft
TRIZINE SYRUP,718.0,141300.0,82080.0,20,12,0,323,0.580892,0.000517,0.786506,A,ABC/Pareto using total_trade_price revenue,draft
CLOXANE 500MG CAP,666.46,140396.2,312195.99,59,30,0,324,2.223678,0.000514,0.78702,A,ABC/Pareto using total_trade_price revenue,draft
SPINAL NEEDLE G.25 - TOP,160.75,139027.73,176617.27,15,12,0,325,1.270374,0.000509,0.787529,A,ABC/Pareto using total_trade_price revenue,draft
