period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-10,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,0.2072,2568.27,1334.87,3903.14,0.0,3903.14,0.519755
2025-10,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,0.1227,1521.48,790.8,2312.29,0.0,2312.29,0.519757
2025-10,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.2633,3263.56,1696.26,4959.82,0.0,4959.82,0.519758
2025-10,Pagbilao,DIPHENPORS 50MG/ML 1ML,1,1,0,1,1,0.1139,42595.96,-22368.39,20227.57,0.0,20227.57,-0.525129
2025-10,Pagbilao,ENOXAGET-40 40MG/0.4ML,1,1,0,1,1,0.1287,48133.11,-25276.12,22857.0,0.0,22857.0,-0.52513
2025-10,Pagbilao,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.2719,101724.18,-53418.36,48305.82,0.0,48305.82,-0.525129
2025-10,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.3184,10436.53,5424.46,15860.99,0.0,15860.99,0.519757
2025-10,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,0.1372,4496.18,2336.92,6833.1,0.0,6833.1,0.519757
2025-10,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,0.2249,2788.15,1449.16,4237.31,0.0,4237.31,0.519757
2025-10,Pagbilao,INK EPSON #003 CYAN,1,1,0,1,1,0.1851,6065.42,3152.54,9217.97,0.0,9217.97,0.519756
2025-10,Pagbilao,INK EPSON #003 MAGENTA,2,2,0,1,2,0.3523,20901.83,10863.87,31765.69,0.0,31765.69,0.519757
2025-10,Pagbilao,INK EPSON #003 YELLOW,1,1,0,1,1,0.1819,2255.26,1172.19,3427.44,0.0,3427.44,0.519758
2025-10,Pagbilao,MARKER BLACK (PILOT),1,1,0,1,1,0.1743,5711.42,2968.55,8679.97,0.0,8679.97,0.519757
2025-10,Pagbilao,MASKING TAPE 1INCH,1,1,0,1,1,0.1342,11909.22,6189.9,18099.11,0.0,18099.11,0.519757
2025-10,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),1,1,0,1,1,0.3631,135862.51,-71345.4,64517.1,0.0,64517.1,-0.525129
2025-10,Pagbilao,OMCARE 40MG WITH DILUENT,1,1,0,1,1,0.1224,45807.25,-24054.74,21752.51,0.0,21752.51,-0.52513
2025-10,Pagbilao,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,0.119,10561.31,5489.31,16050.63,0.0,16050.63,0.519757
2025-10,Pagbilao,T SHIRT WITH PRINT,1,1,0,1,1,0.4266,37846.11,19670.77,57516.88,0.0,57516.88,0.519757
2025-10,QMC,AMADOL 150MG/ML 2ML,1,1,0,1,1,0.0999,8213.04,6208.25,14421.29,0.0,14421.29,0.755902
2025-10,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,2,2,0,1,2,0.4021,27336.82,18758.21,46095.04,0.0,46095.04,0.686188
2025-10,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,3,3,0,1,3,1.1935,116432.45,101084.11,217516.55,0.0,217516.55,0.868178
2025-10,QMC,ARCH FILE LONG 3INCHES,8,8,0,1,8,0.4336,70403.63,46493.92,116897.55,0.0,116897.55,0.660391
2025-10,QMC,BREAD,8,8,0,1,8,1.5668,254388.3,167995.74,422384.05,0.0,422384.05,0.660391
2025-10,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,2,2,0,1,2,0.3889,37288.35,38905.07,76193.42,0.0,76193.42,1.043357
2025-10,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),8,8,0,1,8,2.2684,368298.44,243220.96,611519.38,0.0,611519.38,0.660391
2025-10,QMC,DIFLOSID 25MG/ML 3ML,2,2,0,1,2,0.6478,62109.46,64802.37,126911.83,0.0,126911.83,1.043357
2025-10,QMC,ENDOPROST 125MCG/ML,1,1,0,1,1,0.1772,9445.58,8650.86,18096.44,0.0,18096.44,0.915863
2025-10,QMC,ENHAMOX 500MG/125MG,1,1,0,1,1,0.1796,4640.95,19018.3,23659.25,0.0,23659.25,4.097933
2025-10,QMC,EPIX 1MG/ML IV,1,1,0,1,1,0.1236,4889.26,4952.06,9841.32,0.0,9841.32,1.012844
2025-10,QMC,EROXIME 750MG IV,1,1,0,1,1,0.2311,5971.39,24470.35,30441.74,0.0,30441.74,4.097932
2025-10,QMC,EVAPROST 125MCG/0.5ML,1,1,0,1,1,0.1465,3784.66,15509.29,19293.95,0.0,19293.95,4.097935
2025-10,QMC,HAIXONE WITH DILUENT 1G,2,2,0,1,2,0.2515,13386.22,10019.58,23405.81,0.0,23405.81,0.7485
2025-10,QMC,LIFERZIN 1G IV,1,1,0,1,1,0.1489,12235.85,9249.1,21484.95,0.0,21484.95,0.755902
2025-10,QMC,MATERNITY PADS 8S (MAXIFREE),1,1,0,1,1,0.1763,6971.26,7060.82,14032.08,0.0,14032.08,1.012847
2025-10,QMC,MINERAL WATER 330ML (NATURE SPRING),8,8,0,1,8,1.4904,241986.91,159805.98,401792.91,0.0,401792.91,0.660391
2025-10,QMC,MOHSIDEX 4MG/ML (8MG/2ML) 2ML,2,2,0,1,2,0.193,11704.39,9837.13,21541.52,0.0,21541.52,0.840465
2025-10,QMC,MUCOLIFAR 500MG TAB,1,1,0,1,1,0.1074,18698.37,19689.03,38387.39,0.0,38387.39,1.052981
2025-10,QMC,OPREX 40MG IV,1,1,0,1,1,0.1822,9715.81,8898.35,18614.16,0.0,18614.16,0.915863
2025-10,QMC,PAPER TOWEL 175PULL-UPS (FEMME),1,1,0,1,1,0.1121,5952.64,3412.03,9364.67,0.0,9364.67,0.573196
2025-10,QMC,PHYTOBAS 10MG/ML IV,1,1,0,1,1,0.2533,13503.61,12367.46,25871.06,0.0,25871.06,0.915863
2025-10,QMC,"QMC 787,170",8,8,0,1,8,2.2407,363798.37,240249.15,604047.51,0.0,604047.51,0.660391
2025-10,QMC,RAXIDINE 25MG/ML 2ML,2,2,0,1,2,0.5279,20754.83,41124.09,61878.92,0.0,61878.92,1.981423
2025-10,QMC,SITIXON 1G 10ML,1,1,0,1,1,0.1283,22329.52,23512.56,45842.09,0.0,45842.09,1.052981
2025-10,QMC,ZEFTACARE 1G IV,2,2,0,1,2,0.3289,12729.6,23111.92,35841.52,0.0,35841.52,1.815605
2025-10,Tourism,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,0.1908,37571.64,19528.12,57099.76,0.0,57099.76,0.519757
2025-10,Tourism,CORRECTION TAPE JOY,1,1,0,1,1,0.19,45967.32,23891.83,69859.16,0.0,69859.16,0.519757
2025-10,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.2683,64899.9,33732.16,98632.06,0.0,98632.06,0.519757
2025-10,Tourism,HARD COPY SUB#20 A4,1,1,0,1,1,0.2316,56041.32,29127.86,85169.17,0.0,85169.17,0.519757
2025-10,Tourism,HBW BLACK BALLPEN,2,2,0,1,2,0.3739,80963.68,42081.43,123045.1,0.0,123045.1,0.519757
2025-10,Tourism,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,0.149,29338.42,15248.85,44587.27,0.0,44587.27,0.519757
2025-10,Tourism,INK EPSON #003 BLACK,1,1,0,1,1,0.2485,48929.64,25431.51,74361.16,0.0,74361.16,0.519757
2025-10,Tourism,INK EPSON #003 MAGENTA,1,1,0,1,1,0.201,39577.94,20570.9,60148.84,0.0,60148.84,0.519757
2025-10,Tourism,MARKER BLACK (PILOT),1,1,0,1,1,0.1468,35517.18,18460.3,53977.48,0.0,53977.48,0.519757
2025-11,PPDC,GIOZOLE 40MG W/ DILUENT,1,1,0,1,1,0.172,18565.09,9649.33,28214.42,0.0,28214.42,0.519757
2025-11,PPDC,GLOVES LARGE LATEX NONSTERILE (INDOPLAS),1,1,0,1,1,0.1184,12785.82,6645.52,19431.34,0.0,19431.34,0.519757
2025-11,PPDC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.2747,29652.21,15411.93,45064.14,0.0,45064.14,0.519757
2025-11,PPDC,KOVENT SF 25MCG/250MCG MDI,1,1,0,1,1,0.1482,16003.04,8317.69,24320.74,0.0,24320.74,0.519757
2025-11,PPDC,VOLUMETRIC SOLUTION INFUSION SET 150ML (POLYVOL),1,1,0,1,1,0.2866,30940.06,16081.31,47021.36,0.0,47021.36,0.519757
2025-11,Pagbilao,ABHAY-TOX 40IU/0.5ML VIAL,6,6,0,1,6,1.2909,661775.14,658979.38,1320754.52,0.0,1320754.52,0.995775
2025-11,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),3,3,0,1,3,0.5087,4864.79,3395.84,8260.63,0.0,8260.63,0.698045
2025-11,Pagbilao,AMCETAM 150MG/ML 2ML,3,3,0,1,3,0.5488,48932.05,25470.84,74402.9,0.0,74402.9,0.520535
2025-11,Pagbilao,ANTITET 1500IU/0.7ML,5,5,0,1,5,0.8864,89255.41,-6035.73,83219.68,0.0,83219.68,-0.067623
2025-11,Pagbilao,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,3,3,0,1,3,0.4348,83563.77,21221.97,104785.74,0.0,104785.74,0.253961
2025-11,Pagbilao,AZCORE 500MG TAB,3,3,0,1,3,0.4483,146256.64,10836.95,157093.59,0.0,157093.59,0.074095
2025-11,Pagbilao,BALLPEN FINEPOINT,5,5,0,1,5,0.7798,13754.19,8279.6,22033.78,0.0,22033.78,0.601969
2025-11,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),8,8,0,1,8,1.2421,51206.56,31612.37,82818.95,0.0,82818.95,0.61735
2025-11,Pagbilao,BOND PAPER A4 (HARDCOPY),9,9,0,1,9,1.7133,51523.17,54855.08,106378.23,0.0,106378.23,1.064668
2025-11,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),8,8,0,1,8,1.0159,102639.64,73787.09,176426.76,0.0,176426.76,0.718895
2025-11,Pagbilao,BOND PAPER LONG (HARDCOPY),7,7,0,1,7,1.4238,25008.88,15195.34,40204.2,0.0,40204.2,0.607598
2025-11,Pagbilao,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),7,7,0,1,7,0.8142,25763.6,13749.95,39513.55,0.0,39513.55,0.533697
2025-11,Pagbilao,CLEAR BOOK LEGAL/LONG,11,11,0,1,11,2.4713,124400.91,64699.62,189100.51,0.0,189100.51,0.52009
2025-11,Pagbilao,CORPILYN 250MG,7,7,0,1,7,1.3282,317903.79,250552.82,568456.6,0.0,568456.6,0.78814
2025-11,Pagbilao,CORPILYN 500MG,7,7,0,1,7,1.8877,681153.31,645818.25,1326971.57,0.0,1326971.57,0.948125
2025-11,Pagbilao,CORRECTION TAPE 20MM,14,14,0,1,14,3.5135,79324.47,46707.53,126032.0,0.0,126032.0,0.588816
2025-11,Pagbilao,CORRECTION TAPE JOY,9,9,0,1,9,1.8861,68993.82,50087.19,119081.0,0.0,119081.0,0.725966
2025-11,Pagbilao,DIPHENPORS 50MG/ML 1ML,3,3,0,1,3,0.3748,75791.55,4910.09,80701.64,0.0,80701.64,0.064784
2025-11,Pagbilao,ELECTRICAL WIRE #14,9,9,0,1,9,1.3546,27271.17,42608.43,69879.62,0.0,69879.62,1.562398
2025-11,Pagbilao,ENOXAGET-40 40MG/0.4ML,4,4,0,1,4,0.5269,154572.62,91988.75,246561.38,0.0,246561.38,0.595117
2025-11,Pagbilao,EPICARE 1MG/ML IV,4,4,0,1,4,0.573,140554.01,215121.26,355675.3,0.0,355675.3,1.530524
2025-11,Pagbilao,EXECORE 500MG TAB,3,3,0,1,3,0.5212,71670.97,1835.74,73506.72,0.0,73506.72,0.025613
2025-11,Pagbilao,FLUCYSTEINE 200MG 30'S,5,5,0,1,5,0.7445,144738.31,91112.86,235851.16,0.0,235851.16,0.629501
2025-11,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,8,8,0,1,8,1.4777,50671.84,39265.18,89937.0,0.0,89937.0,0.774892
2025-11,Pagbilao,GIOZOLE 40MG W/ DILUENT,5,5,0,1,5,0.8262,268480.38,140874.44,409354.81,0.0,409354.81,0.52471
2025-11,Pagbilao,GLOVES LARGE LATEX NONSTERILE (INDOPLAS),1,1,0,1,1,0.1596,61434.37,-11160.74,50273.62,0.0,50273.62,-0.181669
2025-11,Pagbilao,HAIXONE WITH DILUENT 1G,6,6,0,1,6,1.4464,712823.21,652108.97,1364932.19,0.0,1364932.19,0.914826
2025-11,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,16,16,0,1,16,4.1542,194909.97,153410.5,348320.47,0.0,348320.47,0.787084
2025-11,Pagbilao,HARD COPY SUB#20 A4,10,10,0,1,10,2.3016,41028.1,27425.48,68453.6,0.0,68453.6,0.668456
2025-11,Pagbilao,HBW BLACK BALLPEN,5,5,0,1,5,0.9365,49295.23,29424.34,78719.58,0.0,78719.58,0.5969
2025-11,Pagbilao,HYDROCORTIBAS 100MG VIAL,3,3,0,1,3,0.6548,174322.76,-3840.44,170482.32,0.0,170482.32,-0.022031
2025-11,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),3,3,0,1,3,0.4373,21294.92,11790.8,33085.72,0.0,33085.72,0.553691
2025-11,Pagbilao,INK EPSON #003 BLACK,9,9,0,1,9,1.8203,137624.88,134180.45,271805.32,0.0,271805.32,0.974972
2025-11,Pagbilao,INK EPSON #003 CYAN,11,11,0,1,11,1.7462,40379.34,35297.12,75676.46,0.0,75676.46,0.874138
2025-11,Pagbilao,INK EPSON #003 MAGENTA,12,12,0,1,12,1.9108,71405.35,69913.65,141319.01,0.0,141319.01,0.979109
2025-11,Pagbilao,INK EPSON #003 YELLOW,7,7,0,1,7,1.2023,80405.19,43153.54,123558.73,0.0,123558.73,0.536701
2025-11,Pagbilao,ISOLYTE 30MG TAB,2,2,0,1,2,0.2408,117563.0,173272.62,290835.62,0.0,290835.62,1.47387
2025-11,Pagbilao,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),5,5,0,1,5,1.1264,314900.91,266942.74,581843.64,0.0,581843.64,0.847704
2025-11,Pagbilao,IV CANNULA WITH WINGS & INJECTION VALVE G20 1.1X32MM (CATHULA),3,3,0,1,3,0.4386,19266.11,13892.49,33158.6,0.0,33158.6,0.721084
2025-11,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G18 1.5X38MM (CATHULA),3,3,0,1,3,0.5226,68329.18,43825.35,112154.52,0.0,112154.52,0.641386
2025-11,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G22 .8X25MM (CATHULA),3,3,0,1,3,0.5484,117967.57,111441.63,229409.2,0.0,229409.2,0.94468
2025-11,Pagbilao,IV CANNULA WITHOUT INJECTION PORT LUER LOCK G26 0.6X19MM (CATHULA),2,2,0,1,2,0.2541,40167.67,13154.25,53321.91,0.0,53321.91,0.327484
2025-11,Pagbilao,KOVENT SF 25MCG/250MCG MDI,3,3,0,1,3,0.4088,173706.56,113416.98,287123.54,0.0,287123.54,0.652923
2025-11,Pagbilao,LAZICARE 10MG/ML (20MG/2ML) 2ML,4,4,0,1,4,0.676,141788.13,125322.97,267111.1,0.0,267111.1,0.883875
2025-11,Pagbilao,MARKER BLACK (PILOT),5,5,0,1,5,0.8217,116461.11,79177.55,195638.65,0.0,195638.65,0.679863
2025-11,Pagbilao,MASKING TAPE 1INCH,6,6,0,1,6,0.7304,20666.85,34767.39,55434.21,0.0,55434.21,1.682278
2025-11,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),6,6,0,1,6,1.848,698765.24,801148.38,1499913.59,0.0,1499913.59,1.14652
2025-11,Pagbilao,MICROSCOT 20MG 5G,2,2,0,1,2,0.3666,98188.55,-5520.13,92668.42,0.0,92668.42,-0.05622
2025-11,Pagbilao,NUTRIBOARD WITHOUT BAG,13,13,0,1,13,2.9567,107856.97,57199.98,165056.96,0.0,165056.96,0.530332
2025-11,Pagbilao,OMCARE 40MG WITH DILUENT,1,1,0,1,1,0.1667,64159.88,-11655.89,52504.0,0.0,52504.0,-0.181669
2025-11,Pagbilao,PLAZIMIDE 5MG/ML (10MG/2ML),3,3,0,1,3,0.6677,40462.56,26151.75,66614.3,0.0,66614.3,0.64632
2025-11,Pagbilao,RECORD BOOK 500PAGES (VALIANT),15,15,0,1,15,3.1432,211842.5,151438.55,363281.07,0.0,363281.07,0.714864
2025-11,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),3,3,0,1,3,0.4519,91748.62,66792.06,158540.68,0.0,158540.68,0.72799
2025-11,Pagbilao,SCOTCH TAPE 1'',10,10,0,1,10,1.318,45531.44,38158.64,83690.08,0.0,83690.08,0.838072
2025-11,Pagbilao,STAPLE WIRE #35,5,5,0,1,5,0.837,68331.62,40487.82,108819.44,0.0,108819.44,0.59252
2025-11,Pagbilao,STAPLER STANDARD TYPE (JOY),6,6,0,1,6,0.7494,29848.26,16421.46,46269.72,0.0,46269.72,0.550165
2025-11,Pagbilao,T SHIRT WITH PRINT,21,21,0,1,21,7.6586,232929.69,251322.99,484252.7,0.0,484252.7,1.078965
2025-11,Pagbilao,TRASH BAG - BLACK - MEDIUM,5,5,0,1,5,0.6233,18554.24,8358.39,26912.62,0.0,26912.62,0.450484
2025-11,Pagbilao,VOLUMETRIC SOLUTION INFUSION SET 150ML (POLYVOL),5,5,0,1,5,1.3714,251611.67,63575.9,315187.59,0.0,315187.59,0.252675
2025-11,Pagbilao,ZINACARE 750MG W/ DILUENT,5,5,0,1,5,1.7113,437789.77,183879.96,621669.73,0.0,621669.73,0.420019
2025-11,QMC,AMADOL 150MG/ML 2ML,1,1,0,1,1,0.0869,1172.48,1553.3,2725.77,0.0,2725.77,1.324799
2025-11,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,1,1,0,1,1,0.1802,9379.68,7043.99,16423.67,0.0,16423.67,0.750984
2025-11,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,1,1,0,1,1,0.3812,5140.27,6809.86,11950.14,0.0,11950.14,1.324806
2025-11,QMC,ARCH FILE LONG 3INCHES,1,1,0,1,1,0.0542,1390.86,1386.53,2777.39,0.0,2777.39,0.996887
2025-11,QMC,BREAD,1,1,0,1,1,0.1959,5025.58,5009.91,10035.49,0.0,10035.49,0.996882
2025-11,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,1,1,0,1,1,0.2242,11668.5,8762.87,20431.37,0.0,20431.37,0.750985
2025-11,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),1,1,0,1,1,0.2836,7275.94,7253.25,14529.19,0.0,14529.19,0.996882
2025-11,QMC,DIFLOSID 25MG/ML 3ML,2,2,0,1,2,0.6216,20901.87,17994.42,38896.29,0.0,38896.29,0.8609
2025-11,QMC,GENTAM 40MG/ML (80MG/2ML) 2ML,1,1,0,1,1,0.1154,1555.76,2061.08,3616.84,0.0,3616.84,1.324806
2025-11,QMC,MATERNITY PADS 8S (MAXIFREE),1,1,0,1,1,0.139,7235.16,5433.5,12668.66,0.0,12668.66,0.750985
2025-11,QMC,MERGOT 125MCG,1,1,0,1,1,0.1196,1612.74,2136.57,3749.31,0.0,3749.31,1.324807
2025-11,QMC,MINERAL WATER 330ML (NATURE SPRING),1,1,0,1,1,0.1863,4780.58,4765.68,9546.26,0.0,9546.26,0.996883
2025-11,QMC,MUCOLIFAR 500MG TAB,1,1,0,1,1,0.1319,6863.54,5154.41,12017.95,0.0,12017.95,0.750984
2025-11,QMC,"QMC 787,170",1,1,0,1,1,0.2801,7187.04,7164.63,14351.67,0.0,14351.67,0.996882
2025-11,Tourism,BALLPEN FINEPOINT,1,1,0,1,1,0.1698,5469.87,2264.23,7734.11,0.0,7734.11,0.413946
2025-11,Tourism,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,0.1717,4390.38,2281.93,6672.32,0.0,6672.32,0.519757
2025-11,Tourism,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,0.1671,9782.86,5084.71,14867.56,0.0,14867.56,0.519757
2025-11,Tourism,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),1,1,0,1,1,0.1194,3052.2,1586.4,4638.6,0.0,4638.6,0.519756
2025-11,Tourism,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.2618,6692.7,3478.58,10171.28,0.0,10171.28,0.519757
2025-11,Tourism,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.2058,5260.36,2734.11,7994.46,0.0,7994.46,0.519757
2025-11,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.2357,10460.24,5436.78,15897.02,0.0,15897.02,0.519757
2025-11,Tourism,HARD COPY SUB#20 A4,2,2,0,1,2,0.4941,18393.25,8569.54,26962.78,0.0,26962.78,0.465907
2025-11,Tourism,HBW BLACK BALLPEN,1,1,0,1,1,0.2048,6599.16,2731.7,9330.86,0.0,9330.86,0.413947
2025-11,Tourism,INK CARTRIDGE TRI COLOR (HP680),2,2,0,1,2,0.2103,10874.41,5652.05,16526.46,0.0,16526.46,0.519757
2025-11,Tourism,INK EPSON #003 MAGENTA,2,2,0,1,2,0.3423,14890.63,7072.89,21963.53,0.0,21963.53,0.474989
2025-11,Tourism,MASKING TAPE 1INCH,1,1,0,1,1,0.1099,4879.85,2536.34,7416.18,0.0,7416.18,0.519758
2025-11,Tourism,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,0.2413,6167.66,3205.68,9373.34,0.0,9373.34,0.519756
2025-11,Tourism,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,0.2033,11907.48,6188.99,18096.47,0.0,18096.47,0.519756
2025-11,Tourism,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,0.1392,4484.84,1856.49,6341.33,0.0,6341.33,0.413948
2025-11,Tourism,T SHIRT WITH PRINT,2,2,0,1,2,0.7236,37420.26,19449.43,56869.7,0.0,56869.7,0.519757
2025-12,Aboitiz,CORRECTION TAPE JOY,1,1,0,1,1,0.179,7945.66,4278.43,12224.09,0.0,12224.09,0.538461
2025-12,Aboitiz,ELECTRICAL WIRE #14,1,1,0,1,1,0.1355,6017.04,3239.95,9256.99,0.0,9256.99,0.538462
2025-12,Aboitiz,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,0.2035,9036.9,4866.02,13902.92,0.0,13902.92,0.538461
2025-12,Aboitiz,T SHIRT WITH PRINT,1,1,0,1,1,0.3746,16631.87,8955.62,25587.48,0.0,25587.48,0.538461
2025-12,Aboitiz,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,0.1074,4768.53,2567.67,7336.21,0.0,7336.21,0.538462
2025-12,PHO,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.1509,5554.82,2887.16,8441.98,0.0,8441.98,0.519758
2025-12,PHO,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.2032,7341.84,3815.97,11157.82,0.0,11157.82,0.519757
2025-12,PHO,CORRECTION TAPE JOY,1,1,0,1,1,0.2405,8689.74,4761.11,13450.85,0.0,13450.85,0.5479
2025-12,PHO,FOLDER ORDINARY WHITE LONG 100'S,2,2,0,1,2,0.4121,15016.12,8032.97,23049.1,0.0,23049.1,0.534956
2025-12,PHO,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.2839,10448.13,5430.49,15878.61,0.0,15878.61,0.519757
2025-12,PHO,HARD COPY SUB#20 A4,1,1,0,1,1,0.2451,9021.99,4689.24,13711.23,0.0,13711.23,0.519757
2025-12,PHO,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,0.1041,3761.0,1954.81,5715.81,0.0,5715.81,0.519758
2025-12,PHO,INK EPSON #003 CYAN,1,1,0,1,1,0.1973,7130.41,3906.76,11037.17,0.0,11037.17,0.547901
2025-12,PHO,INK EPSON #003 MAGENTA,1,1,0,1,1,0.1973,7130.41,3906.76,11037.17,0.0,11037.17,0.547901
2025-12,PHO,MASKING TAPE 1INCH,1,1,0,1,1,0.1324,4874.02,2533.3,7407.32,0.0,7407.32,0.519756
2025-12,PHO,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,0.1873,6766.86,3517.12,10283.98,0.0,10283.98,0.519757
2025-12,PHO,STAPLE WIRE #35,1,1,0,1,1,0.1473,5323.57,2766.96,8090.52,0.0,8090.52,0.519756
2025-12,PHO,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,0.1405,5075.63,2780.94,7856.57,0.0,7856.57,0.5479
2025-12,PHO,T SHIRT WITH PRINT,1,1,0,1,1,0.3582,12942.77,6727.1,19669.87,0.0,19669.87,0.519757
2025-12,PPDC,ABHAY-TOX 40IU/0.5ML VIAL,1,1,0,1,1,0.2061,8349.04,4339.47,12688.51,0.0,12688.51,0.519757
2025-12,PPDC,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.1631,5346.77,2779.02,8125.79,0.0,8125.79,0.519757
2025-12,PPDC,ANTITET 1500IU/0.7ML,3,3,0,1,3,0.515,34055.8,16104.56,50160.36,0.0,50160.36,0.472887
2025-12,PPDC,BALLPEN FINEPOINT,1,1,0,1,1,0.1752,2871.5,1492.48,4363.98,0.0,4363.98,0.519756
2025-12,PPDC,CLEAR BOOK LEGAL/LONG,2,2,0,1,2,0.4481,10328.81,5368.47,15697.29,0.0,15697.29,0.519757
2025-12,PPDC,CLOXANE 500MG,2,2,0,1,2,0.2594,19168.92,9963.18,29132.1,0.0,29132.1,0.519757
2025-12,PPDC,CORPILYN 500MG,1,1,0,1,1,0.2499,19635.86,10205.87,29841.74,0.0,29841.74,0.519757
2025-12,PPDC,CORRECTION TAPE 20MM,1,1,0,1,1,0.2055,2023.08,1051.51,3074.58,0.0,3074.58,0.519757
2025-12,PPDC,CORRECTION TAPE JOY,1,1,0,1,1,0.2459,4030.84,2095.05,6125.89,0.0,6125.89,0.519755
2025-12,PPDC,DISPOSABLE INFUSION SET ADULT 20MACRODROPS/ML (HEXACARE),1,1,0,1,1,0.126,2474.41,1286.09,3760.51,0.0,3760.51,0.519756
2025-12,PPDC,EMICOX 200MG CAP,1,1,0,1,1,0.1199,9421.21,4896.74,14317.95,0.0,14317.95,0.519757
2025-12,PPDC,EPICARE 1MG/ML IV,1,1,0,1,1,0.1472,14455.77,7513.49,21969.26,0.0,21969.26,0.519757
2025-12,PPDC,FOLDER ORDINARY WHITE LONG 100'S,3,3,0,1,3,0.6068,10414.42,5412.98,15827.39,0.0,15827.39,0.519758
2025-12,PPDC,GLOVES LARGE LATEX NONSTERILE (INDOPLAS),1,1,0,1,1,0.1146,2251.31,1170.14,3421.44,0.0,3421.44,0.51976
2025-12,PPDC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.2213,17388.55,9037.82,26426.36,0.0,26426.36,0.519757
2025-12,PPDC,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.2847,3887.2,2020.4,5907.6,0.0,5907.6,0.519757
2025-12,PPDC,HARD COPY SUB#20 A4,1,1,0,1,1,0.2649,8684.08,4513.61,13197.69,0.0,13197.69,0.519757
2025-12,PPDC,HYTRIX 100MG,1,1,0,1,1,0.1823,9069.73,2825.16,11894.89,0.0,11894.89,0.311493
2025-12,PPDC,INK EPSON #003 MAGENTA,2,2,0,1,2,0.3332,4600.63,2391.21,6991.85,0.0,6991.85,0.519757
