date_delivered,date_is_estimated,date_estimation_method,original_date_delivered,nearest_dated_source_row_number,date_source_row_distance,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,date_issue
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023469,Quezon,FOLACID 5MG,3,431,1293,0,1293,236.25,708.75,584.25,0.45,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1237,8b83a1995f6bef0a50aa5f3463511361adf5376e7218ed612c2dfa78b1a675d1,852b55173bbe4fc7595ba3f174a3c182cba6bd6bec4d5aff2d0b5b2934740711,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023470,Quezon,JAGAPLEX TAB,5,1290,6450,1935,4515,395,1975,2540,0.39,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1238,2a6576bd10f01aed0a6e49a92d7d529bc50eb2d725ed96fc76183c5b411f0552,d556bbe86aba179103e9e02a1eb51e246113eda1f695319a4cc94dd5925fe674,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023472,Quezon,IRBIN 150MG,13,867.69,11280,0,11280,228,2964,8316,0.74,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1239,057d8bf8e0714cafc5f08980ce9cd0d38837d9e0277323e4a8ffea4403efc349,470e62c3266763d6978c7f4bb87e95ab4a37bc0020a041aa9c7ae6ce1f8b58e1,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023472,Quezon,ATOVAS 20MG,13,692.31,9000,0,9000,180,2340,6660,0.74,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1240,e28200859c80b6f25e2794dac9e398c941fd40e88a52a746e785177bca970a85,30d42c91f6f5b940d0e1ff2dbb61efcf57b78e630371e0ff0415c05de6e1c4f1,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023473,Quezon,HYCLENS WOUND SPRAY (60ML),60,280,16800,1680,15120,114.66,6879.6,8240.4,0.49,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1241,f003cf6b11b876af6e54bc8d4c02b4992bd0fca25510627cca4cc56a1a629099,05b92b7fe20c1feb8fb738e3a4f644f2a857850ac0abdbdac697c88378c79697,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023474,Quezon,FOLACID 5MG,2,615,1230,369,861,236.25,472.5,388.5,0.32,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1242,7b0245e9a798991e9b7b1f1d9c6f65042701c86f7d2cdf0b96a74aed69a2dd13,3982d5522f8646264940c924e3902de106643f5898faecac2f78fca20f77648b,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023474,Quezon,MULTI GROW OB PLUS,2,725,1450,0,1450,525,1050,400,0.28,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1243,6af106cb95deefcf802c56043e8fe4171adb46bf36f99a2f4074edd6798349b2,2b7d0e636795f0362e9734fda4110f40c0ae125365e4830938fb4d23eee63136,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023475,Quezon,VOXOLL 30MG TAB,6,650,3900,0,3900,168,1008,2892,0.74,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1244,fc0c8dc4b53a1730ce208c0d4bdb283357e9633b29b0c5fc3d9330f1db9903aa,a4752d54ad0bec9372b28f1f65e6d8d3c7604bcc6897c6abeb82b9ed9c808857,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023475,Quezon,JAGAPLEX SYR 120ML,12,185,2220,0,2220,53.85,646.2,1573.8,0.71,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1245,cba9fbc8678e95088baf66fafe77c66f6113f5c957d32e285800de4ccc4d2dfc,8c0571b3e029889a6bddbe287e1e7e62461d64ef48de51e434566738b1ac18fc,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-023475,Quezon,JAGA 300MG/100MG/100MCG,2,1540,3080,0,3080,530,1060,2020,0.66,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,1246,0148f68798b04b6ee1a06e80679c3f16c57da99d50605c4710426944a1898dcd,bbd17ce2175ffd794165d1a07bfdf43b95cfe336bcc06bc80ce8f4ba9aed51eb,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,DIACYSTEINE 600MG,210,380,79800,0,79800,187,39270,40530,0.51,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3010,b3557e2148db7b41b80d4ff4a3d95a1ce03622629b97a0ffd44c17ec4340f899,562149e97d43e492807dd2a2892f6678347f9b44cec3244f9ec4265bbfc18d05,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,BUPIRIGHT AMPULE,700,799,559300,0,559300,185,129500,429800,0.77,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3011,6e238a4a6b69ecfd39419c97eb9f9aa7981f1f4a76615ae7f62047b1fba9ac14,1f1304af192e81f9e709d31180748e438c30cd8e1bb25a2f216c25647202f03b,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,HYPHEN 50MG,20,1740.1,34802,0,34802,145,2900,31902,0.92,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3012,43e09308a188783168253cacb28eaed08935b3d142012073f5d49bcd627a7d8b,0e86e662287f35737e67260a1bbfae70fd1283e08edc68c4033b184acd9dfa3f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,AGORAM 50MG,18,999.7,17994.6,0,17994.6,135,2430,15564.6,0.86,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3013,9e15e88d8c4568f67e083afc80c1a74e8ea1f4c36cb6abdfad2f3df3d49c43d5,40d5fbbd884d4777c12a84aae95d4867ae4133e084f57403df1ef7b32ce6715d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,APTRADOL 50MG,2,999.7,1999.4,0,1999.4,345,690,1309.4,0.65,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3014,971fc78e0ea1f179e6f1a6c615a9baa7972acacafc23e8d52b6a0fb6443129d2,4bd89daf97ae76124aac077207b0f99524badbcb750e27bffefa07996e92d99e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,MEDALEM 200MG/100MG/5ML SUSP,72,53,3816,0,3816,18,1296,2520,0.66,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3015,d4bd61aae29834c484e3de1ff03ee89816e86d0878d216088b5d688cdfe4f27a,8b3431225182e154711753021c29d0f753a7d744a5407b039e7be3c1e8024733,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,CALMSAPH 200MG/100MG - ANTACID,10,190,1900,0,1900,51,510,1390,0.73,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3016,ba6016069284251fd63af875560668ed9c0a8d372eadb201b0a1a827143820f0,090535ba0577df5fdac79062495378e956fc75f5c28507e9dfa751288f02463a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,AMINOSOL 25MG/ML,20,58.99,1179.8,0,1179.8,173,3460,2280.2,-1.93,warning,margin percentage is outside the expected range,,,,,,,,,,,,,2022s.csv,2022-10-01,3017,8af7a0df829ac960d8d5ce03e7eec7c8ef2f49df77147b4572097ffaf14c443f,bd83e9f6fdf2d767d7caa0deddc05a8031cc74b889ff0cf075bff45588c44c26,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,APCEE 100/5ML 60ML,72,58.15,4186.8,0,4186.8,11.9,856.8,3330,0.8,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3018,d26c65165324db8339e62a51882b398927fe06a56bd427357213b95a73b3e91a,1b8beb9ee5ae86eb20fac07c0be9c4b1b3afd39aadeaa6681e441320152e49b3,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,ENOCEE 500MG,20,501,10020,0,10020,55.44,1108.8,8911.2,0.89,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3019,36984bdc0b9e82bb1dd53c60dd53d1e270bf4131373b5cbe229944b080525e22,441f6d60520a8b3df317be5d014874917da658976ec957a64c5e174bd44a3579,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,ANGEL-50 50MG,62,1048.39,65000.18,0,65000.18,158,9796,55204.18,0.85,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3020,b942faf8bb970663ce97642fa56e76cdf35947fe2180f8b89cce8972acf24351,4a4e4dfa4ff31f3e302e39025c704284786de3b730ba72e604f7e06afd93335a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,GLOVEDOL 6.25MG,36.67,299.97,10999.01,0,10999.01,48,1760,9239.01,0.84,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3021,f70f42194657fd432cd51efcc3f32fab017206d92476405f7cd911e4e64c0d85,289042155932c2ed329294d9d7f819763678e071e5cd577821e90fe7c4104f7a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,KEEF - 250 250MG/5ML,36,310,11160,0,11160,105,3780,7380,0.66,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3022,4a6ad769a7535b1cc81e93853298892c47c369a902818487a3de1ac1c1899f0b,7cf73e38d94fa5fe2f08c2d8c80513477459082de503b80dd36681ed05b79600,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,TRIVASC 35MG MR,50,1885,94250,0,94250,437.5,21875,72375,0.77,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3023,fa727ae6acc1ce8a9decfab860c6d711ac5ab6f7ed1fb483086be6d71027c18c,01bda5fe0caaa29ab9dea7fcb1b4326df41bbd8105cd043572b31e63a5e726d8,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001122,Government,KEEF - 125 125MG/5ML,36,310,11160,0,11160,92,3312,7848,0.7,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3024,7a98c2633fcdf21e961995f197b02ab66f62c2b77ea19db5a40c8f92d3ccabb6,bb9c8a57ffb6dbcd4062189c30c246ad0d9cf9b8d9c1461ddf3829f3c642c369,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001121,Government,TUDOR - CHROMIC BROWN COATED CATGUT ABSORBABLE SUTURE 2-0 C ROUND BODIED - 75CM,10,590,5900,0,5900,280,2800,3100,0.53,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3025,f1da9465fb2fd873fadf2920b96555dd5300cb307b457db62a1f44c81a2f96d2,fb08a6c23d391f7f7dd549770e262f5411da46608591a6aacde6be6abf870d49,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001121,Government,UMBILICAL CORD CLAMP STERILE DISPOSABLE,10,876,8760,0,8760,400,4000,4760,0.54,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3026,7fbf9eae14a7ad4cd0539e5b4801b07cb5d05da16871be87720601c58b5ce216,1b2cd3bb6df409a9e34ded8bb73c7756e1f6c0c6e8dd7e6e5c5199fa4725d208,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,BUPIRIGHT AMPULE,20,799,15980,0,15980,185,3700,12280,0.77,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3027,71db30b9c66d900cdc36528258d4c88c870f7c730e3948ac1eab8cbb92af8879,3b1fa82c59ec949c729719f8291a792e3637ab8dc16ac61f0277a5ac0b7854c2,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,SAPHLEXIN - 250 250MG/5ML,144,80,11520,0,11520,23,3312,8208,0.71,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3028,f49eca7c4bf2572dc98f15381998ff30ae3866f4c9fcb1bca9089a71345457d5,9bec47a4ab29ec6acd10f90d978c3df789a7f72843b1794647054a870dd214e2,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,EXEL 100MG,50,1300,65000,0,65000,220,11000,54000,0.83,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3029,1224e52f2c5d1aae160cd6098063204f38b16a83c3468671be33b196acb8b99e,a4ce06d99693d6b78b04dc12b064424ff6ded04987d77a3319074605a3cc26e7,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,SAPHIXIME 200MG,40,1200,48000,0,48000,186,7440,40560,0.85,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3030,b1846de4830d3ef4ecb1e6c0e50c8e465723f1fc4232aa20d6c1cf0938e714f1,6801c9603c16bccd2fc7810d03b8a812398526e02a95df92108e2f630ce6e9f0,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,SAPHLECOX 200MG,100,999.2,99920,0,99920,135,13500,86420,0.86,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3031,c5d7641e95890cb783947d74fa07a2bcc8b0020ebc59c32281ea96edce42c692,6d9fc00125da401ec2f964a094bcc501dc5f83c87ff4b03b5863011e736710b5,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,CLINDAGOLD 300MG,10,1500,15000,0,15000,385,3850,11150,0.74,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3032,40209a8a6d7b5b579a3fdf53f914ef1dbd78d02338a0547216ee686f7d9eb6ac,eb384d59f65f60498a7bd0de0ca4f67b96de1bca6d4fca3d90b3ce4e67bb9e2e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,CLOXASAPH - 250,150,70.01,10501.5,0,10501.5,26,3900,6601.5,0.63,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3033,e0caea70e4c21a67bb81885cd7efbb0e9ef0d537289c258bb3a5134d0a8529c3,61ee7e69ddbecc4bbb95b25699a1e7823ce6187a3886c7718dd543c2acb8f7cd,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,DIALOX 250MG/5ML,65,70.01,4550.65,0,4550.65,25,1625,2925.65,0.64,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3034,85cbefb5f6a42def3b4d2d298ad73988825929dfb7545ba13efcb0909a98857b,c85081af62d057d2fce1a656945ff4034ce2c1a8bad4fd6b9db06e8bfccdabe5,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,CLOXANE 500MG CAP,30,798,23940,0,23940,195,5850,18090,0.76,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3035,064cfa17127723bad51b19667673834e0390b03a2b8601f180c1ee914243ab55,ef4fe08bc50c189cd0c84acb1191cd8ddce78cfd9d60afffe2d0bdcc220d81f3,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,APULDON 10MG,5,1000,5000,0,5000,80,400,4600,0.92,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3036,d45fd83186e2550cc5cc378b3f762a9019960b25e219cbc6026e96ff885820bf,33f700e080790e11d6e23548e3644eb257b7b428465bd8405bb8301ed463cc17,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,ACCEDOME 1MG/ML,50,140,7000,0,7000,48,2400,4600,0.66,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3037,3de532b59b58087ceb5b30b9f565ed5a0c9a633d46e30cb298c74d0b6f2ccd46,dbc62e0d0080e2d01753210a54cbefe57d07011e65f7e3c551c84f58eb224b05,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,EPIX BY 10'S,10,860,8600,0,8600,195,1950,6650,0.77,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3038,7b76c26dd0f5426a683bc7a473a0ef07b619489fae98753706e67d17e742515d,7a11cec87f8c8ed48612409773fadae53f02ad21bf79023d22cf7cefdf835cb3,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,AMCETAM 150MG/2ML,100,480,48000,0,48000,52,5200,42800,0.89,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3039,4b94ddc98967edde33bbf3241ff867b4bd5670eda1b725642f8afffd915f5cdf,e96bc69b098cac9828f58c9d4f3d1dcee8591ac0613f3db44c8a7494c4f1c77f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,MUPIDERM,500,250,125000,0,125000,80,40000,85000,0.68,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3040,8d334b8d3a0af04616b87a3fde50e5437be021cc7aad5a07434651f3ca3c8709,59f75496b68dab284c28088dabbb320e76981dcdb8fb1cd1e798edcd759fbe4f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,JAGA 300MG/100MG/100MCG,50,1925,96250,0,96250,530,26500,69750,0.72,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3041,2510f18e4a9025252b9b67efc8718ff803537e9a471deb045c119c2443c22293,579e510b809cc9be90f89fe83892959ecdf5996545f1197737ab0c2a0fa11213,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,NURAMINE FORTE 100MG/100MG/1MG SOL FOR I.V,122.3,900,110070,0,110070,98,11985.4,98084.6,0.89,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3042,24a0af76eb54d7fc831b95dfa265e6e060452a15b06dd8e289c5d79e28d3c6b4,610b9a84e6659b17d7ebcef15d6fc30d4c763071cf0df20beb06663390ea00f2,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,SAPHLECOX 200MG,8.5,4480,38080,0,38080,135,1147.5,36932.5,0.97,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3043,e6c12aa219768ec3de44f0d61e85b6805f3cf3eb94502c8212ea0c53bd27223b,ce6bdba67e9aa3f309868eeb4d2ab87099758da7176a95f76c303bef152e6595,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,AZIMIN 500MG,65,281.25,18281.25,0,18281.25,32,2080,16201.25,0.89,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3044,bb23dd862e4c1137f8d62bb2b65ef204aaf2b21e003ce125a795d513344f3afb,178f549f9850dd337dc6cfc72de37f5fb26c7cd9556c54787f8ecda3978d2d01,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,AZISAPH 500 MG,10,281.25,2812.5,0,2812.5,34.5,345,2467.5,0.88,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3045,98914e01acd736c2fae15c36d804726b753ed32a59ba520941edeba7591a0bf1,1988d50545a70c346083ef7e8f9de4c56343a250020584582789cf3095ff1c03,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,AZCORE 500MG,61,2812.5,171562.5,0,171562.5,305,18605,152957.5,0.89,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3046,236e2426a8402dfe53c2528add7019f5c33c774ea61818fb657eeddafdea77db,ea763d85fe1277680a2bc60c0dcfb4126080e8dcbec4e3a5f87fe55d0c58dae2,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001117,Government,DEXAMAX 4MG,100,690,69000,0,69000,150,15000,54000,0.78,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3047,cc2383628567a6b28acea5e7028f7ad95b9fe20a82927fa1736f77a989509265,cd047ee005a450035ecc91826b3c107b2d89aca9eb9fdd1269fe26e9eaf5cad0,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001095,Government,CLOXANE 500MG CAP,2,800,1600,0,1600,195,390,1210,0.76,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3048,0d63fffc7b13fd5b228ff8636ac688475bdf61e74328a9f88758035a2dbf49a8,5bc1c73e78e6a3080f574c570c18c7b09c4b428b5c59e8285bda22563256b430,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001095,Government,GOFENAC 75MG/3ML,2,372.5,745,0,745,37.5,75,670,0.9,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3049,4e2ebc6d37633705f883dd3188d475a10cf8638cf7445381913140adc2cf25ef,d6ae1453cdb2c179e050488774ba85aec491f4728e7cadcedc87f767421d0b21,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001095,Government,DIACEF 100MG,10,65,650,0,650,14,140,510,0.78,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3050,b6a871bfdd5ae87740a86631fa4e649d23f68cf22b593a9ec18e1c1d1be54601,b60caa588b01b543993ee9e6e8bcd5d2620b6e2447b2c8e5fc8137b5414a87f5,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001095,Government,VERTEX 25MG,2,300,600,0,600,58,116,484,0.81,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3051,a18218a380b91e52331baf5d049c95f15c6693e3c1f213162aed907d10436805,b1a71b30e01d71706581832020692e07f664ce8a61885b4ed84bbdab29be9a3d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001095,Government,EPIX BY 10'S,2,860,1720,0,1720,195,390,1330,0.77,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3052,df7873d04802630ddde53dabb312a3d730eefa75162718963fac9eb5e345d9ea,8db6031e808089b29f92eaaabae456a29adeffa07226490f52b0604a509f7ba5,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001095,Government,OFPLEMED 300MG SYRUP 60ML,2,98,196,0,196,24,48,148,0.76,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3053,16605fe630d651504fdc1530e8d413f4dcb1b024077cb5c605d457f82feaceee,2191a88274297992c9eaece8566af19ac597da284d516118f37570723a690183,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-10-01,false,source_date_delivered,2022-10-01,,,2022,10,01,DR-MS001095,Government,ASFLEM 600MG,1,600,600,0,600,210,210,390,0.65,valid,,,,,,,,,,,,,,2022s.csv,2022-10-01,3054,07e58e6b52b8ff51b91023591e2ba8551439bfa3276b07b1201b666b5bb3676e,213b2c0e6d74ebfa49545c876178452125d9ffcf52580e5349a47c0250af668b,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
