product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
TRIZEF 200MG TAB,74.0,681906.25,563506.25,38,25,0,163,0.826369,0.001379,0.634435,A,ABC/Pareto using Net CP (net_cost) revenue,draft
IV CANNULA WITH WINGS LUER LOCK G18 1.5X38MM (CATHULA),166.9488,678964.5,242643.65,14,8,4,164,0.357373,0.001373,0.635807,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CUROXIM 750MG WITH DILUENT,13200.1554,673389.92,305525.44,13,5,1,165,0.453713,0.001362,0.637169,A,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVEDOL 6.25MG,1782.93,672014.28,679244.84,66,37,0,166,1.01076,0.001359,0.638528,A,ABC/Pareto using Net CP (net_cost) revenue,draft
VESSEL COMPARATOR,203.0,659710.0,253710.0,3,3,0,167,0.384578,0.001334,0.639862,A,ABC/Pareto using Net CP (net_cost) revenue,draft
IRBIN 150MG,713.0,657944.44,503775.79,49,24,0,168,0.765681,0.00133,0.641192,A,ABC/Pareto using Net CP (net_cost) revenue,draft
PPE - ALCOLUXX,1000.0,650000.0,490000.0,1,1,0,169,0.753846,0.001314,0.642506,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DOPABAS 40MG/ML,313.0,646059.5,513519.5,6,6,0,170,0.794849,0.001306,0.643813,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DIFLOSID 25MG/ML 3ML,388.2713,644469.89,387754.52,71,26,6,171,0.601664,0.001303,0.645116,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SAPHLOR-50,1149.0,632220.0,559005.0,16,6,0,172,0.884194,0.001278,0.646394,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AFENAX 100MG,547.46,628385.8,509784.5,115,51,0,173,0.81126,0.001271,0.647665,A,ABC/Pareto using Net CP (net_cost) revenue,draft
MERAZOL-40 40MG,1651.0,621506.0,291306.0,7,6,0,174,0.46871,0.001257,0.648921,A,ABC/Pareto using Net CP (net_cost) revenue,draft
KN95 FACEMASK (PIECE),8553.0,618147.71,550778.05,12,8,0,175,0.891014,0.00125,0.650171,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EMLOR PLUS 5MG/50MG,1017.0,598661.5,378989.5,132,30,0,176,0.633061,0.00121,0.651382,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AIRCONDITION SPLIT TYPE INVERTER 2HP (CARRIER),5.0,598500.0,322000.0,1,1,0,177,0.538012,0.00121,0.652592,A,ABC/Pareto using Net CP (net_cost) revenue,draft
HYTRIX 100MG,1345.3991,586786.75,282267.79,25,12,2,178,0.48104,0.001186,0.653778,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EROXIME 750MG IV,241.8768,580407.2,425809.47,47,25,5,179,0.733639,0.001174,0.654952,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CEPROTRON 500MG,923.3,579920.0,785378.36,265,56,0,180,1.354287,0.001173,0.656124,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AMBIDOL 50MG/ML (100MG/2ML) 2ML,324.4311,579616.8,415603.61,52,27,8,181,0.717032,0.001172,0.657296,A,ABC/Pareto using Net CP (net_cost) revenue,draft
TAZACIN 4G/500MG IV,840.0,578437.0,466781.0,15,13,0,182,0.806969,0.00117,0.658466,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SOLVAPRINE 10MG TAB,774.7183,572855.5,449110.3,85,26,1,183,0.783985,0.001158,0.659624,A,ABC/Pareto using Net CP (net_cost) revenue,draft
XYNETRIX CHEWABLE TABLET,961.0,569482.96,339478.73,158,35,0,184,0.596117,0.001151,0.660776,A,ABC/Pareto using Net CP (net_cost) revenue,draft
LAZICARE 10MG/ML (20MG/2ML) 2ML,3187.0341,568940.01,233451.2,22,9,6,185,0.410327,0.00115,0.661926,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SANOMAX - FA,633.0,568499.34,230819.34,97,34,0,186,0.406015,0.001149,0.663076,A,ABC/Pareto using Net CP (net_cost) revenue,draft
"EPOKINE 10,000IU/1ML",100.0,566500.0,384500.0,1,1,0,187,0.678729,0.001145,0.664221,A,ABC/Pareto using Net CP (net_cost) revenue,draft
OPTRYL EYE OINTMENT 0.5% 5G,2162.0,563116.0,332210.0,7,5,0,188,0.589949,0.001139,0.66536,A,ABC/Pareto using Net CP (net_cost) revenue,draft
MECID 500MG,521.56,562616.0,523356.88,28,16,0,189,0.93022,0.001138,0.666497,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CORBAL 250MG,425.8,559350.6,566619.26,26,18,0,190,1.012995,0.001131,0.667628,A,ABC/Pareto using Net CP (net_cost) revenue,draft
RESPOSAL-1,486.4,554539.4,422815.38,9,8,0,191,0.762462,0.001121,0.66875,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AFENAX 100MG TAB,280.0,552425.0,385825.0,83,29,0,192,0.698421,0.001117,0.669867,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AZCORE 500MG,2302.87,550135.43,863763.2,21,10,0,193,1.570092,0.001112,0.670979,A,ABC/Pareto using Net CP (net_cost) revenue,draft
MULTIVIT PLUS,638.0,549440.0,524289.0,11,9,0,194,0.954224,0.001111,0.67209,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SALRESP,855.88,547455.45,626330.23,71,35,0,195,1.144075,0.001107,0.673197,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BENERVA FORTE CAP,517.6,543888.2,319398.2,54,25,0,196,0.58725,0.0011,0.674297,A,ABC/Pareto using Net CP (net_cost) revenue,draft
INK EPSON #003 CYAN,72.7015,536657.5,218251.61,45,18,40,197,0.406687,0.001085,0.675382,A,ABC/Pareto using Net CP (net_cost) revenue,draft
MUCOLIFAR 500MG,164.0,524800.0,410040.0,62,26,0,198,0.781326,0.001061,0.676443,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CENDALEX 500MG,731.76,523345.0,565633.06,193,54,0,199,1.080803,0.001058,0.677501,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EMZART-80 80MG,605.0,521018.0,361298.0,65,28,0,200,0.693446,0.001053,0.678555,A,ABC/Pareto using Net CP (net_cost) revenue,draft
COVER ALL SUIT,180.0,520020.0,356220.0,1,1,0,201,0.685012,0.001051,0.679606,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SMACK LABORATORY GOWN,2600.0,517400.0,517400.0,2,2,0,202,1.0,0.001046,0.680652,A,ABC/Pareto using Net CP (net_cost) revenue,draft
MICROSCOT 20MG 5G,1470.7573,516976.61,212632.66,14,9,4,203,0.4113,0.001045,0.681698,A,ABC/Pareto using Net CP (net_cost) revenue,draft
APCEE 500MG,786.0,516002.5,323862.5,18,9,0,204,0.627637,0.001043,0.682741,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ZELEX 200MG CAP,193.0,513250.0,334725.0,70,30,0,205,0.652168,0.001038,0.683779,A,ABC/Pareto using Net CP (net_cost) revenue,draft
HYPHEN 50MG,1212.1,512842.5,423522.41,50,27,0,206,0.825833,0.001037,0.684816,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ACIPRO 2MG,3905.0,506778.6,783806.7,23,16,0,207,1.546645,0.001025,0.68584,A,ABC/Pareto using Net CP (net_cost) revenue,draft
FLUCYSTEINE 200MG 30'S,319.3994,499563.64,196591.74,17,7,7,208,0.393527,0.00101,0.68685,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SII-TO-VAC 0.5ML,650.0,498250.0,140750.0,2,2,0,209,0.282489,0.001007,0.687858,A,ABC/Pareto using Net CP (net_cost) revenue,draft
LYSOL PROFESSIONAL DISINFECTANT LIQUID 5L,150.0,498000.0,88909.5,1,1,0,210,0.178533,0.001007,0.688865,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BENERVA PLUS 500MG/50MG/100MG/100MCG,328.1495,497209.56,295477.78,83,24,1,211,0.594272,0.001005,0.68987,A,ABC/Pareto using Net CP (net_cost) revenue,draft
OMCARE 40MG WITH DILUENT,8050.5769,496973.8,106006.78,11,6,4,212,0.213305,0.001005,0.690875,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CHROMOGENIC ENZYME SUBSTRATE TEST (COLIKAT RAPID),12.0,484390.0,138790.0,4,3,0,213,0.286525,0.000979,0.691854,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DIGITAL THERMOMETER - ADVAN,2056.0,483720.0,360872.0,14,11,0,214,0.746035,0.000978,0.692833,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EPIX 1MG/ML IV,616.2944,481379.84,362652.57,46,25,2,215,0.753361,0.000973,0.693806,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ANEROCIN 300MG,305.7,480985.5,517190.93,109,57,0,216,1.075273,0.000973,0.694778,A,ABC/Pareto using Net CP (net_cost) revenue,draft
UV LIGHT GERMICIDAL STERILIZER - TROLLEY,13.0,479500.0,413053.0,2,2,0,217,0.861424,0.00097,0.695748,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SCOTCH TAPE 1'',25.2742,478071.38,257440.67,41,14,39,218,0.538498,0.000967,0.696715,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ENOCEE 500MG,1510.1561,477970.39,396281.02,66,25,1,219,0.829091,0.000966,0.697681,A,ABC/Pareto using Net CP (net_cost) revenue,draft
FERGLOBIN 250MG,3404.1,475012.51,424000.66,232,68,0,220,0.892609,0.00096,0.698642,A,ABC/Pareto using Net CP (net_cost) revenue,draft
OLXARIN 4000IU/0.4ML (40MG/0.4ML),375.0,464790.0,232290.0,3,2,0,221,0.499774,0.00094,0.699581,A,ABC/Pareto using Net CP (net_cost) revenue,draft
JAGA 300MG/100MG/100MCG CAP,338.0,464402.5,285262.5,127,28,0,222,0.614257,0.000939,0.70052,A,ABC/Pareto using Net CP (net_cost) revenue,draft
MUCOLIFAR 500MG TAB,125.3688,462896.6,298496.61,54,24,3,223,0.644845,0.000936,0.701456,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AMBIDOL 50MG/ML (100MG/2ML),1551.0,456782.9,433653.9,65,34,0,224,0.949365,0.000924,0.70238,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ARCH FILE LONG 3INCHES,501.4635,450388.18,145533.99,28,9,27,225,0.32313,0.000911,0.703291,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AMBILIN 500,865.4419,450331.16,364469.48,18,11,2,226,0.809337,0.000911,0.704201,A,ABC/Pareto using Net CP (net_cost) revenue,draft
IM70 PATIENT MONITOR W/ CAPNOGRAPH,1.0,450000.0,170000.0,1,1,0,227,0.377778,0.00091,0.705111,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EPICARE 1MG/ML IV,138.0448,444203.89,259439.89,17,9,7,228,0.584056,0.000898,0.706009,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CIUMADE,629.0,443709.61,165159.61,108,34,0,229,0.372225,0.000897,0.706906,A,ABC/Pareto using Net CP (net_cost) revenue,draft
HYCLENS 0.12% GARGLE 60ML,1794.0,440588.47,340158.51,28,15,0,230,0.772055,0.000891,0.707797,A,ABC/Pareto using Net CP (net_cost) revenue,draft
TOSYLAM 750MG TAB,311.34,433332.5,602863.55,96,40,0,231,1.391226,0.000876,0.708673,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ZELEX 200MG,366.41,431740.0,591012.49,170,51,0,232,1.368908,0.000873,0.709546,A,ABC/Pareto using Net CP (net_cost) revenue,draft
LYSOL 340G,624.0,431424.0,198666.0,3,3,0,233,0.460489,0.000872,0.710419,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DALINC 150MG/ML (600MG/4ML) 4ML,720.0,430992.0,250992.0,4,2,0,234,0.582359,0.000871,0.71129,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SHARJVAX 3000 I.U. / 0.95ML,150.0,427500.0,247500.0,1,1,0,235,0.578947,0.000864,0.712155,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EXEL 100MG,362.0,427307.0,353591.8,22,18,0,236,0.827489,0.000864,0.713019,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CLOVAS 75MG TAB,305.0,422508.0,311735.4,15,12,0,237,0.737821,0.000854,0.713873,A,ABC/Pareto using Net CP (net_cost) revenue,draft
PULSE OXIMTER ADULT (CHOICEMMED),108.0,411366.0,284886.0,4,4,0,238,0.692537,0.000832,0.714705,A,ABC/Pareto using Net CP (net_cost) revenue,draft
PHIZOLIN 1G,1898.0,409700.0,330137.5,15,10,0,239,0.805803,0.000828,0.715533,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ZOLNEVAR 40MG,750.0,407500.0,382000.0,3,3,0,240,0.937423,0.000824,0.716357,A,ABC/Pareto using Net CP (net_cost) revenue,draft
PLAZIMIDE 5MG/ML (10MG/2ML),1123.5045,405835.77,84408.74,26,10,7,241,0.207987,0.000821,0.717178,A,ABC/Pareto using Net CP (net_cost) revenue,draft
OLXARIN 4000IU/0.4ML 40MG/0.4ML,183.0,402879.0,322359.0,2,1,0,242,0.800139,0.000815,0.717992,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BICARBISAPH 84MG/ML,62.0,402500.0,61900.0,3,3,0,243,0.153789,0.000814,0.718806,A,ABC/Pareto using Net CP (net_cost) revenue,draft
NINGBO DAVID STAND ALONE PHOTOTHERAPY,2.0,400670.0,224842.0,2,2,0,244,0.561165,0.00081,0.719616,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DESKTOP PCX LFH,5.0,399975.0,198500.0,1,1,0,245,0.496281,0.000809,0.720425,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SANOMAX-FA,416.0,399019.36,166059.36,66,27,0,246,0.416169,0.000807,0.721232,A,ABC/Pareto using Net CP (net_cost) revenue,draft
LIFERZIN 250MG,1598.4931,392440.31,486526.25,37,24,1,247,1.239746,0.000794,0.722025,A,ABC/Pareto using Net CP (net_cost) revenue,draft
HAIXONNE 1G POWDER,4080.0,391620.0,245740.0,3,3,0,248,0.627496,0.000792,0.722817,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EXEL 500MG CAP,563.0,390779.0,312995.28,26,19,0,249,0.800952,0.00079,0.723607,A,ABC/Pareto using Net CP (net_cost) revenue,draft
F6 FETAL MONITOR SINGLE,1.0,390000.0,230000.0,1,1,0,250,0.589744,0.000789,0.724396,A,ABC/Pareto using Net CP (net_cost) revenue,draft
FACE MASK N95 PARTICULATE RESPIRATOR SURGICAL MASK (3M),70.0,388000.0,350200.0,2,2,0,251,0.902577,0.000785,0.72518,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ALCOHOL - VELVETCARE ISOPROPYL 70%,480.0,384000.0,240000.0,1,1,0,252,0.625,0.000776,0.725957,A,ABC/Pareto using Net CP (net_cost) revenue,draft
LODIPEX - 10MG,861.0,379545.0,327885.0,24,14,0,253,0.86389,0.000767,0.726724,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DEXAMAX 4MG/ML (8MG/2ML) 2ML,218.4604,377846.5,199257.56,30,16,2,254,0.527351,0.000764,0.727488,A,ABC/Pareto using Net CP (net_cost) revenue,draft
MATTRESS 2X36X75,200.0,374900.0,254900.0,1,1,0,255,0.679915,0.000758,0.728246,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BCG VACCINE 500MG/ML+1ML DILUENT IN AMPULE,6.68,373986.0,176926.0,2,1,0,256,0.473082,0.000756,0.729002,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE DIAPER ADULT XL (HEXACARE),1554.0,373576.0,58029.74,7,5,0,257,0.155336,0.000755,0.729758,A,ABC/Pareto using Net CP (net_cost) revenue,draft
TRAXAN 100MG,611.0,373425.0,251225.0,20,9,0,258,0.672759,0.000755,0.730513,A,ABC/Pareto using Net CP (net_cost) revenue,draft
UV LIGHT,10.0,371000.0,651833.75,5,4,0,259,1.756964,0.00075,0.731263,A,ABC/Pareto using Net CP (net_cost) revenue,draft
LUNCHEONMEAT - LIBERTY,166.67,370000.0,136675.33,1,1,0,260,0.369393,0.000748,0.732011,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SYVIR 200MG,25.0,370000.0,190000.0,1,1,0,261,0.513514,0.000748,0.732759,A,ABC/Pareto using Net CP (net_cost) revenue,draft
K-LYTE 600MG TABLET,290.0,369750.0,44950.0,4,1,0,262,0.121569,0.000748,0.733507,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SUCTION SET POOLE ABDOMINAL DRAIN - SIMPLEX,1400.0,365500.0,130000.0,8,7,0,263,0.355677,0.000739,0.734246,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SPASMOCIN 20MG/1ML AMP,2089.0,364260.0,268710.0,8,7,0,264,0.737687,0.000737,0.734983,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AMLOSAPH-10 10MG,480.0,361920.0,361920.0,2,2,0,265,1.0,0.000732,0.735714,A,ABC/Pareto using Net CP (net_cost) revenue,draft
HEPABIG 100I.U/0.5ML IV,100.0,357300.0,67300.0,3,1,0,266,0.188357,0.000722,0.736437,A,ABC/Pareto using Net CP (net_cost) revenue,draft
NORVATROL 5MG,372.0,355260.0,323640.0,1,1,0,267,0.910995,0.000718,0.737155,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AGLOTAC 25MG/ML (50MG/2ML),903.3,352250.0,507599.87,51,24,0,268,1.441022,0.000712,0.737867,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CIPRODIN 500MG,220.0,351800.0,318536.0,2,2,0,269,0.905446,0.000711,0.738579,A,ABC/Pareto using Net CP (net_cost) revenue,draft
IV CANNULA WITHOUT INJECTION PORT LUER LOCK G26 0.6X19MM (CATHULA),88.4741,351505.51,106809.85,8,5,2,270,0.303864,0.000711,0.739289,A,ABC/Pareto using Net CP (net_cost) revenue,draft
RELAXSAPH 500MCG+2.5MG/2.5ML,428.33,350761.0,236952.67,5,4,0,271,0.675539,0.000709,0.739999,A,ABC/Pareto using Net CP (net_cost) revenue,draft
IMATET 40IU/0.5ML,293.6,349657.2,192553.2,10,8,0,272,0.550691,0.000707,0.740706,A,ABC/Pareto using Net CP (net_cost) revenue,draft
PHYTOMEN 10MG/ML IV,394.0,348270.0,284048.0,31,14,0,273,0.815597,0.000704,0.74141,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SITIXON 1G 10ML,3253.2689,348077.2,209558.01,28,16,2,274,0.602045,0.000704,0.742114,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AMTRIX WITH DILUENT 1G,6850.0,347295.0,169195.0,3,2,0,275,0.487179,0.000702,0.742816,A,ABC/Pareto using Net CP (net_cost) revenue,draft
STAPLER STANDARD TYPE (JOY),13.6641,345864.73,259857.66,32,14,29,276,0.751327,0.000699,0.743515,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CIUMADE TAB,402.0,345478.27,164578.27,86,26,0,277,0.476378,0.000699,0.744214,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EMZART-40 40MG,665.0,342014.3,238274.3,64,28,0,278,0.696679,0.000692,0.744905,A,ABC/Pareto using Net CP (net_cost) revenue,draft
IM 70 PATIENT MONITOR TOUCH SCREEN,1.0,340000.0,130000.0,1,1,0,279,0.382353,0.000687,0.745593,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EUROXONE 1G IV,1010.3175,337420.39,256084.83,27,16,2,280,0.758949,0.000682,0.746275,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ISOLYTE 30MG TAB,76.3812,336739.06,198996.49,12,7,3,281,0.590952,0.000681,0.746956,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DIUFED 10MG/ML (20MG/2ML) 2ML,4053.0,335326.1,140782.1,10,6,0,282,0.419836,0.000678,0.747634,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ATRIUM 10MG/2.5ML,200.0,333500.0,333500.0,1,1,0,283,1.0,0.000674,0.748308,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BOND PAPER LEGAL 80GSM (DOUBLE A),48.8886,332197.68,154245.04,34,16,32,284,0.464317,0.000672,0.74898,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SHARJVAX,951.0,331390.0,417551.71,17,10,0,285,1.260001,0.00067,0.74965,A,ABC/Pareto using Net CP (net_cost) revenue,draft
EROXIME 500MG,529.0,329230.0,278285.0,17,13,0,286,0.84526,0.000666,0.750316,A,ABC/Pareto using Net CP (net_cost) revenue,draft
MUROPHAR,1526.0,327859.0,235519.0,13,9,0,287,0.718355,0.000663,0.750979,A,ABC/Pareto using Net CP (net_cost) revenue,draft
OMEFREE,2510.0,326500.0,208530.0,3,3,0,288,0.638683,0.00066,0.751639,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ARTAL-H 50MG/12.5MG,269.0,325707.98,344116.38,61,34,0,289,1.056518,0.000659,0.752297,A,ABC/Pareto using Net CP (net_cost) revenue,draft
SANDINE,53.4,325560.0,280460.0,14,10,0,290,0.861469,0.000658,0.752956,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ZILTEM 25MG,78.1086,321191.4,197826.23,24,15,1,291,0.615914,0.000649,0.753605,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DIFLOSID 75MG/3ML,1025.0,321060.0,464802.58,94,45,0,292,1.447713,0.000649,0.754254,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BENERVA PLUS TAB,297.0,317790.2,216440.2,55,36,0,293,0.681079,0.000643,0.754897,A,ABC/Pareto using Net CP (net_cost) revenue,draft
NEUROBE 100MG AMP,551.0,316300.0,266812.0,7,7,0,294,0.843541,0.00064,0.755536,A,ABC/Pareto using Net CP (net_cost) revenue,draft
UV LIGHT CZYD-ZW60WYKW 60W,5.0,315716.11,255717.36,5,4,0,295,0.80996,0.000638,0.756175,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ABDOMINAL BINDER,1215.0,314800.0,153150.0,7,7,0,296,0.486499,0.000637,0.756811,A,ABC/Pareto using Net CP (net_cost) revenue,draft
TUXADO ENOXAPARIN SODIUM INJECTION USP 60MG,73.5,314727.0,289369.5,1,1,0,297,0.91943,0.000636,0.757448,A,ABC/Pareto using Net CP (net_cost) revenue,draft
DIADIPINE 5MG,328.0,313240.0,295200.0,1,1,0,298,0.942408,0.000633,0.758081,A,ABC/Pareto using Net CP (net_cost) revenue,draft
FERN-D 120'S,126.0,311476.0,225796.0,3,3,0,299,0.724923,0.00063,0.758711,A,ABC/Pareto using Net CP (net_cost) revenue,draft
FERGLOBIN 250MG CAP,567.2519,310327.15,122746.32,88,30,1,300,0.395538,0.000627,0.759338,A,ABC/Pareto using Net CP (net_cost) revenue,draft
MINOR SURGERY SET 37'S (OLTEN),10.0,310000.0,154930.0,1,1,0,301,0.499774,0.000627,0.759965,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ENDOPROST 125MCG/ML,123.3886,305899.15,150201.11,24,11,2,302,0.491015,0.000619,0.760584,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BENERVA FORTE 300MG/100MG/100MCG,256.0,301460.5,167060.5,47,17,0,303,0.55417,0.00061,0.761193,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AIRCON SPLIT TYPE 2.5HP INVERTER (CARRIER),2.0,299600.0,181604.0,1,1,0,304,0.606155,0.000606,0.761799,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ANMUM PLAIN,1200.0,298800.0,63000.0,1,1,0,305,0.210843,0.000604,0.762403,A,ABC/Pareto using Net CP (net_cost) revenue,draft
GENTAM 40MG,998.8383,298279.29,349661.05,83,46,1,306,1.172261,0.000603,0.763006,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ECG MACHINE 3 CHANNEL (MEDX),3.0,296100.0,131100.0,2,2,0,307,0.442756,0.000599,0.763605,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CARVIDA 6.25MG,562.0,295416.0,221232.0,16,14,0,308,0.748883,0.000597,0.764202,A,ABC/Pareto using Net CP (net_cost) revenue,draft
NAXCIL-600 600MG,1060.0,295410.8,167710.8,4,4,0,309,0.567721,0.000597,0.7648,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AEROVENT 1MG/ML,949.68,293700.0,224183.19,29,22,0,310,0.763307,0.000594,0.765393,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AZICARE 500MG TAB,208.09,293433.29,340592.19,31,17,0,311,1.160714,0.000593,0.765987,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),87.1424,288523.24,59518.81,22,11,18,312,0.206288,0.000583,0.76657,A,ABC/Pareto using Net CP (net_cost) revenue,draft
GREEN CROSS ALCOHOL 500ML,2609.0,283976.0,96238.26,15,10,0,313,0.338896,0.000574,0.767144,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ERGON 125MCG,904.21,283610.0,865536.86,158,53,0,314,3.051856,0.000573,0.767718,A,ABC/Pareto using Net CP (net_cost) revenue,draft
AIDEX 5LITRES,93.0,282380.0,158360.0,10,5,0,315,0.560805,0.000571,0.768289,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ENERGEL SOFTGEL,231.81,281162.4,266331.19,69,30,0,316,0.94725,0.000569,0.768857,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ALLECUR 10MG,462.24,279665.5,272085.22,38,24,0,317,0.972895,0.000565,0.769423,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ANMUM MATERNA PLAIN 180G,1000.0,279000.0,82250.0,1,1,0,318,0.294803,0.000564,0.769987,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ZACZIN 20MG/ML,886.0,278855.0,242729.0,15,11,0,319,0.870449,0.000564,0.770551,A,ABC/Pareto using Net CP (net_cost) revenue,draft
CELEKOP 200MG CAP,340.0,277809.0,233105.0,17,8,0,320,0.839084,0.000562,0.771112,A,ABC/Pareto using Net CP (net_cost) revenue,draft
FOLACID 5MG,742.46,277767.4,187251.47,158,55,0,321,0.67413,0.000562,0.771674,A,ABC/Pareto using Net CP (net_cost) revenue,draft
NEBULIZER KIT ADULT (SURGITECH),2000.1366,274333.22,40001.51,6,6,1,322,0.145814,0.000555,0.772229,A,ABC/Pareto using Net CP (net_cost) revenue,draft
VITACORE 100MG,427.4,272693.0,360232.0,38,23,0,323,1.321017,0.000551,0.77278,A,ABC/Pareto using Net CP (net_cost) revenue,draft
ISOLATION GOWN - RHYCOM,1500.0,270000.0,180000.0,1,1,0,324,0.666667,0.000546,0.773326,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BLESOFOXITIN 1G IV,1150.0,269070.0,120620.0,6,6,0,325,0.448285,0.000544,0.77387,A,ABC/Pareto using Net CP (net_cost) revenue,draft
BIO TT 40IU,223.5,268994.15,117534.15,10,6,0,326,0.436939,0.000544,0.774414,A,ABC/Pareto using Net CP (net_cost) revenue,draft
