MEDSHIELD PHARMA CORP,,,,,,,,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,,,,,,,,
AS OF DECEMBER 2018,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DRNumber,DRDate,SalesRep,Product,Qty,CP/UNIT,TOTAL CP,Discount,NET CP,TP/UNIT,Total TP,Net Income,,,,,,,,
17357,2018-08-22,Laguna,ZAFEX 500mg,2,2100,4200,0,4200,1450,2900,1300,,,,,,,,
17361,2018-08-28,Laguna,ZINACARE w/o DILUENT,50,140,7000,0,7000,18,900,6100,,,,,,,,
17361,2018-08-28,Laguna,SODAMPEN 1g IM/IV,50,110,5500,0,5500,40,2000,3500,,,,,,,,
17361,2018-08-28,Laguna,BROADMETZ 500mg,1,800,800,0,800,319,319,481,,,,,,,,
17361,2018-08-28,Laguna,C-ZETT 600mg,1,420,420,0,420,170,170,250,,,,,,,,
17361,2018-08-28,Laguna,AMLOPURE 10mg,1,900,900,0,900,90,90,810,,,,,,,,
17361,2018-08-28,Laguna,Sumpilin 115mg,5,580,2900,0,2900,115,575,2325,,,,,,,,
17361,2018-08-28,Laguna,Lodipex,1,700,700,0,700,29,29,671,,,,,,,,
17361,2018-08-28,Laguna,FEXIL 500MG,1,700,700,0,700,535,535,165,,,,,,,,
17361,2018-08-28,Laguna,SCHEEPRIN-80 80mg,1,200,200,0,200,70,70,130,,,,,,,,
17361,2018-08-28,Laguna,BUDESON 250mcg/ml (500mcg/2ml),1,3850,3850,0,3850,1180,1180,2670,,,,,,,,
17361,2018-08-28,Laguna,CAPTOR 25mg,1,380,380,0,380,77,77,303,,,,,,,,
17361,2018-08-28,Laguna,GLOVEDOL 6.25MG,1,270,270,0,270,142,142,128,,,,,,,,
17362,2018-08-29,Laguna,DOPNAX 40MG/ML,6,1600,9600,0,9600,240,1440,8160,,,,,,,,
17362,2018-08-29,Laguna,DOBUMEAN 12.5mg,50,450,22500,0,22500,190,9500,13000,,,,,,,,
17362,2018-08-29,Laguna,Philclox 500mg,1,700,700,0,700,240,240,460,,,,,,,,
17362,2018-08-29,Laguna,Diflosid 25mg/ml,5,370,1850,0,1850,130,650,1200,,,,,,,,
17362,2018-08-29,Laguna,CLOPIDA 75MG,0.333333,2250,749.99925,0,749.99925,160,53.33328,696.66597,,,,,,,,
17362,2018-08-29,Laguna,EPIX,16.66666,237,3949.99842,0,3949.99842,29.09,484.8331394,3465.1652805999997,,,,,,,,
17362,2018-08-29,Laguna,FUROSE 20mg/2ml,5,360,1800,0,1800,85,425,1375,,,,,,,,
17362,2018-08-29,Laguna,CORBAL 100mg,5,1100,5500,0,5500,265,1325,4175,,,,,,,,
17362,2018-08-29,Laguna,HYDROBET 250mg,5,2400,12000,0,12000,73,365,11635,,,,,,,,
17362,2018-08-29,Laguna,SPASBACINE,5,980,4900,0,4900,250,1250,3650,,,,,,,,
17362,2018-08-29,Laguna,SALRESP,1,2240,2240,0,2240,405,405,1835,,,,,,,,
17362,2018-08-29,Laguna,KETOROBAS 30mg,2,1000,2000,0,2000,230,460,1540,,,,,,,,
17363,2018-08-29,Laguna,PARTEN 50mg,1,800,800,0,800,115,115,685,,,,,,,,
17363,2018-08-29,Laguna,ANTIZOAL 5mg/ml,50,90,4500,0,4500,26,1300,3200,,,,,,,,
17363,2018-08-29,Laguna,OMCARE 40mg,2.8,3800,10640,0,10640,450,1260,9380,,,,,,,,
17363,2018-08-29,Laguna,ZANTRACID,5,450,2250,0,2250,35,175,2075,,,,,,,,
17363,2018-08-29,Laguna,TRIVASC 35mg MR,1,1800,1800,0,1800,445,445,1355,,,,,,,,
17363,2018-08-29,Laguna,TRANCE 500MG AMP,10,1400,14000,0,14000,100,1000,13000,,,,,,,,
17363,2018-08-29,Laguna,Prometin,1,300,300,0,300,46,46,254,,,,,,,,
17363,2018-08-29,Laguna,FORMET 500mg,1,400,400,0,400,59,59,341,,,,,,,,
17364,2018-08-29,Laguna,EUROXONE 1g,50,264,13200,0,13200,73,3650,9550,,,,,,,,
17365,2018-09-04,Laguna,SITIXON 1G,10,264,2640,0,2640,25,250,2390,,,,,,,,
17365,2018-09-04,Laguna,STERILE WATER FOR INJECTION 10 ML,20,68,1360,0,1360,6.5,130,1230,,,,,,,,
17365,2018-09-04,Laguna,CORBAL 100mg,10,1200,12000,0,12000,265,2650,9350,,,,,,,,
17365,2018-09-04,Laguna,MAXIFER 20mg/ml,2,2450,4900,0,4900,818,1636,3264,,,,,,,,
17365,2018-09-04,Laguna,CEFTIBET 750mg,5,2640,13200,0,13200,170,850,12350,,,,,,,,
17365,2018-09-04,Laguna,AEROVENT 1mg/ml,2,390,780,0,780,275,550,230,,,,,,,,
17365,2018-09-04,Laguna,AMCETAM,1,350,350,0,350,41.7,41.7,308.3,,,,,,,,
17366,2018-09-03,Laguna,EUROXONE 1g,20,190,3800,0,3800,73,1460,2340,,,,,,,,
17366,2018-09-03,Laguna,CEPROTRON 500mg,2,1250,2500,0,2500,415,830,1670,,,,,,,,
17366,2018-09-03,Laguna,ZAFEX 500mg,2,2100,4200,0,4200,1450,2900,1300,,,,,,,,
17367,2018-09-03,Laguna,CEFEXIL 250mg/5ml,6,198,1188,0,1188,65,390,798,,,,,,,,
17367,2018-09-03,Laguna,NICTRAM 50mg/ml,1,1400,1400,0,1400,90,90,1310,,,,,,,,
17368,2018-09-06,Laguna,Traman 50mg/ml,5,650,3250,0,3250,250,1250,2000,,,,,,,,
17368,2018-09-06,Laguna,AROPOTIN 4000IU,2,13500,27000,0,27000,4700,9400,17600,,,,,,,,
17368,2018-09-06,Laguna,C-ZETT 600mg,3,600,1800,0,1800,170,510,1290,,,,,,,,
17370,2018-09-10,Laguna,CEFEXIL 250mg/5ml,10,198,1980,0,1980,65,650,1330,,,,,,,,
17370,2018-09-10,Laguna,FUROSE 20mg/2ml,1,824,824,0,824,85,85,739,,,,,,,,
17370,2018-09-10,Laguna,OMCARE 40mg,0.5,2550,1275,0,1275,390,195,1080,,,,,,,,
17371,2018-09-12,Laguna,ZEFXON 40mg,50,580,29000,0,29000,293,14650,14350,,,,,,,,
17371,2018-09-12,Laguna,TRANMED,10,400,4000,0,4000,92,920,3080,,,,,,,,
17371,2018-09-12,Laguna,SODAMPEN 1g IM/IV,50,128,6400,0,6400,40,2000,4400,,,,,,,,
17371,2018-09-12,Laguna,AMPICELO 500mg,2,580,1160,0,1160,125,250,910,,,,,,,,
17372,2018-09-13,Laguna,SITIXON 1G,20,264,5280,0,5280,25,500,4780,,,,,,,,
17372,2018-09-13,Laguna,OMCARE 40mg,3,3800,11400,0,11400,390,1170,10230,,,,,,,,
17372,2018-09-13,Laguna,GOTRAM,10,325,3250,0,3250,45,450,2800,,,,,,,,
17372,2018-09-13,Laguna,K-LYTE 600mg,1,1500,1500,0,1500,1450,1450,50,,,,,,,,
17372,2018-09-13,Laguna,MAXIFER 20mg/ml,2,2450,4900,0,4900,818,1636,3264,,,,,,,,
17372,2018-09-13,Laguna,CORBAL 100mg,5,1200,6000,0,6000,265,1325,4675,,,,,,,,
17372,2018-09-13,Laguna,BUDESON 250mcg/ml (500mcg/2ml),1,3850,3850,0,3850,1180,1180,2670,,,,,,,,
17372,2018-09-13,Laguna,ALAMIN 500ml,5,1350,6750,0,6750,350,1750,5000,,,,,,,,
17372,2018-09-13,Laguna,SALRESP,4,1330,5320,0,5320,405,1620,3700,,,,,,,,
17373,2018-09-13,Laguna,ENCLOXIL 500mg,2,1800,3600,0,3600,540,1080,2520,,,,,,,,
17375,2018-09-18,Laguna,ZAFEX 500mg,2,2100,4200,0,4200,1450,2900,1300,,,,,,,,
17375,2018-09-18,Laguna,EUROXONE 1g,20,190,3800,0,3800,73,1460,2340,,,,,,,,
17376,2018-09-18,Laguna,OMCARE 40mg,0.5,2550,1275,0,1275,390,195,1080,,,,,,,,
17376,2018-09-18,Laguna,CEEPRAZOL 20mg,1,1890,1890,0,1890,550,550,1340,,,,,,,,
17376,2018-09-18,Laguna,NICTRAM 50mg/ml,2,1400,2800,0,2800,90,180,2620,,,,,,,,
17377,2018-09-24,Laguna,CEPROTRON 500mg,2,1250,2500,0,2500,415,830,1670,,,,,,,,
17377,2018-09-24,Laguna,ZAFEX 500mg,2,2100,4200,0,4200,1450,2900,1300,,,,,,,,
17377,2018-09-24,Laguna,EUROXONE 1g,60,190,11400,0,11400,73,4380,7020,,,,,,,,
17378,2018-09-25,Laguna,FUROSE 10mg/ml,1,824,824,0,824,71,71,753,,,,,,,,
17378,2018-09-25,Laguna,CEFEXIL 250mg/5ml,6,198,1188,0,1188,65,390,798,,,,,,,,
17379,2018-09-25,Laguna,ENCLOXIL 500mg,2,1800,3600,0,3600,540,1080,2520,,,,,,,,
17380,2018-09-25,Laguna,CLAXIC 500mg/125mg,1,2790,2790,0,2790,1174,1174,1616,,,,,,,,
17380,2018-09-25,Laguna,APROCARE 150mg,4,870,3480,0,3480,219,876,2604,,,,,,,,
17381,2018-09-25,Laguna,LACTAMOX 500mg/125mg,1,2800,2800,0,2800,1174,1174,1626,,,,,,,,
17381,2018-09-25,Laguna,CLAXIC 250mg/62.5mg/5ml,10,200,2000,0,2000,130,1300,700,,,,,,,,
17382,2018-09-25,Laguna,ZYROVA,2,1100,2200,0,2200,650,1300,900,,,,,,,,
17384,2018-10-04,Laguna,ZEFXON 40mg,30,580,17400,0,17400,293,8790,8610,,,,,,,,
17384,2018-10-04,Laguna,HYDROZONE 100MG,5,1200,6000,0,6000,265,1325,4675,,,,,,,,
17384,2018-10-04,Laguna,BRODIX Plus,2,1330,2660,0,2660,253,506,2154,,,,,,,,
17384,2018-10-04,Laguna,OXAN 500mg,4,875,3500,0,3500,158,632,2868,,,,,,,,
17384,2018-10-04,Laguna,NITROFIX SR 30mg,1,1300,1300,0,1300,500,500,800,,,,,,,,
17384,2018-10-04,Laguna,SPASBACINE,5,980,4900,0,4900,250,1250,3650,,,,,,,,
17384,2018-10-04,Laguna,ABDOPEN,3,1000,3000,0,3000,112,336,2664,,,,,,,,
17385,2018-10-05,Laguna,ZAFEX 500mg,2,2100,4200,0,4200,1450,2900,1300,,,,,,,,
17385,2018-10-05,Laguna,EUROXONE 1g,50,190,9500,0,9500,73,3650,5850,,,,,,,,
17386,2018-10-05,Laguna,ZINACARE 750mg with Diluent,20,156,3120,0,3120,26,520,2600,,,,,,,,
17386,2018-10-05,Laguna,GOTRAM,10,325,3250,0,3250,45,450,2800,,,,,,,,
17386,2018-10-05,Laguna,OXYNOX,4,275,1100,0,1100,82,328,772,,,,,,,,
17386,2018-10-05,Laguna,Steril water 50ml,2,1360,2720,0,2720,1200,2400,320,,,,,,,,
17386,2018-10-05,Laguna,SITIXON 1G,70,264,18480,0,18480,25,1750,16730,,,,,,,,
17386,2018-10-05,Laguna,HEMOVIT,1,300,300,0,300,85,85,215,,,,,,,,
17387,2018-10-08,Laguna,TRANCE 100MG,9,400,3600,0,3600,100,900,2700,,,,,,,,
17387,2018-10-08,Laguna,CORBAL 100mg,7,1200,8400,0,8400,265,1855,6545,,,,,,,,
17387,2018-10-08,Laguna,CLOPIFAR 75MG,1,3300,3300,0,3300,180,180,3120,,,,,,,,
17387,2018-10-08,Laguna,SITIXON 1G,70,264,18480,0,18480,25,1750,16730,,,,,,,,
17387,2018-10-08,Laguna,Steril water 50ml,2,1360,2720,0,2720,1200,2400,320,,,,,,,,
17387,2018-10-08,Laguna,CLONIN 75mcg,1,480,480,0,480,144,144,336,,,,,,,,
17387,2018-10-08,Laguna,TRANMED,0.8,400,320,0,320,92,73.60000000000001,246.39999999999998,,,,,,,,
17387,2018-10-08,Laguna,C-ZETT 600mg,3,600,1800,0,1800,170,510,1290,,,,,,,,
17387,2018-10-08,Laguna,AEROVENT 1mg/ml,3,390,1170,0,1170,275,825,345,,,,,,,,
17388,2018-10-09,Laguna,ZINACARE 750mg with Diluent,20,156,3120,0,3120,26,520,2600,,,,,,,,
17388,2018-10-09,Laguna,HYDROBET 250mg,4,2600,10400,0,10400,73,292,10108,,,,,,,,
17388,2018-10-09,Laguna,SITIXON 1G,30,264,7920,0,7920,25,750,7170,,,,,,,,
17388,2018-10-09,Laguna,BUDESON 250mcg/ml (500mcg/2ml),1,3850,3850,0,3850,1180,1180,2670,,,,,,,,
17388,2018-10-09,Laguna,ZEFTACARE 1g,20,480,9600,0,9600,45,900,8700,,,,,,,,
17388,2018-10-09,Laguna,OMCARE 40mg,5,3800,19000,0,19000,450,2250,16750,,,,,,,,
17388,2018-10-09,Laguna,BRODIX Plus,3,1330,3990,0,3990,253,759,3231,,,,,,,,
17389,2018-10-12,Laguna,EUROXONE 1g,30,190,5700,0,5700,73,2190,3510,,,,,,,,
17390,2018-10-12,Laguna,OMCARE 40mg,0.5,2550,1275,0,1275,450,225,1050,,,,,,,,
17391,2018-10-12,Laguna,OMCARE 40mg,3,3800,11400,0,11400,450,1350,10050,,,,,,,,
17391,2018-10-12,Laguna,AMCETAM,10,350,3500,0,3500,41.7,417,3083,,,,,,,,
17391,2018-10-12,Laguna,ZINACARE 750mg with Diluent,50,156,7800,0,7800,26,1300,6500,,,,,,,,
17391,2018-10-12,Laguna,SITIXON 1G,30,264,7920,0,7920,25,750,7170,,,,,,,,
17392,2018-10-15,Laguna,BRODIX Plus,3,1330,3990,0,3990,253,759,3231,,,,,,,,
17392,2018-10-15,Laguna,C-ZETT 600mg,4,600,2400,0,2400,170,680,1720,,,,,,,,
17392,2018-10-15,Laguna,CEFOLAN 1g,70,200,14000,0,14000,30,2100,11900,,,,,,,,
17392,2018-10-15,Laguna,OMCARE 40mg,5,3800,19000,0,19000,390,1950,17050,,,,,,,,
17392,2018-10-15,Laguna,NITROFIX SR 30mg,2,1300,2600,0,2600,460,920,1680,,,,,,,,
17392,2018-10-15,Laguna,ZEFTACARE 1g,70,480,33600,0,33600,45,3150,30450,,,,,,,,
17392,2018-10-15,Laguna,ANTIZOAL 5mg/ml,100,90,9000,0,9000,22,2200,6800,,,,,,,,
17392,2018-10-15,Laguna,ZINACARE 750mg with Diluent,100,156,15600,0,15600,26,2600,13000,,,,,,,,
17392,2018-10-15,Laguna,SITIXON 1G,100,264,26400,0,26400,25,2500,23900,,,,,,,,
17392,2018-10-15,Laguna,ZEFXON 40mg,50,580,29000,0,29000,293,14650,14350,,,,,,,,
17392,2018-10-15,Laguna,CEFAZOBAS,50,170,8500,0,8500,30,1500,7000,,,,,,,,
17393,2018-10-15,Laguna,FUROSE 10mg/ml,1,824,824,0,824,71,71,753,,,,,,,,
17393,2018-10-15,Laguna,NICTRAM 50mg/ml,1,1400,1400,0,1400,90,90,1310,,,,,,,,
17393,2018-10-15,Laguna,CEFEXIL 250mg/5ml,6,198,1188,0,1188,65,390,798,,,,,,,,
17395,2018-10-17,Laguna,ENCLOXIL 500mg,2,1800,3600,0,3600,540,1080,2520,,,,,,,,
17396,2018-10-17,Laguna,ROSULIP 20mg,4,330,1320,0,1320,270,1080,240,,,,,,,,
17397,2018-10-18,Laguna,Zantricid 25mg/ml,5,450,2250,0,2250,35,175,2075,,,,,,,,
17397,2018-10-18,Laguna,Trifex 100mg\ml,2,400,800,0,800,100,200,600,,,,,,,,
17397,2018-10-18,Laguna,FUROSE 10mg/ml,15,420,6300,0,6300,71,1065,5235,,,,,,,,
17397,2018-10-18,Laguna,BUDESON 250mcg/ml (500mcg/2ml),1,3850,3850,0,3850,1180,1180,2670,,,,,,,,
17397,2018-10-18,Laguna,HYDROZONE 100MG,10,1200,12000,0,12000,265,2650,9350,,,,,,,,
