MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2019,,,,,,,,,,,,
,,,,,,,,,,,,
DRNumber,DRDate,AREA,Product,Qty,ContractPrice,TOTAL CP,Discount,TotalCP,TransferPrice,Total TP,Net Income,
15772,2018-03-01,Cam Norte,MULTI GROW 120ml,30,160,4800,0,4800,80,2400,2400,
15773,2018-03-08,Cam Norte,CEFEXIL 500mg,3,1800,5400,0,5400,,,5400,
15774,2018-03-07,Cam Norte,ISORANE 100% V/V 100ml,2,3429,6858,0,6858,1250,2500,4358,
15775,2018-03-08,Cam Norte,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
15775,2018-03-08,Cam Norte,ALGICAP 500mg CAP,2,800,1600,0,1600,227.5,455,1145,
15776,2018-03-05,Cam Norte,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1600,3200,0,3200,615,1230,1970,
15777,2018-03-09,Cam Norte,FOCID 5mg,1,650,650,0,650,,,650,
15777,2018-03-09,Cam Norte,JAGAPLEX TAB,1,850,850,0,850,263.3333333333333,263.3333333333333,586.6666666666667,
15778,2018-03-09,Cam Norte,EVAPROST 250mcg/ml,2,5500,11000,0,11000,3575,7150,3850,
15779,2018-03-12,Cam Norte,SOLUNATE 84mg/ml (8.4%),0,12000,0,0,0,5319,0,0,
15780,2018-03-12,Cam Norte,OMCARE 40mg,1,3600,3600,0,3600,391.3,391.3,3208.7,
15781,2018-03-12,Cam Norte,CEPROTRON 500mg,1,1750,1750,0,1750,500,500,1250,
15781,2018-03-12,Cam Norte,LACTAMOX 500mg/125mg TAB,1,2800.2,2800.2,0,2800.2,1173.2,1173.2,1626.9999999999998,
15781,2018-03-12,Cam Norte,BROXIL-M 15mg/5ml,6,74,444,0,444,29.47,176.82,267.18,
15782,2018-03-13,Cam Norte,MULTI GROW 30ml drops,30,175,5250,0,5250,60,1800,3450,
15792,2018-04-05,Cam Norte,SODAMPEN 1g IM/IV,11,116.363636,1279.999996,0,1279.999996,43,473,806.999996,
15793,2018-04-06,Cam Norte,CEFEXIL 500mg,2,1800,3600,0,3600,,,3600,
15793,2018-04-06,Cam Norte,BROXIL-M 30mg,3,670,2010,0,2010,210,630,1380,
15794,2018-03-10,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15795,2018-04-30,Cam Norte,EVAPROST 125mcg/ml,1,2880,2880,0,2880,1872,1872,1008,
15796,2018-04-11,Cam Norte,EVAPROST 250mcg/ml,1,5500,5500,0,5500,3575,3575,1925,
15797,2018-04-11,Cam Norte,EVAPROST 250mcg/ml,1,5500,5500,0,5500,3575,3575,1925,
15799,2018-04-12,Cam Norte,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
15799,2018-04-12,Cam Norte,JAGAPLEX TAB,2,1185,2370,0,2370,263.3333333333333,526.6666666666666,1843.3333333333335,
15799,2018-04-12,Cam Norte,TRIVASC 35mg MR,1,1425,1425,0,1425,490,490,935,
15799,2018-04-12,Cam Norte,BROXIL-M 30mg,1,670,670,0,670,210,210,460,
15800,2018-04-12,Cam Norte,CINNABLOC 25mg,1,500,500,0,500,133,133,367,
15800,2018-04-12,Cam Norte,BROXIL-M 30mg,2,670,1340,0,1340,210,420,920,
15800,2018-04-12,Cam Norte,EUROXIME 500mg,1,3000,3000,0,3000,,,3000,
15800,2018-04-12,Cam Norte,OSTEO-PRO 750mg/10iu/10mg,1,1164,1164,0,1164,449.81,449.81,714.19,
15800,2018-04-12,Cam Norte,ARTAL,2,350,700,0,700,,,700,
15800,2018-04-12,Cam Norte,PHILSTAT 20mg,2,240,480,0,480,96,192,288,
15800,2018-04-12,Cam Norte,JAGAPLEX TAB,1,1185,1185,0,1185,263.3333333333333,263.3333333333333,921.6666666666667,
15800,2018-04-12,Cam Norte,XYNETIN 1500mg/200iu,1,1050,1050,0,1050,310,310,740,
15801,2018-06-26,Cam Norte,JAGA 300MG/100MG/100MCG,1,1150,1150,0,1150,530,530,620,
15802,2018-06-26,Cam Norte,LEIVICLOX 250mg Sus,30,181.33333,5439.9999,0,5439.9999,65,1950,3489.9999,
15803,2018-06-27,Cam Norte,BUPIRIGHT 5mg/ml,2.8,2321.72857142,6500.839999976,0,6500.839999976,,,6500.839999976,
15804,2018-07-27,Cam Norte,FOCID 5mg,1,650,650,0,650,,,650,
15805,2018-07-03,Cam Norte,LACTAMOX 500mg/125mg TAB,1,2800,2800,0,2800,1173.2,1173.2,1626.8,
15806,2018-07-03,Cam Norte,JAGAPLEX TAB,1,1185,1185,0,1185,263.3333333333333,263.3333333333333,921.6666666666667,
15807,2018-07-04,Cam Norte,CEFZIME 750mg,1.1,2727.27272,2999.999992,0,2999.999992,765,841.5000000000001,2158.499992,
15808,2018-07-04,Cam Norte,EVAPROST 250mcg/ml,2,5500,11000,0,11000,3575,7150,3850,
15809,2018-07-06,Cam Norte,ALGICAP 50mg/5ml SUS,12,80,960,0,960,24.61,295.32,664.6800000000001,
15809,2018-07-06,Cam Norte,CEFEXIL 500mg,6,1800,10800,0,10800,,,10800,
15809,2018-07-06,Cam Norte,METMIC 500mg,3,750,2250,0,2250,227.5,682.5,1567.5,
15809,2018-07-06,Cam Norte,RESPINAL 125mg/5ml,12,120,1440,0,1440,40.26,483.12,956.88,
15809,2018-07-06,Cam Norte,RESPINAL 500mg,4,1500,6000,0,6000,426.56,1706.24,4293.76,
15809,2018-07-06,Cam Norte,VONWELT TRANEXAMIC ACID,4,1500,6000,0,6000,320,1280,4720,
15810,2018-07-05,Cam Norte,JAGAPLEX TAB,5,1185,5925,0,5925,263.3333333333333,1316.6666666666665,4608.333333333334,
15811,2018-07-08,Cam Norte,METMIC 500mg,3,500,1500,0,1500,227.5,682.5,817.5,
15812,2018-07-09,Cam Norte,VONWELT TRANEXAMIC ACID,1,1500,1500,0,1500,320,320,1180,
15813,2018-07-09,Cam Norte,BUPIRIGHT 5mg/ml,2.8,2321.42857142,6499.999999975999,0,6499.999999975999,,,6499.999999975999,
15814,2018-07-09,Cam Norte,JAGA 300MG/100MG/100MCG,2,1150,2300,0,2300,530,1060,1240,
15815,2018-07-09,Cam Norte,JAGAPLEX OB,2,850,1700,0,1700,165,330,1370,
15816,2018-07-10,Cam Norte,EUROXIME 250mg/5ml,5,400,2000,0,2000,139.45,697.25,1302.75,
15817,2018-07-10,Cam Norte,JAGAPLEX TAB,3,1185,3555,0,3555,263.3333333333333,790,2765,
15818,2018-07-10,Cam Norte,ISORANE 100% V/V 100ml,2,3000,6000,0,6000,1250,2500,3500,
15819,2018-07-12,Cam Norte,JAGA 300MG/100MG/100MCG,3,1150,3450,0,3450,530,1590,1860,
15820,2018-07-14,Cam Norte,EVAPROST 250mcg/ml,1,11000,11000,0,11000,3575,3575,7425,
15821,2018-07-17,Cam Norte,CEFEXIL 500mg,3,1800,5400,0,5400,,,5400,
15821,2018-07-17,Cam Norte,BROADMETZ 250mg/5ml,12,105,1260,0,1260,39.88,478.56000000000006,781.4399999999999,
15822,2018-07-17,Cam Norte,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
15823,2018-07-18,Cam Norte,JAGAPLEX TAB,2,1185,2370,0,2370,263.3333333333333,526.6666666666666,1843.3333333333335,
15823,2018-07-18,Cam Norte,AZECLO 100mg,1,1900,1900,0,1900,,,1900,
15823,2018-07-18,Cam Norte,ALGICAP 500mg CAP,1,800,800,0,800,227.5,227.5,572.5,
15823,2018-07-18,Cam Norte,OSTEO-PRO 750mg/10iu/10mg,1,1165,1165,0,1165,449.81,449.81,715.19,
15824,2018-07-18,Cam Norte,OSTEO-PRO 750mg/10iu/10mg,1,1156,1156,0,1156,449.81,449.81,706.19,
15825,2018-07-18,Cam Norte,OMCARE 40mg,1,3600,3600,0,3600,391.3,391.3,3208.7,
15826,2018-07-18,Cam Norte,EUROXONE 1g,11,345.454545,3799.999995,0,3799.999995,73,803,2996.999995,
15827,2018-07-18,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15828 SI1899,2018-07-21,Cam Norte,SPEEDA,40,7500,300000,0,300000,840,33600,266400,
15829,2018-07-25,Cam Norte,BUPIRIGHT 5mg/ml,2.8,2321.42857142,6499.999999975999,0,6499.999999975999,,,6499.999999975999,
15830,2018-07-25,Cam Norte,ISORANE 100% V/V 100ml,2,3000,6000,0,6000,1250,2500,3500,
15831,2018-07-25,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15832,2018-07-26,Cam Norte,JAGAPLEX TAB,1,1185,1185,0,1185,263.3333333333333,263.3333333333333,921.6666666666667,
15833,2018-08-01,Cam Norte,ISORANE 100% V/V 100ml,2,3000,6000,0,6000,1250,2500,3500,
15834,2018-08-01,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15835,2018-08-01,Cam Norte,EVAPROST 250mcg/ml,2,5500,11000,0,11000,3575,7150,3850,
15836,2018-08-01,Cam Norte,EUROXIME 250mg/5ml,6,400,2400,0,2400,139.45,836.6999999999999,1563.3000000000002,
15837,2018-08-03,Cam Norte,ARTAL,3,350,1050,0,1050,,,1050,
15837,2018-08-03,Cam Norte,RESPINAL 125mg/5ml,12,120,1440,0,1440,40.26,483.12,956.88,
15837,2018-08-03,Cam Norte,LEIVICLOX 250mg Sus,4,272,1088,0,1088,65,260,828,
15837,2018-08-03,Cam Norte,COZOLE 200mg/40mg/5ml,12,90,1080,0,1080,32.4,388.79999999999995,691.2,
15838,2018-08-04,Cam Norte,JAGA 300MG/100MG/100MCG,1,1150,1150,0,1150,530,530,620,
15839,2018-08-04,Cam Norte,CINNABLOC 25mg,2,500,1000,0,1000,133,266,734,
15840,2018-08-06,Cam Norte,EUROXONE 1g,11,345.454545,3799.999995,0,3799.999995,73,803,2996.999995,
15841,2018-08-06,Cam Norte,EUROXONE 1g,11,345.454545,3799.999995,0,3799.999995,73,803,2996.999995,
15842,2018-08-06,Cam Norte,OMCARE 40mg,1,3600,3600,0,3600,391.3,391.3,3208.7,
15843,2018-08-06,Cam Norte,OMCARE 40mg,1,3600,3600,0,3600,391.3,391.3,3208.7,
15844,2018-08-06,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15845,2018-08-06,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15846,2018-08-08,Cam Norte,JAGA 300MG/100MG/100MCG,2,1150,2300,0,2300,530,1060,1240,
15846,2018-08-08,Cam Norte,HISTARIL 2mg/100mg CAP,1,800,800,0,800,225,225,575,
15846,2018-08-08,Cam Norte,BROADMETZ 500mg,2,1000,2000,0,2000,319,638,1362,
15846,2018-08-08,Cam Norte,CEFEXIL 500mg,2,1800,3600,0,3600,,,3600,
15846,2018-08-08,Cam Norte,TRIVASC 35mg MR,2,1425,2850,0,2850,490,980,1870,
15847,2018-08-08,Cam Norte,ZAFEX 500mg,1,3000,3000,0,3000,1000,1000,2000,
15848,2018-08-09,Cam Norte,EUROXONE 1g,11,345.454545,3799.999995,0,3799.999995,73,803,2996.999995,
15849,2018-08-09,Cam Norte,MULTI GROW 30ml drops,18,116.67,2100.06,0,2100.06,60,1080,1020.06,
15850,2018-08-10,Cam Norte,EVAPROST 250mcg/ml,20,9600,192000,0,192000,3575,71500,120500,
15882,2018-03-07,Laguna,EUROXONE 1g,50,190,9500,0,9500,73,3650,5850,
15882,2018-03-07,Laguna,EUROXIME 500mg,2,2100,4200,0,4200,,,4200,
15893,2018-03-02,Laguna,MULTIMEEDS,3,200,600,0,600,78,234,366,
15893,2018-03-02,Laguna,TRIVASC 35mg MR,2,1500,3000,0,3000,490,980,2020,
15893,2018-03-02,Laguna,LACTAMOX 500mg/125mg TAB,2,2820,5640,0,5640,1173.2,2346.4,3293.6,
15893,2018-03-02,Laguna,FERGLOBIN 250mg,1,300,300,0,300,215,215,85,
15893,2018-03-02,Laguna,EUROXONE 1g,50,264,13200,0,13200,73,3650,9550,
15894,2018-03-05,Laguna,NATURALLE,3,1440,4320,0,4320,869,2607,1713,
15894,2018-03-05,Laguna,NITROFIX SR 30mg,2,1300,2600,0,2600,470,940,1660,
15894,2018-03-05,Laguna,DOXOFAR 400mg TAB,3,960,2880,0,2880,320,960,1920,
15894,2018-03-05,Laguna,FEBUNAZ 40MG,1,2600,2600,0,2600,,,2600,
15894,2018-03-05,Laguna,MAROZEL 40mg,0.5,1500,750,0,750,,,750,
15894,2018-03-05,Laguna,ZINCAVIT 55mg/ml,5,88,440,0,440,34.04,170.2,269.8,
15894,2018-03-05,Laguna,MEFECOD 50mg,0.2,38000,7600,0,7600,741.25,148.25,7451.75,
15894,2018-03-05,Laguna,ERCEFLORA 5ml,10,1200,12000,0,12000,,,12000,
15894,2018-03-05,Laguna,CORBAL 100mg,3,1200,3600,0,3600,50,150,3450,
15894,2018-03-05,Laguna,EUROXONE 1g,80,264,21120,0,21120,73,5840,15280,
15894,2018-03-05,Laguna,BRISOFER 250mg,3,300,900,0,900,105,315,585,
15894,2018-03-05,Laguna,CALCIUM CARBONATE,2,300,600,0,600,,,600,
15894,2018-03-05,Laguna,COLCHICINE 500mcg ,2,300,600,0,600,,,600,
15895,2018-03-06,Laguna,FEXIL 250mg/5ml,10,198,1980,0,1980,,,1980,
15895,2018-03-06,Laguna,NICTRAM 50mg/ml,1,1400,1400,0,1400,,,1400,
15896,2018-03-06,Laguna,OMCARE 40mg,1,2550,2550,0,2550,391.3,391.3,2158.7,
15897,2018-03-06,Laguna,MAXIFER 20mg/ml,1,2450,2450,0,2450,951.382,951.382,1498.618,
15897,2018-03-06,Laguna,EUROXONE 1g,150,264,39600,0,39600,73,10950,28650,
15897,2018-03-06,Laguna,ANTIZOAL 5mg/ml,40,90,3600,0,3600,14.966666666666667,598.6666666666666,3001.3333333333335,
15897,2018-03-06,Laguna,ONDEX 4mg/ml,10,740,7400,0,7400,,,7400,
15897,2018-03-06,Laguna,HYPHEN 50MG AMP,10,1200,12000,0,12000,76.6075,766.075,11233.925,
15897,2018-03-06,Laguna,K-LYTE 600mg - delte,3,1500,4500,0,4500,852.5,2557.5,1942.5,
15897,2018-03-06,Laguna,LACTAMOX 500mg/125mg TAB,3,2820,8460,0,8460,1173.2,3519.6000000000004,4940.4,
15897,2018-03-06,Laguna,DUOTRAM 325mg,3,2000,6000,0,6000,,,6000,
15897,2018-03-06,Laguna,CEFAZIN 1g,100,170,17000,0,17000,,,17000,
15897,2018-03-06,Laguna,OMCARE 40mg,14,3800,53200,0,53200,391.3,5478.2,47721.8,
15897,2018-03-06,Laguna,HYDRA ZL 20mg/ml,1,2400,2400,0,2400,150,150,2250,
15898,2018-03-08,Laguna,APROCARE 150mg,3,870,2610,0,2610,219,657,1953,
15898,2018-03-08,Laguna,CLAVIC 500mg/125mg,1,2790,2790,0,2790,1189.86,1189.86,1600.14,
15898,2018-03-08,Laguna,CLAVIC 125mg/31.25mg/5ml,10,190,1900,0,1900,75.6,756,1144,
15898,2018-03-08,Laguna,CLAVIC 250mg/62.5mg/5ml,10,320,3200,0,3200,,,3200,
15899,2018-03-08,Laguna,CARDOWIN 1MG,20,1380,27600,0,27600,265,5300,22300,
15899,2018-03-08,Laguna,METOCLOR 5mg/ml,1,300,300,0,300,4.5,4.5,295.5,
15899,2018-03-08,Laguna,TERMAGEN 250mg/5ml,10,37,370,0,370,23.45,234.5,135.5,
15899,2018-03-08,Laguna,DEHYDROSOL 250ml,3,250,750,0,750,53.333333333333336,160,590,
15899,2018-03-08,Laguna,LANTIDIN 50mg,2,18000,36000,0,36000,662.81,1325.62,34674.38,
15899,2018-03-08,Laguna,GLOVEDOL 6.25MG,10,390,3900,0,3900,94.66666666666667,946.6666666666667,2953.333333333333,
15899,2018-03-08,Laguna,QUIX 200mg,8,2200,17600,0,17600,,,17600,
15899,2018-03-08,Laguna,INHIBITA 40mg,3,760,2280,0,2280,85,255,2025,
15899,2018-03-08,Laguna,PHYTOMEN 10mg/ml,5,480,2400,0,2400,190,950,1450,
15899,2018-03-08,Laguna,PHILTAM 4g/500mg,1,6500,6500,0,6500,,,6500,
15899,2018-03-08,Laguna,KETOLOG 600mg,2,6800,13600,0,13600,,,13600,
15900,2018-03-12,Laguna,CORBAL 100mg,5,1200,6000,0,6000,50,250,5750,
15900,2018-03-12,Laguna,DULAX 3.35mg,20,320,6400,0,6400,98,1960,4440,
15900,2018-03-12,Laguna,MAXIFER 20mg/ml,2,2450,4900,0,4900,951.382,1902.764,2997.236,
15900,2018-03-12,Laguna,ACLAV 1.2g,4,4200,16800,0,16800,80,320,16480,
15900,2018-03-12,Laguna,CORBAL 250mg,5,2600,13000,0,13000,525,2625,10375,
15900,2018-03-12,Laguna,MAROZEL 20MG,1,750,750,0,750,,,750,
15900,2018-03-12,Laguna,LANTIDIN 50mg,1.5,18000,27000,0,27000,662.81,994.2149999999999,26005.785,
15900,2018-03-12,Laguna,AROPOTIN 4000IU,1,22000,22000,0,22000,,,22000,
15900,2018-03-12,Laguna,EUROXONE 1g,200,264,52800,0,52800,73,14600,38200,
15900,2018-03-12,Laguna,OMCARE 40mg,1,3800,3800,0,3800,391.3,391.3,3408.7,
15901,2018-08-11,Cam Norte,ENERGEL SOFTGEL,2,1752,3504,0,3504,565.13,1130.26,2373.74,
15901,2018-08-11,Cam Norte,CEPROTRON 500mg,1,1750,1750,0,1750,500,500,1250,
15902,2018-08-13,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15903,2018-08-13,Cam Norte,ISORANE 100% V/V 100ml,2,3000,6000,0,6000,1250,2500,3500,
15904,2018-08-18,Cam Norte,ENERGEL SOFTGEL,1,1750,1750,0,1750,565.13,565.13,1184.87,
15904,2018-08-18,Cam Norte,AZECLO 100mg,2,3800,7600,0,7600,,,7600,
15905,2018-08-18,Cam Norte,MULTI GROW 120ml,3,240,720,0,720,80,240,480,
15905,2018-08-18,Cam Norte,MULTI GROW 30ml drops,3,175,525,0,525,60,180,345,
15907,2018-08-14,Cam Norte,JAGAPLEX TAB,1,1185,1185,355.5,829.5,263.3333333333333,263.3333333333333,566.1666666666667,
15907,2018-08-14,Cam Norte,RAPICLAV 625mg,2,591.1,1182.2,354.06,828.1400000000001,,,828.1400000000001,
15907,2018-08-14,Cam Norte,ENERGEL SOFTGEL,2,1750,3500,1050,2450,565.13,1130.26,1319.74,
15908,2018-08-15,Cam Norte,OMCARE 40mg,1,3600,3600,0,3600,391.3,391.3,3208.7,
15909,2018-08-15,Cam Norte,BUPIRIGHT 5mg/ml,2.8,2321.45,6500.0599999999995,0,6500.0599999999995,,,6500.0599999999995,
15910,2018-08-17,Cam Norte,VONWELT TRANEXAMIC ACID,2,1500,3000,0,3000,320,640,2360,
15910,2018-08-17,Cam Norte,CINNABLOC 25mg,2,500,1000,0,1000,133,266,734,
15910,2018-08-17,Cam Norte,ARTAL,3,350,1050,0,1050,,,1050,
15910,2018-08-17,Cam Norte,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
15910,2018-08-17,Cam Norte,LACTAMOX 500mg/125mg TAB,2,2800.2,5600.4,0,5600.4,1173.2,2346.4,3253.9999999999995,
15910,2018-08-17,Cam Norte,CLAXIC 125mg/31.25mg/5ml,6,190,1140,0,1140,,,1140,
15910,2018-08-17,Cam Norte,CLAXIC 250mg/62.5mg/5ml,6,310,1860,0,1860,154.58,927.48,932.52,
15911,2018-09-18,Cam Norte,ZAFEX 500mg,1,3000,3000,0,3000,1000,1000,2000,
15912,2018-08-22,Cam Norte,ISORANE 100% V/V 100ml,2,3000,6000,0,6000,1250,2500,3500,
15913,2018-08-22,Cam Norte,SPLENDAMET 500mg,1,480,480,0,480,250,250,230,
15914,2018-08-22,Cam Norte,ARTAL,1,350,350,0,350,,,350,
15914,2018-08-22,Cam Norte,LACTAMOX 500mg/125mg TAB,1,2800.2,2800.2,0,2800.2,1173.2,1173.2,1626.9999999999998,
15915,2018-09-01,Cam Norte,LEIVICLOX 250mg Sus,30,181.333333,5439.99999,0,5439.99999,65,1950,3489.9999900000003,
15916,2018-09-01,Cam Norte,FOCID 5mg,1,650,650,0,650,,,650,
15916,2018-09-01,Cam Norte,RAPICLAV 625mg,1,588,588,0,588,,,588,
15916,2018-09-01,Cam Norte,ENCLOXIL 500mg,1,1800,1800,0,1800,,,1800,
15916,2018-09-01,Cam Norte,RESPINAL 125mg/5ml,3,120,360,0,360,40.26,120.78,239.22,
15916,2018-09-01,Cam Norte,HISTARIL 1mg/50mg/5ml SYR,3,80,240,0,240,24.47,73.41,166.59,
15916,2018-09-01,Cam Norte,RESPINAL 500mg,1,1500,1500,0,1500,426.56,426.56,1073.44,
15916,2018-09-01,Cam Norte,ARTAL,1,350,350,0,350,,,350,
15916,2018-09-01,Cam Norte,BROXIL-M 30mg,1,670,670,0,670,210,210,460,
15916,2018-09-01,Cam Norte,JAGA 300MG/100MG/100MCG,1,1150,1150,0,1150,530,530,620,
15916,2018-09-01,Cam Norte,METMIC 500mg,1,750,750,0,750,227.5,227.5,522.5,
15916,2018-09-01,Cam Norte,JAGAPLEX TAB,1,1185,1185,0,1185,263.3333333333333,263.3333333333333,921.6666666666667,
15917,2018-09-01,Cam Norte,SOLUNATE 84mg/ml (8.4%),4,19000,76000,0,76000,5319,21276,54724,
15918,2018-09-01,Cam Norte,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,0,1600,615,615,985,
15919,2018-09-01,Cam Norte,CEFEXIL 500mg,4,1800,7200,0,7200,,,7200,
15919,2018-09-01,Cam Norte,ALGICAP 50mg/5ml SUS,12,80,960,0,960,24.61,295.32,664.6800000000001,
15919,2018-09-01,Cam Norte,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
15920,2018-09-01,Cam Norte,SPLENDAMET 500mg,1,480,480,0,480,250,250,230,
15920,2018-09-01,Cam Norte,JAGAPLEX TAB,1,1185,1185,0,1185,263.3333333333333,263.3333333333333,921.6666666666667,
15921,2018-09-05,Cam Norte,SODAMPEN 1g IM/IV,11,116.363636,1279.999996,0,1279.999996,43,473,806.999996,
15922,2018-09-05,Cam Norte,SODAMPEN 1g IM/IV,11,116.363636,1279.999996,0,1279.999996,43,473,806.999996,
15923,2018-09-05,Cam Norte,EVAPROST 250mcg/ml,2,5500,11000,0,11000,3575,7150,3850,
15924,2018-09-07,Cam Norte,CEFZIME 750mg,1.1,2727.27,2999.9970000000003,0,2999.9970000000003,765,841.5000000000001,2158.4970000000003,
15925,2018-09-05,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15926,2018-09-07,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15927,2018-09-07,Cam Norte,JAGAPLEX TAB,2,1185,2370,0,2370,263.3333333333333,526.6666666666666,1843.3333333333335,
15928,2018-09-10,Cam Norte,BUPIRIGHT 5mg/ml,2.2,2954.54545,6499.99999,0,6499.99999,,,6499.99999,
15929,2018-09-10,Cam Norte,SODAMPEN 1g IM/IV,11,116.363636,1279.999996,0,1279.999996,43,473,806.999996,
15930,2018-09-13,Cam Norte,EUROXONE 1g,11,345.4545454545,3799.9999999995002,0,3799.9999999995002,73,803,2996.9999999995002,
15931,2018-09-13,Cam Norte,EUROXONE 1g,11,345.4545454545,3799.9999999995002,0,3799.9999999995002,73,803,2996.9999999995002,
15933,2018-09-15,Cam Norte,CEFEXIL 500mg,2,1800,3600,0,3600,,,3600,
15933,2018-09-15,Cam Norte,ARTAL,2,350,700,0,700,,,700,
15933,2018-09-15,Cam Norte,RESPINAL 125mg/5ml,9,120,1080,0,1080,40.26,362.34,717.6600000000001,
15934,2018-09-25,Cam Norte,JAGAPLEX TAB,2,1185,2370,0,2370,263.3333333333333,526.6666666666666,1843.3333333333335,
15934,2018-09-25,Cam Norte,HISTARIL 2mg/100mg CAP,1,800,800,0,800,225,225,575,
15934,2018-09-25,Cam Norte,ZAFEX 500mg,1,3000,3000,0,3000,1000,1000,2000,
15934,2018-09-25,Cam Norte,JAGA 300MG/100MG/100MCG,1,1150,1150,0,1150,530,530,620,
15934,2018-09-25,Cam Norte,ENCLOXIL 500mg,1,1800,1800,0,1800,,,1800,
15934,2018-09-25,Cam Norte,CEPROTRON 500mg,1,1750,1750,0,1750,500,500,1250,
15935,2018-09-17,Cam Norte,EVAPROST 250mcg/ml,2,5500,11000,0,11000,3575,7150,3850,
15936,2018-09-19,Cam Norte,SODAMPEN 1g IM/IV,11,116.36363636,1279.99999996,0,1279.99999996,43,473,806.99999996,
15937,2018-09-17,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15938,2018-09-19,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
15939,2018-09-19,Cam Norte,BUPIRIGHT 5mg/ml,2.8,2321.42857142,6499.999999975999,0,6499.999999975999,,,6499.999999975999,
15940 SI1995,2018-09-21,Cam Norte,SPEEDA,20,9985,199700,0,199700,840,16800,182900,
15942,2018-09-21,Cam Norte,ANEROCIN 300mg,1,2400,2400,0,2400,890,890,1510,
15943,2018-09-21,Cam Norte,VITAFER OB,1,600,600,0,600,155,155,445,
15944,2018-09-25,Cam Norte,CEFEXIL 500mg,2,1800,3600,0,3600,,,3600,
15944,2018-09-25,Cam Norte,TRIVASC 35mg MR,2,1425,2850,0,2850,490,980,1870,
15944,2018-09-25,Cam Norte,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
15945,2018-09-26,Cam Norte,EUROXONE 1g,11,345.45454545,3799.99999995,0,3799.99999995,73,803,2996.99999995,
15946,2018-09-28,Cam Norte,EUROXONE 1g,11,345.4545454545,3799.9999999995002,0,3799.9999999995002,73,803,2996.9999999995002,
15947,2018-09-28,Cam Norte,CEFZIME 750mg,1.1,2727.272727,2999.9999997000004,0,2999.9999997000004,765,841.5000000000001,2158.4999997000004,
15948,2018-09-28,Cam Norte,SODAMPEN 1g IM/IV,11,116.363636,1279.999996,0,1279.999996,43,473,806.999996,
15949,2018-10-03,Cam Norte,BROADMETZ 500mg,2,800,1600,0,1600,319,638,962,
15950,2018-10-03,Cam Norte,ISORANE 100% V/V 100ml,2,3000,6000,0,6000,1250,2500,3500,
15983,2018-03-01,Quezon,APROCARE 150mg,11,682,7502,0,7502,219,2409,5093,
15983,2018-03-01,Quezon,ATOVAS 20mg,11,682,7502,0,7502,174.49666666666667,1919.4633333333334,5582.536666666667,
15988,2018-03-05,Quezon,PROCARV 6.25mg,11,1000,11000,0,11000,,,11000,
15988,2018-03-05,Quezon,XYNETIN 1500mg/200iu,11,864,9504,0,9504,310,3410,6094,
15989,2018-03-05,Quezon,SUPMAC 500mg,10,285,2850,0,2850,,,2850,
15990,2018-03-05,Quezon,TRIVASC 35mg MR,9,1425,12825,0,12825,490,4410,8415,
15991,2018-03-06,Quezon,LIPIVASC 40mg,11,863.636,9499.996,0,9499.996,,,9499.996,
15992,2018-03-07,Quezon,SUPMAC 500mg,10,285,2850,0,2850,,,2850,
15993,2018-03-08,Marinduque,VICOLAX 50mg/1mg/5ml SYR,48,80,3840,0,3840,36.78,1765.44,2074.56,
15994,2018-03-08,Marinduque,INTRAPLEM 50mg/ml - Drops,72,78,5616,0,5616,29.95,2156.4,3459.6,
15996,2018-03-08,Marinduque,DUOTRAM 325mg,10,1700,17000,0,17000,,,17000,
