MEDSHIELD PHARMA CORP,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,
AS OF DECEMBER 2020,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Area,DR Number,Date Delivered,Product,Qty,CP,Total CP,Disc,Net CP,TP/UNIT,TOTAL TP,Net Income
Government,MS00496,2020-05-16,AXMEL 100MG DROPS,40,72,2880,0,2880,,,2880
Government,MS00496,2020-05-16,BUPIRIGHT 1'S VIALS,50,528,26400,0,26400,209,10450,15950
Government,MS00496,2020-05-16,MEFECOD 50MG,2,1846,3692,0,3692,730.63,1461.25,2230.75
Government,MS00496,2020-05-16,EROXIME 500MG,300,594,178200,0,178200,115,34500,143700
Government,MS00496,2020-05-16,MEDRIZINE 2.5MG/ML Drops,144,158,22752,0,22752,22.65,3261.6,19490.4
Government,MS00496,2020-05-16,MEDRIZINE 5MG/5ML Syrup,200,98,19600,0,19600,25.5,5100,14500
Government,MS00496,2020-05-16,CIPRODIN 500MG,20,1600,32000,0,32000,,,32000
Government,MS00496,2020-05-16,ACRESIL 300MG,5,1500,7500,0,7500,402.83,2014.17,5485.83
Government,MS00496,2020-05-16,RANICLAV 625MG,142.86,593.73,84820,0,84820,106.67,15238.4,69581.6
Government,MS00496,2020-05-16,ACCEDOME 1MG/ML,144,140,20160,0,20160,45,6480,13680
Government,MS00496,2020-05-16,SOLVAPRINE 10MG,5,878,4390,0,4390,146.8,734,3656
Government,MS00496,2020-05-16,MEGYXAN 500MG CAP,3,1448,4344,0,4344,82.75,248.25,4095.75
Government,MS00496,2020-05-16,DEHYDROSOL 250ML,2,275,550,0,550,56,112,438
Government,MS00496,2020-05-16,BIOGIC 100MG DROPS,144,65,9360,0,9360,10.47,1507.2,7852.8
Government,MS00496,2020-05-16,PHYTOMEN 10MG/ML,15,650,9750,0,9750,183,2745,7005
Government,MS00496,2020-05-16,BRODIX 2.5/2.5ML NEB,30,482,14460,0,14460,240,7200,7260
Government,MS00536,2020-05-16,FLUCYSTEINE 200MG,100,190,19000,0,19000,85,8500,10500
Government,MS00536,2020-05-16,LIFERZIN 250MG,100,390,39000,0,39000,120,12000,27000
Government,MS00536,2020-05-16,LIFERZIN 500MG,20,2500,50000,0,50000,538.5,10770,39230
Government,MS00536,2020-05-16,CYFROX 500MG,10,1600.3,16003,0,16003,205.33,2053.33,13949.67
Government,MS00536,2020-05-16,CLINDAGOLD 300MG,15,1500,22500,0,22500,387.5,5812.5,16687.5
Government,MS00536,2020-05-16,SAPHLOPID 75MG,10,2875,28750,0,28750,133.33,1333.33,27416.67
Government,MS00536,2020-05-16,MYRECLOX 250MG SUSPENSION 60ML,144,70,10080,0,10080,23,3312,6768
Government,MS00536,2020-05-16,CLOXANE 500MG CAP,10,800,8000,0,8000,195,1950,6050
Government,MS00536,2020-05-16,COMXICLA 625MG,50,848.2,42410,0,42410,166.5,8325,34085
Government,MS00536,2020-05-16,DEXAMAX 4MG,5,917.54,4587.7,0,4587.7,71,355,4232.7
Government,MS00536,2020-05-16,GENTAM 40MG,30,497.5,14925,0,14925,50.42,1512.73,13412.27
Government,MS00536,2020-05-16,CORBAL 100MG,100,1200.03,120003,0,120003,187.4,18740.16,101262.84
Government,MS00536,2020-05-16,CORBAL 250MG,100,1700,170000,0,170000,508.33,50833.33,119166.67
Government,MS00536,2020-05-16,KETROM 30MG/ML,60,600.02,36001.2,0,36001.2,80,4800,31201.199999999997
Government,MS00536,2020-05-16,ANALMIN 500MG,10,1449.5,14495,0,14495,96,960,13535
Government,MS00536,2020-05-16,INHIBITA 40MG,25,899,22475,0,22475,89.05,2226.25,20248.75
Government,MS00536,2020-05-16,TRIVASC 35MG MR,10,1885,18850,0,18850,490,4900,13950
Government,MS00496,2020-05-16,GENERIC AMLODIPINE 5MG,40,950,38000,0,38000,17,680,37320
Government,MS00496,2020-05-16,CARDOWIN 1MG,15,1133,16995,0,16995,270.71,4060.71,12934.29
Government,MS00536,2020-05-16,GENERIC AMLODIPINE 5MG,3,995,2985,0,2985,17,51,2934
Government,MS00536,2020-05-16,SAPHORMIN 500MG,20,500.5,10010,0,10010,53.43,1068.57,8941.43
Government,157,2020-05-16,DR#0157 SI 0181,1,7933995,7933995,0,7933995,,,7933995
Government,154,2020-05-16,"DR#0154,0155,0156 Terms",1,973652,973652,0,973652,,,973652
Government,MS00542,2020-05-16,FEVERCARE 300MG/2ML,10,275,2750,0,2750,39.8,398,2352
Government,MS00542,2020-05-16,BIOGIC 250MG SUS,80,125,10000,0,10000,11.13,890,9110
Government,MS00542,2020-05-16,OFPLEMED 300MG TABLET,3,450,1350,0,1350,107.25,321.75,1028.25
Government,MS00542,2020-05-16,OFPLEMED 300MG SYRUP 60ML,80,142.5,11400,0,11400,61.69,4935.56,6464.44
Government,MS00542,2020-05-16,APCEE 500MG,100,1199,119900,0,119900,245,24500,95400
Government,MS00542,2020-05-16,VITAKIDS 120ML,72,260,18720,0,18720,48.65,3502.8,15217.2
Government,MS00542,2020-05-16,MULTILEM 120ML,58,280,16240,0,16240,54.5,3161,13079
Government,MS00542,2020-05-16,SALRESP,5,2250,11250,0,11250,448.89,2244.44,9005.56
Government,MS00542,2020-05-16,AEROVENT 1MG/ML,15,1250,18750,0,18750,216.75,3251.25,15498.75
Government,MS00542,2020-05-16,MEFECOD 50MG,2,3525,7050,0,7050,730.63,1461.25,5588.75
Government,MS00542,2020-05-16,COFMED 7.5mg/5ml SYUP,14,425,5950,0,5950,90.33,1264.67,4685.33
Government,MS00542,2020-05-16,CORBAL 100MG,5,1325,6625,0,6625,187.4,937.01,5687.99
Government,MS00542,2020-05-16,CORBAL 250MG,5,2750,13750,0,13750,508.33,2541.67,11208.33
Government,MS00542,2020-05-16,DEHYDROSOL 250ML,2,275,550,0,550,56,112,438
Government,MS00542,2020-05-16,MOTIREX 2mg,1,225,225,0,225,35,35,190
Government,MS00542,2020-05-16,VEXIL 2MG,1,225,225,0,225,45,45,180
Government,MS00542,2020-05-16,EPIX BY 10'S,5,1350,6750,0,6750,211.7,1058.5,5691.5
Government,MS00542,2020-05-16,AZICARE 500MG TAB,4,1750,7000,0,7000,523.33,2093.33,4906.67
Government,MS00543,2020-05-16,DIGITAL BP - OMRON,5,8025,40125,0,40125,3500,17500,22625
Government,MS00543,2020-05-16,Sphygmomanometer,5,3000,15000,0,15000,1000,5000,10000
Government,MS00543,2020-05-16,STETHOSCOPE - ADULT,5,2250,11250,0,11250,550,2750,8500
Government,MS00543,2020-05-16,NEBULIZER ROSS MAX,5,6000,30000,0,30000,2750,13750,16250
Government,MS00543,2020-05-16,PORTABLE NEBULIZER,5,11200,56000,0,56000,3500,17500,38500
Government,MS00543,2020-05-16,PULSE OXIMETER,5,4800,24000,0,24000,1500,7500,16500
Government,MS00543,2020-05-16,SUCTION MACHINE,2,14500,29000,0,29000,4500,9000,20000
Government,MS00543,2020-05-16,OXYGEN TANK 15lbs,5,12000,60000,0,60000,3200,16000,44000
Government,MS00543,2020-05-16,OXYGEN TANK 25lbs,5,15000,75000,0,75000,5500,27500,47500
Government,MS00543,2020-05-16,OXYGEN REGULATOR - FUJIKAWA,10,3300,33000,0,33000,1516.67,15166.67,17833.33
Government,MS00543,2020-05-16,EAR THERMOMETER,10,9540,95400,0,95400,2090,20900,74500
Government,MS00543,2020-05-16,LARYNGOSCOPE ADULT,1,32000,32000,0,32000,8000,8000,24000
Government,MS00543,2020-05-16,OXYGEN CANNULA (ADULT) - SURGITECH,200,104,20800,0,20800,35,7000,13800
Government,MS00543,2020-05-16,OXYGEN CANNULA Pedia - Ormed,100,104,10400,0,10400,35,3500,6900
Government,MS00543,2020-05-16,BAG VALVE MASK ADULT,10,6900,69000,0,69000,2300,23000,46000
Government,MS00543,2020-05-16,BAG VALVE MASK PEDIA,10,6900,69000,0,69000,2300,23000,46000
Government,MS00543,2020-05-16,Intravenous Set,50,600,30000,0,30000,200,10000,20000
Government,MS00543,2020-05-16,DISPOSABLE SYRINGE 1CC - TERUMO,3,750,2250,0,2250,276.67,830,1420
Government,MS00543,2020-05-16,DISPOSABLE SYRINGE 3CC - PROHEALTH,3,750,2250,0,2250,160,480,1770
Government,MS00543,2020-05-16,DISPOSABLE SYRINGE 5CC - TERUMO,3,750,2250,0,2250,420,1260,990
Government,MS00543,2020-05-16,DISPOSABLE SYRINGE 1CC - TERUMO,3,1200,3600,0,3600,276.67,830,2770
Government,MS00543,2020-05-16,DISPOSABLE SYRINGE 30CC - TERUMO,3,2250,6750,0,6750,750,2250,4500
Government,MS00543,2020-05-16,COTTON BALLS -300'S - UNIMEX,30,210,6300,0,6300,65.56,1966.67,4333.33
Government,MS00543,2020-05-16,NEEDLES G.22,2,750,1500,0,1500,250,500,1000
Government,MS00543,2020-05-16,ASSORTED MICROPORE,4,1140,4560,0,4560,450,1800,2760
Government,MS00544,2020-05-16,GAUZE PAD 4X4 PROHEALTH CARE,8,750,6000,0,6000,250,2000,4000
Government,MS00544,2020-05-16,ASSORTED STERILE GLOVES,5,2850,14250,0,14250,950,4750,9500
Government,MS00544,2020-05-16,GLOVES (M) SUNSHINE,7,750,5250,0,5250,350,2450,2800
Government,MS00544,2020-05-16,Tongue Depressor,10,450,4500,0,4500,150,1500,3000
Government,MS00544,2020-05-16,Sterile Cotton Swab,10,450,4500,0,4500,150,1500,3000
Government,MS00544,2020-05-16,Tourniquet,15,75,1125,0,1125,25,375,750
Government,MS00544,2020-05-16,ALCOHOL 70% ISOPROPYL 500ml,300,120,36000,0,36000,90,27000,9000
Government,MS00544,2020-05-16,FACE MASK,30,2940,88200,0,88200,514.44,15433.33,72766.67
Government,MS00544,2020-05-16,IV STAND,5,4500,22500,0,22500,1500,7500,15000
Government,MS00544,2020-05-16,UV LIGHT,1,111000,111000,0,111000,25333.25,25333.25,85666.75
Government,MS00544,2020-05-16,WHEEL CHAIR ADULT,2,10500,21000,0,21000,3500,7000,14000
Government,MS00544,2020-05-16,WHEEL CHAIR PEDIA,1,11400,11400,0,11400,3800,3800,7600
Government,MS00544,2020-05-16,COVER ALL SUIT,180,2889,520020,0,520020,910,163800,356220
Government,MS00517,2020-05-16,CINTADOR 250mg,10,1690,16900,0,16900,520,5200,11700
Government,MS00517,2020-05-16,DULAX 3.35MG,20,279,5580,0,5580,98,1960,3620
Government,MS00517,2020-05-16,LOCAINE 50ML,50,85,4250,0,4250,34.31,1715.53,2534.4700000000003
Government,MS00517,2020-05-16,PROMEP 40MG,100,340,34000,0,34000,40,4000,30000
Government,MS00540,2020-05-16,TOLLMAN 20mg,100,67,6700,0,6700,67,6700,0
Government,MS00540,2020-05-16,CEFUSAPH,100,24.1,2410,0,2410,156.92,15691.67,-13281.67
Government,MS00517,2020-05-16,"FUNGISTAT 100,000iu",20,88,1760,0,1760,91,1820,-60
Government,MS00517,2020-05-16,IMATET,20,735,14700,0,14700,665,13300,1400
Government,MS00536,2020-05-16,AXIMEED 200mg,16.67,8210,136833.28,0,136833.28,493,8216.66,128616.62
Government,MS00536,2020-05-16,CEFUSAPH,15,241,3615,0,3615,156.92,2353.75,1261.25
Government,MS00536,2020-05-16,TOGESIC 30MG,20,170,3400,0,3400,168,3360,40
Government,MS00536,2020-05-16,VONWELT ASCORBIC ACID 500MG,3,995.5,2986.5,0,2986.5,59,177,2809.5
Government,MS00536,2020-05-16,AMLOTHIX 5mg,10,63,630,0,630,63,630,0
Government,MS00542,2020-05-16,TEMPAID 500mg,10,750,7500,0,7500,75,750,6750
Government,MS00542,2020-05-16,IBUFEN 400MG TAB,2,660,1320,0,1320,64.17,128.34,1191.66
Government,MS00542,2020-05-16,ASFLEM 600mg,5,1940,9700,0,9700,194,970,8730
Government,MS00542,2020-05-16,APCEE 100MG/5ML,308,300,92400,0,92400,23.03,7094.27,85305.73
Government,MS00542,2020-05-16,EURIVIT 120ml,242,39,9438,0,9438,39,9438,0
Government,MS00542,2020-05-16,MULTIVITA,50,220,11000,0,11000,62,3100,7900
Government,MS00542,2020-05-16,CATAMED 75MCG TAB,2,570,1140,0,1140,463,926,214
Government,MS00542,2020-05-16,HITRO 200mg/5ml,100,58,5800,0,5800,58,5800,0
Government,MS00512,2020-04-30,SITIXON 1G,300,420,126000,0,126000,26.6,7980,118020
Government,MS00512,2020-04-30,DANOXIME 750MG,300,250,75000,0,75000,30.5,9150,65850
Government,MS00512,2020-04-30,ZEFTACARE 1G,50,440,22000,0,22000,39,1950,20050
Government,MS00512,2020-04-30,HEMOBAS 500MG/5ML,20,1300,26000,0,26000,207.5,4150,21850
Government,MS00512,2020-04-30,CYFROX 500MG,6,1600.3,9601.8,0,9601.8,205.33,1232,8369.8
Government,MS00512,2020-04-30,ACRESIL 300MG,4,1500.2,6000.8,0,6000.8,402.83,1611.33,4389.47
Government,MS00512,2020-04-30,EXEL 500MG CAP,20,1302.6,26052,0,26052,233.97,4679.43,21372.57
Government,MS00512,2020-04-30,FLAGEX 500MG,5,500.5,2502.5,0,2502.5,84,420,2082.5
Government,MS00512,2020-04-30,GENTAM 40MG,10,497.5,4975,0,4975,50.42,504.24,4470.76
Government,MS00512,2020-04-30,BRODIX 2.5/2.5ML NEB,2,483.6,967.2,0,967.2,240,480,487.20000000000005
Government,MS00512,2020-04-30,AEROVENT 1MG/ML,1,483.6,483.6,0,483.6,216.75,216.75,266.85
Government,MS00506,2020-03-14,ALLUJEN 100MG TAB,7,899.6,6297.2,0,6297.2,75,525,5772.2
Government,MS00506,2020-03-14,MICROSCOT 20mg,75,250,18750.23,0,18750.23,68.92,5168.75,13581.48
Government,MS00466,2020-03-14,SHARJVAX,80,1100,88000,0,88000,543.43,43474.29,44525.71
Government,MS00466,2020-03-14,AXALAV 625mg,100,890,89000,0,89000,231,23100,65900
Government,MS00466,2020-03-14,KATHREX 800/160MG,5,462,2310,0,2310,132.67,663.33,1646.67
Government,MS00466,2020-03-14,GASAIDE 10MG,10,150,1500,0,1500,20,200,1300
Government,MS00466,2020-03-14,ANIFER 190MG,35,500,17500,0,17500,65,2275,15225
Government,MS00466,2020-03-14,VONWELT Hyoscine Methbro,10,799,7990,0,7990,295,2950,5040
Government,MS00466,2020-03-14,OFPLEMED 300MG SYRUP 60ML,360,98,35280,0,35280,61.69,22210,13070
Government,MS00466,2020-03-14,OFPLEMED 300MG TABLET,50,349,17450,0,17450,107.25,5362.5,12087.5
Government,MS00466,2020-03-14,MAGNESIUM SULFATE 250MG,20,74,1480,0,1480,55,1100,380
Government,MS00466,2020-03-14,METSIL 10MG,20,470,9400,0,9400,35,700,8700
Government,MS00466,2020-03-14,OMEBLOC 20mg,5,2499,12495,0,12495,74.5,372.5,12122.5
Government,MS00466,2020-03-14,PROMEP 40MG,250,624,156000,0,156000,40,10000,146000
Government,MS00466,2020-03-14,BIOGIC 100MG DROPS,144,65,9360,0,9360,10.47,1507.2,7852.8
Government,MS00466,2020-03-14,BIOGIC 250MG SUS,288,124.44,35838.72,0,35838.72,11.13,3204,32634.72
Government,MS00466,2020-03-14,PHYTOMEN 10MG/ML,40,650,26000,0,26000,183,7320,18680
Government,MS00466,2020-03-14,SHARJVAX,50,1200,60000,0,60000,543.43,27171.43,32828.57
Government,MS00466,2020-03-14,FUROSE 10MG/ML,30,480,14400,0,14400,74.67,2240,12160
Government,MS00507,2020-03-14,AZICARE 500MG TAB,10,3150.03,31500.3,0,31500.3,523.33,5233.33,26266.97
Government,MS00482,2020-03-14,HYPOSOL,496,159,78864,0,78864,78,38688,40176
Government,MS00495,2020-03-14,GLOVES (M) - GLOMED,12,350,4200,0,4200,147.5,1770,2430
Government,MS00495,2020-03-14,GREEN CROSS ALCOHOL 500ML,14,84,1176,0,1176,62.95,881.32,294.67999999999995
Government,MS00491,2020-03-14,AMBIMOX 500MG,45,625,28125,0,28125,125.17,5632.5,22492.5
Government,MS00491,2020-03-14,MOXYLOR 250/5ML,200,85,17000,0,17000,16.5,3300,13700
Government,MS00491,2020-03-14,PARASAPH 500MG,80,205,16400,0,16400,38.75,3100,13300
Government,MS00491,2020-03-14,BIOGIC 100MG DROPS,200,55,11000,0,11000,10.47,2093.33,8906.67
Government,MS00491,2020-03-14,KATHREX 800/160MG,20,650,13000,0,13000,132.67,2653.33,10346.67
Government,MS00491,2020-03-14,ACRESIL 300MG,50,345,17250,0,17250,402.83,20141.67,-2891.6699999999983
Government,MS00491,2020-03-14,IBUFEN 400MG TAB,80,285,22800,0,22800,64.17,5133.6,17666.4
Government,MS00491,2020-03-14,INHIBITA 40MG,10,395,3950,0,3950,89.05,890.5,3059.5
Government,MS00491,2020-03-14,DEHYDROSOL 250ML,24,275,6600,0,6600,56,1344,5256
Government,MS00491,2020-03-14,MULTIVITA,40,325,13000,0,13000,62,2480,10520
Government,MS00491,2020-03-14,REGIVIT 60ML,150,74,11100,0,11100,17.5,2625,8475
Government,MS00491,2020-03-14,APCEE 100MG/5ML,75,75,5625,0,5625,23.03,1727.5,3897.5
Government,MS00491,2020-03-14,ANIFER 190MG,21,325,6825,0,6825,65,1365,5460
Government,MS00491,2020-03-14,QUADMAX,8,1090,8720,0,8720,824,6592,2128
Government,MS00491,2020-03-14,SALRESP,6,1400,8400,0,8400,448.89,2693.33,5706.67
Government,MS00491,2020-03-14,BIOXAL 2MG,20,100,2000,0,2000,16.5,330,1670
Government,MS00491,2020-03-14,NOBUTOL 2MG,80,60,4800,0,4800,12,960,3840
Government,MS00493,2020-03-14,MEDRIZINE 5MG/5ML Syrup,30,150,4500,0,4500,25.5,765,3735
Government,MS00493,2020-03-14,ALLECUR 10MG,2,1600,3200,0,3200,28,56,3144
Government,MS00493,2020-03-14,PARTEN 50G,45,700,31500,0,31500,105,4725,26775
Government,MS00493,2020-03-14,VONWELT LOSARTAN 100MG,20,1145,22900,0,22900,190,3800,19100
Government,MS00493,2020-03-14,PHILVASC 10MG,30,650,19500,0,19500,48,1440,18060
Government,MS00493,2020-03-14,PROMETIN,20,600,12000,0,12000,55.25,1105,10895
Government,MS00493,2020-03-14,BRIELVASTIN 20MG TAB,8,1100,8800,0,8800,155,1240,7560
Government,MS00493,2020-03-14,SAPHORMIN 500MG,100,230,23000,0,23000,53.43,5342.86,17657.14
Government,MS00493,2020-03-14,GLYCINORM 80MG TAB,8,1025,8200,0,8200,189.88,1519,6681
Government,MS00493,2020-03-14,AMBIMOX 500MG,25,625,15625,0,15625,125.17,3129.17,12495.83
Government,MS00493,2020-03-14,MEGYXAN 500MG CAP,20,550,11000,0,11000,82.75,1655,9345
Government,MS00493,2020-03-14,MOXYLOR 250/5ML,50,85,4250,0,4250,16.5,825,3425
Government,MS00493,2020-03-14,BIOGIC 250MG SUS,20,65,1300,0,1300,11.13,222.5,1077.5
Government,MS00489,2020-03-14,TOOTH BRUSH - COLGATE CLASSIC CHILD,650,39.5,25675,0,25675,10.9,7085.4,18589.6
Government,MS00489,2020-03-14,TOOTHPASTE 50ML/66G - COLGATE,650,56,36400,0,36400,42.75,27787.5,8612.5
Government,MS00491,2020-03-14,AEROVENT 1MG/ML,6,1290,7740,0,7740,216.75,1300.5,6439.5
Government,MS00466,2020-03-14,MAGNESIUM SULFATE 250MG,20,74,1480,0,1480,55,1100,380
Government,MS00466,2020-03-14,SILVEDEX 10mg,30,71,2130,0,2130,60.33,1810,320
Government,MS00495,2020-03-14,FACE MASK,10,310,3100,0,3100,514.44,5144.44,-2044.4399999999996
Government,MS00491,2020-03-14,XOLFATRIM 400MG,70,19.5,1365,0,1365,20.75,1452.5,-87.5
Government,MS00491,2020-03-14,MONPHEVIN 200MG,40,28,1120,0,1120,35,1400,-280
Government,MS00491,2020-03-14,FAMTRICIN FORTE 200MG SUS,50,198,9900,0,9900,211,10550,-650
Government,MS00491,2020-03-14,PYRAMIN 250MG SUS,40,63,2520,0,2520,68.5,2740,-220
Government,MS00480,2020-03-07,LIFERZIN 250MG,20,700,14000,0,14000,120,2400,11600
Government,MS00480,2020-03-07,AMPICARE 500MG/250MG,5,3500,17500,0,17500,350,1750,15750
Government,MS00480,2020-03-07,DANOXIME 750MG,600,225,135000,0,135000,30.5,18300,116700
Government,MS00480,2020-03-07,ANIFER 190MG,8,500,4000,0,4000,65,520,3480
Government,MS00480,2020-03-07,LUCAZT 10MG,3,2650,7950,0,7950,295,885,7065
Government,MS00480,2020-03-07,PROMEP 40MG,200,363,72600,0,72600,40,8000,64600
Government,MS00468,2020-03-07,SITIXON 1G,2000,250,500000,0,500000,26.6,53200,446800
Government,MS00468,2020-03-07,RANIREX 25MG/ML,80,750,60000,0,60000,31.5,2520,57480
Government,MS00468,2020-03-07,AEROVENT 1MG/ML,100,300,30000,0,30000,216.75,21675,8325
Government,MS00468,2020-03-07,RESPOSAL-1,50,1140,57000,0,57000,295,14750,42250
Government,MS00477,2020-03-07,CLINDEX 150mg/ml,10,3250,32500,0,32500,580,5800,26700
Government,MS00478,2020-03-07,SHARJVAX,100,1092.5,109250,0,109250,543.43,54342.86,54907.14
Government,MS00487,2020-03-07,ANALMIN 500MG,10,1449.5,14495,0,14495,96,960,13535
Government,MS00487,2020-03-07,SAPHLOPID 75MG,5,2875.6,14378,0,14378,133.33,666.67,13711.33
Government,MS00487,2020-03-07,MERAZOL 40MG,30,6248.06,187441.8,0,187441.8,260,7800,179641.8
Government,MS00477,2020-03-07,NEUROBE TAB,3,8900,26700,0,26700,150,450,26250
Government,MS00477,2020-03-07,IMATET,28,735,20580,0,20580,665,18620,1960
Government,MS00391,2020-02-29,BIOGESIC 500MG,25,11,275,0,275,4,100,175
Government,MS00391,2020-02-29,MEFENAMIC ACID 500MG - RITEMED,40,19,760,0,760,4.35,174,586
Government,MS00391,2020-02-29,METOPROLOL 500MG - RITEMED,40,30,1200,0,1200,3.25,130,1070
Government,MS00391,2020-02-29,VHELLOX 250MG,40,20,800,0,800,2.2,88,712
Government,MS00391,2020-02-29,BROADMETZ 500MG,0.4,2500,1000,0,1000,319,127.6,872.4
Government,MS00391,2020-02-29,AGUA OXIGENADA,5,30,150,0,150,14.63,73.15,76.85
Government,MS00391,2020-02-29,WHITE FLOWER OIL,10,89,890,0,890,62.15,621.5,268.5
Government,MS00391,2020-02-29,GREEN METHYL SALICYLATE,3,75,225,0,225,25.08,75.24,149.76
Government,MS00391,2020-02-29,GREEN CROSS ALCOHOL 500ML,10,99,990,0,990,62.95,629.51,360.49
Government,MS00391,2020-02-29,HAPPY COTTON 40G,5,40,200,0,200,19.75,98.75,101.25
Government,MS00391,2020-02-29,GAUZE PAD 4X4 - SURGITECH,0.2,2000,400,0,400,200,40,360
Government,MS00391,2020-02-29,MICROPORE 1/2 IN - 3M,0.21,1680,350,0,350,372.5,77.6,272.4
Government,MS00391,2020-02-29,"ELASTIC BANDAGE 4""X5Y - SURGITECH",8,109,872,0,872,40,320,552
Government,MS00391,2020-02-29,OMEGA 30ML,12,85,1020,0,1020,32.39,388.68,631.3199999999999
Government,MS00479,2020-02-29,CORBAL 250MG,60,1700.01,102000.6,0,102000.6,508.33,30500,71500.6
Government,MS00479,2020-02-29,GENERIC AMLODIPINE 5MG,3,955.5,2866.5,0,2866.5,17,51,2815.5
Government,MS00479,2020-02-29,FLUCYSTEINE 200MG,6,190.06,1140.36,0,1140.36,85,510,630.3599999999999
Government,MS00479,2020-02-29,LIFERZIN 500MG,20,2500,50000,0,50000,538.5,10770,39230
Government,MS00473,2020-02-22,BUPIRIGHT 1'S VIALS,100,799.99,79999,0,79999,209,20900,59099
Government,MS00473,2020-02-22,HYPHEN 50mg,20,1740.05,34801,0,34801,150.89,3017.86,31783.14
Government,MS00473,2020-02-22,ACCU-CHECK INSTANT 100STRIPS,9,3500,31500,0,31500,1560,14040,17460
Government,MS00453,2020-02-22,FLUCYSTEINE 200MG,8,190,1520,0,1520,85,680,840
Government,MS00453,2020-02-22,AMBIMOX 500MG,3,750,2250,0,2250,125.17,375.5,1874.5
Government,MS00453,2020-02-22,SHARJVAX,20,1100,22000,0,22000,543.43,10868.57,11131.43
Government,MS00453,2020-02-22,TROPIN 1MG/ML,1,480,480,0,480,110,110,370
Government,MS00453,2020-02-22,BENZYLPENICILLIN,4,2500,10000,0,10000,800,3200,6800
Government,MS00453,2020-02-22,PHIZOLIN 1g,100,163.15,16315,0,16315,195,19500,-3185
Government,MS00453,2020-02-22,EROXIME 500MG,50,590,29500,0,29500,115,5750,23750
Government,MS00453,2020-02-22,DANOXIME 750MG,100,250,25000,0,25000,30.5,3050,21950
Government,MS00453,2020-02-22,ALLECUR 10MG,2,2100,4200,0,4200,28,56,4144
Government,MS00453,2020-02-22,VONWELT CINNARIZINE 25MG,3,300,900,0,900,41.5,124.5,775.5
Government,MS00453,2020-02-22,CYFROX 500MG,2,1600,3200,0,3200,205.33,410.67,2789.33
Government,MS00453,2020-02-22,ACRESIL 300MG,2,1500,3000,0,3000,402.83,805.67,2194.33
Government,MS00453,2020-02-22,CLINDEX 150mg/ml,5,4703,23515,0,23515,580,2900,20615
Government,MS00453,2020-02-22,COMXICLA 625MG,25,840,21000,0,21000,166.5,4162.5,16837.5
Government,MS00453,2020-02-22,HYPHEN 50mg,3,1740,5220,0,5220,150.89,452.68,4767.32
Government,MS00453,2020-02-22,EPIX BY 10'S,5,860,4300,0,4300,211.7,1058.5,3241.5
Government,MS00453,2020-02-22,CORBAL 100MG,10,1200,12000,0,12000,187.4,1874.02,10125.98
Government,MS00453,2020-02-22,ADUSCINE 20MG/ML,15,820,12300,0,12300,180,2700,9600
Government,MS00453,2020-02-22,EUROGYL 5MG/ML (500MG/100ML),200,120,24000,0,24000,23,4600,19400
Government,MS00453,2020-02-22,AUROHEX 4MG,1,2000,2000,0,2000,274.88,274.88,1725.12
Government,MS00453,2020-02-22,MDVIT DROPS,20,65,1300,0,1300,12,240,1060
Government,MS00453,2020-02-22,MULTIVITA,5,1100,5500,0,5500,62,310,5190
Government,MS00453,2020-02-22,MICROSCOT 20mg,15,250,3750,0,3750,68.92,1033.75,2716.25
Government,MS00453,2020-02-22,DEHYDROSOL 250ML,8,275,2200,0,2200,56,448,1752
Government,MS00453,2020-02-22,RANIREX 25MG/ML,10,750,7500,0,7500,31.5,315,7185
Government,MS00454,2020-02-22,RANITEIN 150MG,1,660,660,0,660,79.28,79.28,580.72
Government,MS00454,2020-02-22,BRODIX 2.5/2.5ML NEB,10,450,4500,0,4500,240,2400,2100
Government,MS00454,2020-02-22,E-DOL 50MG CAP,1,1000,1000,0,1000,80,80,920
Government,MS00454,2020-02-22,HEMOBAS 500MG/5ML,3,1300,3900,0,3900,207.5,622.5,3277.5
Government,MS00454,2020-02-22,VITACORE 100MG,5,900,4500,0,4500,200,1000,3500
Government,MS00454,2020-02-22,REVITAPLEX TAB,10,374,3740,0,3740,99.75,997.5,2742.5
Government,MS00464,2020-02-22,DANOXIME 750MG,2000,250,500000,0,500000,30.5,61000,439000
Government,MS00464,2020-02-22,VONWELT Hyoscine Methbro,5,799,3995,0,3995,295,1475,2520
