MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2017,,,,,,,,,,,,
,,,,,,,,,,,,
DR,DATE,AREA,PRODUCT,GROSS SALES,UNIT PRICE,GROSS,DISCOUNT,,QTY,TP,TOTAL,NET INCOME
,,,,,,,%,AMOUNT,,,,
10844,2017-11-03,HOSPITAL,MAXIFER,3,2450,7350,,0,3,818,2454,4896
10844,2017-11-03,HOSPITAL,CEFZIME 750mg IM/IV,10,3000,30000,,0,10,750,7500,22500
10846,2020-03-01,HOSPITAL,SODAMPEN 1g IM/IV,500,128,64000,,0,500,45,22500,41500
10846,2020-03-01,HOSPITAL,ERGOTEC 125MG,300,20,6000,,0,300,5,1500,4500
10846,2020-03-01,HOSPITAL,MAXIFER,500,490,245000,,0,500,163,81500,163500
10846,2020-03-01,HOSPITAL,EVAPROST 250,200,960,192000,,0,200,357.5,71500,120500
10846,2020-03-01,HOSPITAL,EVAPROST 125,300,480,144000,,0,300,187.2,56160,87840
10846,2020-03-01,HOSPITAL,EUROXONE,1000,300,300000,,0,1000,73,73000,227000
10847,2020-03-01,HOSPITAL,ANTIZOAL,500,120,60000,,0,500,25,12500,47500
10847,2020-03-01,HOSPITAL,AMSUTAS,300,280,84000,,0,300,45,13500,70500
11428,2017-02-24,BATANGAS,ZEGECEF 250mg/5ml,8,345,2760,,0,12,139.45,1673.3999999999999,1086.6000000000001
11428,2017-02-24,BATANGAS,INTRAPLEM 100mg/5ml,8,90,720,,0,12,26.93,323.15999999999997,396.84000000000003
11428,2017-02-24,BATANGAS,TRIVASC 35mg MR,1,900,900,,0,1,445,445,455
11485,2017-03-03,GOVERNMENT,ACCEMAC,,,0,,0,0,,0,0
11485,2017-03-03,GOVERNMENT,GIAN ZINC Plus C 120ml,144,191.5,27576,,0,144,,0,27576
11485,2017-03-03,GOVERNMENT,GIAN ZINC 30ml Drops,72,170,12240,,0,72,,0,12240
11485,2017-03-03,GOVERNMENT,EUROXONE,300,510,153000,,0,300,,0,153000
11485,2017-03-03,GOVERNMENT,TRIVASC 35mg MR,2000,16.5,33000,,0,2000,,0,33000
11485,2017-03-03,GOVERNMENT,ALDAZOLE 500mg,144,138,19872,,0,144,,0,19872
11488,2017-03-17,GOVERNMENT,UNIDOL 500mg/ml solution for injection IM/IV,30,65,1950,,0,30,,0,1950
11488,2017-03-17,GOVERNMENT,KLOPIDO,1000,37.3,37300,,0,1000,,0,37300
11488,2017-03-17,GOVERNMENT,FERGLOBIN 250mg,1000,10.4,10400,,0,1000,,0,10400
11488,2017-03-17,GOVERNMENT,OBYDOSE,1000,10.2,10200,,0,1000,,0,10200
11488,2017-03-17,GOVERNMENT,CETOCIN,30,130,3900,,0,30,,0,3900
11490,2017-03-17,GOVERNMENT,#REF!,,,0,,0,0,,0,0
11801,2017-02-27,CAM SUR,JAGA 300mg/100mg/100mcg,3,1400,4200,,0,6,345,2070,2130
11802,2017-02-27,CAM SUR,LACTAMOX 156.25mg/5ml,10,190,1900,,0,10,75.6,756,1144
11803,2017-02-27,CAM SUR,CLOXAKID 250mg,6,210,1260,,0,6,65,390,870
11804,2017-02-27,CAM SUR,LACTAMOX 156.25mg/5ml,9,190,1710,,0,9,75.6,680.4,1029.6
11805,2017-02-27,CAM SUR,LACTAMOX 625mg,1,2700,2700,,0,1,1173.6,1173.6,1526.4
11806,2017-03-02,CAM SUR,MONILIASOL 125mg/5mL,20,70,1400,,0,20,26.25,525,875
11806,2017-03-02,CAM SUR,CINNABLOC 75mg,2,150,300,,0,2,40,80,220
11807,2017-02-27,CAM SUR,DOLO-JAGA 500mg/50mg/100mg/100mcg,2,1600,3200,,0,2,480.9,961.8,2238.2
11808,2017-02-27,CAM SUR,HISTARIL 100mg/2mg,2,800,1600,,0,2,225,450,1150
11809,2017-03-02,CAM SUR,HISTARIL 100mg/2mg,2,800,1600,,0,2,225,450,1150
11810,2017-03-02,CAM SUR,JAGA 300mg/100mg/100mcg,1,1200,1200,,0,1,345,345,855
11811,2017-03-02,CAM SUR,ZETIFEN 250mg/5ml,6,87,522,,0,6,21,126,396
11812,2017-03-02,CAM SUR,CLAVIC 125mg/31.25mg/5ml,11,170,1870,,0,11,75.6,831.5999999999999,1038.4
11812,2017-03-02,CAM SUR,HISTARIL 50mg/1mg/5ml,5,83.5,417.5,,0,5,24.47,122.35,295.15
11812,2017-03-02,CAM SUR,MONILIASOL 500mg,170,7,1190,,0,170,2.4,408,782
11813,2017-03-02,CAM SUR,JAGAPLEX,10,175,1750,,0,15,47,705,1045
11813,2017-03-02,CAM SUR,GIAN ZINC 120ml,36,175,6300,,0,36,75,2700,3600
11814,2017-03-02,CAM SUR,MULTI GROW 120ml,24,240,5760,,0,48,75,3600,2160
11815,2017-03-07,CAM SUR,HISTARIL 100mg/2mg,155,8,1240,,0,155,2.25,348.75,891.25
11815,2017-03-07,CAM SUR,LACTAMOX 625mg,54,45,2430,,0,54,19.56,1056.24,1373.76
11815,2017-03-07,CAM SUR,DOLO-JAGA 500mg/50mg/100mg/100mcg,169,16,2704,,0,169,4.81,812.89,1891.1100000000001
11815,2017-03-07,CAM SUR,LACTAMOX 156.25mg/5ml,6,190,1140,,0,6,75.6,453.59999999999997,686.4000000000001
11816,2017-03-07,CAM SUR,LACTAMOX 156.25mg/5ml,4,190,760,,0,4,75.6,302.4,457.6
11817,2017-03-07,CAM SUR,DOLO-JAGA 500mg/50mg/100mg/100mcg,2,1600,3200,,0,3,480.9,1442.6999999999998,1757.3000000000002
11818,2017-03-08,CAM SUR,HISTARIL 50mg/1mg/5ml,20,88,1760,,0,20,24.47,489.4,1270.6
11819,2017-03-07,CAM SUR,HISTARIL 100mg/2mg,20,88,1760,,0,20,24.47,489.4,1270.6
11821,2017-03-07,CAM SUR,MONILIASOL 500mg,2,750,1500,,0,2,240,480,1020
11823,2017-03-08,CAM SUR,KLOPIDO,2,975,1950,,0,2,307,614,1336
11823,2017-03-08,CAM SUR,AMLOMED 5MG,2,1450,2900,,0,2,460,920,1980
11824,2017-03-08,CAM SUR,HISTARIL 100mg/2mg,20,88,1760,,0,20,24.47,489.4,1270.6
11825,2017-03-08,CAM SUR,LACTAMOX 156.25mg/5ml,16,170,2720,,0,16,75.6,1209.6,1510.4
11826,2017-03-08,CAM SUR,LACTAMOX 312.5mg/5ml,10,190,1900,,0,10,75.6,756,1144
11827,2017-03-08,CAM SUR,VISTREP 500mg,2,750,1500,,,2,319,638,862
11828,2017-03-08,CAM SUR,METMIC 500mg,2,750,1500,,,2,227.5,455,1045
11829,2017-03-08,CAM SUR,LACTAMOX 625mg,1,2700,2700,,,1,1173.6,1173.6,1526.4
11830,2017-03-09,CAM SUR,TOSYLAM 750mg,2,2750,5500,,,3,980,2940,2560
11831,2017-03-09,CAM SUR,DOLO-JAGA 500mg/50mg/100mg/100mcg,2,1600,3200,,,2,480.9,961.8,2238.2
11832,2017-03-10,CAM SUR,LACTAMOX 156.25mg/5ml,26,95,2470,,,26,75.6,1965.6,504.4000000000001
11833,2017-03-10,CAM SUR,JAGAPLEX,2,1300,2600,,,4,345,1380,1220
11834,2017-03-10,CAM SUR,HISTARIL 100mg/2mg,2,800,1600,,,2,225,450,1150
11835,2017-03-13,CAM SUR,HISTARIL 100mg/2mg,3,850,2550,0.3,,3,225,675,1875
11836,2017-03-13,CAM SUR,HISTARIL 50mg/1mg/5ml,15,88,1320,,,15,24.47,367.04999999999995,952.95
11837,2017-03-15,CAM SUR,CINNABLOC 25MG,2,500,1000,,,2,133,266,734
11838,2017-03-15,CAM SUR,CLAVIC 250mg/62.5mg/5ml,12,310,3720,,,12,129.7,1556.3999999999999,2163.6000000000004
11839,2017-03-15,CAM SUR,CLAVIC 250mg/62.5mg/5ml,10,310,3100,,,10,129.7,1297,1803
11840,2017-03-15,CAM SUR,DOLO-JAGA 500mg/50mg/100mg/100mcg,10,1600,16000,,,10,480.9,4809,11191
11840,2017-03-15,CAM SUR,JAGAPLEX,10,885,8850,,,10,270,2700,6150
11840,2017-03-15,CAM SUR,JAGA 300mg/100mg/100mcg,10,1200,12000,,,10,345,3450,8550
11840,2017-03-15,CAM SUR,FERGLOBIN 250MG,1,725,725,,,1,215,215,510
11840,2017-03-15,CAM SUR,OBYDOSE,1,855,855,,,1,265,265,590
11841,2017-03-15,CAM SUR,Astymin 120ml,10,220,2200,,,10,65,650,1550
11842,2017-03-15,CAM SUR,LACTAMOX 156.25mg/5ml,12,190,2280,,,12,75.6,907.1999999999999,1372.8000000000002
11843,2017-03-15,CAM SUR,INTRAPLEM 50mg/ml Drops,30,78,2340,,,30,22.75,682.5,1657.5
11845,2017-03-17,CAM SUR,CLAVIC 250mg/62.5mg/5ml,20,310,6200,,,20,129,2580,3620
11846,2017-03-17,CAM SUR,HISTARIL 100mg/2mg,2,800,1600,,,2,225,450,1150
11847,2017-03-20,CAM SUR,HISTARIL 50mg/1mg/5ml,27,88,2376,,,27,24.47,660.6899999999999,1715.31
11847,2017-03-20,CAM SUR,AMETRIS 125mg,1,,0,,,1,35,35,-35
11848,2017-03-20,CAM SUR,JAGA 300mg/100mg/100mcg,1,1300,1300,,,2,345,690,610
11849,2017-03-22,CAM SUR,EUROXIME 500MG,1,3000,3000,0.3,900,1,480.9,480.9,1619.1
11850,2017-03-22,CAM SUR,DOLO-JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,,0,1,480.9,480.9,1119.1
11959,2017-03-01,SUPPLIES,HISTARIL 100mg/2mg,2,800,1600,,0,2,225,450,1150
11959,2017-03-01,SUPPLIES,JAGA 300mg/100mg/100mcg,6,855,5130,,0,6,345,2070,3060
11959,2017-03-01,SUPPLIES,DOLO-JAGA 500mg/50mg/100mg/100mcg,4,990,3960,,0,4,480.9,1923.6,2036.4
11970,2017-03-07,SUPPLIES,#REF!,,,0,,0,0,,0,0
11971,2017-03-14,SUPPLIES,#REF!,,,0,,0,0,,0,0
11972,2017-03-21,SUPPLIES,#REF!,,,0,,0,0,,0,0
11974,2017-03-13,SUPPLIES,#REF!,,,0,,0,0,,0,0
11975,2017-03-13,SUPPLIES,#REF!,,,0,,0,0,,0,0
11976,2017-03-17,SUPPLIES,#REF!,,,0,,0,0,,0,0
11977,2017-03-17,SUPPLIES,#REF!,,,0,,0,0,,0,0
11979,2017-03-29,SUPPLIES,#REF!,,,0,,0,0,,0,0
11982,2017-03-22,SUPPLIES,#REF!,,,0,,0,0,,0,0
12081,2017-03-24,LAGUNA,BROXAL,200,0.8,160,,0,200,1.5,300,-140
12081,2017-03-24,LAGUNA,HEMOSTAPH,200,9.98,1996,,0,200,2.85,570,1426
12081,2017-03-24,LAGUNA,BICOTEX-B,50,120,6000,,0,50,30,1500,4500
12081,2017-03-24,LAGUNA,PARA 250,16,37,592,,0,16,8.75,140,452
12081,2017-03-24,LAGUNA,SATCAPTO,100,4,400,,0,100,0.815,81.5,318.5
12081,2017-03-24,LAGUNA,FALTERIA,100,7,700,,0,100,1.85,185,515
12083,2017-03-27,LAGUNA,FUROXIDE,20,42,840,,0,20,8,160,680
12083,2017-03-27,LAGUNA,DIFLOSID,20,37.2,744,,0,20,12,240,504
12083,2017-03-27,LAGUNA,EPIBBAS,20,79,1580,,0,20,26.5,530,1050
12083,2017-03-27,LAGUNA,MICROSCOT,10,285,2850,,0,10,85,850,2000
12083,2017-03-27,LAGUNA,HARBIPEN 1M,10,29,290,,0,10,9.5,95,195
12083,2017-03-27,LAGUNA,HARBIPEN 5M,10,68.8,688,,0,10,21.5,215,473
12083,2017-03-27,LAGUNA,ONDEX,20,74,1480,,0,20,11,220,1260
12083,2017-03-27,LAGUNA,ZENOBLOC 100,500,6.5,3250,,0,500,1.95,975,2275
12083,2017-03-27,LAGUNA,ZENOBLOC 50,500,4.5,2250,,0,500,1.45,725,1525
12083,2017-03-27,LAGUNA,CEFUCAPH,50,48.4,2420,,0,50,9,450,1970
12084,2017-03-27,LAGUNA,PHILCLOX,500,5,2500,,0,500,1.65,825,1675
12084,2017-03-27,LAGUNA,MYRENTYL,10,29,290,,0,10,9.75,97.5,192.5
12084,2017-03-27,LAGUNA,DIXIN,500,8.5,4250,,0,500,2.85,1425,2825
12084,2017-03-27,LAGUNA,MUCOMED,500,2,1000,,0,500,0.5,250,750
12084,2017-03-27,LAGUNA,DIANAPRIL,500,7.8,3900,,0,500,2.6,1300,2600
12084,2017-03-27,LAGUNA,ERYZIN,10,375,3750,,0,10,125,1250,2500
12084,2017-03-27,LAGUNA,HYPOREX,500,1.5,750,,0,500,0.25,125,625
12084,2017-03-27,LAGUNA,DIACLID,500,5.6,2800,,0,500,1.95,975,1825
12084,2017-03-27,LAGUNA,ZACZIN,20,240,4800,,0,20,65,1300,3500
12084,2017-03-27,LAGUNA,ISONIAZID 300MG,500,1.6,800,,0,500,0.48,240,560
12085,2017-03-27,LAGUNA,NITROFIX,500,16,8000,,0,500,6.2,3100,4900
12085,2017-03-27,LAGUNA,PROLOL 100MG,500,3.5,1750,,0,500,1.25,625,1125
12085,2017-03-27,LAGUNA,PROLOL 50MG,500,2.1,1050,,0,500,0.63,315,735
12085,2017-03-27,LAGUNA,LUCAZT,500,14,7000,,0,500,3.6,1800,5200
12085,2017-03-27,LAGUNA,CALCIGARD,500,6.2,3100,,0,500,1.55,775,2325
12085,2017-03-27,LAGUNA,DEHYDROSOL,125,10,1250,,0,125,2.32,290,960
12085,2017-03-27,LAGUNA,TOBRAMYCIN,20,180,3600,,0,20,60,1200,2400
12085,2017-03-27,LAGUNA,AMICARE,20,250,5000,,0,20,20.5,410,4590
12085,2017-03-27,LAGUNA,BUPIRICAINE,5,730,3650,,0,5,210,1050,2600
12085,2017-03-27,LAGUNA,CALCIUM CARBONATE,500,2.5,1250,,0,500,0.68,340,910
12086,2017-03-27,LAGUNA,CAPTOR,500,5.3,2650,,0,500,0.82,410,2240
12086,2017-03-27,LAGUNA,FORTDIME,20,480,9600,,0,20,32,640,8960
12086,2017-03-27,LAGUNA,RABAPHEN,20,120,2400,,0,20,17,340,2060
12086,2017-03-27,LAGUNA,EVENING PRIMEROSE,600,24,14400,,0,600,7,4200,10200
12086,2017-03-27,LAGUNA,LORAREX,500,6.5,3250,,0,500,0.75,375,2875
12086,2017-03-27,LAGUNA,METRONIDAZOLE 500MG,600,2.2,1320,,0,600,0.51,306,1014
12086,2017-03-27,LAGUNA,NICARD,10,1380,13800,,0,10,360,3600,10200
12086,2017-03-27,LAGUNA,SYLVITE,20,95,1900,,0,20,21,420,1480
12086,2017-03-27,LAGUNA,CORT,500,6.9,3450,,0,500,2.2,1100,2350
12086,2017-03-27,LAGUNA,SALRESP,210,58,12180,,0,210,20,4200,7980
12087,2017-03-27,LAGUNA,PHYTOMEN,20,48,960,,0,20,15,300,660
12087,2017-03-27,LAGUNA,DERPSON,500,1.9,950,,0,500,0.37,185,765
12087,2017-03-27,LAGUNA,MYREX,20,76,1520,,0,20,12.75,255,1265
12087,2017-03-27,LAGUNA,ANTITET 1500IU,10,180,1800,,0,10,52,520,1280
12087,2017-03-27,LAGUNA,ANTITET 5000IU,10,450,4500,,0,10,122,1220,3280
12087,2017-03-27,LAGUNA,XYPHEN,20,40,800,,0,20,9,180,620
12087,2017-03-27,LAGUNA,CEFOPTI,30,156,4680,,0,30,17,510,4170
12087,2017-03-27,LAGUNA,LODIPEX 10MG,600,11,6600,,0,600,0.416,249.6,6350.4
12087,2017-03-27,LAGUNA,LODIPEX 5MG,600,8.5,5100,,0,600,0.29,174,4926
12087,2017-03-27,LAGUNA,CARLIDOX,500,2.9,1450,,0,500,0.68,340,1110
12088,2017-03-27,LAGUNA,ERGON,500,6,3000,,0,500,1.2,600,2400
12088,2017-03-27,LAGUNA,BACTOCILL,20,175,3500,,0,20,25,500,3000
12089,2017-03-28,ADMIN,MAXXI-VIT PLUS,5,1200,6000,,0,7,420,2940,3060
12089,2017-03-28,ADMIN,XYNETIN 1500MG,5,950,4750,,0,7,310,2170,2580
12090,2017-03-28,ADMIN,DOPACARE 250MG,2,1950,3900,0.3,1170,2,590,1180,1550
12090,2017-03-28,ADMIN,OB-DILAN 10mg,2,1100,2200,0.3,660,2,318.4,636.8,903.2
12097,2017-03-28,ADMIN,OB-DILAN 10MG,5,1100,5500,,0,7,318.4,2228.7999999999997,3271.2000000000003
12097,2017-03-28,ADMIN,SURITRAM,5,1750,8750,,0,7,500,3500,5250
12098,2017-04-01,ADMIN,NERVAPLEX 500mg/50mg/100mg/100mcg,2,1550,3100,0.3,930,2,480.9,961.8,1208.2
12126,2017-02-20,CAVITE,CLAVIC 500mg,1,2790,2790,,0,1,1173.6,1173.6,1616.4
12127,2017-02-20,CAVITE,ZINAXIME 500mg ,1,3000,3000,,0,1,1450,1450,1550
12128,2017-02-20,CAVITE,ZIONEL 50MG,1,450,450,,0,1,120,120,330
12128,2017-02-20,CAVITE,LEXI B FORTE 300mg/100mg/100ug,1,1000,1000,,0,1,323,323,677
12129,2017-02-21,CAVITE,Evaprost 125,1,4800,4800,0.3,1440,1,1872,1872,1488
12130,2017-03-01,CAVITE,EVAPROST 250,1,9800,9800,0.3,2940,1,3575,3575,3285
12131,2017-03-01,CAVITE,Evaprost 250,1,9800,9800,,0,1,3575,3575,6225
12132,2017-03-01,CAVITE,JAGA 300mg/100mg/100mcg,2,1150,2300,,0,3,345,1035,1265
12133,2017-03-02,CAVITE,VITASTRONG SOFTGEL,2,2000,4000,,0,2,750,1500,2500
12133,2017-03-02,CAVITE,SURITRAM,2,1980,3960,,0,2,500,1000,2960
12133,2017-03-02,CAVITE,AMETRIS 500MG,2,650,1300,,0,2,170,340,960
12133,2017-03-02,CAVITE,INOFIB 200MG,1,3300,3300,,0,1,950,950,2350
12133,2017-03-02,CAVITE,TRIVASC 35mg MR,2,1425,2850,,0,2,445,890,1960
12133,2017-03-02,CAVITE,ROSADOC 10MG,2,780,1560,,0,2,330,660,900
12133,2017-03-02,CAVITE,LOWAS,2,540,1080,,0,2,165,330,750
12134,2017-03-28,CAVITE,CINNABLOC 25mg,2,500,1000,,0,3,165,495,505
12135,2017-03-14,CAVITE,EUROXIME 500MG,3,3000,9000,,0,3,1450,4350,4650
12135,2017-03-14,CAVITE,LACTAMOX 625MG,2,2700,5400,,0,2,1173.6,2347.2,3052.8
12135,2017-03-14,CAVITE,QUIFLOX 500mg,4,1800,7200,,0,4,630,2520,4680
12135,2017-03-14,CAVITE,ZELEX 200MG,3,2250,6750,,0,3,750,2250,4500
12136,2017-03-14,CAVITE,SNEEZ 12.5mg,10,135,1350,,0,10,42,420,930
12136,2017-03-14,CAVITE,SNEEZ 6.25mg/2ml/ml Drops,10,120,1200,,0,10,38,380,820
12137,2017-03-20,CAVITE,ZEGECEF 250mg/5ml,12,400,4800,,0,12,139.45,1673.3999999999999,3126.6000000000004
12138,2017-03-20,CAVITE,EUROXIME 500MG,1,3000,3000,,0,1,1450,1450,1550
12138,2017-03-20,CAVITE,HISTARIL 50mg/1mg/5ml,8,80,640,,0,8,24.47,195.76,444.24
12138,2017-03-20,CAVITE,BERCEF 250mg/5ml,10,365,3650,,0,10,148,1480,2170
12139,2017-03-28,CAVITE,SURITRAM,5,1980,9900,,0,5,500,2500,7400
12140,2017-03-28,CAVITE,PUROXEL 40mg,2,1320,2640,,0,3,200,600,2040
12141,2017-03-28,CAVITE,INTRAPLEM 100MG/5ML,10,92,920,,0,15,26.93,403.95,516.05
12151,2017-03-14,CAM NORTE,FLUIFORT-M 250mg/5ml,10,99,990,,0,10,31.25,312.5,677.5
12151,2017-03-14,CAM NORTE,AZECLO 100MG,1,1900,1900,,0,1,595,595,1305
12151,2017-03-14,CAM NORTE,EUROXIME 500MG,1,600,600,,0,1,1450,1450,-850
12151,2017-03-14,CAM NORTE,KLOPIDO,1,975,975,,0,1,307,307,668
12152,2017-03-14,CAM NORTE,Encloxil 500mg,1,1800,1800,,0,1,540,540,1260
12152,2017-03-14,CAM NORTE,broadmetz 500mg,2,1070,2140,,0,2,319,638,1502
12152,2017-03-14,CAM NORTE,metmic 500mg,5,750,3750,,0,5,227.5,1137.5,2612.5
12152,2017-03-14,CAM NORTE,fexil 500mg,6,1800,10800,,0,6,535,3210,7590
12152,2017-03-14,CAM NORTE,HEMOTRAN 500mg,5,2100,10500,,0,5,685,3425,7075
12153,2017-03-14,CAM NORTE,ENCLOXIL 500MG,1,1800,1800,,0,1,540,540,1260
12154,2017-03-14,CAM NORTE,HISTARIL 100mg/2mg,1,800,800,,0,1,225,225,575
12155,2017-03-20,CAM NORTE,HISTARIL 50mg/1mg/5ml,6,88,528,,0,6,24.47,146.82,381.18
12155,2017-03-20,CAM NORTE,VICOLAX 100mg/2mg,6,80,480,,0,6,24.47,146.82,333.18
12155,2017-03-20,CAM NORTE,CEFEXIL 500MG,3,1800,5400,,0,3,535,1605,3795
12156,2017-03-20,CAM NORTE,LACTAMOX 156.25mg/5ml,3,190,570,,0,3,75.6,226.79999999999998,343.20000000000005
12156,2017-03-20,CAM NORTE,JAGAPLEX OB,1,850,850,,0,1,155,155,695
12156,2017-03-20,CAM NORTE,METMIC 500MG,1,750,750,,0,1,227.5,227.5,522.5
12157,2017-03-20,CAM NORTE,JAGA 300mg/100mg/100mcg,1,1200,1200,,0,1,345,345,855
12157,2017-03-20,CAM NORTE,metmic 500mg,2,750,1500,,0,2,227.5,455,1045
12157,2017-03-20,CAM NORTE,FLUIFORT-M 250mg/5ml,6,99,594,,0,6,31.25,187.5,406.5
12158,2017-03-20,CAM NORTE,metmic 500mg,2,750,1500,,0,3,227.5,682.5,817.5
12159,2017-03-21,CAM NORTE,CEFEXIL 500MG,3,1800,5400,,0,3,535,1605,3795
12160,2017-03-21,CAM NORTE,ALTOSAR 50mg/12.5mg,3,500,1500,,0,3,158,474,1026
12161,2017-03-21,CAM NORTE,BERCEF 50mg Drops,3,175,525,,0,3,42,126,399
12161,2017-03-21,CAM NORTE,LACTAMOX 156.25mg/5ml,3,190,570,,0,3,75.6,226.79999999999998,343.20000000000005
12162,2017-03-21,CAM NORTE,ALGICAP 50mg/5ml,6,80,480,,0,6,24.5,147,333
12163,2017-03-23,CAM NORTE,CEFZIME 750mg IM/IV,20,300,6000,,0,22,75,1650,4350
12234,2017-02-21,CAM NORTE,FEXIL 500MG,1,1800,1800,,0,1,535,535,1265
12235,2017-02-23,CAM NORTE,LACTAMOX 625MG,1,2820,2820,,0,1,1173.6,1173.6,1646.4
12236,2017-02-23,CAM NORTE,FEXIL 500MG,2,1800,3600,,0,2,535,1070,2530
12236,2017-02-23,CAM NORTE,AMBRODAY 75mg SR,3,700,2100,,0,3,250,750,1350
12236,2017-02-23,CAM NORTE,ENERGEL SOFTGEL,1,1750,1750,,0,1,550,550,1200
12237,2017-02-23,CAM NORTE,KLOPIDO,3,975,2925,,0,3,307,921,2004
12238,2017-03-01,CAM NORTE,METMIC 500MG,2,750,1500,,0,2,227.5,455,1045
12238,2017-03-01,CAM NORTE,HEMOTRAN 500MG,2,2100,4200,,0,2,685,1370,2830
12238,2017-03-01,CAM NORTE,LACTAMOX 625MG,2,2820,5640,,0,2,1173.6,2347.2,3292.8
12238,2017-03-01,CAM NORTE,FEXIL 500MG,1,1800,1800,,0,1,535,535,1265
12238,2017-03-01,CAM NORTE,BERCEF 50mg Drops,6,175,1050,,0,6,42,252,798
12239,2017-03-01,CAM NORTE,CLAVIC 250mg/62.5mg/5ml,6,310,1860,,0,6,129.7,778.1999999999999,1081.8000000000002
12239,2017-03-01,CAM NORTE,EUROXIME 500MG,1,3000,3000,,0,1,1450,1450,1550
12239,2017-03-01,CAM NORTE,BROADMETZ 500mg,1,1070,1070,,0,1,319,319,751
12239,2017-03-01,CAM NORTE,METMIC 500MG,1,750,750,,0,1,227.5,227.5,522.5
12240,2017-03-01,CAM NORTE,JAGAPLEX,1,1000,1000,,0,1,270,270,730
12240,2017-03-01,CAM NORTE,METMIC 500MG,2,750,1500,,0,2,227.5,455,1045
12240,2017-03-01,CAM NORTE,FEXIL 500MG,2,1800,3600,,0,2,535,1070,2530
12240,2017-03-01,CAM NORTE,KLOPIDO,1,975,975,,0,1,307,307,668
12240,2017-03-01,CAM NORTE,APROCARE 150mg,1,870,870,,0,1,219,219,651
12240,2017-03-01,CAM NORTE,HISTARIL 100mg/2mg,2,800,1600,,0,2,225,450,1150
12241,2017-03-02,CAM NORTE,ATOVAS 20MG,2,650,1300,,0,2,202.5,405,895
12242,2017-03-02,CAM NORTE,APROCARE 150mg,2,1305,2610,,0,2,219,438,2172
12243,2017-03-09,CAM NORTE,CLOXAKID 250MG,20,210,4200,,0,30,65,1950,2250
12244,2017-03-13,CAM NORTE,ATOVAS 20MG,3,650,1950,,0,3,202.5,607.5,1342.5
12245,2017-03-13,CAM NORTE,NOZAL 5MG,3,850,2550,,0,3,260,780,1770
12246,2017-03-13,CAM NORTE,#REF!,8,,0,,0,8,,0,0
12247,2017-03-13,CAM NORTE,#REF!,,,0,,0,0,,0,0
12248,2017-03-13,CAM NORTE,#REF!,,,0,,0,0,,0,0
12249,2017-03-13,CAM NORTE,CEFZIME 750mg IM/IV,20,300,6000,,0,20,75,1500,4500
12250,2017-03-13,CAM NORTE,FLUIFORT-M 250mg/5ml,36,74,2664,0.3,799.1999999999999,36,31.25,1125,739.8000000000002
12322,2017-02-27,ADMIN,AMLOMED 10MG,30,25,750,0.5,375,30,7.9,237,138
12322,2017-02-27,ADMIN,ALTOSAR 50mg/12.5mg,1,500,500,0.5,250,1,158,158,92
12323,2017-03-02,LAGUNA,EUROXIME 250mg/5ml,20,440,8800,,0,20,139.45,2789,6011
12323,2017-03-02,LAGUNA,C-ZEIT,2,600,1200,,0,2,170,340,860
12323,2017-03-02,LAGUNA,ZYMAX,10,280,2800,,0,10,81,810,1990
12326,2017-02-23,LAGUNA,#REF!,,,0,,0,0,,0,0
12327,2017-02-23,LAGUNA,#REF!,,,0,,0,0,,0,0
12328,2017-03-02,LAGUNA,CEFZIME 750mg IM/IV,500,156,78000,,0,500,75,37500,40500
12329,2017-03-06,ADMIN,OB-DILAN 10MG,5,1100,5500,,0,7,318.4,2228.7999999999997,3271.2000000000003
12329,2017-03-06,ADMIN,FERGLOBIN 250MG,5,725,3625,,0,7,215,1505,2120
12329,2017-03-06,ADMIN,FOCID 5MG,5,650,3250,,0,7,187.5,1312.5,1937.5
12329,2017-03-06,ADMIN,XYNETIN 1500MG,5,950,4750,,0,7,310,2170,2580
12330,2017-03-06,ADMIN,DOPACARE 250MG,2,1950,3900,,0,2,590,1180,2720
12330,2017-03-06,ADMIN,HEMOTRAN 500MG,2,2100,4200,,0,2,685,1370,2830
12330,2017-03-06,ADMIN,OFLOXACIN 250MG,2,3000,6000,,0,2,195,390,5610
12331,2017-03-10,ADMIN,DOLO-JAGA 500mg/50mg/100mg/100mcg,6,1663.2,9979.2,0.25,2494.8,6,480.9,2885.3999999999996,4599.000000000001
12332,2017-03-10,ADMIN,APROCARE 150MG,40,750,30000,,0,40,219,8760,21240
12332,2017-03-10,ADMIN,LIPIVASC,20,950,19000,,0,20,287.5,5750,13250
12332,2017-03-10,ADMIN,ATOVAS 20MG,30,750,22500,,0,30,202.5,6075,16425
12332,2017-03-10,ADMIN,ATOVAS 80MG,10,820,8200,,0,10,247.2,2472,5728
12335,2017-03-11,ADMIN,OB-DILAN 10MG,5,1100,5500,,0,7,318.4,2228.7999999999997,3271.2000000000003
12335,2017-03-11,ADMIN,ENCLOXIL 500MG,5,1500,7500,,0,7,540,3780,3720
12335,2017-03-11,ADMIN,MAXXI-VIT PLUS,5,1200,6000,,0,7,420,2940,3060
12335,2017-03-11,ADMIN,XYNETIN 1500MG,5,950,4750,,0,7,310,2170,2580
