period,product,territory,row_count,unique_products,unique_dr_numbers,estimated_rows,quantity,total_trade_price,net_income,net_cost,discount,total_cost
2022-04,HYCLENS GARGLE (60ML),Cavite,1,1,1,0,2.0,130.0,130.0,260.0,0.0,260.0
2022-04,HYCLENS WOUND SPRAY (60ML),Cavite,1,1,1,0,12.0,1375.92,1375.92,2751.84,0.0,2751.84
2022-04,HYCLENS WOUND SPRAY (60ML),Quezon,3,1,3,0,42.0,4815.72,6104.28,10920.0,840.0,11760.0
2022-04,HYCLENS WOUND SPRAY 1GALLON,Cavite,1,1,1,0,1.0,1474.2,1474.2,2948.4,0.0,2948.4
2022-04,HYPHEN 50MG,Camarines Sur,1,1,1,0,3.0,435.0,3165.0,3600.0,0.0,3600.0
2022-04,HYPHEN 50MG,Cavite,1,1,1,0,3.0,435.0,2377.5,2812.5,0.0,2812.5
2022-04,ISORANE 100% V/V 100ML,Camarines Norte,1,1,1,0,2.0,3700.0,3900.0,7600.0,0.0,7600.0
2022-04,JAGA 300MG/100MG/100MCG,Batangas,1,1,1,0,5.0,2650.0,5300.0,7950.0,0.0,7950.0
2022-04,JAGA 300MG/100MG/100MCG,Camarines Sur,1,1,1,0,0.44,233.2,470.8,704.0,0.0,704.0
2022-04,JAGA 300MG/100MG/100MCG,Quezon,3,1,3,0,6.0,3180.0,4674.0,7854.0,1386.0,9240.0
2022-04,JAGAPLEX TAB,Quezon,1,1,1,0,1.0,395.0,395.0,0.0,0.0,0.0
2022-04,LACTAMOX 500MG/125MG TAB,Batangas,2,1,2,0,4.0,4694.4,9705.6,14400.0,0.0,14400.0
2022-04,LACTAMOX 500MG/125MG TAB,Camarines Sur,4,1,4,0,4.0,4694.4,9435.6,14130.0,0.0,14130.0
2022-04,METMIC 500MG,Batangas,1,1,1,0,3.0,682.5,1462.5,2145.0,0.0,2145.0
2022-04,METMIC 500MG,Camarines Norte,1,1,1,0,10.0,2275.0,5225.0,7500.0,0.0,7500.0
2022-04,MUCOLIFAR 500MG,Batangas,1,1,1,0,5.0,3900.0,15850.0,19750.0,0.0,19750.0
2022-04,MULTI GROW 120ML,Quezon,1,1,1,0,15.0,1350.0,1170.0,2520.0,1080.0,3600.0
2022-04,MULTI GROW 30ML DROPS,Quezon,1,1,1,0,15.0,1050.0,787.5,1837.5,787.5,2625.0
2022-04,MULTI GROW OB PLUS,Quezon,1,1,1,0,2.0,1050.0,1900.0,2950.0,0.0,2950.0
2022-04,RANICLAV 625MG,Laguna,1,1,1,0,10.0,1320.0,3160.0,4480.0,0.0,4480.0
2022-04,RESPINAL 500MG,Camarines Norte,1,1,1,0,1.0,425.0,1075.0,1500.0,0.0,1500.0
2022-04,ROZTIN 20MG,Laguna,2,1,2,0,20.67,3100.5,5580.9,8681.4,0.0,8681.4
2022-04,SOLVAPRINE 10MG,Quezon,1,1,1,0,2.0,300.0,1100.0,1400.0,600.0,2000.0
2022-04,TOSYLAM 750MG TAB,Quezon,1,1,1,0,3.0,4350.0,7050.0,11400.0,0.0,11400.0
2022-04,TRIVASC 35MG MR,Quezon,3,1,3,0,30.0,13125.0,13200.0,26325.0,14175.0,40500.0
2022-04,VITACORE 100MG,Marinduque,1,1,1,0,10.0,1090.0,7910.0,9000.0,0.0,9000.0
2022-04,ZELEX 200MG,Batangas,1,1,1,0,2.0,1500.0,3500.0,5000.0,0.0,5000.0
2022-05,AFENAX 100MG,Batangas,1,1,1,0,5.0,2975.0,6925.0,9900.0,0.0,9900.0
2022-05,AMINOSOL 25MG/ML,Quezon,1,1,1,0,5.0,865.0,2460.0,3325.0,0.0,3325.0
2022-05,AMPI-1,Camarines Norte,1,1,1,0,2.0,264.0,236.0,500.0,0.0,500.0
2022-05,ARTAL-H 50MG/12.5MG,Batangas,2,1,2,0,2.0,303.64,5696.36,6000.0,0.0,6000.0
2022-05,BENERVA FORTE CAP,Batangas,2,1,2,0,4.0,2100.0,3900.0,6000.0,0.0,6000.0
2022-05,BENERVA PLUS TAB,Quezon,1,1,1,0,6.0,3300.0,3900.0,7200.0,0.0,7200.0
2022-05,BROADMETZ 500MG CAP,Camarines Sur,2,1,2,0,4.0,1276.0,3004.0,4280.0,0.0,4280.0
2022-05,BUFEN 200MG/ML,Quezon,1,1,1,0,12.0,438.0,927.0,1365.0,0.0,1365.0
2022-05,BUPIRIGHT AMPULE,Camarines Norte,4,1,4,0,58.0,10730.0,25520.0,36250.0,0.0,36250.0
2022-05,CENDALEX 100MG/ML DROPS,Quezon,2,1,2,0,24.0,787.2,1558.8,2346.0,414.0,2760.0
2022-05,CENDALEX 500MG CAP,Batangas,1,1,1,0,3.0,634.95,2335.05,2970.0,0.0,2970.0
2022-05,CINNABLOC 25MG,Batangas,2,1,2,0,10.0,1330.0,4170.0,5500.0,0.0,5500.0
2022-05,CINNABLOC 75MG,Cavite,1,1,1,0,3.0,120.0,240.0,360.0,0.0,360.0
2022-05,CIUMADE,Batangas,1,1,1,0,5.0,2250.0,2700.0,4950.0,0.0,4950.0
2022-05,CORBAL 100MG,Cavite,2,1,2,0,20.0,4200.0,13800.0,18000.0,0.0,18000.0
2022-05,CORBAL 250MG,Cavite,1,1,1,0,5.0,2825.0,6175.0,9000.0,0.0,9000.0
2022-05,DOLO JAGA 500MG/50MG/100MG/100MCG,Batangas,3,1,3,0,13.0,7995.0,15405.0,23400.0,0.0,23400.0
2022-05,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Sur,1,1,1,0,10.0,6150.0,4850.0,11000.0,0.0,11000.0
2022-05,DUOTRAM 325MG/37.5MG,Camarines Sur,1,1,1,0,3.0,1560.0,3120.0,4680.0,0.0,4680.0
2022-05,EASELAC 3.33G/5ML ORAL SOLUTION,Camarines Norte,1,1,1,0,20.0,1720.0,2880.0,4600.0,0.0,4600.0
2022-05,EPIX BY 10'S,Quezon,1,1,1,0,30.0,5850.0,17550.0,23400.0,0.0,23400.0
2022-05,EVAPROST 250MCG/ML,Camarines Norte,2,1,2,0,5.0,17875.0,8677.0,26552.0,1728.0,28280.0
2022-05,FERGLOBIN 250MG,Quezon,1,1,1,0,10.0,3250.0,2000.0,5250.0,2250.0,7500.0
2022-05,FLUIFORT-M 50MG DROPS,Quezon,1,1,1,0,12.0,360.0,564.0,924.0,396.0,1320.0
2022-05,FOLACID 5MG,Quezon,2,1,2,0,6.0,1417.5,1657.5,3075.0,0.0,3075.0
2022-05,GIAN ZINC 120ML SYR,Batangas,1,1,1,0,10.0,850.0,1020.0,1870.0,0.0,1870.0
2022-05,HISTARIL 1MG/50MG/5ML SYR,Batangas,1,1,1,0,6.0,198.0,378.0,576.0,0.0,576.0
2022-05,HYCLENS GARGLE (120ML),Batangas,1,1,1,0,12.0,1056.0,1320.0,2376.0,0.0,2376.0
2022-05,HYCLENS GARGLE (60ML),Camarines Norte,1,1,1,0,36.0,2340.0,1044.0,3384.0,0.0,3384.0
2022-05,HYCLENS GARGLE (60ML),Cavite,2,1,2,0,7.0,455.0,455.0,910.0,0.0,910.0
2022-05,HYCLENS WOUND SPRAY (60ML),Quezon,3,1,3,0,25.0,2866.5,3769.5,6636.0,364.0,7000.0
2022-05,ISORANE 100% V/V 100ML,Camarines Norte,1,1,1,0,3.0,5550.0,5850.0,11400.0,0.0,11400.0
2022-05,JAGA 300MG/100MG/100MCG,Batangas,1,1,1,0,5.0,2650.0,5300.0,7950.0,0.0,7950.0
2022-05,JAGA 300MG/100MG/100MCG,Camarines Sur,1,1,1,0,3.0,1590.0,3210.0,4800.0,0.0,4800.0
2022-05,JAGA 300MG/100MG/100MCG,Quezon,1,1,1,0,1.0,530.0,548.0,1078.0,0.0,1078.0
2022-05,KIDDIREL ORAL DROPS,Quezon,1,1,1,0,12.0,492.0,948.0,1440.0,0.0,1440.0
2022-05,KIDDIREL SYRUP W ZINC,Quezon,1,1,1,0,12.0,816.0,1824.0,2640.0,0.0,2640.0
2022-05,LACTAMOX 250MG/62.5MG/5ML,Batangas,1,1,1,0,12.0,1556.4,2643.6,4200.0,0.0,4200.0
2022-05,LACTAMOX 500MG/125MG TAB,Batangas,6,1,6,0,20.0,23472.0,42528.0,66000.0,0.0,66000.0
2022-05,LOCETIN 5MG,Batangas,3,1,3,0,6.0,1560.0,16440.0,18000.0,0.0,18000.0
2022-05,MECLOP 5MG\ML,Cavite,1,1,1,0,5.0,160.0,1715.0,1875.0,0.0,1875.0
2022-05,MUCOLIFAR 500MG,Batangas,2,1,2,0,2.0,1560.0,6140.0,7700.0,0.0,7700.0
2022-05,MULTI GROW 30ML DROPS,Camarines Norte,1,1,1,0,30.0,2100.0,1400.0,3500.0,0.0,3500.0
2022-05,PHYTOBAS 10MG/ML,Quezon,1,1,1,0,30.0,5400.0,19500.0,24900.0,0.0,24900.0
2022-05,SANOMAX - FA,Quezon,1,1,1,0,5.0,2800.0,4200.0,7000.0,0.0,7000.0
2022-05,SAPHLECOX 200MG,Cavite,1,1,1,0,1.0,135.0,1260.0,1395.0,0.0,1395.0
2022-05,TOSYLAM 750MG TAB,Marinduque,1,1,1,0,4.0,5800.0,10800.0,16600.0,0.0,16600.0
2022-05,TRIVASC 35MG MR,Cavite,1,1,1,0,1.0,437.5,434.37,871.87,0.0,871.87
2022-05,TRIVASC 35MG MR,Quezon,4,1,4,0,40.0,17500.0,22325.0,39825.0,14175.0,54000.0
2022-05,TRIZEF 100MG,Batangas,1,1,1,0,3.0,4200.0,12000.0,16200.0,0.0,16200.0
2022-05,VITACORE 100MG,Marinduque,1,1,1,0,6.0,654.0,4746.0,5400.0,0.0,5400.0
2022-05,ZELEX 200MG,Batangas,1,1,1,0,2.0,1500.0,3500.0,5000.0,0.0,5000.0
2022-06,AFENAX 100MG,Batangas,1,1,1,0,5.0,2975.0,6925.0,9900.0,0.0,9900.0
2022-06,ANEROCIN 300MG,Batangas,1,1,1,0,3.0,2937.0,7263.0,10200.0,0.0,10200.0
2022-06,ANTIZOAL 5MG/ML,Cavite,1,1,1,0,30.0,465.0,2235.0,2700.0,0.0,2700.0
2022-06,ATOVAS 20MG,Quezon,3,1,3,0,102.0,18360.0,55140.0,73500.0,0.0,73500.0
2022-06,ATOVAS 80MG,Quezon,1,1,1,0,9.0,2008.89,6091.11,8100.0,0.0,8100.0
2022-06,BENERVA FORTE CAP,Batangas,1,1,1,0,2.0,1050.0,1950.0,3000.0,0.0,3000.0
2022-06,BENERVA FORTE CAP,Marinduque,1,1,1,0,30.0,15750.0,16590.0,32340.0,13860.0,46200.0
2022-06,BENERVA PLUS TAB,Quezon,1,1,1,0,5.0,2750.0,3250.0,6000.0,0.0,6000.0
2022-06,BERCEF 250MG/5ML SUS,Quezon,1,1,1,0,12.0,1968.0,3432.0,5400.0,0.0,5400.0
2022-06,BUPIRIGHT AMPULE,Camarines Norte,3,1,3,0,78.0,14430.0,37320.0,51750.0,0.0,51750.0
2022-06,CATAMED 75MCG TAB,Cavite,2,1,2,0,4.0,1540.0,1385.0,2925.0,0.0,2925.0
2022-06,CENDALEX 100MG/ML DROPS,Quezon,1,1,1,0,15.0,492.0,1233.0,1725.0,0.0,1725.0
2022-06,CENDALEX 250MG/5ML SUS,Batangas,2,1,2,0,40.0,2380.0,5460.0,7840.0,0.0,7840.0
2022-06,CENDALEX 500MG CAP,Batangas,1,1,1,0,4.0,846.6,3553.4,4400.0,0.0,4400.0
2022-06,CIUMADE,Quezon,1,1,1,0,1.0,450.0,390.0,840.0,360.0,1200.0
2022-06,CLOVAS 75MG,Quezon,2,1,2,0,43.0,14835.0,41865.0,56700.0,0.0,56700.0
2022-06,CORBAL 100MG,Cavite,1,1,1,0,6.0,1260.0,9540.0,10800.0,0.0,10800.0
2022-06,DOLO JAGA 500MG/50MG/100MG/100MCG,Batangas,3,1,3,0,15.0,9225.0,17775.0,27000.0,0.0,27000.0
2022-06,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Sur,4,1,4,0,19.0,11685.0,14615.0,26300.0,0.0,26300.0
2022-06,DOLO JAGA 500MG/50MG/100MG/100MCG,Quezon,2,1,2,0,2.0,1230.0,2770.0,4000.0,0.0,4000.0
2022-06,DUOTRAM 325MG/37.5MG,Camarines Sur,1,1,1,0,1.0,520.0,1040.0,1560.0,0.0,1560.0
2022-06,EASELAC 3.33G/5ML ORAL SOLUTION,Camarines Norte,1,1,1,0,15.0,1290.0,2160.0,3450.0,0.0,3450.0
2022-06,ERGON 125MCG,Quezon,1,1,1,0,3.0,465.0,1535.0,2000.0,0.0,2000.0
2022-06,EUROXONE 1G,Camarines Sur,1,1,1,0,20.0,1460.0,6540.0,8000.0,0.0,8000.0
2022-06,EVAPROST 125MCG/ML,Camarines Norte,1,1,1,0,1.0,1872.0,1008.0,2880.0,0.0,2880.0
2022-06,EVAPROST 250MCG/ML,Camarines Norte,1,1,1,0,2.0,7150.0,3850.0,11000.0,0.0,11000.0
2022-06,FERGLOBIN 250MG,Quezon,4,1,4,0,23.0,7475.0,5275.0,12750.0,4500.0,17250.0
2022-06,FERGLOBIN FA 60MG/400MCG,Quezon,1,1,1,0,1.0,325.0,305.0,630.0,270.0,900.0
2022-06,FOLACID 5MG,Quezon,2,1,2,0,5.0,1181.25,1343.25,2524.5,0.0,2524.5
2022-06,GIAN ZINC 120ML SYR,Batangas,1,1,1,0,12.0,1020.0,1224.0,2244.0,0.0,2244.0
2022-06,GLOVEDOL 6.25MG,Quezon,3,1,3,0,102.0,4896.0,43810.0,48706.0,0.0,48706.0
2022-06,GYNE-TOCIN 10IU/ML,Cavite,1,1,1,0,10.0,600.0,7400.0,8000.0,0.0,8000.0
2022-06,HEMOBAS 500MG/5ML,Cavite,1,1,1,0,4.0,760.0,1760.0,2520.0,0.0,2520.0
2022-06,HISTARIL 2MG/100MG CAP,Camarines Sur,3,1,3,0,17.0,3825.0,9775.0,13600.0,0.0,13600.0
2022-06,HYCLENS GARGLE (120ML),Batangas,1,1,1,0,12.0,1056.0,1260.0,2316.0,0.0,2316.0
2022-06,HYCLENS GARGLE (120ML),Cavite,1,1,1,0,10.0,880.0,880.0,1760.0,0.0,1760.0
2022-06,HYCLENS GARGLE (120ML),Quezon,1,1,1,0,12.0,1056.0,1428.72,2484.72,0.0,2484.72
2022-06,HYCLENS GARGLE (60ML),Camarines Norte,2,1,2,0,72.0,4680.0,2088.0,6768.0,0.0,6768.0
2022-06,HYCLENS WOUND SPRAY (60ML),Batangas,2,1,2,0,20.0,2293.2,3426.8,5720.0,0.0,5720.0
2022-06,HYCLENS WOUND SPRAY (60ML),Cavite,2,1,2,0,36.0,4127.76,5584.68,9712.44,0.0,9712.44
2022-06,HYCLENS WOUND SPRAY (60ML),Marinduque,1,1,1,0,30.0,3439.8,4960.2,8400.0,0.0,8400.0
2022-06,HYCLENS WOUND SPRAY (60ML),Quezon,11,1,11,0,130.0,14905.8,18582.2,33488.0,1232.0,34720.0
2022-06,HYCLENS WOUND SPRAY 1GALLON,Cavite,1,1,1,0,4.0,5896.8,5895.6,11792.4,0.0,11792.4
2022-06,JAGA 300MG/100MG/100MCG,Batangas,1,1,1,0,5.0,2650.0,5300.0,7950.0,0.0,7950.0
2022-06,JAGA 300MG/100MG/100MCG,Camarines Sur,1,1,1,0,2.0,1060.0,2140.0,3200.0,0.0,3200.0
2022-06,JAGA 300MG/100MG/100MCG,Quezon,2,1,2,0,7.0,3710.0,3836.0,7546.0,0.0,7546.0
2022-06,JAGAPLEX TAB,Quezon,1,1,1,0,4.0,1580.0,2620.0,4200.0,0.0,4200.0
2022-06,LACTAMOX 250MG/62.5MG/5ML,Batangas,1,1,1,0,8.0,1037.6,1762.4,2800.0,0.0,2800.0
2022-06,LACTAMOX 250MG/62.5MG/5ML,Camarines Sur,2,1,2,0,20.0,2594.0,6406.0,9000.0,0.0,9000.0
2022-06,LACTAMOX 500MG/125MG TAB,Batangas,2,1,2,0,4.0,4694.4,9705.6,14400.0,0.0,14400.0
2022-06,MECLOP 5MG\ML,Cavite,3,1,3,0,15.0,480.0,6395.0,6875.0,0.0,6875.0
2022-06,MERAZOL 40MG,Cavite,1,1,1,0,5.0,1750.0,7250.0,9000.0,0.0,9000.0
2022-06,METMIC 500MG,Batangas,1,1,1,0,5.0,1137.5,2612.5,3750.0,0.0,3750.0
2022-06,MUCOLIFAR 500MG,Batangas,1,1,1,0,5.0,3900.0,15350.0,19250.0,0.0,19250.0
2022-06,PHYTOMEN 10MG/ML,Quezon,1,1,1,0,30.0,4950.0,18450.0,23400.0,0.0,23400.0
2022-06,RANICLAV 625MG,Laguna,1,1,1,0,4.0,528.0,1264.0,1792.0,0.0,1792.0
2022-06,ROZTIN 20MG,Laguna,1,1,1,0,20.0,3000.0,5400.0,8400.0,0.0,8400.0
2022-06,SANOMAX - FA,Quezon,1,1,1,0,5.0,2800.0,4200.0,7000.0,0.0,7000.0
2022-06,SAPHLECOX 200MG,Cavite,1,1,1,0,2.0,270.0,3450.0,3720.0,0.0,3720.0
2022-06,SUSTACHLOR 125MG/5ML,Marinduque,2,1,2,0,74.0,3515.0,10545.0,14060.0,0.0,14060.0
2022-06,TRIVASC 35MG MR,Quezon,6,1,6,0,68.0,29750.0,41800.0,71550.0,18900.0,90450.0
2022-06,TRIZEF 100MG,Batangas,1,1,1,0,5.0,7000.0,20000.0,27000.0,0.0,27000.0
2022-06,TRIZINE SYRUP,Marinduque,1,1,1,0,50.0,9750.0,5750.0,15500.0,0.0,15500.0
2022-06,VOXOLL 30MG TAB,Batangas,1,1,1,0,5.0,840.0,3160.0,4000.0,0.0,4000.0
2022-06,ZELEX 200MG,Batangas,1,1,1,0,2.0,1500.0,3500.0,5000.0,0.0,5000.0
2022-07,AFENAX 100MG,Batangas,3,1,3,0,15.0,8925.0,20775.0,29700.0,0.0,29700.0
2022-07,AMPI-1,Camarines Norte,2,1,2,0,4.0,528.0,472.0,1000.0,0.0,1000.0
2022-07,ANEROCIN 300MG,Quezon,1,1,1,0,1.0,979.0,1681.0,2660.0,1140.0,3800.0
2022-07,ARTAL-H 50MG/12.5MG,Batangas,2,1,2,0,2.0,303.64,5696.36,6000.0,0.0,6000.0
2022-07,BENERVA FORTE CAP,Batangas,2,1,2,0,2.0,1050.0,1950.0,3000.0,0.0,3000.0
2022-07,BENERVA FORTE CAP,Marinduque,1,1,1,0,30.0,15750.0,16590.0,32340.0,13860.0,46200.0
2022-07,BENERVA PLUS TAB,Quezon,1,1,1,0,6.0,3300.0,2700.0,6000.0,0.0,6000.0
2022-07,BROADMETZ 100MG/ML DROPS,Camarines Sur,1,1,1,0,24.0,745.44,1678.56,2424.0,0.0,2424.0
2022-07,BROADMETZ 500MG CAP,Camarines Norte,2,1,2,0,5.0,1595.0,3265.0,4860.0,540.0,5400.0
2022-07,BUPIRIGHT AMPULE,Camarines Norte,7,1,7,0,152.0,28120.0,59705.0,87825.0,3875.0,91700.0
2022-07,CEFUSAPH,Laguna,1,1,1,0,30.0,2340.0,6060.0,8400.0,0.0,8400.0
2022-07,CENDALEX 100MG/ML DROPS,Quezon,2,1,2,0,24.0,787.2,1558.8,2346.0,414.0,2760.0
2022-07,CENDALEX 250MG/5ML SUS,Batangas,3,1,3,0,44.0,2618.0,6006.0,8624.0,0.0,8624.0
2022-07,CENDALEX 500MG CAP,Batangas,2,1,2,0,3.0,634.95,2555.05,3190.0,0.0,3190.0
2022-07,CEPROTRON 500MG,Camarines Sur,1,1,1,0,5.0,2750.0,6000.0,8750.0,0.0,8750.0
2022-07,CINNABLOC 25MG,Batangas,1,1,1,0,3.0,399.0,1251.0,1650.0,0.0,1650.0
2022-07,CINNABLOC 25MG,Camarines Norte,1,1,1,0,2.0,266.0,734.0,1000.0,0.0,1000.0
2022-07,CINNABLOC 25MG,Quezon,1,1,1,0,5.0,665.0,1260.0,1925.0,825.0,2750.0
2022-07,CINNABLOC 75MG,Batangas,1,1,1,0,10.0,400.0,1360.0,1760.0,0.0,1760.0
2022-07,CINNABLOC 75MG,Cavite,1,1,1,0,5.0,200.0,600.0,800.0,0.0,800.0
2022-07,CIUMADE,Batangas,1,1,1,0,5.0,2250.0,2700.0,4950.0,0.0,4950.0
2022-07,CIUMADE,Quezon,1,1,1,0,2.0,900.0,780.0,1680.0,720.0,2400.0
2022-07,CIXTOR-Z 500MG,Camarines Sur,1,1,1,0,2.0,420.0,1050.0,1470.0,0.0,1470.0
2022-07,CORBAL 100MG,Cavite,1,1,1,0,10.0,2100.0,6900.0,9000.0,0.0,9000.0
2022-07,COZOLE 200MG/40MG/5ML,Camarines Sur,1,1,1,0,12.0,439.08,208.92,648.0,0.0,648.0
2022-07,DOLO JAGA 500MG/50MG/100MG/100MCG,Batangas,4,1,4,0,20.0,12300.0,23700.0,36000.0,0.0,36000.0
2022-07,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Norte,2,1,2,0,3.0,1845.0,2795.0,4640.0,160.0,4800.0
2022-07,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Sur,8,1,8,0,43.0,26445.0,27855.0,54300.0,0.0,54300.0
2022-07,DOLO JAGA 500MG/50MG/100MG/100MCG,Marinduque,3,1,3,0,25.0,15375.0,22625.0,38000.0,12000.0,50000.0
2022-07,DUOTRAM 325MG/37.5MG,Camarines Sur,1,1,1,0,5.0,2600.0,5200.0,7800.0,0.0,7800.0
2022-07,EASELAC 3.33G/5ML ORAL SOLUTION,Camarines Norte,1,1,1,0,20.0,1720.0,2880.0,4600.0,0.0,4600.0
2022-07,EPIX BY 10'S,Cavite,1,1,1,0,10.0,1950.0,6650.0,8600.0,0.0,8600.0
2022-07,EPIX BY 10'S,Quezon,2,1,2,0,60.0,11700.0,35100.0,46800.0,0.0,46800.0
2022-07,EUROXONE 1G,Camarines Sur,2,1,2,0,20.0,1460.0,6540.0,8000.0,0.0,8000.0
2022-07,EVAPROST 125MCG/ML,Camarines Norte,1,1,1,0,2.0,3744.0,2016.0,5760.0,0.0,5760.0
2022-07,EVAPROST 250MCG/ML,Camarines Norte,2,1,2,0,5.0,17875.0,8650.0,26525.0,1725.0,28250.0
2022-07,FERGLOBIN 250MG,Marinduque,1,1,1,0,15.0,4875.0,2633.0,7508.0,3217.0,10725.0
2022-07,FERGLOBIN 250MG,Quezon,3,1,3,0,18.0,5850.0,3600.0,9450.0,4050.0,13500.0
2022-07,FLAGEX 500MG,Quezon,1,1,1,0,2.0,157.5,654.5,812.0,348.0,1160.0
2022-07,FLUIFORT-M 50MG DROPS,Quezon,2,1,2,0,32.0,960.0,1056.0,2016.0,864.0,2880.0
2022-07,FOLACID 5MG,Quezon,2,1,2,0,4.0,945.0,777.0,1722.0,738.0,2460.0
2022-07,HISTARIL 1MG/50MG/5ML SYR,Camarines Sur,3,1,3,0,70.0,2310.0,3850.0,6160.0,0.0,6160.0
2022-07,HIVENT PLUS,Cavite,1,1,1,0,2.0,660.0,1500.0,2160.0,0.0,2160.0
2022-07,HYCLENS GARGLE (120ML),Batangas,2,1,2,0,24.0,2112.0,2544.0,4656.0,0.0,4656.0
2022-07,HYCLENS GARGLE (120ML),Cavite,2,1,2,0,14.0,1232.0,1552.28,2784.28,0.0,2784.28
2022-07,HYCLENS GARGLE (120ML),Quezon,1,1,1,0,5.0,440.0,600.0,1040.0,0.0,1040.0
2022-07,HYCLENS GARGLE (60ML),Camarines Norte,2,1,2,0,66.0,4290.0,1914.0,6204.0,0.0,6204.0
2022-07,HYCLENS GARGLE (60ML),Quezon,1,1,1,0,12.0,780.0,1056.0,1836.0,0.0,1836.0
2022-07,HYCLENS WOUND SPRAY (60ML),Batangas,1,1,1,0,12.0,1375.92,2056.08,3432.0,0.0,3432.0
2022-07,HYCLENS WOUND SPRAY (60ML),Cavite,4,1,4,0,48.0,5503.68,7244.48,12748.16,0.0,12748.16
2022-07,HYCLENS WOUND SPRAY (60ML),Marinduque,3,1,3,0,98.0,11236.68,16203.32,27440.0,0.0,27440.0
2022-07,IRBIN 150MG,Quezon,2,1,2,0,43.0,9804.0,29676.0,39480.0,0.0,39480.0
2022-07,ISORANE 100% V/V 100ML,Camarines Norte,3,1,3,0,14.0,25900.0,52950.0,78850.0,3750.0,82600.0
2022-07,JAGA 300MG/100MG/100MCG,Batangas,5,1,5,0,16.0,8480.0,16960.0,25440.0,0.0,25440.0
2022-07,JAGA 300MG/100MG/100MCG,Camarines Sur,2,1,2,0,6.0,3180.0,6420.0,9600.0,0.0,9600.0
2022-07,JAGA 300MG/100MG/100MCG,Quezon,2,1,2,0,6.0,3180.0,3288.0,6468.0,462.0,6930.0
2022-07,LACTAMOX 125MG/31.25MG/5ML,Camarines Sur,1,1,1,0,50.0,6485.0,9015.0,15500.0,0.0,15500.0
2022-07,LACTAMOX 250MG/62.5MG/5ML,Batangas,1,1,1,0,12.0,1556.4,2643.6,4200.0,0.0,4200.0
2022-07,LACTAMOX 250MG/62.5MG/5ML,Camarines Sur,1,1,1,0,40.0,5188.0,12812.0,18000.0,0.0,18000.0
2022-07,LACTAMOX 500MG/125MG TAB,Batangas,4,1,4,0,11.0,12909.6,22490.4,35400.0,0.0,35400.0
2022-07,LACTAMOX 500MG/125MG TAB,Camarines Sur,3,1,3,0,10.0,11736.0,19264.0,31000.0,0.0,31000.0
2022-07,LOCETIN 5MG,Batangas,1,1,1,0,3.0,780.0,7620.0,8400.0,0.0,8400.0
2022-07,METMIC 500MG,Batangas,1,1,1,0,5.0,1137.5,2437.5,3575.0,0.0,3575.0
2022-07,METMIC 500MG,Camarines Norte,2,1,2,0,3.0,682.5,1192.5,1875.0,375.0,2250.0
2022-07,METMIC 500MG,Camarines Sur,2,1,2,0,5.0,1137.5,1612.5,2750.0,0.0,2750.0
2022-07,MUCOLIFAR 500MG,Batangas,2,1,2,0,8.0,6240.0,24560.0,30800.0,0.0,30800.0
2022-07,RANICLAV 625MG,Laguna,1,1,1,0,30.0,3960.0,9480.0,13440.0,0.0,13440.0
2022-07,RESPINAL 500MG,Camarines Norte,2,1,2,0,5.0,2125.0,5975.0,8100.0,900.0,9000.0
2022-07,ROZTIN 20MG,Laguna,1,1,1,0,25.0,3750.0,6750.0,10500.0,0.0,10500.0
2022-07,SANOMAX - FA,Quezon,2,1,2,0,10.0,5600.0,4200.0,9800.0,4200.0,14000.0
2022-07,SAPHLECOX 200MG,Cavite,2,1,2,0,7.0,945.0,8820.0,9765.0,0.0,9765.0
2022-07,SITIXON 1G,Cavite,1,1,1,0,50.0,1800.0,12450.0,14250.0,0.0,14250.0
2022-07,SOLVAPRINE 10MG,Quezon,1,1,1,0,2.0,300.0,1240.0,1540.0,660.0,2200.0
2022-07,TOSYLAM 750MG TAB,Marinduque,1,1,1,0,4.0,5800.0,10800.0,16600.0,0.0,16600.0
2022-07,TOSYLAM 750MG TAB,Quezon,1,1,1,0,3.0,4350.0,8100.0,12450.0,0.0,12450.0
2022-07,TRIVASC 35MG MR,Quezon,3,1,3,0,30.0,13125.0,13200.0,26325.0,14175.0,40500.0
2022-07,TRIZEF 100MG,Batangas,4,1,4,0,18.0,25200.0,72000.0,97200.0,0.0,97200.0
2022-07,TRIZINE SYRUP,Marinduque,3,1,3,0,194.0,37830.0,22310.0,60140.0,0.0,60140.0
2022-07,VITACORE 100MG,Marinduque,1,1,1,0,10.0,1090.0,7910.0,9000.0,0.0,9000.0
2022-07,VOXOLL 15MG/5ML SYR,Quezon,1,1,1,0,3.0,90.0,2160.0,2250.0,0.0,2250.0
2022-07,VOXOLL 30MG TAB,Batangas,3,1,3,0,8.0,1344.0,4631.0,5975.0,0.0,5975.0
2022-07,ZELEX 200MG,Batangas,1,1,1,0,2.0,1500.0,3500.0,5000.0,0.0,5000.0
2022-08,AFENAX 100MG,Batangas,4,1,4,0,20.0,11900.0,27700.0,39600.0,0.0,39600.0
