period,product,row_count,unique_products,unique_dr_numbers,estimated_rows,quantity,total_trade_price,net_income,net_cost,discount,total_cost
2024-06,SYLVITE 2MEQ/ML 20ML,2,1,2,0,30.0,4200.0,11500.0,15700.0,0.0,15700.0
2024-06,TAZACIN 4G/500MG IV,1,1,1,0,40.0,4920.0,4180.0,9100.0,0.0,9100.0
2024-06,TRIDEN 160MG TAB,5,1,5,0,26.0,18720.0,39140.0,57860.0,0.0,57860.0
2024-06,TRIOPHIL 35MG TAB,1,1,1,0,10.0,3120.0,3080.0,6200.0,0.0,6200.0
2024-06,TRIZEF 200MG TAB,2,1,2,0,5.0,8000.0,38875.0,46875.0,0.0,46875.0
2024-06,UNAZEUS 500MG/250MG,1,1,1,0,2.0,570.0,630.0,1200.0,0.0,1200.0
2024-06,VAGCLR-M,1,1,1,0,40.0,63600.0,27680.0,35920.0,0.0,35920.0
2024-06,VELON 6.25MG TAB,1,1,1,0,50.0,2750.0,22100.0,24850.0,0.0,24850.0
2024-06,VOLUMETRIC SOLUTION INFUSION SET 150ML (INDOPLAS),1,1,1,0,60.0,4800.0,2400.0,7200.0,0.0,7200.0
2024-06,VOXOLL 15MG/5ML,1,1,1,0,24.0,792.0,552.0,1344.0,576.0,1920.0
2024-06,VOXOLL 30MG,3,1,3,0,13.0,2184.0,6646.0,8830.0,720.0,9550.0
2024-06,WRIST BLOOD PRESSURE MACHNE,1,1,1,0,12.0,4740.0,2460.0,7200.0,0.0,7200.0
2024-06,XURIC 40-40MG,1,1,1,0,10.0,1150.0,16850.0,18000.0,0.0,18000.0
2024-06,ZELEX 200MG CAP,1,1,1,0,2.0,1850.0,2900.0,4750.0,250.0,5000.0
2024-07,0.9% SODIUM CHLORIDE 9MG/ML 50ML (PHILRX ),1,1,1,0,50.0,1613.13,2636.87,4250.0,0.0,4250.0
2024-07,ACIPRO 2MG/ML (200MG/100ML) 100ML,1,1,1,0,16.0,368.0,592.0,960.0,0.0,960.0
2024-07,ACTEINSAPH-600 600MG,1,1,1,0,20.0,5400.0,7120.0,12520.0,0.0,12520.0
2024-07,AERO-VENT 1MG/ML (2.5MG/2.5ML),1,1,1,0,1.0,265.0,522.5,787.5,0.0,787.5
2024-07,AFENAX 100MG TAB,4,1,4,0,13.0,7735.0,17060.0,24795.0,0.0,24795.0
2024-07,AHBAY-TOX 40IU/0.5ML IM,2,1,2,0,12.0,6960.0,8940.0,15900.0,0.0,15900.0
2024-07,AHBAY-TOX 40IU/0.5ML VIAL,1,1,1,0,50.0,28750.0,13875.0,42625.0,0.0,42625.0
2024-07,ALL SILICONE STOMACH TUBE FR16 (ORMED),1,1,1,0,20.0,4020.0,1780.0,5800.0,0.0,5800.0
2024-07,ALL SILICONE STOMACH TUBE FR16 (PARTNERS),1,1,1,0,30.0,4740.0,7110.0,11850.0,0.0,11850.0
2024-07,ALVICA INTENSE 70ML,1,1,1,0,12.0,2820.0,2820.0,5640.0,0.0,5640.0
2024-07,AMBIDOL 50MG/ML (100MG/2ML) 2ML,1,1,1,0,10.0,620.0,11380.0,12000.0,0.0,12000.0
2024-07,AMBIMOX 500MG CAP,1,1,1,0,1.0,157.0,180.0,337.0,0.0,337.0
2024-07,ANEROCIN 300MG CAP,1,1,1,0,2.0,1958.0,4842.0,6800.0,0.0,6800.0
2024-07,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,3,1,3,0,300.0,4800.0,28200.0,33000.0,0.0,33000.0
2024-07,APCELAC 500MG,1,1,1,0,7.0,2800.0,1785.0,4585.0,0.0,4585.0
2024-07,ARTAL-H 50MG/12.5MG TAB,1,1,1,0,1.0,115.0,2885.0,3000.0,0.0,3000.0
2024-07,BABY WASH 100ML (JOHNSON),1,1,1,0,36.0,2142.0,918.0,3060.0,0.0,3060.0
2024-07,BENERVA PLUS 500MG/50MG/100MG/100MCG,3,1,3,0,10.0,6150.0,5850.0,12000.0,0.0,12000.0
2024-07,BETZINE 8MG TAB,1,1,1,0,6.0,1560.0,4680.0,6240.0,0.0,6240.0
2024-07,BLESOFOXITIN 1G IV,1,1,1,0,20.0,2620.0,7380.0,10000.0,0.0,10000.0
2024-07,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),1,1,1,1,0.1293,761.5,518.33,1279.84,0.0,1279.84
2024-07,BUFEN 200MG/5ML,1,1,1,0,15.0,712.5,28.5,684.0,0.0,684.0
2024-07,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,1,1,1,0,20.0,3700.0,8700.0,12400.0,0.0,12400.0
2024-07,CARESEF 750MG WITH DILUENT,1,1,1,0,50.0,1750.0,5250.0,7000.0,0.0,7000.0
2024-07,CEFTRIABBAS 1G,1,1,1,0,20.0,4400.0,13200.0,17600.0,0.0,17600.0
2024-07,CENDALEX 100MG/ML,3,1,3,0,34.0,1213.8,2584.2,3798.0,432.0,4230.0
2024-07,CENDALEX 500MG,1,1,1,0,2.0,575.0,1725.0,2300.0,0.0,2300.0
2024-07,CETHERGO 200MCG/ML IV,1,1,1,0,1.0,1125.0,3250.0,4375.0,0.0,4375.0
2024-07,CIUMADE,2,1,2,0,14.0,6300.0,3199.98,9499.98,0.0,9499.98
2024-07,CIUMADE TAB,4,1,4,0,19.0,8550.0,5949.98,14499.98,870.0,15369.98
2024-07,CIXTOR-Z MAX 500MG/10MG/1000IU,1,1,1,0,3.0,1335.0,3345.0,4680.0,0.0,4680.0
2024-07,CLODIN 75MCG,1,1,1,0,10.0,4190.0,12570.0,16760.0,0.0,16760.0
2024-07,CORSIN-300 150MG/ML (300MG/2ML) 2ML,1,1,1,0,20.0,1240.0,18420.0,19660.0,0.0,19660.0
2024-07,CORSIN-600 150MG/ML (600MG/4ML) 4ML,1,1,1,0,20.0,1700.0,7100.0,8800.0,0.0,8800.0
2024-07,COTTON BALLS 1000S (TENDERSOFT),1,1,1,0,5.0,900.0,400.0,1300.0,0.0,1300.0
2024-07,CYFROX 500MG,1,1,1,0,1.0,160.0,648.0,808.0,0.0,808.0
2024-07,DEXAMAX 4MG/ML (8MG/2ML) 2ML,2,1,2,0,20.0,3000.0,12000.0,15000.0,0.0,15000.0
2024-07,DIACYSTEINE 600- 600MG,2,1,2,0,13.0,1495.0,2460.0,3955.0,0.0,3955.0
2024-07,DIASTATIN 40MG TAB,1,1,1,0,1.0,195.0,480.0,675.0,0.0,675.0
2024-07,DIFLOSID 25MG/ML 3ML,1,1,1,0,5.0,630.0,3120.0,3750.0,0.0,3750.0
2024-07,DIUCARE 12.5MG TAB,1,1,1,0,1.0,57.14,94.66,151.8,0.0,151.8
2024-07,DIUCARE 25MG TAB,1,1,1,0,1.0,77.7,186.6,264.3,0.0,264.3
2024-07,DOLO-JAGA 500MG/50MG/100MG/100MCG,7,1,7,0,23.0,14145.0,25705.0,39850.0,1200.0,41050.0
2024-07,DOLOGESIC 325MG/37.5MG TAB,2,1,2,0,3.0,810.0,2370.0,3180.0,0.0,3180.0
2024-07,DOPABAS 40MG/ML (200MG/5ML) 5ML,1,1,1,0,10.0,3360.0,15840.0,19200.0,0.0,19200.0
2024-07,DUOGESIC 325MG/37.5MG TAB,1,1,1,0,7.0,700.0,9200.03,9900.03,0.0,9900.03
2024-07,ELASTIC BANDAGE 2X5 (PARTNERS),1,1,1,0,12.0,216.0,24.0,240.0,0.0,240.0
2024-07,ELASTIC BANDAGE 3X5 (SURE-GUARD),1,1,1,0,48.0,1152.0,768.0,1920.0,0.0,1920.0
2024-07,EMLOR PLUS 5MG/50MG,4,1,4,0,46.0,9936.0,17204.0,27140.0,0.0,27140.0
2024-07,EMZART-40 40MG,1,1,1,0,10.0,1560.0,3840.0,5400.0,0.0,5400.0
2024-07,EMZART-80 80MG,2,1,2,0,15.0,3960.0,11340.0,15300.0,0.0,15300.0
2024-07,EPIX 1MG/ML IV,3,1,3,0,20.0,3400.0,11787.5,15187.5,0.0,15187.5
2024-07,EROXIME 750MG IV,1,1,1,0,3.0,570.0,8430.0,9000.0,0.0,9000.0
2024-07,EUROXONE 1G IV,1,1,1,0,20.0,1460.0,6140.0,7600.0,0.0,7600.0
2024-07,EVAPROST 125MCG/0.5ML,2,1,2,0,13.0,24336.0,8424.0,32760.0,0.0,32760.0
2024-07,EXECORE 500MG TAB,1,1,1,0,1.0,78.0,2302.0,2380.0,1020.0,3400.0
2024-07,FENTIN 50MG/ML 2ML,1,1,1,0,2.0,1650.0,6750.0,8400.0,0.0,8400.0
2024-07,FERGLOBIN 250MG CAP,7,1,7,0,44.0,14300.0,8755.06,23055.06,5220.0,28275.06
2024-07,FINOX 500MG,1,1,1,0,3.0,861.0,1389.0,2250.0,0.0,2250.0
2024-07,FLAGEX 500MG TAB,1,1,1,0,10.0,850.0,1310.0,2160.0,0.0,2160.0
2024-07,FOLACID 5MG CAP,2,1,2,0,15.0,3543.75,3386.25,6930.0,2970.0,9900.0
2024-07,FORALIVIT,1,1,1,0,5.0,1113.75,3341.25,4455.0,0.0,4455.0
2024-07,GENTACARE 80MG/2ML (40MG/ML) 2ML,1,1,1,0,5.0,240.0,1335.0,1575.0,0.0,1575.0
2024-07,GIAN-ZINC 120ML,1,1,1,0,8.0,720.0,776.0,1496.0,0.0,1496.0
2024-07,HISTARIL 100MG/2MG,1,1,1,0,5.0,1500.0,1650.0,3150.0,1350.0,4500.0
2024-07,HYCLENS GARGLE 0.12% 120ML,1,1,1,0,20.0,1760.0,2400.0,4160.0,0.0,4160.0
2024-07,HYCLENS WOUND SPRAY (60ML),2,1,2,0,27.0,3095.82,3095.82,6191.64,0.0,6191.64
2024-07,HYCLENS WOUND SPRAY 2% 60ML,2,1,2,0,27.0,3095.82,4554.18,7650.0,0.0,7650.0
2024-07,HYFER-125 125MG/5ML,1,1,1,0,12.0,156.0,36.0,192.0,0.0,192.0
2024-07,JAGA 300MG/100MG/100MCG CAP,4,1,4,0,11.0,5830.0,9000.0,14830.0,0.0,14830.0
2024-07,JAGAPLEX,1,1,1,0,1.0,395.0,1005.0,1400.0,0.0,1400.0
2024-07,KZIDINE 35MG,2,1,2,0,20.0,12000.0,5550.0,17550.0,9450.0,27000.0
2024-07,LACTAMOX 250MG/62.5MG/5ML 60ML,2,1,2,0,32.0,4150.4,7369.6,11520.0,0.0,11520.0
2024-07,LACTAMOX 500MG/125MG,7,1,7,0,21.0,23415.0,38787.0,62202.0,4800.0,67002.0
2024-07,LACTAMOX 500MG/125MG TAB,1,1,1,0,2.0,2347.2,3252.8,5600.0,0.0,5600.0
2024-07,LAXIN 5MG/ML (500MG/100ML),1,1,1,0,17.0,1468.18,18302.82,19771.0,0.0,19771.0
2024-07,LEPIXA 500-500MG,1,1,1,0,1.0,920.0,1480.0,2400.0,0.0,2400.0
2024-07,LIFERZIN 1G IV,1,1,1,0,3.0,525.0,3315.0,3840.0,0.0,3840.0
2024-07,MAZINE 10MG/G 20G,1,1,1,0,10.0,550.0,2133.0,2683.0,0.0,2683.0
2024-07,MEASURING CUP 210CC,1,1,1,0,100.0,1800.0,2700.0,4500.0,0.0,4500.0
2024-07,MECLOP 5MG/ML 2ML,1,1,1,0,20.0,640.0,3110.0,3750.0,0.0,3750.0
2024-07,MEDISCRUB WITH POVIDONE (MEDBAR),1,1,1,0,50.0,3400.0,1100.0,4500.0,0.0,4500.0
2024-07,MUCOLIFAR 500MG,2,1,2,0,4.0,4400.0,9600.0,14000.0,0.0,14000.0
2024-07,MUCOLIFAR 500MG TAB,3,1,3,0,8.0,8800.0,21300.0,30100.0,0.0,30100.0
2024-07,MULTI-GROW 120ML,1,1,1,0,24.0,2160.0,3960.0,6120.0,0.0,6120.0
2024-07,MULTI-GROW 30ML,1,1,1,0,24.0,1680.0,2760.0,4440.0,0.0,4440.0
2024-07,MYGEL BLACK,2,1,2,2,0.2845,8386.47,675.97,8903.9,0.0,8903.9
2024-07,MYREFEN 500MG CAP,1,1,1,0,5.0,390.0,1286.0,1676.0,0.0,1676.0
2024-07,NORBIT 1MG/ML (2MG/2ML) 2ML,1,1,1,0,5.0,4500.0,4350.0,8850.0,0.0,8850.0
2024-07,,16,0,16,0,16.0,0.0,756099.0,756099.0,0.0,756099.0
2024-07,PHYTOBAS 10MG/ML IV,2,1,2,0,20.0,2500.0,15500.0,18000.0,0.0,18000.0
2024-07,PORFEVER 150MG/ML (300MG/2ML) 2ML,1,1,1,0,200.0,10000.0,5500.0,15500.0,0.0,15500.0
2024-07,PREGNANCY TEST (RIGHTSIGN),1,1,1,0,100.0,1600.0,2400.0,4000.0,0.0,4000.0
2024-07,RANICLAV 625MG,1,1,1,0,1.0,130.0,8.0,138.0,0.0,138.0
2024-07,RANICLAV 625MG TAB,1,1,1,0,2.0,230.0,321.32,551.32,0.0,551.32
2024-07,RAXIDINE 25MG/ML 2ML,4,1,4,0,39.0,3510.0,43465.0,46975.0,0.0,46975.0
2024-07,ROSEMIDE 10MG/ML (20MG/2ML) 2ML,1,1,1,0,5.0,290.0,1625.0,1915.0,0.0,1915.0
2024-07,ROSVA 20-20MG,1,1,1,0,5.0,945.0,4515.0,5460.0,0.0,5460.0
2024-07,SANOMAX-FA,4,1,4,0,26.0,14560.0,8339.94,22899.94,2100.0,24999.94
2024-07,SAPHLOR-50 50MG,1,1,1,0,1.0,63.0,162.0,225.0,0.0,225.0
2024-07,SHARJVAX 1500IU/0.7ML,1,1,1,0,10.0,11500.0,9500.0,21000.0,0.0,21000.0
2024-07,SOLVAPRINE 10MG TAB,2,1,2,0,14.0,2100.0,7300.02,9400.02,0.0,9400.02
2024-07,SUCROSAPH 20MG/ML (100MG/5ML) 5ML,2,1,2,0,18.0,5724.0,33252.0,38976.0,0.0,38976.0
2024-07,TAZACIN 4G/500MG IV,1,1,1,0,100.0,12300.0,107400.0,119700.0,0.0,119700.0
2024-07,TRIDEN 160MG TAB,3,1,3,0,8.0,5760.0,12120.0,17880.0,1080.0,18960.0
2024-07,TRIZEF 200MG TAB,2,1,2,0,5.0,8000.0,38875.0,46875.0,0.0,46875.0
2024-07,VELON 6.25MG TAB,1,1,1,0,5.0,275.0,250.0,525.0,0.0,525.0
2024-07,VOXOLL 15MG/5ML,3,1,3,0,54.0,1782.0,1242.0,3024.0,1296.0,4320.0
2024-07,VOXOLL 30MG,3,1,3,0,16.0,2688.0,9372.0,12060.0,240.0,12300.0
2024-07,ZELEX 200MG CAP,1,1,1,0,1.0,925.0,1450.0,2375.0,125.0,2500.0
2024-08,ACIFOX 1G,1,1,1,0,5.0,6925.0,18075.0,25000.0,0.0,25000.0
2024-08,AFENAX 100MG TAB,3,1,3,0,7.0,4165.0,9650.0,13815.0,0.0,13815.0
2024-08,AMBIDOL 50MG/ML (100MG/2ML) 2ML,4,1,4,0,33.0,2046.0,31364.0,33410.0,0.0,33410.0
2024-08,AMBILIN 500,1,1,1,1,0.2365,8417.81,2411.85,10829.66,0.0,10829.66
2024-08,AMBUBAG MANUAL RESUSCITATOR ADULT REUSABLE SILICONE (PARTNERS),1,1,1,0,1.0,1461.0,1039.0,2500.0,0.0,2500.0
2024-08,AMINOSOL 25MG/ML (250MG/10ML) 10ML,4,1,4,0,16.0,1280.0,10456.2,11736.2,0.0,11736.2
2024-08,ANEROCIN 300MG,1,1,1,0,2.0,1958.0,5642.0,7600.0,0.0,7600.0
2024-08,ANEROCIN 300MG CAP,1,1,1,0,2.0,1958.0,5642.0,7600.0,0.0,7600.0
2024-08,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,3,1,3,0,150.0,2400.0,11100.0,13500.0,0.0,13500.0
2024-08,APCELAC 500MG,3,1,3,0,28.0,11200.0,7140.0,18340.0,0.0,18340.0
2024-08,ATREX 1MG/ML IV,1,1,1,0,10.0,2100.0,5700.0,7800.0,0.0,7800.0
2024-08,BABY LOTION 50ML (JOHNSON),2,1,1,0,24.0,1440.0,480.0,1920.0,0.0,1920.0
2024-08,BABY OIL 50ML (JOHNSON),1,1,1,0,24.0,1164.0,372.0,1536.0,0.0,1536.0
2024-08,BABY WASH 100ML (JOHNSON),2,1,1,0,48.0,2856.0,1224.0,4080.0,0.0,4080.0
2024-08,BENERVA FORTE 300MG/100MG/100MCG,1,1,1,0,3.0,1575.0,2025.0,3600.0,0.0,3600.0
2024-08,BENERVA PLUS 500MG/50MG/100MG/100MCG,1,1,1,0,2.0,1230.0,1170.0,2400.0,0.0,2400.0
2024-08,"BIOPHEN 1,000,000 IU 10ML",1,1,1,0,10.0,1480.0,4440.0,5920.0,0.0,5920.0
2024-08,BOUFFANT CAP S19,1,1,1,0,10.0,1200.0,1250.0,2450.0,0.0,2450.0
2024-08,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),2,1,2,2,0.2475,18421.79,8782.71,27204.5,0.0,27204.5
2024-08,BUFEN 200MG/5ML,1,1,1,0,10.0,475.0,662.5,1137.5,0.0,1137.5
2024-08,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,6,1,6,0,180.0,33300.0,88800.0,122100.0,0.0,122100.0
2024-08,CALCIUM GLUCONATE 100MG/ML 10ML,1,1,1,0,50.0,1790.0,960.0,2750.0,0.0,2750.0
2024-08,CEFTRINOVA 1G,1,1,1,0,100.0,1700.0,17100.0,18800.0,0.0,18800.0
2024-08,CENDALEX 100MG/ML,1,1,1,0,5.0,178.5,421.5,600.0,0.0,600.0
2024-08,CENDALEX 250MG/5ML,1,1,1,0,10.0,625.0,905.0,1530.0,0.0,1530.0
2024-08,CENDALEX 500MG,3,1,3,0,18.0,5175.0,13855.0,19030.0,770.0,19800.0
2024-08,CETHERGO 200MCG/ML IV,1,1,1,0,1.0,1125.0,3250.0,4375.0,0.0,4375.0
2024-08,CINNABLOC 25MG TAB,2,1,2,0,2.0,400.0,1160.0,1560.0,40.0,1600.0
2024-08,CIPRODIN-FC 500MG,1,1,1,0,2.0,340.0,735.0,1075.0,0.0,1075.0
2024-08,CIUMADE,3,1,3,0,21.0,9450.0,4799.97,14249.97,0.0,14249.97
2024-08,CIUMADE TAB,3,1,3,0,7.0,3150.0,4055.0,7205.0,1815.0,9020.0
2024-08,CIXTOR-Z 500MG,2,1,2,0,14.0,2940.0,5880.0,8820.0,0.0,8820.0
2024-08,CIXTOR-Z 500MG/10MG,2,1,2,0,17.0,3570.0,10050.0,13620.0,0.0,13620.0
2024-08,CLINDOLLEN 150MG/ML (300MG/2ML) 2ML,1,1,1,0,20.0,12980.0,38320.0,51300.0,0.0,51300.0
2024-08,CONDOM CATHETER MEDIUM (ORMED),1,1,1,0,50.0,1250.0,1875.0,3125.0,0.0,3125.0
2024-08,COTTON BALLS 1000S (TENDERSOFT),1,1,1,0,5.0,900.0,400.0,1300.0,0.0,1300.0
2024-08,DALAMYCIN-600 150MG/ML (600MG/4ML) 4ML,1,1,1,0,8.0,5200.0,7400.0,12600.0,0.0,12600.0
2024-08,DENTAL SHEET 100'S,1,1,1,0,6.0,1080.0,840.0,1920.0,0.0,1920.0
2024-08,DEXAMAX 4MG/ML (8MG/2ML) 2ML,3,1,3,1,12.2049,4746.15,9817.07,14563.21,0.0,14563.21
2024-08,DEXTROSE 5% IN LACTATED RINGERS D5LR 1000ML (EUROMED),1,1,1,0,24.0,1656.0,1843.92,3499.92,0.0,3499.92
2024-08,DEXTROSE PLAIN 0.9% SODIUM CHLORIDE PNSS 1000ML (EUROMED),1,1,1,0,24.0,1680.0,2460.0,4140.0,0.0,4140.0
2024-08,DEXTROSE PLAIN 0.9% SODIUM CHLORIDE PNSS 500ML (EUROMED),1,1,1,0,24.0,1656.0,2484.0,4140.0,0.0,4140.0
2024-08,DIACYSTEINE 600- 600MG,1,1,1,0,7.0,805.0,1890.0,2695.0,0.0,2695.0
2024-08,DIACYSTEINE 600MG,1,1,1,0,7.0,1309.0,1386.0,2695.0,0.0,2695.0
2024-08,DIFLOSID 25MG/ML 3ML,4,1,4,0,25.0,3150.0,15600.0,18750.0,0.0,18750.0
2024-08,DIPHENPORS 50MG/ML 1ML,1,1,1,0,2.0,290.0,910.0,1200.0,0.0,1200.0
2024-08,DISPOSABLE SYRINGE 5CC 23GX1 (TERUMO),1,1,1,0,3.0,2100.0,1350.0,3450.0,0.0,3450.0
2024-08,DISPOSABLE SYRINGE WITHOUT NEEDLE 30CC/ML (TERUMO),3,1,2,0,11.0,7150.0,10120.0,17270.0,0.0,17270.0
2024-08,DOLO-JAGA 500MG/50MG/100MG/100MCG,6,1,6,0,17.0,10455.0,17395.0,27850.0,0.0,27850.0
2024-08,DOLOGESIC 325MG/37.5MG TAB,2,1,2,0,7.0,1890.0,4850.0,6740.0,0.0,6740.0
2024-08,DOLSAPH 325MG/37.5MG TAB,1,1,1,0,14.0,1960.0,17840.06,19800.06,0.0,19800.06
2024-08,DOPAMET 250MG,1,1,1,0,7.0,1365.0,4095.0,5460.0,0.0,5460.0
2024-08,ELASTIC BANDAGE 2X5 (PARTNERS),1,1,1,0,24.0,432.0,48.0,480.0,0.0,480.0
2024-08,ELASTIC BANDAGE 3X5 (INDOPLAS),1,1,1,0,24.0,576.0,384.0,960.0,0.0,960.0
2024-08,ELASTIC BANDAGE 3X5 (SURE-GUARD),1,1,1,0,12.0,288.0,192.0,480.0,0.0,480.0
2024-08,EMLOR PLUS 5MG/50MG,2,1,2,0,10.0,2160.0,3592.5,5752.5,147.5,5900.0
2024-08,EMZART-40 40MG,1,1,1,0,2.0,312.0,468.0,780.0,0.0,780.0
2024-08,EMZART-80 80MG,1,1,1,0,10.0,2640.0,6840.0,9480.0,0.0,9480.0
2024-08,ENCLOXIL 500MG,2,1,2,0,14.0,10920.0,8580.04,19500.04,0.0,19500.04
2024-08,ENHAMOX 250MG/62.5MG/5ML 60ML,3,1,3,0,66.0,8164.2,17635.8,25800.0,600.0,26400.0
2024-08,ENOCEE 500MG,1,1,1,1,0.1561,5557.69,1592.37,7150.06,0.0,7150.06
2024-08,EPIX 1MG/ML IV,1,1,1,0,3.0,510.0,3090.0,3600.0,0.0,3600.0
2024-08,ERGON 125MCG TAB,1,1,1,0,2.0,340.0,1660.0,2000.0,0.0,2000.0
2024-08,EROXIME 750MG IV,7,1,6,1,34.1721,8933.99,52537.65,61471.64,0.0,61471.64
2024-08,EUROMED MAGNESIUM SULFATE 250MG/ML (25%) 20ML,1,1,1,0,30.0,1260.0,840.0,2100.0,0.0,2100.0
2024-08,EUROXONE 1G IV,2,1,2,1,20.1608,3771.41,2993.23,6764.64,0.0,6764.64
2024-08,EVAPROST 125MCG/0.5ML,3,1,3,0,5.0,9360.0,10440.0,19800.0,0.0,19800.0
2024-08,EVAPROST 250MCG/ML,1,1,1,1,0.1696,2438.38,2166.01,4604.4,0.0,4604.4
2024-08,EVAPROST 250MCG/ML IV,2,1,2,0,4.0,14300.0,24100.0,38400.0,0.0,38400.0
2024-08,EXECORE 500MG TAB,1,1,1,0,1.0,78.0,2302.0,2380.0,1020.0,3400.0
2024-08,FENOCARE 200MG,1,1,1,0,3.0,735.0,3765.0,4500.0,0.0,4500.0
2024-08,FERGLOBIN 250MG CAP,3,1,3,0,11.0,3575.0,2360.02,5935.02,990.0,6925.02
2024-08,FOLACID 5MG CAP,2,1,2,0,17.0,4016.25,3538.78,7555.03,1845.0,9400.03
2024-08,FUROXIDE 10MG/ML (20MG/2ML) 2ML,1,1,1,0,100.0,5800.0,4200.0,10000.0,0.0,10000.0
2024-08,GENTAM 40MG,1,1,1,1,0.2383,8484.23,2430.87,10915.1,0.0,10915.1
2024-08,GLOVES MEDIUM NITRILE NONSTERILE (LTN),1,1,1,0,10.0,2000.0,6000.0,8000.0,0.0,8000.0
2024-08,GOPAMINE 40MG/ML (200MG/5ML) 5ML,2,1,2,0,50.0,7750.0,23750.0,31500.0,0.0,31500.0
2024-08,GYNE-TOCIN 10IU/ML IV,2,1,2,0,30.0,2430.0,11380.3,13810.3,0.0,13810.3
2024-08,HAEMOREX 500MG CAP,1,1,1,0,2.0,860.0,2140.0,3000.0,0.0,3000.0
2024-08,HARFURIN 100MG CAP,1,1,1,0,2.0,440.0,989.6,1429.6,0.0,1429.6
2024-08,HEMOBAS 100MG/ML (500MG/5ML) 5ML,2,1,2,0,20.0,3800.0,15660.0,19460.0,0.0,19460.0
2024-08,HISTARIL 100MG/2MG,1,1,1,0,1.0,300.0,612.0,912.0,48.0,960.0
2024-08,HIVENT PLUS 500MCG+2.5MG/2.5ML,1,1,1,0,10.0,3300.0,3787.5,7087.5,0.0,7087.5
2024-08,HYCLENS GARGLE 0.12% 120ML,2,1,2,0,20.0,1760.0,2300.0,4060.0,0.0,4060.0
2024-08,HYCLENS WOUND SPRAY 2% 60ML,5,1,5,0,155.0,17772.3,23077.7,40850.0,0.0,40850.0
2024-08,HYTRIX 100MG,1,1,1,0,10.0,2500.0,8080.0,10580.0,0.0,10580.0
2024-08,INHIBITA 40MG CAP,1,1,1,0,2.0,670.0,930.0,1600.0,0.0,1600.0
2024-08,ISOLATION GOWN NON-STERILE,1,1,1,0,4.0,1600.0,7400.0,9000.0,0.0,9000.0
2024-08,JAGA 300MG/100MG/100MCG,1,1,1,0,1.0,530.0,548.0,1078.0,462.0,1540.0
2024-08,JAGA 300MG/100MG/100MCG CAP,2,1,2,0,4.0,2120.0,2901.0,5021.0,159.0,5180.0
2024-08,JAGAPLEX,1,1,1,0,5.0,1975.0,2425.0,4400.0,0.0,4400.0
2024-08,KOVENT SF 25MCG/250MCG MDI,1,1,1,0,10.0,3160.0,6240.0,9400.0,0.0,9400.0
2024-08,LACTAMOX 500MG/125MG,8,1,8,1,37.2927,45463.07,70168.64,115631.71,720.0,116351.71
2024-08,LEPIXA 100MG/ML 150ML,1,1,1,0,10.0,4692.31,6445.19,11137.5,0.0,11137.5
2024-08,LEVOXUS 500MG,1,1,1,0,4.0,2200.0,3108.0,5308.0,0.0,5308.0
2024-08,LIFERZIN 1G IV,3,1,3,0,12.0,2100.0,13260.0,15360.0,0.0,15360.0
2024-08,LIFERZIN 250MG,1,1,1,1,0.1931,6873.06,1969.25,8842.31,0.0,8842.31
2024-08,MECLOP 5MG\ML,1,1,1,1,0.176,6267.21,1795.66,8062.87,0.0,8062.87
2024-08,MERAZOL-40 40MG,1,1,1,0,6.0,1200.0,2400.0,3600.0,0.0,3600.0
2024-08,MERGOT 125MCG,1,1,1,0,1.0,680.0,1320.0,2000.0,0.0,2000.0
2024-08,MONOWEL 1G IV,1,1,1,0,1200.0,550524.0,163236.0,713760.0,0.0,713760.0
2024-08,MOUTH WASH ORAL CARE 500ML (LISTERINE),1,1,1,0,50.0,10500.0,12700.0,23200.0,0.0,23200.0
2024-08,MUCOLIFAR 500MG,1,1,1,0,2.0,2200.0,4800.0,7000.0,0.0,7000.0
2024-08,MUCOLIFAR 500MG TAB,3,1,3,0,4.0,4400.0,9600.0,14000.0,0.0,14000.0
2024-08,MYGEL BLACK,3,1,3,3,0.3604,23715.34,14636.43,10543.03,0.0,10543.03
2024-08,NELATON STRAIGHT CATHETER FR.16 STERILE (KENXIN),1,1,1,0,20.0,700.0,460.0,1160.0,0.0,1160.0
2024-08,,11,0,11,0,11.0,0.0,608440.0,608440.0,0.0,608440.0
2024-08,OPRA-40 40MG,1,1,1,0,4.0,1818.0,3768.0,5586.0,294.0,5880.0
2024-08,OPREX 40MG IV,2,1,2,0,12.0,2664.0,4536.0,7200.0,0.0,7200.0
2024-08,PARA250 250MG/5ML,2,1,2,0,12.0,228.0,45.0,273.0,0.0,273.0
2024-08,PHYTOBAS 10MG/ML IV,3,1,3,0,70.0,8750.0,50050.0,58800.0,0.0,58800.0
2024-08,PHYTOMEN 10MG/ML IV,1,1,1,0,5.0,815.0,3185.0,4000.0,0.0,4000.0
2024-08,PIDCLIN 100MG,1,1,1,0,300.0,45000.0,7500.0,52500.0,0.0,52500.0
