data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,DRNumber,DRDate,AREA,Product,Qty,ContractPrice,TOTAL CP,Discount,TotalCP,TransferPrice,Total TP,Net Income,column_13
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4191,5,18102,2018-08-01,BATANGAS,DOLO JAGA 500mg/50mg/100mg/100mcg,3,1800,5400,0,5400,615,1845,3555,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4192,5,18102,2018-08-01,BATANGAS,SPLENDAMET 500mg,5,550,2750,0,2750,250,1250,1500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4193,5,18102A,2018-11-22,Cam Sur,CAPSUGEN FORTE,2,600,1200,0,1200,,,1200,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4194,5,18102A,2018-11-22,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,4,1100,4400,0,4400,615,2460,1940,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4195,5,18103,2018-08-01,BATANGAS,VITASTRONG SOFTGEL,5,2530,12650,0,12650,890,4450,8200,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4196,5,18103,2018-08-01,BATANGAS,ROCIN 150,6,1950,11700,0,11700,660,3960,7740,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4197,5,18103A,2018-11-23,Cam Sur,CIFROX 500mg,1,1750,1750,0,1750,,,1750,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4198,5,18104,2018-08-01,BATANGAS,CEPROTRON 500mg,3,1925,5775,0,5775,500,1500,4275,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4199,5,18104A,2018-11-23,Cam Sur,MONILIASOL 500mg,3,750,2250,0,2250,240,720,1530,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4200,5,18105,2018-08-01,BATANGAS,HISTARIL 1mg/50mg/5ml SYR,24,80,1920,0,1920,24.47,587.28,1332.72,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4201,5,18105A,2018-11-23,Cam Sur,ENERGEL SOFTGEL,3,1770,5310,0,5310,565.13,1695.3899999999999,3614.61,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4202,5,18106,2018-08-01,BATANGAS,VITAKIDS 120ml,10,150,1500,0,1500,48.65,486.5,1013.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4203,5,18106A,2018-11-23,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,18,450,8100,0,8100,129.7,2334.6,5765.4,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4204,5,18107,2018-08-06,BATANGAS,CENDALEX 250mg/5ml,15,100,1500,0,1500,59.7,895.5,604.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4205,5,18107A,2018-11-23,Cam Sur,LACTAMOX 500mg/125mg TAB,2,2880,5760,0,5760,1173.2,2346.4,3413.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4206,5,18108,2018-08-07,BATANGAS,JAGAPLEX TAB,1,1000,1000,0,1000,263.3333333333333,263.3333333333333,736.6666666666667,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4207,5,18108A,2018-11-23,Cam Sur,LACTAMOX 500mg/125mg TAB,1,3000,3000,0,3000,1173.2,1173.2,1826.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4208,5,18109,2018-08-07,BATANGAS,EUROXIME 250mg/5ml,6,480,2880,0,2880,139.45,836.6999999999999,2043.3000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4209,5,18109a,2018-11-23,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,10,88,880,0,880,24.47,244.7,635.3,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4210,5,18110,2018-08-07,BATANGAS,PUROXEL 40mg,2,1300,2600,0,2600,,,2600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4211,5,18110A,2018-11-23,Cam Sur,MONILIASOL 125mg/5ml,20,55,1100,0,1100,37.025,740.5,359.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4212,5,18111,2018-08-07,BATANGAS,JAGAPLEX SYR 120ml,8,160,1280,0,1280,53.85,430.8,849.2,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4213,5,18111A,2018-11-23,Cam Sur,LACTAMOX 500mg/125mg TAB,1,3000,3000,0,3000,1173.2,1173.2,1826.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4214,5,18111A,2018-11-23,Cam Sur,CORSTAPH 500mg,3,1800,5400,0,5400,435,1305,4095,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4215,5,18111A,2018-11-23,Cam Sur,TERMAGEN 500mg,2,550,1100,0,1100,104.58,209.16,890.84,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4216,5,18111A,2018-11-23,Cam Sur,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4217,5,18111A,2018-11-23,Cam Sur,EUROXIME 250mg/5ml,7,400,2800,0,2800,139.45,976.1499999999999,1823.8500000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4218,5,18111A,2018-11-23,Cam Sur,JAGAPLEX OB,1,1150,1150,0,1150,165,165,985,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4219,5,18112,2018-08-07,BATANGAS,MONILIASOL 500mg,2,1080,2160,0,2160,240,480,1680,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4220,5,18112A,2018-11-23,Cam Sur,COZOLE 200mg/40mg/5ml,10,90,900,0,900,32.4,324,576,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4221,5,18113,2018-08-07,BATANGAS,CIFROX 500mg,2,1920,3840,0,3840,,,3840,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4222,5,18113a,2018-11-23,Cam Sur,ZAFEX 250mg/5ml,1,3000,3000,0,3000,,,3000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4223,5,18113a,2018-11-23,Cam Sur,FORTIPLEX,1,1050,1050,0,1050,395,395,655,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4224,5,18113a,2018-11-23,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,310,1860,0,1860,102.64999999999999,615.9,1244.1,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4225,5,18113a,2018-11-23,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4226,5,18114,2018-08-07,BATANGAS,HISTARIL 1mg/50mg/5ml SYR,14,96,1344,0,1344,24.47,342.58,1001.4200000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4227,5,18114A,2018-11-26,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,14,88,1232,0,1232,24.47,342.58,889.4200000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4228,5,18114A,2018-11-26,Cam Sur,LACTAMOX 500mg/125mg TAB,2,3000,6000,0,6000,1173.2,2346.4,3653.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4229,5,18115,2018-08-07,BATANGAS,BERCEF 250mg/5ml SUS,10,350,3500,0,3500,148,1480,2020,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4230,5,18115A,2018-11-28,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,10,310,3100,0,3100,102.64999999999999,1026.5,2073.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4231,5,18115A,2018-11-28,Cam Sur,DRILOZOLE 200mg/40mg/5ml,2,1000,2000,0,2000,26,52,1948,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4232,5,18115A,2018-11-28,Cam Sur,BROADMETZ 500mg,2,1050,2100,0,2100,319,638,1462,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4233,5,18115A,2018-11-28,Cam Sur,LACTAMOX 500mg/125mg TAB,1,3000,3000,0,3000,1173.2,1173.2,1826.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4234,5,18115A,2018-11-28,Cam Sur,BERCEF 50mg/ml DROPS,10,140,1400,0,1400,42,420,980,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4235,5,18115A,2018-11-28,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4236,5,18115A,2018-11-28,Cam Sur,SUSTACHLOR 125mg/5ml,10,98,980,0,980,46.79,467.9,512.1,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4237,5,18115A,2018-11-28,Cam Sur,SPASCLOMIN 10mg/5ml,10,145,1450,0,1450,40,400,1050,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4238,5,18116,2018-08-07,BATANGAS,VICEPHRIN 100mg/ml,4,96,384,0,384,34.22,136.88,247.12,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4239,5,18116a,2018-11-28,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,10,450,4500,0,4500,129.7,1297,3203,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4240,5,18117,2018-08-07,BATANGAS,CENDALEX 500mg,3,900,2700,0,2700,211.65,634.95,2065.05,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4241,5,18117A,2018-11-28,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4242,5,18118,2018-08-07,BATANGAS,CENDALEX 500mg,3,900,2700,0,2700,211.65,634.95,2065.05,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4243,5,18118A,2018-11-28,Cam Sur,ZETIFEN 250mg/5ml SYR,10,98,980,0,980,35.114999999999995,351.15,628.85,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4244,5,18119,2018-08-07,BATANGAS,VOXOLL 15mg/5ml SYR,8,72,576,0,576,23,184,392,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4245,5,18119A,2018-11-28,Cam Sur,MULTI GROW 120ml,13,240,3120,0,3120,80,1040,2080,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4246,5,18120,2018-08-07,BATANGAS,VICEPHRIN 250mg/5ml,16,180,2880,0,2880,53.025,848.4,2031.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4247,5,18120A,2018-11-28,Cam Sur,NERVAPLEX 500mg,1,1600,1600,0,1600,615,615,985,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4248,5,18121,2018-08-07,BATANGAS,EUROXIME 250mg/5ml,6,450,2700,0,2700,139.45,836.6999999999999,1863.3000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4249,5,18121A,2018-11-29,Cam Sur,ZETIFEN 250mg/5ml SYR,30,69,2070,0,2070,35.114999999999995,1053.4499999999998,1016.5500000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4250,5,18121A,2018-11-29,Cam Sur,CAPSUGEN FORTE,6,1450,8700,0,8700,,,8700,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4251,5,18121A,2018-11-29,Cam Sur,ZETIFEN 125mg/5ml SYR,50,98,4900,0,4900,32.9,1645,3255,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4252,5,18121A,2018-11-29,Cam Sur,ZETIFEN 100mg/ml DROPS,30,58,1740,0,1740,29.18,875.4,864.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4253,5,18121A,2018-11-29,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,5,1680,8400,0,8400,615,3075,5325,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4254,5,18122,2018-08-07,BATANGAS,JAGAPLEX SYR 120ml,2,160,320,0,320,53.85,107.7,212.3,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4255,5,18122a,2018-11-29,Cam Sur,LACTAMOX 500mg/125mg TAB,1,2880,2880,0,2880,1173.2,1173.2,1706.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4256,5,18122a,2018-11-29,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,1,2700,2700,0,2700,129.7,129.7,2570.3,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4257,5,18123,2018-08-07,BATANGAS,ROCIN 150,6,1950,11700,0,11700,660,3960,7740,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4258,5,18123,2018-08-07,BATANGAS,CINNABLOC 75mg,30,176,5280,0,5280,40,1200,4080,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4259,5,18123,2018-08-07,BATANGAS,HEMOTRAN 500mg,1,1980,1980,0,1980,,,1980,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4260,5,18123,2018-08-07,BATANGAS,CINNABLOC 25mg,3,550,1650,0,1650,133,399,1251,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4261,5,18123A,2018-12-04,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,450,2700,540,2160,129.7,778.1999999999999,1381.8000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4262,5,18123A,2018-12-04,Cam Sur,LACTAMOX 500mg/125mg TAB,1,3000,3000,600,2400,1173.2,1173.2,1226.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4263,5,18123A,2018-12-04,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,6,88,528,105.6,422.4,24.47,146.82,275.58,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4264,5,18123A,2018-12-04,Cam Sur,MONILIASOL 125mg/5ml,6,75,450,90,360,37.025,222.14999999999998,137.85000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4265,5,18123A,2018-12-04,Cam Sur,MONILIASOL 500mg,1,750,750,150,600,240,240,360,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4266,5,18124,2018-08-09,BATANGAS,LACTAMOX 500mg/125mg TAB,1,2700,2700,135,2565,1173.2,1173.2,1391.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4267,5,18124,2018-08-09,BATANGAS,LACTAMOX 250mg/62.5mg/5ml,10,300,3000,150,2850,129.7,1297,1553,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4268,5,18124,2018-08-09,BATANGAS,PUROXEL 40mg,2,1300,2600,130,2470,,,2470,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4269,5,18124A,2018-12-04,Cam Sur,ENERGEL SOFTGEL,1,1830,1830,366,1464,565.13,565.13,898.87,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4270,5,18124A,2018-12-04,Cam Sur,ZETIFEN 250mg/5ml SYR,6,98,588,117.6,470.4,35.114999999999995,210.68999999999997,259.71000000000004,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4271,5,18124A,2018-12-04,Cam Sur,ZETIFEN 125mg/5ml SYR,6,68,408,81.6,326.4,32.9,197.39999999999998,129,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4272,5,18125,2018-08-09,BATANGAS,BERCEF 250mg/5ml SUS,10,365,3650,182.5,3467.5,148,1480,1987.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4273,5,18125,2018-08-09,BATANGAS,CIFROX 500mg,2,1600,3200,160,3040,,,3040,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4274,5,18125,2018-08-09,BATANGAS,JAGA 300MG/100MG/100MCG,2,1200,2400,120,2280,530,1060,1220,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4275,5,18125,2018-08-09,BATANGAS,HISTARIL 1mg/50mg/5ml SYR,6,80,480,24,456,24.47,146.82,309.18,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4276,5,18125A,2018-12-04,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,20,310,6200,0,6200,102.64999999999999,2053,4147,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4277,5,18126,2018-08-13,BATANGAS,CEFZIME 750mg,5,3000,15000,0,15000,765,3825,11175,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4278,5,18126,2018-08-13,BATANGAS,ZAFEX 500mg,4,3000,12000,0,12000,1000,4000,8000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4279,5,18126A,2018-12-01,Cam Sur,LACTAMOX 500mg/125mg TAB,1,2880,2880,0,2880,1173.2,1173.2,1706.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4280,5,18127,2018-08-13,BATANGAS,VOXOLL 15mg/5ml SYR,15,40,600,0,600,23,345,255,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4281,5,18127,2018-08-13,BATANGAS,INTRAPLEM 100mg/5ml,15,60,900,0,900,30.76,461.40000000000003,438.59999999999997,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4282,5,18128,2018-08-14,BATANGAS,FERGLOBIN FA 60mg/400mcg,1,1140,1140,0,1140,250,250,890,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4283,5,18128A,2018-12-04,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1800,1800,0,1800,615,615,1185,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4284,5,18128A,2018-12-04,Cam Sur,JAGA 300MG/100MG/100MCG,1,1600,1600,0,1600,530,530,1070,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4285,5,18128A,2018-12-04,Cam Sur,DRILOZOLE 200mg/40mg/5ml,2,90,180,0,180,26,52,128,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4286,5,18128A,2018-12-04,Cam Sur,COZOLE 200mg/40mg/5ml,10,90,900,0,900,32.4,324,576,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4287,5,18129,2018-08-14,BATANGAS,FERGLOBIN FA 60mg/400mcg,1,1140,1140,0,1140,250,250,890,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4288,5,18129A,2018-12-05,Cam Sur,JAGA 300MG/100MG/100MCG,2,800,1600,0,1600,530,1060,540,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4289,5,18129A,2018-12-05,Cam Sur,CAPSUGEN FORTE,2,600,1200,0,1200,,,1200,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4290,5,18129A,2018-12-05,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1100,2200,0,2200,615,1230,970,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4291,5,1812A,2018-12-04,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,8,310,2480,0,2480,102.64999999999999,821.1999999999999,1658.8000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4292,5,18130,2018-08-14,BATANGAS,VITAKIDS 120ml,10,180,1800,0,1800,48.65,486.5,1313.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4293,5,18130A,2018-12-06,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,10,58,580,0,580,24.47,244.7,335.3,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4294,5,18131,2018-08-14,BATANGAS,SPLENDAMET 500mg,5,550,2750,0,2750,250,1250,1500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4295,5,18131,2018-08-14,BATANGAS,LOCETIN 5MG,3,2800,8400,0,8400,303.5,910.5,7489.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4296,5,18131A,2018-12-06,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,8,450,3600,0,3600,129.7,1037.6,2562.4,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4297,5,18132,2018-08-14,BATANGAS,NERVCARE 500mg,4,5500,22000,0,22000,,,22000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4298,5,18132A,2018-12-12,Cam Sur,SPEEDA,28,6750,189000,0,189000,840,23520,165480,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4299,5,18133,2018-08-14,BATANGAS,GIAN ZINC 120ml,12,187,2244,0,2244,75,900,1344,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4300,5,18133,2018-08-14,BATANGAS,AZECLO 100mg,1,1980,1980,0,1980,,,1980,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4301,5,18133,2018-08-14,BATANGAS,ANTIZOAL 5mg/ml,20,80,1600,0,1600,14.966666666666667,299.3333333333333,1300.6666666666667,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4302,5,18133A,2018-12-12,Cam Sur,CENDALEX 500mg,1,900,900,0,900,211.65,211.65,688.35,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4303,5,18133A,2018-12-12,Cam Sur,ZETIFEN 250mg/5ml SYR,4,98,392,0,392,35.114999999999995,140.45999999999998,251.54000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4304,5,18133A,2018-12-12,Cam Sur,MONILIASOL 125mg/5ml,14,75,1050,0,1050,37.025,518.35,531.65,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4305,5,18133A,2018-12-12,Cam Sur,MULTI GROW 120ml,12,240,2880,0,2880,80,960,1920,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4306,5,18133A,2018-12-12,Cam Sur,CEPROTRON 500mg,2,1750,3500,0,3500,500,1000,2500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4307,5,18133A,2018-12-12,Cam Sur,ZAFEX 250mg/5ml,1,3000,3000,0,3000,,,3000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4308,5,18133A,2018-12-12,Cam Sur,CEFZIME 750mg,1,3800,3800,0,3800,765,765,3035,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4309,5,18133A,2018-12-12,Cam Sur,MULTI GROW OB PLUS,1,2000,2000,0,2000,450,450,1550,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4310,5,18133A,2018-12-12,Cam Sur,PROPHALAN,1,850,850,0,850,365,365,485,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4311,5,18133A,2018-12-12,Cam Sur,LACTAMOX 500mg/125mg TAB,2,3000,6000,0,6000,1173.2,2346.4,3653.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4312,5,18133A,2018-12-12,Cam Sur,BROXIL-M 15mg/5ml,12,125,1500,0,1500,29.47,353.64,1146.3600000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4313,5,18134,2018-08-16,BATANGAS,AMCETAM  150MG/2ML,45,200,9000,0,9000,40,1800,7200,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4314,5,18134A,2018-12-12,Cam Sur,ALGICAP 50mg/5ml SUS,12,68,816,0,816,24.61,295.32,520.6800000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4315,5,18134A,2018-12-12,Cam Sur,LEIVICLOX 250mg Sus,12,272,3264,0,3264,65,780,2484,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4316,5,18135,2018-08-17,BATANGAS,VICEPHRIN 100mg/ml,12,96,1152,0,1152,34.22,410.64,741.36,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4317,5,18135A,2018-12-12,Cam Sur,LACTAMOX 500mg/125mg TAB,1.766666,3000,5299.9980000000005,0,5299.9980000000005,1173.2,2072.6525512000003,3227.3454488,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4318,5,18136,2018-08-17,BATANGAS,VICEPHRIN 100mg/ml,12,96,1152,0,1152,34.22,410.64,741.36,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4319,5,18136A,2018-12-28,Cam Sur,CEPROTRON 500mg,2,1750,3500,0,3500,500,1000,2500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4320,5,18136A,2018-12-28,Cam Sur,MONILIASOL 500mg,2,800,1600,0,1600,240,480,1120,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4321,5,18136A,2018-12-28,Cam Sur,HISTARIL 2mg/100mg CAP,2,800,1600,0,1600,225,450,1150,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4322,5,18136A,2018-12-28,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,10,88,880,0,880,24.47,244.7,635.3,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4323,5,18136A,2018-12-28,Cam Sur,MONILIASOL 125mg/5ml,10,75,750,0,750,37.025,370.25,379.75,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4324,5,18136A,2018-12-28,Cam Sur,FORTIPLEX,1,1200,1200,0,1200,395,395,805,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4325,5,18137,2018-08-17,BATANGAS,VICEPHRIN 250mg/5ml,10,180,1800,0,1800,53.025,530.25,1269.75,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4326,5,18137A,2019-01-09,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1800,1800,0,1800,615,615,1185,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4327,5,18137A,2019-01-09,Cam Sur,CLAXIC 125mg/31.25mg/5ml,20,310,6200,0,6200,,,6200,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4328,5,18137A,2019-01-09,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,12,88,1056,0,1056,24.47,293.64,762.36,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4329,5,18137A,2019-01-09,Cam Sur,MONILIASOL 125mg/5ml,20,80,1600,0,1600,37.025,740.5,859.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4330,5,18137A,2019-01-09,Cam Sur,DRILOZOLE DS 800mg,2,1050,2100,0,2100,,,2100,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4331,5,18137A,2019-01-09,Cam Sur,BERCEF 50mg/ml DROPS,10,175,1750,0,1750,42,420,1330,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4332,5,18137A,2019-01-09,Cam Sur,ZETIFEN 125mg/5ml SYR,11,68,748,0,748,32.9,361.9,386.1,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,4333,5,18137A,2019-01-09,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,20,490,9800,0,9800,129.7,2594,7206,
