product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
CERVICAL COLLAR SMALL,2.0,1100.0,670.0,1,1,0,2603,0.609091,5e-06,0.998393,C,ABC/Pareto using total_trade_price revenue,draft
INK #003 CYAN (EPSON),4.0,1100.0,1500.0,1,1,0,2604,1.363636,5e-06,0.998398,C,ABC/Pareto using total_trade_price revenue,draft
INK #003 MAGENTA (EPSON),4.0,1100.0,1500.0,1,1,0,2605,1.363636,5e-06,0.998403,C,ABC/Pareto using total_trade_price revenue,draft
INK #003 YELLOW (EPSON),4.0,1100.0,1500.0,1,1,0,2606,1.363636,5e-06,0.998408,C,ABC/Pareto using total_trade_price revenue,draft
PLASTER ADHESIVE BANDAGE WATER RESIST (MEDIPLAST),11.0,1100.0,4083.0,2,2,0,2607,3.711818,5e-06,0.998413,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES LARGE LATEX NONSTERILE (PROCARE),5.0,1100.0,65.0,1,1,0,2608,0.059091,5e-06,0.998418,C,ABC/Pareto using total_trade_price revenue,draft
ANTI HUMAN GLOBULIN (EPICLONE),1.0,1100.0,-120.0,1,1,0,2609,-0.109091,5e-06,0.998423,C,ABC/Pareto using total_trade_price revenue,draft
LORASAPH 10MG,9.0,1092.0,15718.0,3,3,0,2610,14.393773,5e-06,0.998428,C,ABC/Pareto using total_trade_price revenue,draft
BERCEF 50MG/ML,26.0,1092.0,2328.5,3,3,0,2611,2.132326,5e-06,0.998433,C,ABC/Pareto using total_trade_price revenue,draft
MICRO CENTRIFUGE TUBE 1.5MLX500'S TRULAB,1.0,1090.0,330.0,1,1,0,2612,0.302752,5e-06,0.998438,C,ABC/Pareto using total_trade_price revenue,draft
HYPERSTOP 25MG,32.0,1088.0,13702.0,5,4,0,2613,12.59375,5e-06,0.998442,C,ABC/Pareto using total_trade_price revenue,draft
FOLISAPH 5MG,10.0,1080.0,1720.0,1,1,0,2614,1.592593,5e-06,0.998447,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (PARTNERS),18.0,1080.0,504.0,1,1,0,2615,0.466667,5e-06,0.998452,C,ABC/Pareto using total_trade_price revenue,draft
LEFESONE 10MG/5ML,20.0,1080.0,1625.0,1,1,0,2616,1.50463,5e-06,0.998457,C,ABC/Pareto using total_trade_price revenue,draft
BRICALIN 500MCG/ML,1.0,1076.0,159.0,1,1,0,2617,0.14777,5e-06,0.998462,C,ABC/Pareto using total_trade_price revenue,draft
WOODEN APPLICATOR STICK : NON STERILE - PARTNERS,5.0,1075.0,96.0,2,2,0,2618,0.089302,5e-06,0.998467,C,ABC/Pareto using total_trade_price revenue,draft
PARACETAMOL MYREX 250MG/5ML,71.0,1065.0,1415.0,3,3,0,2619,1.328638,5e-06,0.998472,C,ABC/Pareto using total_trade_price revenue,draft
HIVENT EM 1MG/ML,4.0,1060.0,522.5,2,2,0,2620,0.492925,5e-06,0.998477,C,ABC/Pareto using total_trade_price revenue,draft
STAMP PAD,22.0,1056.0,132.0,3,2,0,2621,0.125,5e-06,0.998481,C,ABC/Pareto using total_trade_price revenue,draft
SAPHZINE 10MG,25.0,1050.0,32430.0,3,3,0,2622,30.885714,5e-06,0.998486,C,ABC/Pareto using total_trade_price revenue,draft
TEMPMED 250MG/5ML,75.0,1050.0,7950.0,1,1,0,2623,7.571429,5e-06,0.998491,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL NEEDLE G27 SHORT-DENJECT,3.0,1050.0,141.0,1,1,0,2624,0.134286,5e-06,0.998496,C,ABC/Pareto using total_trade_price revenue,draft
ASEPTO IRRIGATING BULB 30ML- SIMPLEX,30.0,1050.0,790.0,2,1,0,2625,0.752381,5e-06,0.9985,C,ABC/Pareto using total_trade_price revenue,draft
PENLIGHT,5.0,1050.0,400.0,1,1,0,2626,0.380952,5e-06,0.998505,C,ABC/Pareto using total_trade_price revenue,draft
LORASAPH 10MG TAB,10.0,1050.0,1150.0,1,1,0,2627,1.095238,5e-06,0.99851,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER 2WAY FR18 30ML (KENXIN),30.0,1050.0,690.0,1,1,0,2628,0.657143,5e-06,0.998515,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 7.5% 1G (JCHIEME),1.0,1050.0,700.0,1,1,0,2629,0.666667,5e-06,0.998519,C,ABC/Pareto using total_trade_price revenue,draft
ROSUVIN 20MG,5.0,1050.0,3946.25,1,1,0,2630,3.758333,5e-06,0.998524,C,ABC/Pareto using total_trade_price revenue,draft
CALCULATOR MX120B (CASIO),2.0,1040.0,100.0,1,1,0,2631,0.096154,5e-06,0.998529,C,ABC/Pareto using total_trade_price revenue,draft
INK #003 BLACK (EPSON),4.0,1040.0,1560.0,1,1,0,2632,1.5,5e-06,0.998533,C,ABC/Pareto using total_trade_price revenue,draft
"BLADE HOLDER SIZE #4, 5 1/4",8.0,1040.0,1040.0,1,1,0,2633,1.0,5e-06,0.998538,C,ABC/Pareto using total_trade_price revenue,draft
MILGESIC FORTE 500MG TAB,22.0,1034.0,1376.0,4,4,0,2634,1.330754,5e-06,0.998543,C,ABC/Pareto using total_trade_price revenue,draft
DARYL 125MG/5ML,57.0,1026.0,912.0,4,4,0,2635,0.888889,5e-06,0.998548,C,ABC/Pareto using total_trade_price revenue,draft
T.TUBE FR.18,5.0,1025.0,975.0,1,1,0,2636,0.95122,5e-06,0.998552,C,ABC/Pareto using total_trade_price revenue,draft
PENCIL LEAD W/ ERASER 12'S/BXS (MONGOL),10.0,1020.0,290.0,1,1,0,2637,0.284314,5e-06,0.998557,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (EVERWELL),6.0,1020.0,1378.2,2,2,0,2638,1.351176,5e-06,0.998561,C,ABC/Pareto using total_trade_price revenue,draft
NOVAKAST 4MG,5.0,1020.0,3477.75,2,1,0,2639,3.409559,5e-06,0.998566,C,ABC/Pareto using total_trade_price revenue,draft
B-LACT 3.35G/5ML 120ML SYRUP,10.0,1020.0,732.5,1,1,0,2640,0.718137,5e-06,0.998571,C,ABC/Pareto using total_trade_price revenue,draft
COLGATE REGULAR 24G,40.0,1012.27,9787.73,1,1,0,2641,9.66909,5e-06,0.998575,C,ABC/Pareto using total_trade_price revenue,draft
ANSELL EXCEL,10.0,1010.0,955.0,2,2,0,2642,0.945545,5e-06,0.99858,C,ABC/Pareto using total_trade_price revenue,draft
LACTUSAPH 3.35G/5ML,10.0,1010.0,1077.5,2,2,0,2643,1.066832,5e-06,0.998584,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE BANDAGE 2X10 YARDS,10.0,1010.0,880.0,1,1,0,2644,0.871287,5e-06,0.998589,C,ABC/Pareto using total_trade_price revenue,draft
CEPRIME 20MG/ML,10.0,1010.0,490.0,1,1,0,2645,0.485149,5e-06,0.998593,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 4/0 ROUND BODIED BROWN (TUDOR),3.0,1008.0,492.0,1,1,0,2646,0.488095,5e-06,0.998598,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 4X5Y - SURGITECH,42.0,1008.0,1568.0,3,2,0,2647,1.555556,5e-06,0.998603,C,ABC/Pareto using total_trade_price revenue,draft
SUCTION CATHETER FR16 (KENXIN),126.0,1008.0,6767.0,3,3,0,2648,6.713294,5e-06,0.998607,C,ABC/Pareto using total_trade_price revenue,draft
BICARGEN 650MG TAB,16.67,1005.0,1100.0,3,3,0,2649,1.094527,5e-06,0.998612,C,ABC/Pareto using total_trade_price revenue,draft
PREGNANCY SKIRT,5.0,1000.0,500.0,1,1,0,2650,0.5,5e-06,0.998616,C,ABC/Pareto using total_trade_price revenue,draft
ZINC VITA DROPS,50.0,1000.0,3281.5,1,1,0,2651,3.2815,5e-06,0.998621,C,ABC/Pareto using total_trade_price revenue,draft
CORSAGE,10.0,1000.0,500.0,1,1,0,2652,0.5,5e-06,0.998625,C,ABC/Pareto using total_trade_price revenue,draft
ICE BAG REINFORED SIZE 6 (ADVAN),10.0,1000.0,700.0,2,2,0,2653,0.7,5e-06,0.99863,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER 2WAY FR20 (UROSENZ),20.0,1000.0,700.0,1,1,0,2654,0.7,5e-06,0.998634,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER 2WAY FR22 (UROSENZ),20.0,1000.0,700.0,1,1,0,2655,0.7,5e-06,0.998639,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE BABY DIAPER SMALL NON WOVEN (HEXACARE),5.0,1000.0,1500.0,1,1,0,2656,1.5,5e-06,0.998643,C,ABC/Pareto using total_trade_price revenue,draft
LED LIGHT BULB 9WATTS,10.0,1000.0,1350.0,1,1,0,2657,1.35,5e-06,0.998648,C,ABC/Pareto using total_trade_price revenue,draft
NOTEBOOK SPIRAL 80 LEAVES,50.0,1000.0,462.5,1,1,0,2658,0.4625,5e-06,0.998652,C,ABC/Pareto using total_trade_price revenue,draft
CRUTCHES PAIR,2.0,1000.0,736.0,1,1,0,2659,0.736,5e-06,0.998657,C,ABC/Pareto using total_trade_price revenue,draft
VOVENIL 25MG/ML 3ML,20.0,1000.0,2700.0,1,1,0,2660,2.7,5e-06,0.998661,C,ABC/Pareto using total_trade_price revenue,draft
IRBEXCEL 150MG,10.71,996.43,548.57,1,1,0,2661,0.550535,5e-06,0.998666,C,ABC/Pareto using total_trade_price revenue,draft
I-OUTLET AIRCON,10.0,995.0,3475.0,1,1,0,2662,3.492462,5e-06,0.998671,C,ABC/Pareto using total_trade_price revenue,draft
TEMPAID 100MG,84.0,987.0,1733.0,3,3,0,2663,1.755826,4e-06,0.998675,C,ABC/Pareto using total_trade_price revenue,draft
VASOTRATE-60 OD,2.4,984.0,2316.0,2,1,0,2664,2.353659,4e-06,0.998679,C,ABC/Pareto using total_trade_price revenue,draft
SKANT 250MG TAB,3.0,984.0,1413.75,1,1,0,2665,1.436738,4e-06,0.998684,C,ABC/Pareto using total_trade_price revenue,draft
TRIANGULAR BANDAGE 68IN,20.0,980.0,2020.0,1,1,0,2666,2.061224,4e-06,0.998688,C,ABC/Pareto using total_trade_price revenue,draft
AEROSOL MASK ADULT (ORMED),20.0,980.0,720.0,2,2,0,2667,0.734694,4e-06,0.998693,C,ABC/Pareto using total_trade_price revenue,draft
DOLSAPH 325MG/37.5MG,7.0,980.0,8920.03,1,1,0,2668,9.102071,4e-06,0.998697,C,ABC/Pareto using total_trade_price revenue,draft
REAX 5MG SYRUP,36.0,972.0,3222.0,2,2,0,2669,3.314815,4e-06,0.998702,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE PARTNERS 6.0,21.0,966.0,1624.0,2,2,0,2670,1.681159,4e-06,0.998706,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 3.5MM (INDOPLAS),21.0,966.0,882.0,1,1,0,2671,0.913043,4e-06,0.99871,C,ABC/Pareto using total_trade_price revenue,draft
ELIT VELLUM BOARD LONG WHITE 220GSM,30.0,960.0,390.0,1,1,0,2672,0.40625,4e-06,0.998715,C,ABC/Pareto using total_trade_price revenue,draft
BENZYLPENICILLIN,1.2,960.0,570.0,2,2,0,2673,0.59375,4e-06,0.998719,C,ABC/Pareto using total_trade_price revenue,draft
DIAHIST 12.5MG/5ML,60.0,960.0,600.0,2,2,0,2674,0.625,4e-06,0.998723,C,ABC/Pareto using total_trade_price revenue,draft
KETOPANE 30MG/ML,4.0,960.0,72.0,1,1,0,2675,0.075,4e-06,0.998728,C,ABC/Pareto using total_trade_price revenue,draft
BATUTA,12.0,960.0,1320.0,1,1,0,2676,1.375,4e-06,0.998732,C,ABC/Pareto using total_trade_price revenue,draft
SUCTION CATHETER FR8 (KENXIN),120.0,960.0,3090.0,3,3,0,2677,3.21875,4e-06,0.998736,C,ABC/Pareto using total_trade_price revenue,draft
HOT WATER BAG 1000ML,12.0,960.0,240.0,1,1,0,2678,0.25,4e-06,0.998741,C,ABC/Pareto using total_trade_price revenue,draft
TRAUMA SHEAR,8.0,960.0,11400.0,1,1,0,2679,11.875,4e-06,0.998745,C,ABC/Pareto using total_trade_price revenue,draft
DATA FILE BOX,5.0,950.0,25.0,1,1,0,2680,0.026316,4e-06,0.998749,C,ABC/Pareto using total_trade_price revenue,draft
SILICONE NASOGASTRIC TUBE FR.18 (PARTNERS),5.0,950.0,490.0,1,1,0,2681,0.515789,4e-06,0.998754,C,ABC/Pareto using total_trade_price revenue,draft
ADHESIVE BANDAGE WOUND DRESSING PARATULLE 10CM X 10M X 1'S,25.0,950.0,175.0,1,1,0,2682,0.184211,4e-06,0.998758,C,ABC/Pareto using total_trade_price revenue,draft
SOCORRO 5MG,3.0,942.48,1964.52,2,2,0,2683,2.084416,4e-06,0.998762,C,ABC/Pareto using total_trade_price revenue,draft
PARACETAMOL MYREX 100MG/ML,72.0,936.0,874.0,3,2,0,2684,0.933761,4e-06,0.998766,C,ABC/Pareto using total_trade_price revenue,draft
SALBUMIN 100MCG,10.0,930.0,2100.0,1,1,0,2685,2.258065,4e-06,0.998771,C,ABC/Pareto using total_trade_price revenue,draft
TOOTHED FORCEP 5 1/2'' TISSUE (OLTEN),4.0,924.0,-4.0,2,2,0,2686,-0.004329,4e-06,0.998775,C,ABC/Pareto using total_trade_price revenue,draft
BIOMEF 500MG,10.0,920.0,610.0,1,1,0,2687,0.663043,4e-06,0.998779,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADES #20,3.0,918.0,2232.0,1,1,0,2688,2.431373,4e-06,0.998783,C,ABC/Pareto using total_trade_price revenue,draft
PARA 250MG,72.0,918.0,1098.0,1,1,0,2689,1.196078,4e-06,0.998787,C,ABC/Pareto using total_trade_price revenue,draft
IDENTIFICATION BRACELET CHILD PARTNERS,3.0,918.0,582.0,1,1,0,2690,0.633987,4e-06,0.998792,C,ABC/Pareto using total_trade_price revenue,draft
TISSUE PAPER 2PLY (FEMME),100.0,910.0,490.0,1,1,0,2691,0.538462,4e-06,0.998796,C,ABC/Pareto using total_trade_price revenue,draft
PHENEREX,6.0,900.0,2250.0,2,2,0,2692,2.5,4e-06,0.9988,C,ABC/Pareto using total_trade_price revenue,draft
URINE COLLECTOR WITH COMFORT FOAM PADDING PEDIA,3.0,900.0,900.0,1,1,0,2693,1.0,4e-06,0.998804,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 2/0 ROUND CURVED CUTTING BROWN (TUDOR),3.0,900.0,600.0,1,1,0,2694,0.666667,4e-06,0.998808,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 4/0 CURVED CUTTING BROWN (TUDOR),3.0,900.0,600.0,1,1,0,2695,0.666667,4e-06,0.998812,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 2/0 ROUND BODIED BROWN (TUDOR),3.0,900.0,489.0,1,1,0,2696,0.543333,4e-06,0.998816,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 6.5MM (TOPCARE),15.0,900.0,435.0,1,1,0,2697,0.483333,4e-06,0.99882,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (DR.CARE),5.0,900.0,665.0,1,1,0,2698,0.738889,4e-06,0.998824,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE AGANI G25 X5/8 (TERUMO),3.0,900.0,600.0,1,1,0,2699,0.666667,4e-06,0.998828,C,ABC/Pareto using total_trade_price revenue,draft
EXTENSION TUBE 100CM (ORMED),30.0,900.0,600.0,1,1,0,2700,0.666667,4e-06,0.998832,C,ABC/Pareto using total_trade_price revenue,draft
SILICONE NASOGASTRIC TUBE FR.12 (SURGITECH),5.0,900.0,600.0,1,1,0,2701,0.666667,4e-06,0.998836,C,ABC/Pareto using total_trade_price revenue,draft
PORTABLE BUTANE STOVE 101 GEM,1.0,894.0,507.98,1,1,0,2702,0.56821,4e-06,0.99884,C,ABC/Pareto using total_trade_price revenue,draft
AMIODEX 50MG/ML (150MG/3ML),0.5,882.5,1288.75,1,1,0,2703,1.46034,4e-06,0.998844,C,ABC/Pareto using total_trade_price revenue,draft
LIDOPHIL 20MG/ML (2% W/V),20.0,880.0,1400.0,1,1,0,2704,1.590909,4e-06,0.998848,C,ABC/Pareto using total_trade_price revenue,draft
ADIAC 500MG,20.0,878.0,5922.0,1,1,0,2705,6.744875,4e-06,0.998852,C,ABC/Pareto using total_trade_price revenue,draft
DUAVENT,20.0,875.6,875.6,1,1,0,2706,1.0,4e-06,0.998856,C,ABC/Pareto using total_trade_price revenue,draft
IV ABBOCATH GAUGE 20 BIOFLON,35.0,875.0,2785.0,2,1,0,2707,3.182857,4e-06,0.99886,C,ABC/Pareto using total_trade_price revenue,draft
NOVAFENAC 25MG/ML 3ML,15.0,875.0,1915.5,2,2,0,2708,2.189143,4e-06,0.998864,C,ABC/Pareto using total_trade_price revenue,draft
PHILPRIN 80MG,17.0,874.0,656.0,3,3,0,2709,0.750572,4e-06,0.998868,C,ABC/Pareto using total_trade_price revenue,draft
ROSEMIDE 10MG/ML (20MG/2ML),15.0,870.0,8230.0,2,2,0,2710,9.45977,4e-06,0.998872,C,ABC/Pareto using total_trade_price revenue,draft
ARMSLING LARGE,18.0,864.0,1296.0,2,1,0,2711,1.5,4e-06,0.998876,C,ABC/Pareto using total_trade_price revenue,draft
DIALIX 2.5MG/ML,41.0,861.0,594.5,2,1,0,2712,0.690476,4e-06,0.99888,C,ABC/Pareto using total_trade_price revenue,draft
CLODIN 150MG TAB,2.0,860.0,1530.0,2,2,0,2713,1.77907,4e-06,0.998884,C,ABC/Pareto using total_trade_price revenue,draft
DOMEX - 1LITER,5.0,857.5,1362.5,1,1,0,2714,1.588921,4e-06,0.998888,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 1G (BETASOL),1.0,850.0,900.0,1,1,0,2715,1.058824,4e-06,0.998892,C,ABC/Pareto using total_trade_price revenue,draft
CARVESAPH 12.50MG,10.0,850.0,2550.0,1,1,0,2716,3.0,4e-06,0.998895,C,ABC/Pareto using total_trade_price revenue,draft
OREX LUBRICATING JELLY,1.3,845.0,845.0,1,1,0,2717,1.0,4e-06,0.998899,C,ABC/Pareto using total_trade_price revenue,draft
BOND PAPER A4 (HOKKAIDO),5.0,845.0,505.0,1,1,0,2718,0.597633,4e-06,0.998903,C,ABC/Pareto using total_trade_price revenue,draft
VENTOLIN NEBULES,20.0,843.0,843.0,1,1,0,2719,1.0,4e-06,0.998907,C,ABC/Pareto using total_trade_price revenue,draft
HARD COPY SUB#20 LONG,5.0,840.0,315.0,1,1,0,2720,0.375,4e-06,0.998911,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADE #12 SURGITECH,3.0,840.0,840.0,1,1,0,2721,1.0,4e-06,0.998914,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 20CC 23GX1 (SURESHOT),2.0,840.0,714.0,1,1,0,2722,0.85,4e-06,0.998918,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER PANTS PEDIA MEDIUM (HAPPY),5.0,840.0,560.0,1,1,0,2723,0.666667,4e-06,0.998922,C,ABC/Pareto using total_trade_price revenue,draft
METSOBET 1G,30.0,840.0,1260.0,1,1,0,2724,1.5,4e-06,0.998926,C,ABC/Pareto using total_trade_price revenue,draft
RETAPROBAN 20MG/G (2% W/W) 5G,20.0,840.0,616.0,2,2,0,2725,0.733333,4e-06,0.99893,C,ABC/Pareto using total_trade_price revenue,draft
IRRIGATION SYRINGE ASEPTO BULB (SIMPLEX),20.0,840.0,400.0,1,1,0,2726,0.47619,4e-06,0.998933,C,ABC/Pareto using total_trade_price revenue,draft
GASAIDE 10MG,54.88,839.68,23346.32,4,4,0,2727,27.80383,4e-06,0.998937,C,ABC/Pareto using total_trade_price revenue,draft
DERMAID HAND SANITIZER,8.0,828.0,28.0,1,1,0,2728,0.033816,4e-06,0.998941,C,ABC/Pareto using total_trade_price revenue,draft
CLODIN 150MCG,2.0,826.0,1974.0,1,1,0,2729,2.389831,4e-06,0.998945,C,ABC/Pareto using total_trade_price revenue,draft
STERILE LUBRICATING JELLY,1.0,825.0,875.0,1,1,0,2730,1.060606,4e-06,0.998948,C,ABC/Pareto using total_trade_price revenue,draft
INK CARTRIDGE #664 CYAN (EPSON),3.0,825.0,1119.0,1,1,0,2731,1.356364,4e-06,0.998952,C,ABC/Pareto using total_trade_price revenue,draft
INK CARTRIDGE #664 MAGENTA (EPSON),3.0,825.0,1119.0,1,1,0,2732,1.356364,4e-06,0.998956,C,ABC/Pareto using total_trade_price revenue,draft
INK CARTRIDGE #664 YELLOW (EPSON),3.0,825.0,1119.0,1,1,0,2733,1.356364,4e-06,0.99896,C,ABC/Pareto using total_trade_price revenue,draft
INK EPSON L3100 MAGENTA 003,3.0,825.0,1122.0,1,1,0,2734,1.36,4e-06,0.998963,C,ABC/Pareto using total_trade_price revenue,draft
INK EPSON L3110 CYAN 003,3.0,825.0,1125.0,1,1,0,2735,1.363636,4e-06,0.998967,C,ABC/Pareto using total_trade_price revenue,draft
INK EPSON L3110 YELLOW 003,3.0,825.0,1122.0,1,1,0,2736,1.36,4e-06,0.998971,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G18 (ORMED),5.5,825.0,572.0,2,1,0,2737,0.693333,4e-06,0.998975,C,ABC/Pareto using total_trade_price revenue,draft
GABASAPH 300MG,7.0,823.2,8426.8,3,3,0,2738,10.236638,4e-06,0.998978,C,ABC/Pareto using total_trade_price revenue,draft
ROZATIN-20 20MG,3.0,819.0,21531.0,1,1,0,2739,26.289377,4e-06,0.998982,C,ABC/Pareto using total_trade_price revenue,draft
TOILET TISSUE - PER PCS,100.0,816.67,983.33,1,1,0,2740,1.204073,4e-06,0.998986,C,ABC/Pareto using total_trade_price revenue,draft
IMODIUM 2MG,50.0,812.5,812.5,1,1,0,2741,1.0,4e-06,0.998989,C,ABC/Pareto using total_trade_price revenue,draft
ACETIC ACID 5%,3.0,812.25,1293.75,1,1,0,2742,1.592798,4e-06,0.998993,C,ABC/Pareto using total_trade_price revenue,draft
OVUM FORCEPS STAINLESS STEEL 6.5'' OLTEN,3.0,810.0,690.0,1,1,0,2743,0.851852,4e-06,0.998997,C,ABC/Pareto using total_trade_price revenue,draft
TISSUE FORCEPS WITH TEETH STAINLESS STEEL 6.5'' OLTEN,3.0,810.0,690.0,1,1,0,2744,0.851852,4e-06,0.999,C,ABC/Pareto using total_trade_price revenue,draft
SISTER NET NIGHT,30.0,802.5,547.5,1,1,0,2745,0.682243,4e-06,0.999004,C,ABC/Pareto using total_trade_price revenue,draft
K-ZOL,23.0,802.0,1569.0,2,2,0,2746,1.956359,4e-06,0.999008,C,ABC/Pareto using total_trade_price revenue,draft
URISOL 100MG TAB,13.0,802.0,1688.0,4,4,0,2747,2.104738,4e-06,0.999011,C,ABC/Pareto using total_trade_price revenue,draft
CETRINOVA 10MG,20.0,800.0,34517.0,6,4,0,2748,43.14625,4e-06,0.999015,C,ABC/Pareto using total_trade_price revenue,draft
BLEACHING LIQUID ORIGINAL 3785ML ZONROX,20.0,800.0,240.0,1,1,0,2749,0.3,4e-06,0.999019,C,ABC/Pareto using total_trade_price revenue,draft
GLASS SLIDE MICROSCOPE (SAILBRAND),10.0,800.0,150.0,1,1,0,2750,0.1875,4e-06,0.999022,C,ABC/Pareto using total_trade_price revenue,draft
EXPANDABLE FOLDER LONG GREEN,50.0,800.0,175.0,1,1,0,2751,0.21875,4e-06,0.999026,C,ABC/Pareto using total_trade_price revenue,draft
SIGN HERE FLAG STICKY NOTES 1X1,20.0,800.0,760.0,1,1,0,2752,0.95,4e-06,0.999029,C,ABC/Pareto using total_trade_price revenue,draft
JOHNVASC 5MG,21.0,798.0,15908.8,6,5,0,2753,19.93584,4e-06,0.999033,C,ABC/Pareto using total_trade_price revenue,draft
COCINE 125MG/ML (250MG/2ML),2.0,794.0,2216.0,1,1,0,2754,2.790932,4e-06,0.999037,C,ABC/Pareto using total_trade_price revenue,draft
LONG THUMB SIZE 10'',2.0,794.0,-794.0,1,1,0,2755,-1.0,4e-06,0.99904,C,ABC/Pareto using total_trade_price revenue,draft
DULCOLAX 5MG,10.0,792.0,568.0,1,1,0,2756,0.717172,4e-06,0.999044,C,ABC/Pareto using total_trade_price revenue,draft
ROSEANNE 1000MG/992MG,7.0,784.0,6216.0,1,1,0,2757,7.928571,4e-06,0.999047,C,ABC/Pareto using total_trade_price revenue,draft
INK CARTRIDGE #664 BLACK (EPSON),3.0,780.0,1164.0,1,1,0,2758,1.492308,4e-06,0.999051,C,ABC/Pareto using total_trade_price revenue,draft
INK CYAN BT-5000 (BROTHER),2.0,780.0,780.0,1,1,0,2759,1.0,4e-06,0.999054,C,ABC/Pareto using total_trade_price revenue,draft
INK MAGENTA BT-5000 (BROTHER),2.0,780.0,780.0,1,1,0,2760,1.0,4e-06,0.999058,C,ABC/Pareto using total_trade_price revenue,draft
INK YELLOW BT-5000 (BROTHER),2.0,780.0,780.0,1,1,0,2761,1.0,4e-06,0.999061,C,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA ADULT (SURGITECH),39.0,780.0,390.0,1,1,0,2762,0.5,4e-06,0.999065,C,ABC/Pareto using total_trade_price revenue,draft
DETERGENT POWDER 500G (PRIDE),17.0,776.05,168.95,2,1,0,2763,0.217705,4e-06,0.999069,C,ABC/Pareto using total_trade_price revenue,draft
BATTERY AA EVEREADY 4S,10.0,769.0,481.0,1,1,0,2764,0.625488,3e-06,0.999072,C,ABC/Pareto using total_trade_price revenue,draft
PREGNANCY TEST (PARTNERS),100.0,768.0,507.0,1,1,0,2765,0.660156,3e-06,0.999075,C,ABC/Pareto using total_trade_price revenue,draft
HISTAMOX 50MG,13.0,767.0,3148.0,2,1,0,2766,4.104302,3e-06,0.999079,C,ABC/Pareto using total_trade_price revenue,draft
TRIODONE 200MG TAB,1.0,760.5,409.5,1,1,0,2767,0.538462,3e-06,0.999082,C,ABC/Pareto using total_trade_price revenue,draft
CENTRAMED IRBESARTAN 150MG,2.0,760.0,4370.0,1,1,0,2768,5.75,3e-06,0.999086,C,ABC/Pareto using total_trade_price revenue,draft
NYLON #300,2.0,760.0,836.0,1,1,0,2769,1.1,3e-06,0.999089,C,ABC/Pareto using total_trade_price revenue,draft
STAMPAD INK,40.0,760.0,750.0,2,2,0,2770,0.986842,3e-06,0.999093,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG BLACK SMALL,8.0,760.0,544.0,1,1,0,2771,0.715789,3e-06,0.999096,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (SEDASENZ),10.0,760.0,540.0,1,1,0,2772,0.710526,3e-06,0.9991,C,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA PEDIA (SURGITECH),38.0,760.0,570.0,1,1,0,2773,0.75,3e-06,0.999103,C,ABC/Pareto using total_trade_price revenue,draft
"PAPER ,MULTICOPY LEGAL SIZE (HARDCOPY)",4.0,756.0,568.0,1,1,0,2774,0.751323,3e-06,0.999106,C,ABC/Pareto using total_trade_price revenue,draft
IRBEQ 300MG,1.0,755.0,1745.0,1,1,0,2775,2.311258,3e-06,0.99911,C,ABC/Pareto using total_trade_price revenue,draft
COCINE 50MG/ML (100MG/2ML),2.0,754.0,1914.0,1,1,0,2776,2.538462,3e-06,0.999113,C,ABC/Pareto using total_trade_price revenue,draft
