MEDSHIELD PHARMA CORP,,,,,,,,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,,,,,,,,
AS OF DECEMBER 2018,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DRNumber,DRDate,SalesRep,Product,Qty, CP/UNIT , TOTAL CP , Discount , NET CP , TP/UNIT , Total TP , Net Income ,,,,,,,,
16424,18-Apr-18,Laguna,CORBAL 100mg,5,"1,200.00"," 6,000.00 ",0.00,"6,000.00",265.00,"1,325.00","4,675.00",,,,,,,,
16424,18-Apr-18,Laguna,ANTIZOAL 5mg/ml,20,90.00," 1,800.00 ",0.00,"1,800.00",22.00,440.00,"1,360.00",,,,,,,,
16424,18-Apr-18,Laguna,CEFZIME 750mg,20,"1,560.00"," 31,200.00 ",0.00,"31,200.00",750.00,"15,000.00","16,200.00",,,,,,,,
16425,20-Apr-18,Laguna,ROSEMIDE 10mg,10,420.00," 4,200.00 ",0.00,"4,200.00",70.80,708.00,"3,492.00",,,,,,,,
16425,20-Apr-18,Laguna,Ketero,8,500.00," 4,000.00 ",0.00,"4,000.00",80.00,640.00,"3,360.00",,,,,,,,
16426,23-Apr-18,Laguna,OMCARE 40mg,30,380.00," 11,400.00 ",0.00,"11,400.00",390.00,"11,700.00",-300.00,,,,,,,,
16426,23-Apr-18,Laguna,SUPMAC 500mg,60,282.00," 16,920.00 ",0.00,"16,920.00",34.00,"2,040.00","14,880.00",,,,,,,,
16426,23-Apr-18,Laguna,EUROXIME 500mg,3,"2,450.00"," 7,350.00 ",0.00,"7,350.00","1,450.00","4,350.00","3,000.00",,,,,,,,
16426,23-Apr-18,Laguna,ZEFTACARE 1g,150,480.00," 72,000.00 ",0.00,"72,000.00",45.00,"6,750.00","65,250.00",,,,,,,,
16426,23-Apr-18,Laguna,ALKALINSE 1.080g,4,660.00," 2,640.00 ",0.00,"2,640.00",129.00,516.00,"2,124.00",,,,,,,,
16426,23-Apr-18,Laguna,ANTIZOAL 5mg/ml,80,90.00," 7,200.00 ",0.00,"7,200.00",22.00,"1,760.00","5,440.00",,,,,,,,
16426,23-Apr-18,Laguna,ALAMIN 500ml,10,"1,350.00"," 13,500.00 ",0.00,"13,500.00",350.00,"3,500.00","10,000.00",,,,,,,,
16426,23-Apr-18,Laguna,CEFZIME 750mg,100,"1,560.00"," 156,000.00 ",0.00,"156,000.00",750.00,"75,000.00","81,000.00",,,,,,,,
16426,23-Apr-18,Laguna,INHIBITA 40mg,5,760.00," 3,800.00 ",0.00,"3,800.00",90.00,450.00,"3,350.00",,,,,,,,
16426,23-Apr-18,Laguna,Stonekey,5,680.00," 3,400.00 ",0.00,"3,400.00",152.00,760.00,"2,640.00",,,,,,,,
16427,24-Apr-18,Laguna,Ketero,10,500.00," 5,000.00 ",0.00,"5,000.00",80.00,800.00,"4,200.00",,,,,,,,
16427,24-Apr-18,Laguna,PARTEN 50mg,3,"1,700.00"," 5,100.00 ",0.00,"5,100.00",115.00,345.00,"4,755.00",,,,,,,,
16427,24-Apr-18,Laguna,K-LYTE 600mg,2,"1,500.00"," 3,000.00 ",0.00,"3,000.00",795.00,"1,590.00","1,410.00",,,,,,,,
16427,24-Apr-18,Laguna,NATURALLE,3,"1,440.00"," 4,320.00 ",0.00,"4,320.00",869.00,"2,607.00","1,713.00",,,,,,,,
16427,24-Apr-18,Laguna,FUROXIDE 10mg/2ml,20,420.00," 8,400.00 ",0.00,"8,400.00",80.00,"1,600.00","6,800.00",,,,,,,,
16427,24-Apr-18,Laguna,METOCLOR 5mg/ml,10,300.00," 3,000.00 ",0.00,"3,000.00",22.00,220.00,"2,780.00",,,,,,,,
16428,25-Apr-18,Laguna,CLAXIC 250mg/62.5mg/5ml,12,220.00," 2,640.00 ",0.00,"2,640.00",130.00,"1,560.00","1,080.00",,,,,,,,
16429,25-Apr-18,Laguna,ENCLOXIL 500mg,2,"1,800.00"," 3,600.00 ",0.00,"3,600.00",540.00,"1,080.00","2,520.00",,,,,,,,
16430,25-Apr-18,Laguna,APROCARE 150mg,4,870.00," 3,480.00 ",0.00,"3,480.00",219.00,876.00,"2,604.00",,,,,,,,
16431,26-Apr-18,Laguna,EUROXIME 500mg,2,"2,100.00"," 4,200.00 ",0.00,"4,200.00","1,450.00","2,900.00","1,300.00",,,,,,,,
16431,26-Apr-18,Laguna,EUROXONE 1g,40,190.00," 7,600.00 ",0.00,"7,600.00",73.00,"2,920.00","4,680.00",,,,,,,,
16432,30-Apr-18,Laguna,EUROXONE 1g,40,190.00," 7,600.00 ",0.00,"7,600.00",73.00,"2,920.00","4,680.00",,,,,,,,
16432,30-Apr-18,Laguna,EUROXIME 500mg,2,"2,100.00"," 4,200.00 ",0.00,"4,200.00","1,450.00","2,900.00","1,300.00",,,,,,,,
16432,30-Apr-18,Laguna,CEPROTRON 500mg,2,"1,225.00"," 2,450.00 ",0.00,"2,450.00",415.00,830.00,"1,620.00",,,,,,,,
16433,30-Apr-18,Laguna,SPITONE 25MG,1,840.00, 840.00 ,0.00,840.00,180.00,180.00,660.00,,,,,,,,
16433,30-Apr-18,Laguna,PRAZABLOC 40mg,60,490.00," 29,400.00 ",0.00,"29,400.00",95.00,"5,700.00","23,700.00",,,,,,,,
16433,30-Apr-18,Laguna,INHIBITA 40mg,10,760.00," 7,600.00 ",0.00,"7,600.00",90.00,900.00,"6,700.00",,,,,,,,
16433,30-Apr-18,Laguna,CARDOWIN 1MG,5,"1,380.00"," 6,900.00 ",0.00,"6,900.00",265.00,"1,325.00","5,575.00",,,,,,,,
16433,30-Apr-18,Laguna,AMETRIS 500mg,1,300.00, 300.00 ,0.00,300.00,170.00,170.00,130.00,,,,,,,,
16433,30-Apr-18,Laguna,SPASMOSON 20mg,10,980.00," 9,800.00 ",0.00,"9,800.00",336.00,"3,360.00","6,440.00",,,,,,,,
16433,30-Apr-18,Laguna,DOXOFAR 400mg,4,960.00," 3,840.00 ",0.00,"3,840.00",240.00,960.00,"2,880.00",,,,,,,,
16433,30-Apr-18,Laguna,KLOPIDO 75mg,3,990.00," 2,970.00 ",0.00,"2,970.00",384.00,"1,152.00","1,818.00",,,,,,,,
16433,30-Apr-18,Laguna,EUROXIME 500mg,4,"2,450.00"," 9,800.00 ",0.00,"9,800.00","1,450.00","5,800.00","4,000.00",,,,,,,,
16433,30-Apr-18,Laguna,VITACORE 100mg,5,"1,200.00"," 6,000.00 ",0.00,"6,000.00",200.00,"1,000.00","5,000.00",,,,,,,,
16433,30-Apr-18,Laguna,Hyclens 0.2% Wound Spray,10,290.00," 2,900.00 ",0.00,"2,900.00",115.00,"1,150.00","1,750.00",,,,,,,,
16433,30-Apr-18,Laguna,Dopan,10,348.00," 3,480.00 ",0.00,"3,480.00",290.00,"2,900.00",580.00,,,,,,,,
16433,30-Apr-18,Laguna,DUOTRAM 325mg,1,"2,000.00"," 2,000.00 ",0.00,"2,000.00",275.00,275.00,"1,725.00",,,,,,,,
16434,02-May-18,Laguna,OMCARE 40mg,3,"3,800.00"," 11,400.00 ",0.00,"11,400.00",450.00,"1,350.00","10,050.00",,,,,,,,
16434,02-May-18,Laguna,BRISOFER 250mg,5,300.00," 1,500.00 ",0.00,"1,500.00",110.00,550.00,950.00,,,,,,,,
16434,02-May-18,Laguna,EPIBBAS ,50,79.00," 3,950.00 ",0.00,"3,950.00",25.00,"1,250.00","2,700.00",,,,,,,,
16434,02-May-18,Laguna,C-ZETT 600mg,3,600.00," 1,800.00 ",0.00,"1,800.00",170.00,510.00,"1,290.00",,,,,,,,
16434,02-May-18,Laguna,HYDROZONE 100MG,10,"1,200.00"," 12,000.00 ",0.00,"12,000.00",265.00,"2,650.00","9,350.00",,,,,,,,
16434,02-May-18,Laguna,NITROFIX SR 30mg,2,"1,300.00"," 2,600.00 ",0.00,"2,600.00",500.00,"1,000.00","1,600.00",,,,,,,,
16434,02-May-18,Laguna,Ketero,40,500.00," 20,000.00 ",0.00,"20,000.00",80.00,"3,200.00","16,800.00",,,,,,,,
16434,02-May-18,Laguna,MONILIASOL 125mg/5ml,5,80.00, 400.00 ,0.00,400.00,26.00,130.00,270.00,,,,,,,,
16434,02-May-18,Laguna,TRANCE 100MG,20,400.00," 8,000.00 ",0.00,"8,000.00",100.00,"2,000.00","6,000.00",,,,,,,,
16434,02-May-18,Laguna,AGLOTAC 25mg/ml (50mg/2ml),5,450.00," 2,250.00 ",0.00,"2,250.00",480.00,"2,400.00",-150.00,,,,,,,,
16434,02-May-18,Laguna,ROSEMIDE 10mg,20,420.00," 8,400.00 ",0.00,"8,400.00",70.80,"1,416.00","6,984.00",,,,,,,,
16435,03-May-18,Laguna,NICTRAM 50mg/ml,1,"1,400.00"," 1,400.00 ",0.00,"1,400.00",90.00,90.00,"1,310.00",,,,,,,,
16436,04-May-18,Laguna,EUROXONE 1g,30,190.00," 5,700.00 ",0.00,"5,700.00",73.00,"2,190.00","3,510.00",,,,,,,,
16437,07-May-18,Laguna,EUROXIME 500mg,2,"2,100.00"," 4,200.00 ",0.00,"4,200.00","1,450.00","2,900.00","1,300.00",,,,,,,,
16437,07-May-18,Laguna,EUROXONE 1g,50,190.00," 9,500.00 ",0.00,"9,500.00",73.00,"3,650.00","5,850.00",,,,,,,,
16438,07-May-18,Laguna,OMCARE 40mg,1,"2,550.00"," 2,550.00 ",0.00,"2,550.00",390.00,390.00,"2,160.00",,,,,,,,
16438,07-May-18,Laguna,NICTRAM 50mg/ml,1,"1,400.00"," 1,400.00 ",0.00,"1,400.00",90.00,90.00,"1,310.00",,,,,,,,
16438,07-May-18,Laguna,FEXIL 250mg/5ml,12,198.00," 2,376.00 ",0.00,"2,376.00",65.00,780.00,"1,596.00",,,,,,,,
16438,07-May-18,Laguna,ROSEMIDE 10mg,1,824.00, 824.00 ,0.00,824.00,70.80,70.80,753.20,,,,,,,,
16441,11-May-18,Laguna,EUROXONE 1g,50,190.00," 9,500.00 ",0.00,"9,500.00",73.00,"3,650.00","5,850.00",,,,,,,,
16441,11-May-18,Laguna,EUROXIME 500mg,2,"2,100.00"," 4,200.00 ",0.00,"4,200.00","1,450.00","2,900.00","1,300.00",,,,,,,,
16442,11-May-18,Laguna,K-LYTE 600mg,1,"1,500.00"," 1,500.00 ",0.00,"1,500.00",795.00,795.00,705.00,,,,,,,,
16444,16-May-18,Laguna,MULTIMEEDS,3,200.00, 600.00 ,0.00,600.00,69.00,207.00,393.00,,,,,,,,
16444,16-May-18,Laguna,ZINCAVIT 55mg/ml,6,88.00, 528.00 ,0.00,528.00,25.00,150.00,378.00,,,,,,,,
16444,16-May-18,Laguna,CEFTIBET 750mg,10,"2,640.00"," 26,400.00 ",0.00,"26,400.00",170.00,"1,700.00","24,700.00",,,,,,,,
16444,16-May-18,Laguna,ANEROCIN 300mg ,10,240.00," 2,400.00 ",0.00,"2,400.00",890.00,"8,900.00","-6,500.00",,,,,,,,
16444,16-May-18,Laguna,CARDOWIN 1MG,10,"1,380.00"," 13,800.00 ",0.00,"13,800.00",265.00,"2,650.00","11,150.00",,,,,,,,
16444,16-May-18,Laguna,HEMOVIT,4,300.00," 1,200.00 ",0.00,"1,200.00",85.00,340.00,860.00,,,,,,,,
16444,16-May-18,Laguna,ROSEMIDE 10mg,30,420.00," 12,600.00 ",0.00,"12,600.00",70.80,"2,124.00","10,476.00",,,,,,,,
16444,16-May-18,Laguna,SPASBACINE,5,980.00," 4,900.00 ",0.00,"4,900.00",250.00,"1,250.00","3,650.00",,,,,,,,
16444,16-May-18,Laguna,VITACORE 100mg,5,"1,200.00"," 6,000.00 ",0.00,"6,000.00",200.00,"1,000.00","5,000.00",,,,,,,,
16444,16-May-18,Laguna,PARTEN 50mg,2,"1,700.00"," 3,400.00 ",0.00,"3,400.00",115.00,230.00,"3,170.00",,,,,,,,
16444,16-May-18,Laguna,OMCARE 40mg,5,"3,800.00"," 19,000.00 ",0.00,"19,000.00",450.00,"2,250.00","16,750.00",,,,,,,,
16444,16-May-18,Laguna,ZEFXON 40mg,50,580.00," 29,000.00 ",0.00,"29,000.00",293.00,"14,650.00","14,350.00",,,,,,,,
16445,17-May-18,Laguna,ROSEMIDE 10mg,1,824.00, 824.00 ,0.00,824.00,70.80,70.80,753.20,,,,,,,,
16445,17-May-18,Laguna,NICTRAM 50mg/ml,1,"1,400.00"," 1,400.00 ",0.00,"1,400.00",90.00,90.00,"1,310.00",,,,,,,,
16446,17-May-18,Laguna,CLAVIC 500mg/125mg,1,"2,790.00"," 2,790.00 ",0.00,"2,790.00","1,174.00","1,174.00","1,616.00",,,,,,,,
16447,17-May-18,Laguna,ENCLOXIL 500mg,2,"1,800.00"," 3,600.00 ",0.00,"3,600.00",540.00,"1,080.00","2,520.00",,,,,,,,
16448,17-May-18,Laguna,LACTAMOX 500mg/125mg,1,"2,800.00"," 2,800.00 ",0.00,"2,800.00","1,173.60","1,173.60","1,626.40",,,,,,,,
16449,18-May-18,Laguna,DANOXINE 750MG,200,156.00," 31,200.00 ",0.00,"31,200.00",25.00,"5,000.00","26,200.00",,,,,,,,
16449,18-May-18,Laguna,CALIBRAL 500mg,3,300.00, 900.00 ,0.00,900.00,235.00,705.00,195.00,,,,,,,,
16449,18-May-18,Laguna,HYDROZONE 100MG,5,"1,200.00"," 6,000.00 ",0.00,"6,000.00",265.00,"1,325.00","4,675.00",,,,,,,,
16449,18-May-18,Laguna,Hyclens OB 1% Antiseptic,10,348.00," 3,480.00 ",0.00,"3,480.00",139.00,"1,390.00","2,090.00",,,,,,,,
16449,18-May-18,Laguna,AEROVENT 2.5mg/2.5ml,4,390.00," 1,560.00 ",0.00,"1,560.00",229.00,916.00,644.00,,,,,,,,
16449,18-May-18,Laguna,ALKALINSE 1.080g,4,660.00," 2,640.00 ",0.00,"2,640.00",129.00,516.00,"2,124.00",,,,,,,,
16449,18-May-18,Laguna,SPASBACINE,10,980.00," 9,800.00 ",0.00,"9,800.00",250.00,"2,500.00","7,300.00",,,,,,,,
16449,18-May-18,Laguna,ZEFTACARE 1g,100,480.00," 48,000.00 ",0.00,"48,000.00",45.00,"4,500.00","43,500.00",,,,,,,,
16449,18-May-18,Laguna,ACLAV 1.2g,5,"4,200.00"," 21,000.00 ",0.00,"21,000.00",80.00,400.00,"20,600.00",,,,,,,,
16449,18-May-18,Laguna,EUROXIME 500mg,3,"2,450.00"," 7,350.00 ",0.00,"7,350.00","1,450.00","4,350.00","3,000.00",,,,,,,,
16449,18-May-18,Laguna,ANTIZOAL 5mg/ml,170,90.00," 15,300.00 ",0.00,"15,300.00",26.00,"4,420.00","10,880.00",,,,,,,,
16449,18-May-18,Laguna,AMETRIS 500mg,2,300.00, 600.00 ,0.00,600.00,170.00,340.00,260.00,,,,,,,,
16449,18-May-18,Laguna,TRANCE 100MG,10,400.00," 4,000.00 ",0.00,"4,000.00",100.00,"1,000.00","3,000.00",,,,,,,,
16450,18-May-18,Laguna,EUROXIME 500mg,2,"2,100.00"," 4,200.00 ",0.00,"4,200.00","1,450.00","2,900.00","1,300.00",,,,,,,,
16450,18-May-18,Laguna,EUROXONE 1g,60,190.00," 11,400.00 ",0.00,"11,400.00",73.00,"4,380.00","7,020.00",,,,,,,,
17101,22-May-18,Laguna,STERILE WATER FOR INJECTION 10 ML,20,68.00," 1,360.00 ",0.00,"1,360.00",6.50,130.00,"1,230.00",,,,,,,,
17101,22-May-18,Laguna,ALAMIN 500ml,5,"1,350.00"," 6,750.00 ",0.00,"6,750.00",350.00,"1,750.00","5,000.00",,,,,,,,
17101,22-May-18,Laguna,OMCARE 40mg,10,"3,800.00"," 38,000.00 ",0.00,"38,000.00",450.00,"4,500.00","33,500.00",,,,,,,,
17101,22-May-18,Laguna,SODAMPEN 1g IM/IV,50,128.00," 6,400.00 ",0.00,"6,400.00",40.00,"2,000.00","4,400.00",,,,,,,,
17101,22-May-18,Laguna,C-ZETT 600mg,5,600.00," 3,000.00 ",0.00,"3,000.00",170.00,850.00,"2,150.00",,,,,,,,
17102,24-May-18,Laguna,OMCARE 40mg,1,"2,550.00"," 2,550.00 ",0.00,"2,550.00",450.00,450.00,"2,100.00",,,,,,,,
17102,24-May-18,Laguna,NICTRAM 50mg/ml,1,"1,400.00"," 1,400.00 ",0.00,"1,400.00",90.00,90.00,"1,310.00",,,,,,,,
17103,24-May-18,Laguna,CEPROTRON 500mg,2,"1,225.00"," 2,450.00 ",0.00,"2,450.00",415.00,830.00,"1,620.00",,,,,,,,
17103,24-May-18,Laguna,EUROXIME 500mg,2,"2,100.00"," 4,200.00 ",0.00,"4,200.00","1,450.00","2,900.00","1,300.00",,,,,,,,
17103,24-May-18,Laguna,EUROXONE 1g,40,190.00," 7,600.00 ",0.00,"7,600.00",73.00,"2,920.00","4,680.00",,,,,,,,
17104,24-May-18,Laguna,AMBITOCYN,4,275.00," 1,100.00 ",0.00,"1,100.00",15.00,60.00,"1,040.00",,,,,,,,
17104,24-May-18,Laguna,B-LACT,8,320.00," 2,560.00 ",0.00,"2,560.00",145.00,"1,160.00","1,400.00",,,,,,,,
17104,24-May-18,Laguna,EUROXIME 500mg,4,"2,450.00"," 9,800.00 ",0.00,"9,800.00","1,450.00","5,800.00","4,000.00",,,,,,,,
17104,24-May-18,Laguna,INOXIN 250mcg,1,900.00, 900.00 ,0.00,900.00,290.00,290.00,610.00,,,,,,,,
17104,24-May-18,Laguna,CEFAZOBAS,25,170.00," 4,250.00 ",0.00,"4,250.00",30.00,750.00,"3,500.00",,,,,,,,
17104,24-May-18,Laguna,AROPOTIN 4000IU,2,"22,000.00"," 44,000.00 ",0.00,"44,000.00","4,700.00","9,400.00","34,600.00",,,,,,,,
17104,24-May-18,Laguna,HYDROZONE 100MG,10,"1,200.00"," 12,000.00 ",0.00,"12,000.00",265.00,"2,650.00","9,350.00",,,,,,,,
17104,24-May-18,Laguna,SALRESP,5,"1,365.00"," 6,825.00 ",0.00,"6,825.00",405.00,"2,025.00","4,800.00",,,,,,,,
17104,24-May-18,Laguna,SPASBACINE,5,980.00," 4,900.00 ",0.00,"4,900.00",250.00,"1,250.00","3,650.00",,,,,,,,
17104,24-May-18,Laguna,ROSEMIDE 10mg,5,420.00," 2,100.00 ",0.00,"2,100.00",70.80,354.00,"1,746.00",,,,,,,,
17104,24-May-18,Laguna,ANTIZOAL 5mg/ml,24,90.00," 2,160.00 ",0.00,"2,160.00",22.00,528.00,"1,632.00",,,,,,,,
17106,28-May-18,Laguna,ALAMIN 500ml,25,"1,350.00"," 33,750.00 ",0.00,"33,750.00",350.00,"8,750.00","25,000.00",,,,,,,,
17106,28-May-18,Laguna,BUDESON 250mcg/ml (500mcg/2ml),2,"3,850.00"," 7,700.00 ",0.00,"7,700.00","1,180.00","2,360.00","5,340.00",,,,,,,,
17106,28-May-18,Laguna,SITIXON 1G,150,264.00," 39,600.00 ",0.00,"39,600.00",25.00,"3,750.00","35,850.00",,,,,,,,
17106,28-May-18,Laguna,Hyclens 0.2% Wound Spray,10,290.00," 2,900.00 ",0.00,"2,900.00",115.00,"1,150.00","1,750.00",,,,,,,,
17106,28-May-18,Laguna,HEMOVIT,5,300.00," 1,500.00 ",0.00,"1,500.00",85.00,425.00,"1,075.00",,,,,,,,
17106,28-May-18,Laguna,ROSEMIDE 10mg,30,420.00," 12,600.00 ",0.00,"12,600.00",70.80,"2,124.00","10,476.00",,,,,,,,
17106,28-May-18,Laguna,HYDROZONE 100MG,10,"1,200.00"," 12,000.00 ",0.00,"12,000.00",265.00,"2,650.00","9,350.00",,,,,,,,
17106,28-May-18,Laguna,CORBAL 250mg,10,"2,600.00"," 26,000.00 ",0.00,"26,000.00",682.00,"6,820.00","19,180.00",,,,,,,,
17106,28-May-18,Laguna,MAXIFER 20mg/ml,4,"2,450.00"," 9,800.00 ",0.00,"9,800.00",818.00,"3,272.00","6,528.00",,,,,,,,
17106,28-May-18,Laguna,RENOKET 600mg,6,"4,200.00"," 25,200.00 ",0.00,"25,200.00","1,500.00","9,000.00","16,200.00",,,,,,,,
17106,28-May-18,Laguna,CALIBRAL 500mg,3,250.00, 750.00 ,0.00,750.00,235.00,705.00,45.00,,,,,,,,
17106,28-May-18,Laguna,PARTEN 50mg,2,"1,680.00"," 3,360.00 ",0.00,"3,360.00",115.00,230.00,"3,130.00",,,,,,,,
17107,28-May-18,Laguna,TRANCE 500MG AMP,10,400.00," 4,000.00 ",0.00,"4,000.00",100.00,"1,000.00","3,000.00",,,,,,,,
17107,28-May-18,Laguna,ZINACARE 750mg with Diluent,200,156.00," 31,200.00 ",0.00,"31,200.00",26.00,"5,200.00","26,000.00",,,,,,,,
17107,28-May-18,Laguna,INHIBITA 40mg,3,760.00," 2,280.00 ",0.00,"2,280.00",90.00,270.00,"2,010.00",,,,,,,,
17107,28-May-18,Laguna,OMCARE 40mg,20,"3,800.00"," 76,000.00 ",0.00,"76,000.00",450.00,"9,000.00","67,000.00",,,,,,,,
17107,28-May-18,Laguna,AMBITOCYN,4,274.00," 1,096.00 ",0.00,"1,096.00",15.00,60.00,"1,036.00",,,,,,,,
17107,28-May-18,Laguna,AGLOTAC 25mg/ml (50mg/2ml),2,450.00, 900.00 ,0.00,900.00,480.00,960.00,-60.00,,,,,,,,
17107,28-May-18,Laguna,SOLUNATE 84mg/ml (8.4%),1,"7,500.00"," 7,500.00 ",0.00,"7,500.00","4,500.00","4,500.00","3,000.00",,,,,,,,
17107,28-May-18,Laguna,EUROXIME 500mg,3,"2,450.00"," 7,350.00 ",0.00,"7,350.00","1,450.00","4,350.00","3,000.00",,,,,,,,
17107,28-May-18,Laguna,ZEFXON 40mg,200,580.00," 116,000.00 ",0.00,"116,000.00",293.00,"58,600.00","57,400.00",,,,,,,,
17107,28-May-18,Laguna,PHYTOMEN 10mg/ml,5,480.00," 2,400.00 ",0.00,"2,400.00",270.00,"1,350.00","1,050.00",,,,,,,,
17109,28-May-18,Laguna,APROCARE 150mg,8,870.00," 6,960.00 ",0.00,"6,960.00",219.00,"1,752.00","5,208.00",,,,,,,,
17110,28-May-18,Laguna,EUROXONE 1g,50,190.00," 9,500.00 ",0.00,"9,500.00",73.00,"3,650.00","5,850.00",,,,,,,,
17110,28-May-18,Laguna,EUROXIME 500mg,1,"2,100.00"," 2,100.00 ",0.00,"2,100.00","1,450.00","1,450.00",650.00,,,,,,,,
17111,30-May-18,Laguna,PROVIT CEE 100mg/5ml,5,220.00," 1,100.00 ",0.00,"1,100.00",41.00,205.00,895.00,,,,,,,,
17111,30-May-18,Laguna,ATOVAS 20mg,4,660.00," 2,640.00 ",0.00,"2,640.00",202.00,808.00,"1,832.00",,,,,,,,
17111,30-May-18,Laguna,LACTAMOX 500mg/125mg,2,"2,820.00"," 5,640.00 ",0.00,"5,640.00","1,174.00","2,348.00","3,292.00",,,,,,,,
17111,30-May-18,Laguna,ACLAV 1.2g,3,"4,200.00"," 12,600.00 ",0.00,"12,600.00",80.00,240.00,"12,360.00",,,,,,,,
17111,30-May-18,Laguna,VONWELT COLCHICINE 500mcg,2,300.00, 600.00 ,0.00,600.00,136.00,272.00,328.00,,,,,,,,
17111,30-May-18,Laguna,DOPAMAX 40mg/ml (200mg/5ml),10,"1,740.00"," 17,400.00 ",0.00,"17,400.00",345.00,"3,450.00","13,950.00",,,,,,,,
17111,30-May-18,Laguna,ROSEMIDE 10mg,10,420.00," 4,200.00 ",0.00,"4,200.00",70.80,708.00,"3,492.00",,,,,,,,
17111,30-May-18,Laguna,CORBAL 250mg,5,"2,600.00"," 13,000.00 ",0.00,"13,000.00",682.00,"3,410.00","9,590.00",,,,,,,,
17111,30-May-18,Laguna,CORBAL 100mg,10,"1,200.00"," 12,000.00 ",0.00,"12,000.00",265.00,"2,650.00","9,350.00",,,,,,,,
17111,30-May-18,Laguna,SPASBACINE,20,980.00," 19,600.00 ",0.00,"19,600.00",250.00,"5,000.00","14,600.00",,,,,,,,
17111,30-May-18,Laguna,B-LACT,24,320.00," 7,680.00 ",0.00,"7,680.00",145.00,"3,480.00","4,200.00",,,,,,,,
17111,30-May-18,Laguna,C-ZETT 600mg,5,600.00," 3,000.00 ",0.00,"3,000.00",170.00,850.00,"2,150.00",,,,,,,,
17112,30-May-18,Laguna,ANTIZOAL 5mg/ml,240,90.00," 21,600.00 ",0.00,"21,600.00",22.00,"5,280.00","16,320.00",,,,,,,,
17112,30-May-18,Laguna,ACIPRO 2mg,50,880.00," 44,000.00 ",0.00,"44,000.00",30.00,"1,500.00","42,500.00",,,,,,,,
17112,30-May-18,Laguna,TERMAGEN 250MG,12,37.00, 444.00 ,0.00,444.00,23.00,276.00,168.00,,,,,,,,
17112,30-May-18,Laguna,INHIBITA 40mg,3,760.00," 2,280.00 ",0.00,"2,280.00",90.00,270.00,"2,010.00",,,,,,,,
17112,30-May-18,Laguna,SALRESP,10,"1,365.00"," 13,650.00 ",0.00,"13,650.00",405.00,"4,050.00","9,600.00",,,,,,,,
17112,30-May-18,Laguna,Ketero,4,"5,000.00"," 20,000.00 ",0.00,"20,000.00",80.00,320.00,"19,680.00",,,,,,,,
17112,30-May-18,Laguna,SPITONE 25MG,2,840.00," 1,680.00 ",0.00,"1,680.00",180.00,360.00,"1,320.00",,,,,,,,
17115,01-Jun-18,Laguna,AMBITOCYN,6,275.00," 1,650.00 ",0.00,"1,650.00",15.00,90.00,"1,560.00",,,,,,,,
17115,01-Jun-18,Laguna,CEFAZOBAS,25,170.00," 4,250.00 ",0.00,"4,250.00",30.00,750.00,"3,500.00",,,,,,,,
17115,01-Jun-18,Laguna,SITIXON 1G,50,264.00," 13,200.00 ",0.00,"13,200.00",25.00,"1,250.00","11,950.00",,,,,,,,
17116,04-Jun-18,Laguna,MEFECOD 50mg,3,"3,800.00"," 11,400.00 ",0.00,"11,400.00","1,035.00","3,105.00","8,295.00",,,,,,,,
17116,04-Jun-18,Laguna,EVENING PRIMROSE SOFTGEL,10,"1,440.00"," 14,400.00 ",0.00,"14,400.00",869.00,"8,690.00","5,710.00",,,,,,,,
17117,04-Jun-18,Laguna,EUROXONE 1g,50,190.00," 9,500.00 ",0.00,"9,500.00",73.00,"3,650.00","5,850.00",,,,,,,,
17117,04-Jun-18,Laguna,CEPROTRON 500mg,2,"1,225.00"," 2,450.00 ",0.00,"2,450.00",415.00,830.00,"1,620.00",,,,,,,,
17118,04-Jun-18,Laguna,OMCARE 40mg,1,"2,550.00"," 2,550.00 ",0.00,"2,550.00",390.00,390.00,"2,160.00",,,,,,,,
17118,04-Jun-18,Laguna,FEXIL 250mg/5ml,6,198.00," 1,188.00 ",0.00,"1,188.00",65.00,390.00,798.00,,,,,,,,
17118,04-Jun-18,Laguna,ROSEMIDE 10mg,1,824.00, 824.00 ,0.00,824.00,70.80,70.80,753.20,,,,,,,,
17118,04-Jun-18,Laguna,ATOVAS 20mg,2,682.20," 1,364.40 ",0.00,"1,364.40",202.00,404.00,960.40,,,,,,,,
17119,06-Jun-18,Laguna,EUROXONE 1g,40,190.00," 7,600.00 ",0.00,"7,600.00",73.00,"2,920.00","4,680.00",,,,,,,,
17119,06-Jun-18,Laguna,CEPROTRON 500mg,3,"1,225.00"," 3,675.00 ",0.00,"3,675.00",415.00,"1,245.00","2,430.00",,,,,,,,
17119,06-Jun-18,Laguna,ZAFEX 500mg,2,"2,100.00"," 4,200.00 ",0.00,"4,200.00","1,450.00","2,900.00","1,300.00",,,,,,,,
17120,11-Jun-18,Laguna,CEFEXIL 250mg/5ml,10,198.00," 1,980.00 ",0.00,"1,980.00",65.00,650.00,"1,330.00",,,,,,,,
17120,11-Jun-18,Laguna,NICTRAM 50mg/ml,1,"1,400.00"," 1,400.00 ",0.00,"1,400.00",90.00,90.00,"1,310.00",,,,,,,,
