MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2025,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Area,DR Number,Date Delivered,Product, Qty , CP , Total CP , Disc , Net CP , TP/UNIT , TOTAL TP , Net Income ,%
Government,DR MS 03454,13/12/2025,EDIXIN 500MG, 50.00 , 440.00 ," 22,000.00 ", -   ,"22,000.00", 257.00 ," 12,850.00 ","9,150.00",42%
Government,DR MS 03454,13/12/2025,NOVACEE 100MG/5ML 15ML, 20.00 , 20.00 , 400.00 , -   ,400.00, 17.00 , 340.00 ,60.00,15%
Government,DR MS 03454,13/12/2025,NOVACEE 100MG/5ML 60ML, 50.00 , 25.00 ," 1,250.00 ", -   ,"1,250.00", 15.50 , 775.00 ,475.00,38%
Government,DR MS 03454,13/12/2025,MYREVIT-C 500MG TAB, 5.00 , 230.00 ," 1,150.00 ", -   ,"1,150.00", 46.00 , 230.00 ,920.00,80%
Government,DR RT 0001417,29/11/2025,"PAGBILAO # 20,000-2", 1.00 ," 19,900.00 "," 19,900.00 ", -   ,"19,900.00"," 9,999.00 "," 9,999.00 ","9,901.00",50%
Government,DR RT 0001457,29/11/2025,"PAGBILAO # 53,000", 1.00 ," 52,920.00 "," 52,920.00 ", -   ,"52,920.00"," 34,821.36 "," 34,821.36 ","18,098.64",34%
Government,DR RT 0001460,29/11/2025,"PAGBILAO # 175,000", 1.00 ," 174,500.00 "," 174,500.00 ", -   ,"174,500.00"," 112,500.00 "," 112,500.00 ","62,000.00",36%
Government,DR RT 0001456,29/11/2025,"PAGBILAO # 125,790", 1.00 ," 125,346.00 "," 125,346.00 ", -   ,"125,346.00"," 82,213.15 "," 82,213.15 ","43,132.85",34%
Government,DR RM 0002164,29/11/2025,"PAGBILAO # 103,100", 1.00 ," 102,960.00 "," 102,960.00 ", -   ,"102,960.00"," 67,716.75 "," 67,716.75 ","35,243.25",34%
Government,DR RT 0001455,29/11/2025,"PAGBILAO # 10,620", 1.00 ," 10,512.00 "," 10,512.00 ", -   ,"10,512.00"," 6,394.90 "," 6,394.90 ","4,117.10",39%
Government,DR RT 0001453,29/11/2025,"PAGBILAO # 17,000-1", 1.00 ," 16,923.00 "," 16,923.00 ", -   ,"16,923.00"," 11,135.33 "," 11,135.33 ","5,787.67",34%
Government,DR RT 0001451,29/11/2025,"PAGBILAO # 6,000-1", 1.00 ," 5,970.00 "," 5,970.00 ", -   ,"5,970.00"," 3,928.26 "," 3,928.26 ","2,041.74",34%
Government,DR RT 0001418,29/11/2025,"PAGBILAO # 32,250", 1.00 ," 32,000.00 "," 32,000.00 ", -   ,"32,000.00"," 21,056.00 "," 21,056.00 ","10,944.00",34%
Government,DR RT 0001431,29/11/2025,"PAGBILAO # 102,500", 1.00 ," 102,220.00 "," 102,220.00 ", -   ,"102,220.00"," 72,350.26 "," 72,350.26 ","29,869.74",29%
Hospital,DR MS 03586,29/11/2025,MATERNITY PADS 8s (MAXIFREE), 688.00 , 90.16 ," 62,030.08 ", -   ,"62,030.08", 60.00 ," 41,280.00 ","20,750.08",33%
Hospital,DR MS 03545,29/11/2025,PORSROSE 20MG/ML (100MG/5ML) 5ML, 36.00 , 422.55 ," 15,211.80 ", -   ,"15,211.80", 285.00 ," 10,260.00 ","4,951.80",33%
Hospital,DR MS 03545,29/11/2025,CLOPINOVA 75MG, 10.00 , 138.00 ," 1,380.00 ", -   ,"1,380.00", 87.00 , 870.00 ,510.00,37%
Hospital,DR MS 03545,29/11/2025,CELEKOP 200MG CAP, 12.00 , 254.00 ," 3,048.00 ", -   ,"3,048.00", 130.00 ," 1,560.00 ","1,488.00",49%
Hospital,DR MS 03545,29/11/2025,HYTRIX 100MG, 80.00 , 352.10 ," 28,168.00 ", -   ,"28,168.00", 210.00 ," 16,800.00 ","11,368.00",40%
Hospital,DR MS 03545,29/11/2025,CORSIN-300 150MG/ML (300MG/2ML) 2ML, 520.00 , 87.32 ," 45,406.40 ", -   ,"45,406.40", 52.00 ," 27,040.00 ","18,366.40",40%
Hospital,DR MS 03545,29/11/2025,K-LYTE 600MG TABLET, 39.00 ," 1,275.00 "," 49,725.00 ", -   ,"49,725.00"," 1,120.00 "," 43,680.00 ","6,045.00",12%
Hospital,DR MS 03545,29/11/2025,LAZICARE 10MG/ML (20MG/2ML) 2ML, 200.00 , 81.70 ," 16,340.00 ", -   ,"16,340.00", 55.00 ," 11,000.00 ","5,340.00",33%
Hospital,DR MS 03489,29/11/2025,MEFIDIN 500MG CAPSULE, 30.00 , 113.00 ," 3,390.00 ", -   ,"3,390.00", 74.00 ," 2,220.00 ","1,170.00",35%
Hospital,DR MS 03489,29/11/2025,OPREX 40MG IV, 500.00 , 366.20 ," 183,100.00 ", -   ,"183,100.00", 180.00 ," 90,000.00 ","93,100.00",51%
Hospital,DR MS 03489,29/11/2025,OPREX 40MG IV, 19.00 , 366.20 ," 6,957.80 ", -   ,"6,957.80", 180.00 ," 3,420.00 ","3,537.80",51%
Government,DR MS 03484,29/11/2025,CELEKOP 200MG CAP, 86.00 , 254.00 ," 21,844.00 ", -   ,"21,844.00", 130.00 ," 11,180.00 ","10,664.00",49%
Government,DR MS 03484,29/11/2025,GENTAM 40MG/ML (80MG/2ML) 2ML, 100.00 , 84.50 ," 8,450.00 ", -   ,"8,450.00", 43.00 ," 4,300.00 ","4,150.00",49%
Government,DR MS 03484,29/11/2025,HYFER-250 250MG/5ML, 360.00 , 20.00 ," 7,200.00 ", -   ,"7,200.00", 14.00 ," 5,040.00 ","2,160.00",30%
Government,DR MS 03500,29/11/2025,LOMOH-60 60MG/0.6ML, 70.00 ," 1,042.25 "," 72,957.50 ", -   ,"72,957.50", 395.00 ," 27,650.00 ","45,307.50",62%
Government,DR MS 03500,29/11/2025,LOMOH-40 40MG/0.4ML, 700.00 , 619.72 ," 433,804.00 ", -   ,"433,804.00", 320.00 ," 224,000.00 ","209,804.00",48%
Government,DR MS 03500,29/11/2025,KOVENT SF 25MCG/250MCG MDI, 280.00 , 496.00 ," 138,880.00 ", -   ,"138,880.00", 320.00 ," 89,600.00 ","49,280.00",35%
Government,DR MS 03500,29/11/2025,TROVIPRI 80MG, 20.00 , 479.00 ," 9,580.00 ", -   ,"9,580.00", 320.00 ," 6,400.00 ","3,180.00",33%
Government,DR MS 03500,29/11/2025,LAZICARE 10MG/ML (20MG/2ML) 2ML, 360.00 , 81.70 ," 29,412.00 ", -   ,"29,412.00", 55.00 ," 19,800.00 ","9,612.00",33%
Government,DR MS 03500,29/11/2025,NOVACEE 100MG/5ML SYRUP, 216.00 , 28.50 ," 6,156.00 ", -   ,"6,156.00", 39.00 ," 8,424.00 ","-2,268.00",-37%
Government,DR MS 03500,29/11/2025,NOVACEE 100MG/5ML SYRUP, 64.00 , 28.50 ," 1,824.00 ", -   ,"1,824.00", 39.00 ," 2,496.00 ",-672.00,-37%
Government,DR MS 03500,29/11/2025,METOCLOSIL 5MG/ML (10MG/2ML), 200.00 , 175.00 ," 35,000.00 ", -   ,"35,000.00", 60.00 ," 12,000.00 ","23,000.00",66%
Government,DR MS 03500,29/11/2025,HYOSAPH 20MG/ML, 460.00 , 340.00 ," 156,400.00 ", -   ,"156,400.00", 170.00 ," 78,200.00 ","78,200.00",50%
Government,DR MS 03500,29/11/2025,DISPOSABLE NEEDLE AGANI G20 X1 (TERUMO), 1.00 , 211.00 , 211.00 , -   ,211.00, 30.00 , 30.00 ,181.00,86%
Government,DR MS 03500,29/11/2025,DISPOSABLE INFUSION SET ADULT 20MACRODROPS/ML (HEXACARE), 650.00 , 28.17 ," 18,310.50 ", -   ,"18,310.50", 8.40 ," 5,460.00 ","12,850.50",70%
Government,DR MS 03500,29/11/2025,PORFEVER 150MG/ML (300MG/2ML) 2ML, 156.00 , 77.50 ," 12,090.00 ", -   ,"12,090.00", 50.00 ," 7,800.00 ","4,290.00",35%
Government,DR MS 03500,29/11/2025,EVAPROST 125MCG/0.5ML, 40.00 ," 2,800.00 "," 112,000.00 ", -   ,"112,000.00"," 1,872.00 "," 74,880.00 ","37,120.00",33%
Government,DR MS 03500,29/11/2025,CARDOWIN 1MG/ML 10ML, 720.00 , 154.93 ," 111,549.60 ", -   ,"111,549.60", 90.00 ," 64,800.00 ","46,749.60",42%
Government,DR MS 03534,29/11/2025,HYTRIX 100MG, 100.00 , 352.10 ," 35,210.00 ", -   ,"35,210.00", 210.00 ," 21,000.00 ","14,210.00",40%
Government,DR MS 03549,29/11/2025,K-LYTE 600MG TABLET, 42.00 ," 1,275.00 "," 53,550.00 ", -   ,"53,550.00"," 1,120.00 "," 47,040.00 ","6,510.00",12%
Government,DR MS 03549,29/11/2025,EUROZYLLIN 250MG," 1,200.00 ", 24.51 ," 29,412.00 ", -   ,"29,412.00", 15.00 ," 18,000.00 ","11,412.00",39%
Government,DR MS 03549,29/11/2025,EUROZYLLIN 1G, 800.00 , 29.58 ," 23,664.00 ", -   ,"23,664.00", 21.00 ," 16,800.00 ","6,864.00",29%
Government,DR MS 03549,29/11/2025,HYTRIX 100MG, 96.00 , 352.10 ," 33,801.60 ", -   ,"33,801.60", 210.00 ," 20,160.00 ","13,641.60",40%
Government,DR MS 03570,29/11/2025,K-LYTE 600MG TABLET, 188.00 ," 1,275.00 "," 239,700.00 ", -   ,"239,700.00"," 1,120.00 "," 210,560.00 ","29,140.00",12%
Government,DR MS 03570,29/11/2025,EUROZYLLIN 250MG, 800.00 , 24.51 ," 19,608.00 ", -   ,"19,608.00", 15.00 ," 12,000.00 ","7,608.00",39%
Government,DR MS 03570,29/11/2025,EUROZYLLIN 1G, 100.00 , 29.58 ," 2,958.00 ", -   ,"2,958.00", 21.00 ," 2,100.00 ",858.00,29%
Government,DR MS 03570,29/11/2025,HYTRIX 100MG, 94.00 , 352.10 ," 33,097.40 ", -   ,"33,097.40", 210.00 ," 19,740.00 ","13,357.40",40%
Government,DR MS 03570,29/11/2025,DISPOSABLE INFUSION SET ADULT 20MACRODROPS/ML (HEXACARE), 70.00 , 28.17 ," 1,971.90 ", -   ,"1,971.90", 8.40 , 588.00 ,"1,383.90",70%
Hospital,DR RT 0001471,29/11/2025,"QMC # 51,320", 1.00 ," 51,240.00 "," 51,240.00 ", -   ,"51,240.00"," 25,660.00 "," 25,660.00 ","25,580.00",50%
Admin,DR 025842,09/12/2025,CIUMADE TAB, 7.00 , 678.57 ," 4,749.99 ", -   ,"4,749.99", 450.00 ," 3,150.00 ","1,599.99",34%
Admin,DR 025842,09/12/2025,FERGLOBIN FA 60MG/400MCG CAP, 7.00 , 642.86 ," 4,500.02 ", -   ,"4,500.02", 325.00 ," 2,275.00 ","2,225.02",49%
Admin,DR 025842,09/12/2025,DUVAGEN 10MG, 7.00 ," 1,678.57 "," 11,749.99 ", -   ,"11,749.99", 365.00 ," 2,555.00 ","9,194.99",78%
Admin,DR 025842,09/12/2025,APCELAC 500MG, 7.00 , 655.00 ," 4,585.00 ", -   ,"4,585.00", 400.00 ," 2,800.00 ","1,785.00",39%
Admin,DR 025842,09/12/2025,ZELEX 200MG CAP, 7.00 ," 2,800.00 "," 19,600.00 ", -   ,"19,600.00", 925.00 ," 6,475.00 ","13,125.00",67%
Admin,DR 025842,09/12/2025,MERGOT 125MCG, 7.00 ," 2,000.00 "," 14,000.00 ", -   ,"14,000.00", 680.00 ," 4,760.00 ","9,240.00",66%
Government,DR MS 03454,13/12/2025,PHILPRIN 80MG, 10.00 , 90.00 , 900.00 , -   ,900.00, 51.00 , 510.00 ,390.00,43%
Government,DR MS 03454,13/12/2025,AZCORE 500MG TAB, 16.70 , 900.00 ," 15,030.00 ", -   ,"15,030.00", 285.00 ," 4,759.50 ","10,270.50",68%
Government,DR MS 03454,13/12/2025,BISACODEN 10MG, 1.00 ," 3,000.00 "," 3,000.00 ", -   ,"3,000.00"," 1,665.00 "," 1,665.00 ","1,335.00",45%
Government,DR MS 03454,13/12/2025,DINOSED 250MCG/ML (500MCG/2ML), 33.33 ," 1,890.00 "," 63,000.00 ", -   ,"63,000.00", 420.00 ," 14,000.00 ","49,000.00",78%
Government,DR MS 03454,13/12/2025,CEPRIME 20MG/ML, 10.00 , 150.00 ," 1,500.00 ", -   ,"1,500.00", 101.00 ," 1,010.00 ",490.00,33%
Government,DR MS 03454,13/12/2025,EMACIF 100MG/5ML, 10.00 , 115.00 ," 1,150.00 ", -   ,"1,150.00", 75.00 , 750.00 ,400.00,35%
Government,DR MS 03454,13/12/2025,EXECORE 500MG TAB, 300.00 , 255.00 ," 76,500.00 ", -   ,"76,500.00", 78.00 ," 23,400.00 ","53,100.00",69%
Government,DR MS 03454,13/12/2025,EMICOX 200MG CAP, 30.00 , 360.00 ," 10,800.00 ", -   ,"10,800.00", 202.00 ," 6,060.00 ","4,740.00",44%
Government,DR MS 03454,13/12/2025,CETIRILIFE 10MG, 7.00 , 120.00 , 840.00 , -   ,840.00, 27.00 , 189.00 ,651.00,78%
Government,DR MS 03454,13/12/2025,ALLERJEC 2.5MG/ML, 100.00 , 44.00 ," 4,400.00 ", -   ,"4,400.00", 18.00 ," 1,800.00 ","2,600.00",59%
Government,DR MS 03454,13/12/2025,DIALIX 1MG/ML, 100.00 , 45.00 ," 4,500.00 ", -   ,"4,500.00", 26.00 ," 2,600.00 ","1,900.00",42%
Government,DR MS 03454,13/12/2025,CHOLOROLEM 500MG, 2.00 , 600.00 ," 1,200.00 ", -   ,"1,200.00", 306.00 , 612.00 ,588.00,49%
Government,DR MS 03454,13/12/2025,VERTEX 25MG TAB, 7.00 , 105.00 , 735.00 , -   ,735.00, 79.00 , 553.00 ,182.00,25%
Government,DR MS 03454,13/12/2025,XAFLOQUIN 500MG, 10.00 , 500.00 ," 5,000.00 ", -   ,"5,000.00", 168.00 ," 1,680.00 ","3,320.00",66%
Government,DR MS 03455,13/12/2025,CLARITHROMED 125MG, 50.00 , 230.00 ," 11,500.00 ", -   ,"11,500.00", 120.00 ," 6,000.00 ","5,500.00",48%
Government,DR MS 03455,13/12/2025,, 50.00 , 465.00 ," 23,250.00 ", -   ,"23,250.00",,,"23,250.00",100%
Government,DR MS 03455,13/12/2025,CLIN-GEN 300MG CAP, 5.00 , 500.00 ," 2,500.00 ", -   ,"2,500.00", 360.00 ," 1,800.00 ",700.00,28%
Government,DR MS 03455,13/12/2025,CLOPINOVA 75MG, 30.00 , 160.00 ," 4,800.00 ", -   ,"4,800.00", 87.00 ," 2,610.00 ","2,190.00",46%
Government,DR MS 03455,13/12/2025,CLOXANE 500MG, 20.00 , 425.00 ," 8,500.00 ", -   ,"8,500.00", 266.00 ," 5,320.00 ","3,180.00",37%
Government,DR MS 03455,13/12/2025,MEOXICLAV-DS 457MG/5ML 70ML, 40.00 , 300.00 ," 12,000.00 ", -   ,"12,000.00", 158.00 ," 6,320.00 ","5,680.00",47%
Government,DR MS 03455,13/12/2025,RANICLAV 625MG TAB, 215.00 , 250.00 ," 53,750.00 ", -   ,"53,750.00", 122.00 ," 26,230.00 ","27,520.00",51%
Government,DR MS 03455,13/12/2025,KATHREX 480MG/5ML, 20.00 , 35.00 , 700.00 , -   ,700.00, 35.00 , 700.00 ,0.00,0%
Government,DR MS 03455,13/12/2025,EMETIL-10MG, 10.00 , 90.00 , 900.00 , -   ,900.00, 71.00 , 710.00 ,190.00,21%
Government,DR MS 03455,13/12/2025,KODOXY 100MG, 2.00 , 295.00 , 590.00 , -   ,590.00, 110.00 , 220.00 ,370.00,63%
Government,DR MS 03455,13/12/2025,INFACARE 5MG CAP, 5.00 , 150.00 , 750.00 , -   ,750.00, 115.00 , 575.00 ,175.00,23%
Government,DR MS 03455,13/12/2025,GABAVEX 100MG, 2.00 , 680.00 ," 1,360.00 ", -   ,"1,360.00", 348.00 , 696.00 ,664.00,49%
Government,DR MS 03455,13/12/2025,KHRIZCOPAN 10MG, 10.00 , 350.00 ," 3,500.00 ", -   ,"3,500.00", 218.00 ," 2,180.00 ","1,320.00",38%
Government,DR MS 03455,13/12/2025,SOLVAPRINE 10MG TAB, 3.00 , 540.00 ," 1,620.00 ", -   ,"1,620.00", 150.00 , 450.00 ,"1,170.00",72%
Government,DR MS 03455,13/12/2025,EASYLAC-3.35G/5ML, 50.00 , 175.00 ," 8,750.00 ", -   ,"8,750.00", 101.00 ," 5,050.00 ","3,700.00",42%
Government,DR MS 03455,13/12/2025,OFPLEMED 300MG/5ML 120ML, 50.00 , 120.00 ," 6,000.00 ", -   ,"6,000.00", 51.00 ," 2,550.00 ","3,450.00",58%
Government,DR MS 03455,13/12/2025,OFPLEMED FORTE 600MG, 5.00 , 560.00 ," 2,800.00 ", -   ,"2,800.00", 184.00 , 920.00 ,"1,880.00",67%
Government,DR MS 03455,13/12/2025,LORIN 10MG, 1.00 , 220.00 , 220.00 , -   ,220.00, 110.00 , 110.00 ,110.00,50%
Government,DR MS 03455,13/12/2025,DM MEBENDAZOLE 100MG/5ML, 10.00 , 35.00 , 350.00 , -   ,350.00, 24.00 , 240.00 ,110.00,31%
Government,DR MS 03455,13/12/2025,MECID 500MG CAP, 60.00 , 180.00 ," 10,800.00 ", -   ,"10,800.00", 89.00 ," 5,340.00 ","5,460.00",51%
Government,DR MS 03455,13/12/2025,MEDIZOLE 500MG, 5.00 , 140.00 , 700.00 , -   ,700.00, 100.00 , 500.00 ,200.00,29%
Government,DR MS 03455,13/12/2025,NOVAKAST 4MG, 2.00 , 900.00 ," 1,800.00 ", -   ,"1,800.00", 204.00 , 408.00 ,"1,392.00",77%
Government,DR MS 03455,13/12/2025,NOVAKAST 5MG, 2.00 , 930.00 ," 1,860.00 ", -   ,"1,860.00", 313.00 , 626.00 ,"1,234.00",66%
Government,DR MS 03455,13/12/2025,SONAP 500MG, 2.00 , 540.00 ," 1,080.00 ", -   ,"1,080.00", 346.00 , 692.00 ,388.00,36%
Government,DR MS 03455,13/12/2025,OMETIFT 20MG, 10.00 , 235.00 ," 2,350.00 ", -   ,"2,350.00", 89.00 , 890.00 ,"1,460.00",62%
Government,DR MS 03456,13/12/2025,XOPRAZOLE PLUS 40MG, 10.00 , 500.00 ," 5,000.00 ", -   ,"5,000.00", 320.00 ," 3,200.00 ","1,800.00",36%
Government,DR MS 03456,13/12/2025,MILGESIC 100MG/5ML DROPS, 150.00 , 20.00 ," 3,000.00 ", -   ,"3,000.00", 16.00 ," 2,400.00 ",600.00,20%
Government,DR MS 03456,13/12/2025,HYFER-125 125MG/5ML, 150.00 , 45.00 ," 6,750.00 ", -   ,"6,750.00", 13.00 ," 1,950.00 ","4,800.00",71%
Government,DR MS 03456,13/12/2025,PARAGESIC 125MG, 9.60 , 389.58 ," 3,740.00 ", -   ,"3,740.00", 537.00 ," 5,155.20 ","-1,415.20",-38%
Government,DR MS 03456,13/12/2025,PHILPARA 500MG, 30.00 , 105.00 ," 3,150.00 ", -   ,"3,150.00", 36.00 ," 1,080.00 ","2,070.00",66%
Government,DR MS 03456,13/12/2025,ELECTAB 600MG, 16.67 , 450.00 ," 7,500.00 ", -   ,"7,500.00", 365.00 ," 6,083.33 ","1,416.67",19%
Government,DR MS 03456,13/12/2025,KALIGEN 750MG, 2.00 ," 1,345.00 "," 2,690.00 ", -   ,"2,690.00"," 1,130.00 "," 2,260.00 ",430.00,16%
Government,DR MS 03456,13/12/2025,VENTACT 1MG/ML (2.5MG/2.5ML), 166.67 , 450.00 ," 75,000.00 ", -   ,"75,000.00", 140.00 ," 23,333.33 ","51,666.67",69%
Government,DR MS 03456,13/12/2025,VENTOMAX 2MG/5ML 60ML SYRUP, 71.00 , 20.00 ," 1,420.00 ", -   ,"1,420.00", 16.00 ," 1,136.00 ",284.00,20%
Government,DR MS 03456,13/12/2025,NOBUTOL 2MG/5ML 60ML, 1.00 , 20.00 , 20.00 , -   ,20.00, 16.00 , 16.00 ,4.00,20%
Government,DR MS 03456,13/12/2025,RELAXSAPH 500MCG+2.5MG/2.5ML, 167.00 ," 1,140.00 "," 190,380.00 ", -   ,"190,380.00", 265.00 ," 44,255.00 ","146,125.00",77%
Government,DR MS 03456,13/12/2025,APTRADOL 50MG CAP, 5.00 , 280.00 ," 1,400.00 ", -   ,"1,400.00", 142.00 , 710.00 ,690.00,49%
Government,DR MS 03456,13/12/2025,HEMOXIN 500MG, 5.00 , 580.00 ," 2,900.00 ", -   ,"2,900.00", 435.00 ," 2,175.00 ",725.00,25%
Government,DR MS 03456,13/12/2025,RAMAVIT 100MG/5MG/50MCG, 30.00 , 100.00 ," 3,000.00 ", -   ,"3,000.00", 80.00 ," 2,400.00 ",600.00,20%
Government,DR MS 03456,13/12/2025,LEMZINC 10MG/ML, 30.00 , 50.00 ," 1,500.00 ", -   ,"1,500.00", 20.00 , 600.00 ,900.00,60%
Government,DR MS 03457,13/12/2025,AMLOTHIN 5MG, 30.00 , 85.00 ," 2,550.00 ", -   ,"2,550.00", 25.00 , 750.00 ,"1,800.00",71%
Government,DR MS 03457,13/12/2025,AMLOTHIN 10MG TAB, 20.00 , 130.00 ," 2,600.00 ", -   ,"2,600.00", 33.00 , 660.00 ,"1,940.00",75%
Government,DR MS 03457,13/12/2025,CARDOZ 6.25MG, 18.21 , 140.00 ," 2,550.08 ", -   ,"2,550.08", 43.00 , 783.24 ,"1,766.84",69%
Government,DR MS 03457,13/12/2025,ASTAT 20MG, 10.00 , 615.00 ," 6,150.00 ", -   ,"6,150.00", 96.00 , 960.00 ,"5,190.00",84%
Government,DR MS 03457,13/12/2025,TROVIPRI 40MG, 20.00 , 635.00 ," 12,700.00 ", -   ,"12,700.00", 176.00 ," 3,520.00 ","9,180.00",72%
Government,DR MS 03457,13/12/2025,VAZI2R 80MG, 3.00 ," 1,500.00 "," 4,500.00 ", -   ,"4,500.00", 295.00 , 885.00 ,"3,615.00",80%
Government,DR MS 03457,13/12/2025,CLODIN 75MCG, 10.00 , 710.00 ," 7,100.00 ", -   ,"7,100.00", 380.00 ," 3,800.00 ","3,300.00",46%
Government,DR MS 03457,13/12/2025,DM FUROSEMIDE 20MG, 2.00 , 120.00 , 240.00 , -   ,240.00, 40.00 , 80.00 ,160.00,67%
Government,DR MS 03457,13/12/2025,ZEBET 80MG, 2.00 , 440.00 , 880.00 , -   ,880.00, 113.00 , 226.00 ,654.00,74%
Government,DR MS 03457,13/12/2025,SAPHORBIDE-30 30MG, 5.00 ," 1,040.00 "," 5,200.00 ", -   ,"5,200.00", 291.00 ," 1,455.00 ","3,745.00",72%
Government,DR MS 03457,13/12/2025,ZYLTAN 50MG, 50.00 , 180.00 ," 9,000.00 ", -   ,"9,000.00", 54.00 ," 2,700.00 ","6,300.00",70%
Government,DR MS 03457,13/12/2025,ARTICURE 100MG, 20.00 , 280.00 ," 5,600.00 ", -   ,"5,600.00", 136.00 ," 2,720.00 ","2,880.00",51%
Government,DR MS 03457,13/12/2025,GLYCEMET 500MG, 20.00 , 160.00 ," 3,200.00 ", -   ,"3,200.00", 39.00 , 780.00 ,"2,420.00",76%
Government,DR MS 03457,13/12/2025,KELCITRA 1080MG, 3.00 ," 1,750.00 "," 5,250.00 ", -   ,"5,250.00", 380.00 ," 1,140.00 ","4,110.00",78%
Government,DR MS 03457,13/12/2025,ORANOL 10MG, 1.00 , 610.00 , 610.00 , -   ,610.00, 65.00 , 65.00 ,545.00,89%
Government,DR MS 03457,13/12/2025,ROZATIN-20 20MG, 3.00 ," 7,450.00 "," 22,350.00 ", -   ,"22,350.00", 273.00 , 819.00 ,"21,531.00",96%
Government,DR MS 03457,13/12/2025,MIA FORTE 500MG TAB, 10.00 , 595.00 ," 5,950.00 ", -   ,"5,950.00", 320.00 ," 3,200.00 ","2,750.00",46%
Government,DR MS 03457,13/12/2025,DIASTATIN 40MG TAB, 10.00 , 595.00 ," 5,950.00 ", -   ,"5,950.00", 213.00 ," 2,130.00 ","3,820.00",64%
Government,DR MS 03457,13/12/2025,SPIROPHIL 25MG, 5.00 ," 1,420.00 "," 7,100.00 ", -   ,"7,100.00", 213.00 ," 1,065.00 ","6,035.00",85%
Government,DR MS 03457,13/12/2025,XANGINART 35MG, 100.00 , 270.00 ," 27,000.00 ", -   ,"27,000.00", 60.00 ," 6,000.00 ","21,000.00",78%
Government,DR MS 03445,13/12/2025,FLUCYSTEINE 200MG 30's, 6.67 , 432.00 ," 2,880.00 ", -   ,"2,880.00", 210.00 ," 1,400.00 ","1,480.00",51%
Government,DR MS 03445,13/12/2025,MUCORIGHT 600MG, 20.00 , 499.00 ," 9,980.00 ", -   ,"9,980.00", 329.00 ," 6,580.00 ","3,400.00",34%
Government,DR MS 03445,13/12/2025,AZCORE 500MG TAB, 5.00 ," 1,340.00 "," 6,700.00 ", -   ,"6,700.00", 285.00 ," 1,425.00 ","5,275.00",79%
Government,DR MS 03445,13/12/2025,MOXYLOR 100MG/ML 10ML, 30.00 , 24.00 , 720.00 , -   ,720.00, 18.00 , 540.00 ,180.00,25%
Government,DR MS 03445,13/12/2025,EMICOX 200MG CAP, 30.00 , 359.00 ," 10,770.00 ", -   ,"10,770.00", 202.00 ," 6,060.00 ","4,710.00",44%
Government,DR MS 03445,13/12/2025,EXEL 500MG, 10.00 , 441.00 ," 4,410.00 ", -   ,"4,410.00", 253.00 ," 2,530.00 ","1,880.00",43%
Government,DR MS 03445,13/12/2025,DIALIX 1MG/ML, 50.00 , 76.00 ," 3,800.00 ", -   ,"3,800.00", 26.00 ," 1,300.00 ","2,500.00",66%
Government,DR MS 03445,13/12/2025,CLOPINOVA 75MG, 10.00 , 159.00 ," 1,590.00 ", -   ,"1,590.00", 87.00 , 870.00 ,720.00,45%
Government,DR MS 03445,13/12/2025,CLOXANE 500MG, 20.00 , 649.00 ," 12,980.00 ", -   ,"12,980.00", 266.00 ," 5,320.00 ","7,660.00",59%
Government,DR MS 03445,13/12/2025,RANICLAV 625MG TAB, 30.00 , 289.00 ," 8,670.00 ", -   ,"8,670.00", 122.00 ," 3,660.00 ","5,010.00",58%
Government,DR MS 03445,13/12/2025,TOVIT 60ML SYR, 30.00 , 49.00 ," 1,470.00 ", -   ,"1,470.00", 18.00 , 540.00 ,930.00,63%
Government,DR MS 03445,13/12/2025,OMETIFT 20MG, 10.00 , 299.00 ," 2,990.00 ", -   ,"2,990.00", 89.00 , 890.00 ,"2,100.00",70%
Government,DR MS 03445,13/12/2025,MOXINOVA CV 228.5MG/5ML, 20.00 , 159.00 ," 3,180.00 ", -   ,"3,180.00", 149.00 ," 2,980.00 ",200.00,6%
Government,DR MS 03445,13/12/2025,MEOXICLAV-DS 457MG/5ML 70ML, 20.00 , 299.00 ," 5,980.00 ", -   ,"5,980.00", 158.00 ," 3,160.00 ","2,820.00",47%
Government,DR MS 03445,13/12/2025,CORPILYN 250MG," 1,000.00 ", 48.00 ," 48,000.00 ", -   ,"48,000.00", 11.80 ," 11,800.00 ","36,200.00",75%
Government,DR MS 03445,13/12/2025,AMBILIN 500-500MG, 100.00 , 490.00 ," 49,000.00 ", -   ,"49,000.00", 120.00 ," 12,000.00 ","37,000.00",76%
Government,DR MS 03445,13/12/2025,CORPILYN 1G, 300.00 , 35.00 ," 10,500.00 ", -   ,"10,500.00", 14.00 ," 4,200.00 ","6,300.00",60%
Government,DR MS 03445,13/12/2025,ANTITET 1500IU/0.7ML, 30.00 ," 1,800.00 "," 54,000.00 ", -   ,"54,000.00"," 1,195.00 "," 35,850.00 ","18,150.00",34%
Government,DR MS 03445,13/12/2025,EPICARE 1MG/ML IV, 10.00 , 360.00 ," 3,600.00 ", -   ,"3,600.00", 115.00 ," 1,150.00 ","2,450.00",68%
