MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2019,,,,,,,,,,,,
,,,,,,,,,,,,
DRNumber,DRDate,AREA,Product, Qty , ContractPrice , TOTAL CP , Discount , TotalCP , TransferPrice , Total TP , Net Income ,
20099,23-Jul-19,Admin,NATRASOL 100mg, 1.00 , 379.26 , 379.26 , -   , 379.26 , 220.00 , 220.00 , 159.26 ,
20099,23-Jul-19,Admin,CEFZIME 750mg, 0.30 ," 1,125.00 ", 337.50 , -   , 337.50 , 765.00 , 229.50 , 108.00 ,
20100,23-Jul-19,Hospital,BUPIRIGHT 1's VIALS, 10.00 ," 3,100.00 "," 31,000.00 ", -   ," 31,000.00 ", 184.00 ," 1,840.00 "," 29,160.00 ",
20101,18-Jun-19,Laguna,MAXIFER 20mg/ml, 8.00 ," 2,450.00 "," 19,600.00 ", -   ," 19,600.00 ", 951.38 ," 7,611.06 "," 11,988.94 ",
20102,20-Jun-19,Laguna,CEFOPTI 750mg, 6.00 ," 1,560.00 "," 9,360.00 ", -   ," 9,360.00 ", 155.00 , 930.00 ," 8,430.00 ",
20102,20-Jun-19,Laguna,SALRESP, 3.00 ," 1,330.00 "," 3,990.00 ", -   ," 3,990.00 ", 475.00 ," 1,425.00 "," 2,565.00 ",
20102,20-Jun-19,Laguna,KETROM 30mg/ml, 20.00 , 500.00 ," 10,000.00 ", -   ," 10,000.00 ", 80.00 ," 1,600.00 "," 8,400.00 ",
20102,20-Jun-19,Laguna,CLOMEP 75MG TAB, 1.00 ," 3,300.00 "," 3,300.00 ", -   ," 3,300.00 ", 112.00 , 112.00 ," 3,188.00 ",
20102,20-Jun-19,Laguna,FLUCYSTEINE 200mg, 3.00 , 600.00 ," 1,800.00 ", -   ," 1,800.00 ", 90.00 , 270.00 ," 1,530.00 ",
20102,20-Jun-19,Laguna,CEFZOX 1G VIAL W/ DILUENT, 80.00 , 264.00 ," 21,120.00 ", -   ," 21,120.00 ", 21.00 ," 1,680.00 "," 19,440.00 ",
20102,20-Jun-19,Laguna,SORBANCE-5mg, 1.00 , 390.00 , 390.00 , -   , 390.00 , 95.00 , 95.00 , 295.00 ,
20102,20-Jun-19,Laguna,SAPHIXIME 200mg, 3.00 ," 2,640.00 "," 7,920.00 ", -   ," 7,920.00 ", 130.00 , 390.00 ," 7,530.00 ",
20102,20-Jun-19,Laguna,AZICARE 500MG TAB, 3.00 ," 2,820.00 "," 8,460.00 ", -   ," 8,460.00 ", 350.00 ," 1,050.00 "," 7,410.00 ",
20103,21-Jun-19,Laguna,CARDOWIN 1MG, 10.00 ," 1,380.00 "," 13,800.00 ", -   ," 13,800.00 ", 265.00 ," 2,650.00 "," 11,150.00 ",
20103,21-Jun-19,Laguna,DULAX 3.35mg, 15.00 , 320.00 ," 4,800.00 ", -   ," 4,800.00 ", 98.00 ," 1,470.00 "," 3,330.00 ",
20103,21-Jun-19,Laguna,PARASAPH 500mg, 1.00 , 300.00 , 300.00 , -   , 300.00 , 39.00 , 39.00 , 261.00 ,
20103,21-Jun-19,Laguna,CEVIT 500mg, 1.00 , 300.00 , 300.00 , -   , 300.00 , -   , -   , 300.00 ,
20103,21-Jun-19,Laguna,VITACORE 100mg, 2.00 ," 1,200.00 "," 2,400.00 ", -   ," 2,400.00 ", 200.00 , 400.00 ," 2,000.00 ",
20103,21-Jun-19,Laguna,CEFZOX 1G VIAL W/ DILUENT, 20.00 , 264.00 ," 5,280.00 ", -   ," 5,280.00 ", 21.00 , 420.00 ," 4,860.00 ",
20103,21-Jun-19,Laguna,FEVERCARE 300mg/2ML, 4.00 , 350.00 ," 1,400.00 ", -   ," 1,400.00 ", 48.00 , 192.00 ," 1,208.00 ",
20103,21-Jun-19,Laguna,DEXAMAX 4MG, 3.00 , 740.00 ," 2,220.00 ", -   ," 2,220.00 ", 100.00 , 300.00 ," 1,920.00 ",
20103,21-Jun-19,Laguna,ROST-20 20MGTAB, 2.00 ," 4,500.00 "," 9,000.00 ", -   ," 9,000.00 ", 650.00 ," 1,300.00 "," 7,700.00 ",
20103,21-Jun-19,Laguna,Omraz 40MG, 30.00 , 380.00 ," 11,400.00 ", -   ," 11,400.00 ", 51.82 ," 1,554.60 "," 9,845.40 ",
20103,21-Jun-19,Laguna,FUROXIDE 10mg/2ml, 20.00 , 420.00 ," 8,400.00 ", -   ," 8,400.00 ", 70.00 ," 1,400.00 "," 7,000.00 ",
20103,21-Jun-19,Laguna,Zurenix 500mg, 5.00 , 490.00 ," 2,450.00 ", -   ," 2,450.00 ", 91.50 , 457.50 ," 1,992.50 ",
20104,21-Jun-19,Laguna,"MICROPORE 1"" - 3M", 1.00 , 408.00 , 408.00 , -   , 408.00 , 380.00 , 380.00 , 28.00 ,
20104,21-Jun-19,Laguna,MACROSET - ADULT (INFUSION SET)- TUDOR, 25.00 , 60.00 ," 1,500.00 ", -   ," 1,500.00 ", 18.00 , 450.00 ," 1,050.00 ",
20105,24-Jun-19,Laguna,Omraz 40MG, 10.00 , 255.00 ," 2,550.00 ", -   ," 2,550.00 ", 51.82 , 518.20 ," 2,031.80 ",
20105,24-Jun-19,Laguna,EVAPROST 250mcg/ml, 1.00 ," 9,800.00 "," 9,800.00 ", -   ," 9,800.00 "," 3,575.00 "," 3,575.00 "," 6,225.00 ",
20105,24-Jun-19,Laguna,EVAPROST 125mcg/ml, 1.00 ," 4,800.00 "," 4,800.00 ", -   ," 4,800.00 "," 1,872.00 "," 1,872.00 "," 2,928.00 ",
20107,26-Jun-19,Laguna,ATORSAPH 20MG TAB, 10.00 , 440.00 ," 4,400.00 ", -   ," 4,400.00 ", 34.50 , 345.00 ," 4,055.00 ",
20108,26-Jun-19,Laguna,ALGESIC FORTE 325mg+400mg, 32.00 , 470.00 ," 15,040.00 ", -   ," 15,040.00 ", 232.50 ," 7,440.00 "," 7,600.00 ",
20109,28-Jun-19,Laguna,CLAXIC 250mg/62.5mg/5ml, 10.00 , 200.00 ," 2,000.00 ", -   ," 2,000.00 ", 154.58 ," 1,545.80 ", 454.20 ,
20109,28-Jun-19,Laguna,CORSTAPH 500mg, 2.00 ," 1,800.00 "," 3,600.00 ", -   ," 3,600.00 ", 435.00 , 870.00 ," 2,730.00 ",
20109,28-Jun-19,Laguna,LACTAMOX 500mg/125mg TAB, 1.00 ," 2,800.00 "," 2,800.00 ", -   ," 2,800.00 "," 1,173.20 "," 1,173.20 "," 1,626.80 ",
20110,24-Jun-19,Laguna,CEPROTRON 500mg, 1.00 ," 1,250.00 "," 1,250.00 ", -   ," 1,250.00 ", 500.00 , 500.00 , 750.00 ,
20110,24-Jun-19,Laguna,EUROXONE 1g, 60.00 , 190.00 ," 11,400.00 ", -   ," 11,400.00 ", 73.00 ," 4,380.00 "," 7,020.00 ",
20111,28-Jun-19,Laguna,CEPROTRON 500mg, 1.00 ," 1,250.00 "," 1,250.00 ", -   ," 1,250.00 ", 500.00 , 500.00 , 750.00 ,
20111,28-Jun-19,Laguna,EUROXONE 1g, 40.00 , 190.00 ," 7,600.00 ", -   ," 7,600.00 ", 73.00 ," 2,920.00 "," 4,680.00 ",
20112,28-Jun-19,Laguna,EVAPROST 250mcg/ml, 1.00 ," 9,800.00 "," 9,800.00 ", -   ," 9,800.00 "," 3,575.00 "," 3,575.00 "," 6,225.00 ",
20113,28-Jun-19,Laguna,Brodix 2.5/2.5ml Neb, 3.00 , 390.00 ," 1,170.00 ", -   ," 1,170.00 ", 240.00 , 720.00 , 450.00 ,
20113,28-Jun-19,Laguna,CEFOPTI 750mg, 10.00 ," 1,560.00 "," 15,600.00 ", -   ," 15,600.00 ", 155.00 ," 1,550.00 "," 14,050.00 ",
20113,28-Jun-19,Laguna,Steril water 50ml, 1.00 ," 1,360.00 "," 1,360.00 ", -   ," 1,360.00 ",,," 1,360.00 ",
20113,28-Jun-19,Laguna,DALAMYCIN 600mg/4ml, 200.00 , 400.00 ," 80,000.00 ", -   ," 80,000.00 ",,," 80,000.00 ",
20113,28-Jun-19,Laguna,CEFZOX 1G VIAL W/ DILUENT, 20.00 , 264.00 ," 5,280.00 ", -   ," 5,280.00 ", 21.00 , 420.00 ," 4,860.00 ",
20113,28-Jun-19,Laguna,SALRESP, 3.00 ," 1,330.00 "," 3,990.00 ", -   ," 3,990.00 ", 475.00 ," 1,425.00 "," 2,565.00 ",
20113,28-Jun-19,Laguna,DOCOR 250MG VIAL, 3.00 ," 2,600.00 "," 7,800.00 ", -   ," 7,800.00 ", 630.00 ," 1,890.00 "," 5,910.00 ",
20113,28-Jun-19,Laguna,CORBAL 100mg, 3.00 ," 1,200.00 "," 3,600.00 ", -   ," 3,600.00 ", 50.00 , 150.00 ," 3,450.00 ",
20113,28-Jun-19,Laguna,KETROM 30mg/ml, 10.00 , 500.00 ," 5,000.00 ", -   ," 5,000.00 ", 80.00 , 800.00 ," 4,200.00 ",
20114,01-Jul-19,Laguna,RENIMAX 200MG/ML, 5.00 , 160.00 , 800.00 , -   , 800.00 , 165.00 , 825.00 , (25.00),
20114,01-Jul-19,Laguna,INHIBITA 40mg, 5.00 , 760.00 ," 3,800.00 ", -   ," 3,800.00 ", 85.00 , 425.00 ," 3,375.00 ",
20114,01-Jul-19,Laguna,Ranirex 25mg/ml, 5.00 , 450.00 ," 2,250.00 ", -   ," 2,250.00 ", 40.00 , 200.00 ," 2,050.00 ",
20114,01-Jul-19,Laguna,MAXIFER 20mg/ml, 3.00 ," 2,450.00 "," 7,350.00 ", -   ," 7,350.00 ", 951.38 ," 2,854.15 "," 4,495.85 ",
20114,01-Jul-19,Laguna,ZEFXON 40mg, 300.00 , 580.00 ," 174,000.00 ", -   ," 174,000.00 ", 274.51 ," 82,353.94 "," 91,646.06 ",
20114,01-Jul-19,Laguna,SPINAL NEEDLE G.25 - TOP, 1.00 ," 2,200.00 "," 2,200.00 ", -   ," 2,200.00 ", 627.27 , 627.27 ," 1,572.73 ",
20114,01-Jul-19,Laguna,CEFZOX 1G VIAL W/ DILUENT, 200.00 , 264.00 ," 52,800.00 ", -   ," 52,800.00 ", 21.00 ," 4,200.00 "," 48,600.00 ",
20114,01-Jul-19,Laguna,EUROGYL 5mg/ml (500mg/100ml), 80.00 , 90.00 ," 7,200.00 ", -   ," 7,200.00 ", 23.00 ," 1,840.00 "," 5,360.00 ",
20114,01-Jul-19,Laguna,SPITONE 25MG TAB, 3.00 , 840.00 ," 2,520.00 ", -   ," 2,520.00 ", 175.00 , 525.00 ," 1,995.00 ",
20114,01-Jul-19,Laguna,FUROXIDE 10mg/2ml, 20.00 , 420.00 ," 8,400.00 ", -   ," 8,400.00 ", 70.00 ," 1,400.00 "," 7,000.00 ",
20114,01-Jul-19,Laguna,Steril water 50ml, 3.00 ," 1,360.00 "," 4,080.00 ", -   ," 4,080.00 ",,," 4,080.00 ",
20114,01-Jul-19,Laguna,CEFOPTI 750mg, 30.00 ," 1,560.00 "," 46,800.00 ", -   ," 46,800.00 ", 155.00 ," 4,650.00 "," 42,150.00 ",
20115,15-Jul-19,Laguna,EUROXONE 1g, 40.00 , 190.00 ," 7,600.00 ", -   ," 7,600.00 ", 73.00 ," 2,920.00 "," 4,680.00 ",
20115,15-Jul-19,Laguna,CEPROTRON 500mg, 1.00 ," 1,250.00 "," 1,250.00 ", -   ," 1,250.00 ", 500.00 , 500.00 , 750.00 ,
20116,15-Jul-19,Laguna,EUROXONE 1g, 50.00 , 190.00 ," 9,500.00 ", -   ," 9,500.00 ", 73.00 ," 3,650.00 "," 5,850.00 ",
20116,15-Jul-19,Laguna,CEPROTRON 500mg, 1.00 ," 1,250.00 "," 1,250.00 ", -   ," 1,250.00 ", 500.00 , 500.00 , 750.00 ,
20117,05-Jul-19,Laguna,CLODIN 75MG TAB, 1.00 ," 1,600.00 "," 1,600.00 ", -   ," 1,600.00 ", 600.00 , 600.00 ," 1,000.00 ",
20117,05-Jul-19,Laguna,CEPROTRON 500mg, 1.00 ," 1,750.00 "," 1,750.00 ", -   ," 1,750.00 ", 500.00 , 500.00 ," 1,250.00 ",
20117,05-Jul-19,Laguna,FEVERCARE 300mg/2ML, 10.00 , 350.00 ," 3,500.00 ", -   ," 3,500.00 ", 48.00 , 480.00 ," 3,020.00 ",
20117,05-Jul-19,Laguna,SYLVITE 2meq/ml, 2.00 , 950.00 ," 1,900.00 ", -   ," 1,900.00 ", 281.80 , 563.60 ," 1,336.40 ",
20117,05-Jul-19,Laguna,CORBAL 100mg, 4.00 ," 1,200.00 "," 4,800.00 ", -   ," 4,800.00 ", 50.00 , 200.00 ," 4,600.00 ",
20117,05-Jul-19,Laguna,Brodix 2.5/2.5ml Neb, 3.00 , 390.00 ," 1,170.00 ", -   ," 1,170.00 ", 240.00 , 720.00 , 450.00 ,
20118,08-Jul-19,Hospital,EVAPROST 125mcg/ml, 3.00 ," 4,800.00 "," 14,400.00 ", -   ," 14,400.00 "," 1,872.00 "," 5,616.00 "," 8,784.00 ",
20119,08-Jul-19,Laguna,GLOVES (L) - SUPREME, 2.00 , 300.00 , 600.00 , -   , 600.00 , 130.00 , 260.00 , 340.00 ,
20119,08-Jul-19,Laguna,CARDOWIN 1MG, 1.00 ," 1,380.00 "," 1,380.00 ", -   ," 1,380.00 ", 265.00 , 265.00 ," 1,115.00 ",
20119,08-Jul-19,Laguna,FLUCYSTEINE 600MG, 2.00 , 600.00 ," 1,200.00 ", -   ," 1,200.00 ", 120.00 , 240.00 , 960.00 ,
20119,08-Jul-19,Laguna,CARDIOXIN 250MCG/ML, 40.00 , 660.00 ," 26,400.00 ", -   ," 26,400.00 ", 253.40 ," 10,136.00 "," 16,264.00 ",
20119,08-Jul-19,Laguna,SPINAL NEEDLE G.25 - TOP, 1.75 ," 2,200.00 "," 3,850.00 ", -   ," 3,850.00 ", 627.27 ," 1,097.72 "," 2,752.28 ",
20119,08-Jul-19,Laguna,Philvasc 5MG, 1.00 , 900.00 , 900.00 , -   , 900.00 , 33.00 , 33.00 , 867.00 ,
20120,09-Jul-19,Laguna,EVAPROST 125mcg/ml, 1.00 ," 4,800.00 "," 4,800.00 ", -   ," 4,800.00 "," 1,872.00 "," 1,872.00 "," 2,928.00 ",
20120,09-Jul-19,Laguna,CEFEXIL 250mg/5ml, 10.00 , 198.00 ," 1,980.00 ", -   ," 1,980.00 ", 65.00 , 650.00 ," 1,330.00 ",
20121,09-Jul-19,Laguna,BIOPRIL 25mg, 2.00 , 600.00 ," 1,200.00 ", -   ," 1,200.00 ", 50.00 , 100.00 ," 1,100.00 ",
20121,09-Jul-19,Laguna,SALRESP, 3.00 ," 1,330.00 "," 3,990.00 ", -   ," 3,990.00 ", 475.00 ," 1,425.00 "," 2,565.00 ",
20121,09-Jul-19,Laguna,CORBAL 100mg, 10.00 ," 1,200.00 "," 12,000.00 ", -   ," 12,000.00 ", 50.00 , 500.00 ," 11,500.00 ",
20121,09-Jul-19,Laguna,KETROM 30mg/ml, 10.00 , 500.00 ," 5,000.00 ", -   ," 5,000.00 ", 80.00 , 800.00 ," 4,200.00 ",
20122,10-Jul-19,Laguna,AC-LYTE 200mg, 7.00 , 660.00 ," 4,620.00 ", -   ," 4,620.00 ",,," 4,620.00 ",
20122,10-Jul-19,Laguna,Prometin, 1.00 , 300.00 , 300.00 , -   , 300.00 , 46.00 , 46.00 , 254.00 ,
20122,10-Jul-19,Laguna,CARDOWIN 1MG, 50.00 ," 1,380.00 "," 69,000.00 ", -   ," 69,000.00 ", 265.00 ," 13,250.00 "," 55,750.00 ",
20123,11-Jul-19,Laguna,KETOROBAS 30mg, 5.00 ," 1,000.00 "," 5,000.00 ", -   ," 5,000.00 ",,," 5,000.00 ",
20123,11-Jul-19,Laguna,AMPI-1, 5.00 ," 1,280.00 "," 6,400.00 ", -   ," 6,400.00 ", 61.35 , 306.75 ," 6,093.25 ",
20123,11-Jul-19,Laguna,DALAMYCIN 150 MG, 5.00 ," 4,000.00 "," 20,000.00 ", -   ," 20,000.00 ", 933.33 ," 4,666.67 "," 15,333.33 ",
20123,11-Jul-19,Laguna,SPASMOSON 10mg, 5.00 , 980.00 ," 4,900.00 ", -   ," 4,900.00 ",,," 4,900.00 ",
20123,11-Jul-19,Laguna,MEGYXAN 500mg Cap, 1.00 , 300.00 , 300.00 , -   , 300.00 , 80.00 , 80.00 , 220.00 ,
20123,11-Jul-19,Laguna,INHIBITA 40mg, 4.00 , 760.00 ," 3,040.00 ", -   ," 3,040.00 ", 85.00 , 340.00 ," 2,700.00 ",
20123,11-Jul-19,Laguna,SALRESP, 3.34 ," 1,330.00 "," 4,446.00 ", -   ," 4,446.00 ", 475.00 ," 1,587.86 "," 2,858.14 ",
20123,11-Jul-19,Laguna,BACTRID 2% OITMENT 5G, 2.00 , 285.00 , 570.00 , -   , 570.00 , 59.00 , 118.00 , 452.00 ,
20123,11-Jul-19,Laguna,DOBUMEAN 12.5mg, 20.00 , 480.00 ," 9,600.00 ", -   ," 9,600.00 ", 190.00 ," 3,800.00 "," 5,800.00 ",
20123,11-Jul-19,Laguna,PRELAX 5mg, 1.00 , 500.00 , 500.00 , -   , 500.00 , 48.33 , 48.33 , 451.67 ,
20124,12-Jul-19,Laguna,EVEROSE 1000MG CAP, 7.00 , 690.00 ," 4,830.00 ", -   ," 4,830.00 ", 381.00 ," 2,667.00 "," 2,163.00 ",
20124,12-Jul-19,Laguna,BRISOFER 250mg, 3.00 , 300.00 , 900.00 , -   , 900.00 , 105.00 , 315.00 , 585.00 ,
20124,12-Jul-19,Laguna,PHILVASC 10MG, 2.00 ," 1,100.00 "," 2,200.00 ", -   ," 2,200.00 ", 22.00 , 44.00 ," 2,156.00 ",
20124,12-Jul-19,Laguna,PREVENA, 1.00 , 600.00 , 600.00 , -   , 600.00 , 115.00 , 115.00 , 485.00 ,
20124,12-Jul-19,Laguna,FEBSAN, 5.00 , 800.00 ," 4,000.00 ", -   ," 4,000.00 ", 145.00 , 725.00 ," 3,275.00 ",
20125,16-Jul-19,Laguna,SAPHROXOL 75MG, 6.00 , 500.00 ," 3,000.00 ", -   ," 3,000.00 ", 172.50 ," 1,035.00 "," 1,965.00 ",
20126,16-Jul-19,Laguna,Traman 50mg/ml, 1.00 ," 1,400.00 "," 1,400.00 ", -   ," 1,400.00 ", 220.00 , 220.00 ," 1,180.00 ",
20126,16-Jul-19,Laguna,Omraz 40MG, 10.00 , 255.00 ," 2,550.00 ", -   ," 2,550.00 ", 51.82 , 518.20 ," 2,031.80 ",
20127,10-Jul-19,Laguna,CEPROTRON 500mg, 1.00 ," 1,250.00 "," 1,250.00 ", -   ," 1,250.00 ", 500.00 , 500.00 , 750.00 ,
20127,10-Jul-19,Laguna,EUROXONE 1g, 40.00 , 190.00 ," 7,600.00 ", -   ," 7,600.00 ", 73.00 ," 2,920.00 "," 4,680.00 ",
20128,19-Jul-19,Laguna,CEPROTRON 500mg, 1.00 ," 1,250.00 "," 1,250.00 ", -   ," 1,250.00 ", 500.00 , 500.00 , 750.00 ,
20128,19-Jul-19,Laguna,EUROXONE 1g, 50.00 , 190.00 ," 9,500.00 ", -   ," 9,500.00 ", 73.00 ," 3,650.00 "," 5,850.00 ",
20129,16-Jul-19,Laguna,AZICARE, 1.70 ," 2,820.00 "," 4,794.00 ", -   ," 4,794.00 ",,," 4,794.00 ",
20129,16-Jul-19,Laguna,FLUCYSTEINE 600MG, 3.00 , 600.00 ," 1,800.00 ", -   ," 1,800.00 ", 120.00 , 360.00 ," 1,440.00 ",
20129,16-Jul-19,Laguna,SPITONE 25MG TAB, 3.00 , 840.00 ," 2,520.00 ", -   ," 2,520.00 ", 175.00 , 525.00 ," 1,995.00 ",
20129,16-Jul-19,Laguna,UNIDOL 50mg/ml, 1.00 ," 3,250.00 "," 3,250.00 ", -   ," 3,250.00 "," 1,300.00 "," 1,300.00 "," 1,950.00 ",
20130,18-Jul-19,Laguna,LACTAMOX 500mg/125mg TAB, 1.00 ," 2,800.00 "," 2,800.00 ", -   ," 2,800.00 "," 1,173.20 "," 1,173.20 "," 1,626.80 ",
20130,18-Jul-19,Laguna,CORSTAPH 500mg, 4.00 ," 1,800.00 "," 7,200.00 ", -   ," 7,200.00 ", 435.00 ," 1,740.00 "," 5,460.00 ",
20130,18-Jul-19,Laguna,ROST-20 20MGTAB, 5.00 ," 1,100.00 "," 5,500.00 ", -   ," 5,500.00 ", 650.00 ," 3,250.00 "," 2,250.00 ",
20131,19-Jul-19,Laguna,Brodix 2.5/2.5ml Neb, 10.00 , 390.00 ," 3,900.00 ", -   ," 3,900.00 ", 240.00 ," 2,400.00 "," 1,500.00 ",
20131,19-Jul-19,Laguna,CEFUSAPH, 9.00 , 490.00 ," 4,410.00 ", -   ," 4,410.00 ", 95.00 , 855.00 ," 3,555.00 ",
20132,22-Jul-19,Laguna,FUROSE 10mg/ml, 1.00 , 824.00 , 824.00 , -   , 824.00 , 64.00 , 64.00 , 760.00 ,
20132,22-Jul-19,Laguna,CEFEXIL 250mg/5ml, 10.00 , 198.00 ," 1,980.00 ", -   ," 1,980.00 ", 65.00 , 650.00 ," 1,330.00 ",
20132,22-Jul-19,Laguna,Traman 50mg/ml, 1.00 ," 1,400.00 "," 1,400.00 ", -   ," 1,400.00 ", 220.00 , 220.00 ," 1,180.00 ",
20133,22-Jul-19,Laguna,GAVIXONE 1g With Diluent, 50.00 , 180.00 ," 9,000.00 ", -   ," 9,000.00 ", 28.00 ," 1,400.00 "," 7,600.00 ",
20133,22-Jul-19,Laguna,EUROMET, 20.00 , 90.00 ," 1,800.00 ", -   ," 1,800.00 ", 23.00 , 460.00 ," 1,340.00 ",
20133,22-Jul-19,Laguna,Steril water 50ml, 2.00 ," 1,360.00 "," 2,720.00 ", -   ," 2,720.00 ",,," 2,720.00 ",
20134,29-Jul-19,Laguna,Traman 50mg/ml, 1.00 ," 1,400.00 "," 1,400.00 ", -   ," 1,400.00 ", 220.00 , 220.00 ," 1,180.00 ",
20134,29-Jul-19,Laguna,CEFEXIL 250mg/5ml, 10.00 , 198.00 ," 1,980.00 ", -   ," 1,980.00 ", 65.00 , 650.00 ," 1,330.00 ",
20135,29-Jul-19,Laguna,EUROXONE 1g, 50.00 , 190.00 ," 9,500.00 ", -   ," 9,500.00 ", 73.00 ," 3,650.00 "," 5,850.00 ",
20136,30-Jul-19,Laguna,EUROXONE 1g, 40.00 , 190.00 ," 7,600.00 ", -   ," 7,600.00 ", 73.00 ," 2,920.00 "," 4,680.00 ",
20137,29-Jul-19,Laguna,MONOWEL 1g, 70.00 , 585.00 ," 40,950.00 ", -   ," 40,950.00 ", 426.00 ," 29,820.23 "," 11,129.77 ",
20138,02-Aug-19,Laguna,NAHALGESIC 500mg, 1.00 , 300.00 , 300.00 , -   , 300.00 , 41.00 , 41.00 , 259.00 ,
20138,02-Aug-19,Laguna,AGLOTAC 25mg/ml (50mg/2ml), 3.00 , 450.00 ," 1,350.00 ", -   ," 1,350.00 ", 17.94 , 53.83 ," 1,296.17 ",
20138,02-Aug-19,Laguna,PIPTASEA 4.5G/500V, 10.00 , 650.00 ," 6,500.00 ", -   ," 6,500.00 ", 132.30 ," 1,323.00 "," 5,177.00 ",
20138,02-Aug-19,Laguna,ANTIZOAL 5mg/ml, 60.00 , 90.00 ," 5,400.00 ", -   ," 5,400.00 ", 14.97 , 898.00 ," 4,502.00 ",
20138,02-Aug-19,Laguna,INHIBITA 40mg, 3.00 , 760.00 ," 2,280.00 ", -   ," 2,280.00 ", 85.00 , 255.00 ," 2,025.00 ",
20138,02-Aug-19,Laguna,DULAX 3.35mg, 10.00 , 320.00 ," 3,200.00 ", -   ," 3,200.00 ", 98.00 , 980.00 ," 2,220.00 ",
20138,02-Aug-19,Laguna,UNIDOL 50mg/ml, 1.00 ," 3,250.00 "," 3,250.00 ", -   ," 3,250.00 "," 1,300.00 "," 1,300.00 "," 1,950.00 ",
20138,02-Aug-19,Laguna,LANTIDIN 50mg, 1.00 ," 18,000.00 "," 18,000.00 ", -   ," 18,000.00 ", 662.81 , 662.81 ," 17,337.19 ",
20138,02-Aug-19,Laguna,KETERO 30MG, 10.00 , 500.00 ," 5,000.00 ", -   ," 5,000.00 ", 95.00 , 950.00 ," 4,050.00 ",
20139,06-Aug-19,Laguna,BUDESON 250mcg/ml (500mcg/2ml), 10.00 , 90.00 , 900.00 , -   , 900.00 , 451.67 ," 4,516.67 "," (3,616.67)",
20139,06-Aug-19,Laguna,ATORSAPH 20MG TAB, 3.00 , 440.00 ," 1,320.00 ", -   ," 1,320.00 ", 34.50 , 103.50 ," 1,216.50 ",
20139,06-Aug-19,Laguna,ZEFXON 40mg, 50.00 , 580.00 ," 29,000.00 ", -   ," 29,000.00 ", 274.51 ," 13,725.66 "," 15,274.34 ",
20139,06-Aug-19,Laguna,FLUCYSTEINE 600MG, 4.00 , 480.00 ," 1,920.00 ", -   ," 1,920.00 ", 120.00 , 480.00 ," 1,440.00 ",
20140,08-Aug-19,Laguna,GENERIC GLICLAZIDE 30MG TAB, 1.00 , 120.00 , 120.00 , -   , 120.00 , 230.00 , 230.00 , (110.00),
20140,08-Aug-19,Laguna,MEGYXAN 500mg Cap, 1.00 , 300.00 , 300.00 , -   , 300.00 , 80.00 , 80.00 , 220.00 ,
20140,08-Aug-19,Laguna,ANGEL-50 50mg, 1.00 , 400.00 , 400.00 , -   , 400.00 , 122.00 , 122.00 , 278.00 ,
20140,08-Aug-19,Laguna,ARTAL-H 50mg/12.5mg, 1.00 , 400.00 , 400.00 , -   , 400.00 , 94.00 , 94.00 , 306.00 ,
20140,08-Aug-19,Laguna,INHIBITA 40mg, 60.00 , 25.00 ," 1,500.00 ", -   ," 1,500.00 ", 85.00 ," 5,100.00 "," (3,600.00)",
20140,08-Aug-19,Laguna,CEFUSAPH, 5.00 , 330.00 ," 1,650.00 ", -   ," 1,650.00 ", 95.00 , 475.00 ," 1,175.00 ",
20140,08-Aug-19,Laguna,MONILIASOL 500mg, 1.00 , 300.00 , 300.00 , -   , 300.00 , 240.00 , 240.00 , 60.00 ,
20140,08-Aug-19,Laguna,FUROSEMIDE 20MG TAB GENERIC/DRUGMAKERS, 1.00 , 200.00 , 200.00 , -   , 200.00 , 42.00 , 42.00 , 158.00 ,
20140,08-Aug-19,Laguna,SAPHZINE 10MG, 1.00 , 300.00 , 300.00 , -   , 300.00 , 35.00 , 35.00 , 265.00 ,
20140,08-Aug-19,Laguna,KETROM 30mg/ml, 10.00 , 500.00 ," 5,000.00 ", -   ," 5,000.00 ", 80.00 , 800.00 ," 4,200.00 ",
20140,08-Aug-19,Laguna,FUROSE 10mg/ml, 10.00 , 380.00 ," 3,800.00 ", -   ," 3,800.00 ", 64.00 , 640.00 ," 3,160.00 ",
20140,08-Aug-19,Laguna,SALRESP, 5.00 ," 1,225.00 "," 6,125.00 ", -   ," 6,125.00 ", 475.00 ," 2,375.00 "," 3,750.00 ",
20141,08-Aug-19,Laguna,LEVOCIN 500mg, 2.00 ," 1,250.00 "," 2,500.00 ", -   ," 2,500.00 ", -   , -   ," 2,500.00 ",
20141,08-Aug-19,Laguna,EUROMET, 20.00 , 90.00 ," 1,800.00 ", -   ," 1,800.00 ", 23.00 , 460.00 ," 1,340.00 ",
20141,08-Aug-19,Laguna,ZINACARE 750mg w/o Diluent, 50.00 , 140.00 ," 7,000.00 ", -   ," 7,000.00 ", 15.75 , 787.50 ," 6,212.50 ",
20141,08-Aug-19,Laguna,MEROSEA 1g, 12.00 , 100.00 ," 1,200.00 ", -   ," 1,200.00 ", 212.00 ," 2,544.00 "," (1,344.00)",
20142,09-Aug-19,Laguna,NITROFIX SR 30mg, 1.00 ," 1,300.00 "," 1,300.00 ", -   ," 1,300.00 ", 470.00 , 470.00 , 830.00 ,
