source_workbook,source_sheet,source_row_number,date_delivered,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,allocation_confidence,allocation_method,allocation_profile_level,allocation_profile_rows,allocation_profile_products,allocation_weight,allocation_child_number,allocation_child_count,original_area,original_product,embedded_area_amount,allocated_embedded_area_amount,parent_source_hash,estimated
2025s.csv,CSV,2757,,QMC,EVAPROST 250MCG/ML IV,0.158275,212546.4539567209,33640.79,0,33640.79,128039.9936818828,20265.53,13375.25,0.3975902468402199,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.1582750155155199,4,5,Hospital,"QMC # 213,400",213400,33775.89,0b2790dcfccf1ef95adb8ed9412422d42676993d4b74562dfa54ce45eac55748,true
2025s.csv,CSV,2757,,QMC,EVAPROST 125MCG/0.5ML,0.202744,212546.70915045575,43092.57,0,43092.57,128040.18861224006,25959.38,17133.19,0.39759035026223777,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.20274430100136445,5,5,Hospital,"QMC # 213,400",213400,43265.63,0b2790dcfccf1ef95adb8ed9412422d42676993d4b74562dfa54ce45eac55748,true
2025s.csv,CSV,2634,,QMC,SODAMPEN 1G IM/IV,0.136907,23560.00788856669,3225.53,0,3225.53,13490.03338032387,1846.88,1378.65,0.4274181297337182,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.1369070531554377,1,5,Hospital,"QMC # 23,686.00",23686,3242.78,d89dc395332e9ca645d20f8e0d96ff272a586637fd7f8123738c9b8311df42a1,true
2025s.csv,CSV,2634,,QMC,ANTIZOAL 5MG/ML,0.324479,23559.95303239963,7644.71,0,7644.71,13489.963911377932,4377.21,3267.5,0.4274197451571086,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.32447851224185176,2,5,Hospital,"QMC # 23,686.00",23686,7685.6,d89dc395332e9ca645d20f8e0d96ff272a586637fd7f8123738c9b8311df42a1,true
2025s.csv,CSV,2634,,QMC,METMIC 500MG,0.104449,23560.110676023705,2460.83,0,2460.83,13490.028626410976,1409.02,1051.81,0.427420829557507,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.10444934092438281,3,5,Hospital,"QMC # 23,686.00",23686,2473.99,d89dc395332e9ca645d20f8e0d96ff272a586637fd7f8123738c9b8311df42a1,true
2025s.csv,CSV,2634,,QMC,EVAPROST 125MCG/ML,0.235004,23559.98195775391,5536.69,0,5536.69,13489.983149222991,3170.2,2366.49,0.4274196315849361,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.23500376236960954,4,5,Hospital,"QMC # 23,686.00",23686,5566.3,d89dc395332e9ca645d20f8e0d96ff272a586637fd7f8123738c9b8311df42a1,true
2025s.csv,CSV,2634,,QMC,LACTAMOX 500MG/125MG TAB,0.199161,23560.034344073385,4692.24,0,4692.24,13490.040720823856,2686.69,2005.55,0.42741846111878334,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.19916133130871824,5,5,Hospital,"QMC # 23,686.00",23686,4717.33,d89dc395332e9ca645d20f8e0d96ff272a586637fd7f8123738c9b8311df42a1,true
2025s.csv,CSV,2777,,QMC,ANTIZOAL 5MG/ML,0.332849,24820.023494136978,8261.32,0,8261.32,15260.012798596359,5079.28,3182.04,0.3851733137077368,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.3328490954249663,1,5,Hospital,"QMC # 24,970.00",24970,8311.24,5cbcfaa7033dda44bdf086eeadb900fa02bd23b5ee054778237e8fa44c384f73,true
2025s.csv,CSV,2777,,QMC,EVAPROST 125MCG/ML,0.241066,24820.007798694136,5983.26,0,5983.26,15260.011781006031,3678.67,2304.59,0.38517296590821726,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.24106616239625137,2,5,Hospital,"QMC # 24,970.00",24970,6019.42,5cbcfaa7033dda44bdf086eeadb900fa02bd23b5ee054778237e8fa44c384f73,true
2025s.csv,CSV,2777,,QMC,DIFLOSID 75MG/3ML,0.085366,24819.951737225598,2118.78,0,2118.78,15259.939554389337,1302.68,816.1,0.3851744872049009,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.08536595079117597,3,5,Hospital,"QMC # 24,970.00",24970,2131.59,5cbcfaa7033dda44bdf086eeadb900fa02bd23b5ee054778237e8fa44c384f73,true
2025s.csv,CSV,2777,,QMC,MAXIFER 20MG/ML,0.148436,24819.922390794683,3684.17,0,3684.17,15259.977363981783,2265.13,1419.04,0.38517223689460584,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.14843571709149211,4,5,Hospital,"QMC # 24,970.00",24970,3706.44,5cbcfaa7033dda44bdf086eeadb900fa02bd23b5ee054778237e8fa44c384f73,true
2025s.csv,CSV,2777,,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,0.192283,24820.03089196653,4772.47,0,4772.47,15260.007384948225,2934.24,1838.23,0.3851737150783556,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.19228307429611433,5,5,Hospital,"QMC # 24,970.00",24970,4801.31,5cbcfaa7033dda44bdf086eeadb900fa02bd23b5ee054778237e8fa44c384f73,true
2025s.csv,CSV,2776,,QMC,METMIC 500MG,0.127291,280900.2993141699,35756.08,0,35756.08,105502.11719603115,13429.47,22326.61,0.6244143653331126,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.12729113311266174,1,5,Hospital,"QMC # 281,480.00",281480,35829.91,a05524353e9fe05b8c7edb4455d918687af3e00f646931e06e80a6672a6ecc12,true
2025s.csv,CSV,2776,,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,0.119659,280900.5590887438,33612.28,0,33612.28,105502.21880510451,12624.29,20988,0.624414648455862,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.11965925121379604,2,5,Hospital,"QMC # 281,480.00",281480,33681.69,a05524353e9fe05b8c7edb4455d918687af3e00f646931e06e80a6672a6ecc12,true
2025s.csv,CSV,2776,,QMC,BUPIRIGHT AMPULE,0.228399,280900.04772350146,64157.29,0,64157.29,105501.99431696285,24096.55,40060.73,0.6244143105171681,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.22839902194397674,3,5,Hospital,"QMC # 281,480.00",281480,64289.76,a05524353e9fe05b8c7edb4455d918687af3e00f646931e06e80a6672a6ecc12,true
2025s.csv,CSV,2776,,QMC,EVAPROST 250MCG/ML IV,0.129213,280899.1355358981,36295.82,0,36295.82,105501.6910063229,13632.19,22663.63,0.6244143264982028,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.12921260313584895,4,5,Hospital,"QMC # 281,480.00",281480,36370.76,a05524353e9fe05b8c7edb4455d918687af3e00f646931e06e80a6672a6ecc12,true
2025s.csv,CSV,2776,,QMC,ANTIZOAL 5MG/ML,0.395438,280899.989378866,111078.53,0,111078.53,105502.00031357634,41719.5,69359.03,0.6244143670248427,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.3954379905937166,5,5,Hospital,"QMC # 281,480.00",281480,111307.88,a05524353e9fe05b8c7edb4455d918687af3e00f646931e06e80a6672a6ecc12,true
2025s.csv,CSV,3152,,QMC,EVAPROST 250MCG/ML,0.390911,31350.025964989472,12255.07,0,12255.07,13485.01321272617,5271.44,6983.63,0.5698563941291237,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.3909114591288381,1,5,Hospital,"QMC # 31,500",31500,12313.71,407a67d7c013cf9800b54af37035ba802062180198439046c01d8d7ab022c42e,true
2025s.csv,CSV,3152,,QMC,PHYTOMEN 10MG/ML,0.159562,31350.070818866643,5002.28,0,5002.28,13485.040297815267,2151.7,2850.58,0.5698561455976076,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.1595623709393814,2,5,Hospital,"QMC # 31,500",31500,5026.22,407a67d7c013cf9800b54af37035ba802062180198439046c01d8d7ab022c42e,true
2025s.csv,CSV,3152,,QMC,HYCLENS WOUND SPRAY 2% 60ML,0.134168,31350.02385069465,4206.17,0,4206.17,13485.033689106194,1809.26,2396.91,0.5698557119659927,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.1341679410502852,3,5,Hospital,"QMC # 31,500",31500,4226.29,407a67d7c013cf9800b54af37035ba802062180198439046c01d8d7ab022c42e,true
2025s.csv,CSV,3152,,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,0.161572,31349.92449186741,5065.27,0,5065.27,13484.947887010127,2178.79,2886.48,0.5698570856045185,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.16157147412049702,4,5,Hospital,"QMC # 31,500",31500,5089.5,407a67d7c013cf9800b54af37035ba802062180198439046c01d8d7ab022c42e,true
2025s.csv,CSV,3152,,QMC,AMBIDOL 50MG/ML (100MG/2ML),0.153787,31349.919043872367,4821.21,0,4821.21,13484.949963260873,2073.81,2747.4,0.5698569446259342,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.15378675476099835,5,5,Hospital,"QMC # 31,500",31500,4844.28,407a67d7c013cf9800b54af37035ba802062180198439046c01d8d7ab022c42e,true
2025s.csv,CSV,2526,,QMC,MAXIFER 20MG/ML,0.197143,30749.96322466433,6062.14,0,6062.14,10334.985264503432,2037.47,4024.67,0.6639025162731312,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.19714281784470433,1,5,Hospital,"QMC # 31,500.00",31500,6210,7bfe981aa30a1858fadc2c0309ebf2934d6bba752e5d93bfb3ace33e09a9efc7,true
2025s.csv,CSV,2526,,QMC,SODAMPEN 1G IM/IV,0.173295,30749.93508179694,5328.81,0,5328.81,10334.977927810958,1791,3537.81,0.6639024472630849,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.17329474462060354,2,5,Hospital,"QMC # 31,500.00",31500,5458.78,7bfe981aa30a1858fadc2c0309ebf2934d6bba752e5d93bfb3ace33e09a9efc7,true
2025s.csv,CSV,2526,,QMC,DOLO-JAGA 500MG/50MG/100MG/100MCG,0.20752,30749.95181187355,6381.23,0,6381.23,10335.003855050114,2144.72,4236.52,0.6639033540555662,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.20751966459215396,3,5,Hospital,"QMC # 31,500.00",31500,6536.87,7bfe981aa30a1858fadc2c0309ebf2934d6bba752e5d93bfb3ace33e09a9efc7,true
2025s.csv,CSV,2526,,QMC,ERGON 125MCG,0.159793,30750.095435970285,4913.65,0,4913.65,10334.995900946851,1651.46,3262.18,0.6639015802916366,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.15979336353229798,4,5,Hospital,"QMC # 31,500.00",31500,5033.49,7bfe981aa30a1858fadc2c0309ebf2934d6bba752e5d93bfb3ace33e09a9efc7,true
2025s.csv,CSV,2526,,QMC,LACTAMOX 500MG/125MG,0.262249,30750.050524501523,8064.17,0,8064.17,10335.025109723963,2710.35,5353.82,0.6639021746813373,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,2485,588,0.2622494094102402,5,5,Hospital,"QMC # 31,500.00",31500,8260.86,7bfe981aa30a1858fadc2c0309ebf2934d6bba752e5d93bfb3ace33e09a9efc7,true
2025s.csv,CSV,2630,,QMC,EVAPROST 250MCG/ML IV,0.156871,406884.12772277853,63828.32,0,63828.32,249688.08766438664,39168.82,24659.5,0.386341047359542,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.1568706638624119,1,5,Hospital,"QMC # 407,373.75",407373.75,63904.99,2f5747f97e04b4ceab07c8b83bfed3cf316274aa35e739adc2ea39aa3cc16fd7,true
2025s.csv,CSV,2630,,QMC,AMBIDOL 50MG/ML (100MG/2ML),0.185653,406885.53376460384,75539.52,0,75539.52,249688.98967428482,46355.51,29184.01,0.3863409510677325,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.18565325052780346,2,5,Hospital,"QMC # 407,373.75",407373.75,75630.26,2f5747f97e04b4ceab07c8b83bfed3cf316274aa35e739adc2ea39aa3cc16fd7,true
2025s.csv,CSV,2630,,QMC,EVAPROST 125MCG/0.5ML,0.200945,406885.7647615019,81761.66,0,81761.66,249689.1189131354,50173.78,31587.88,0.3863409818244884,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.20094537971652293,3,5,Hospital,"QMC # 407,373.75",407373.75,81859.87,2f5747f97e04b4ceab07c8b83bfed3cf316274aa35e739adc2ea39aa3cc16fd7,true
2025s.csv,CSV,2630,,QMC,BUPIRIGHT AMPULE,0.277288,406885.04370906786,112824.34,0,112824.34,249688.663050691,69235.67,43588.66,0.3863409260803121,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.27728801470091835,4,5,Hospital,"QMC # 407,373.75",407373.75,112959.86,2f5747f97e04b4ceab07c8b83bfed3cf316274aa35e739adc2ea39aa3cc16fd7,true
2025s.csv,CSV,2630,,QMC,PHYTOMEN 10MG/ML,0.179243,406884.28557879524,72931.16,0,72931.16,249688.24445027142,44754.87,28176.3,0.38634103721920776,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.17924269119234346,5,5,Hospital,"QMC # 407,373.75",407373.75,73018.77,2f5747f97e04b4ceab07c8b83bfed3cf316274aa35e739adc2ea39aa3cc16fd7,true
2025s.csv,CSV,2779,,QMC,BUPIRIGHT AMPULE,0.2398,357419.3494578816,85709.16,0,85709.16,174097.74812343618,41748.64,43960.52,0.5129034049569497,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.23979955542540904,1,5,Hospital,"QMC # 409,770.00",409770,98262.66,0e84f24d0dba8c40b51bf0b2059fda0e808b44696620452f24db49b2be0c0b20,true
2025s.csv,CSV,2779,,QMC,EVAPROST 125MCG/0.5ML,0.173778,357420.38693045155,62111.8,0,62111.8,174098.27481039028,30254.45,31857.36,0.5129035062580701,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.17377820232434524,2,5,Hospital,"QMC # 409,770.00",409770,71209.09,0e84f24d0dba8c40b51bf0b2059fda0e808b44696620452f24db49b2be0c0b20,true
2025s.csv,CSV,2779,,QMC,SORBIFER 310MG,0.16143,357419.50071238313,57698.23,0,57698.23,174097.81329368768,28104.61,29593.62,0.5129034287533604,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.1614297775589448,3,5,Hospital,"QMC # 409,770.00",409770,66149.08,0e84f24d0dba8c40b51bf0b2059fda0e808b44696620452f24db49b2be0c0b20,true
2025s.csv,CSV,2779,,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,0.239842,357420.8020280018,85724.52,0,85724.52,174098.44814502881,41756.12,43968.4,0.5129034259976025,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.2398425321090131,4,5,Hospital,"QMC # 409,770.00",409770,98280.28,0e84f24d0dba8c40b51bf0b2059fda0e808b44696620452f24db49b2be0c0b20,true
2025s.csv,CSV,2779,,QMC,MAXIFER 20MG/ML,0.18515,357419.8757763975,66176.29,0,66176.29,174097.97461517688,32234.24,33942.04,0.5129033374339964,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.18514993258228768,5,5,Hospital,"QMC # 409,770.00",409770,75868.89,0e84f24d0dba8c40b51bf0b2059fda0e808b44696620452f24db49b2be0c0b20,true
2025s.csv,CSV,1193,,QMC,DOLO-JAGA 500MG/50MG/100MG/100MCG,0.172347,42239.95775963608,7279.93,0,7279.93,23999.95358201767,4136.32,3143.61,0.43181871254256565,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.17234690095779126,1,5,Hospital,"QMC # 42,400.00",42400,7307.51,0a5371885c1307ebc94f25e9e305074ed8d4f825cb673fd9585366f92e4cafa1,true
2025s.csv,CSV,1193,,QMC,MAXIFER 20MG/ML,0.197548,42240.063174519615,8344.44,0,8344.44,24000.04049648693,4741.16,3603.28,0.4318180728724756,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.19754815240757037,2,5,Hospital,"QMC # 42,400.00",42400,8376.04,0a5371885c1307ebc94f25e9e305074ed8d4f825cb673fd9585366f92e4cafa1,true
2025s.csv,CSV,1193,,QMC,SODAMPEN 1G IM/IV,0.186905,42240.0684839892,7894.88,0,7894.88,24000.053503116556,4485.73,3409.15,0.4318178363699005,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.18690538705450047,3,5,Hospital,"QMC # 42,400.00",42400,7924.79,0a5371885c1307ebc94f25e9e305074ed8d4f825cb673fd9585366f92e4cafa1,true
2025s.csv,CSV,1193,,QMC,LACTAMOX 500MG/125MG TAB,0.271895,42239.982346126264,11484.84,0,11484.84,24000,6525.48,4959.36,0.43181794435098786,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.2718948721530283,4,5,Hospital,"QMC # 42,400.00",42400,11528.34,0a5371885c1307ebc94f25e9e305074ed8d4f825cb673fd9585366f92e4cafa1,true
2025s.csv,CSV,1193,,QMC,AMBIDOL 50MG/ML (100MG/2ML),0.171305,42239.92294445579,7235.91,0,7235.91,23999.941624587726,4111.31,3124.6,0.43181852731722753,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.17130468742710958,5,5,Hospital,"QMC # 42,400.00",42400,7263.32,0a5371885c1307ebc94f25e9e305074ed8d4f825cb673fd9585366f92e4cafa1,true
2025s.csv,CSV,584,,QMC,DOLO JAGA 500MG/50MG/100MG/100MCG,0.18466,424759.39564605226,78436.07,0,78436.07,279699.61009422725,51649.33,26786.74,0.3415104810835117,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.18465974753717734,1,5,Hospital,"QMC # 559,400.00",559400,103298.66,7452a290553b456389a854ff5659719531bb056c8404a0699dcadeff610fdd20,true
2025s.csv,CSV,584,,QMC,BUPIRIGHT AMPULE,0.234566,424759.76910549693,99634.2,0,99634.2,279699.8286196636,65608.07,34026.13,0.341510545575716,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.23456586316941402,2,5,Hospital,"QMC # 559,400.00",559400,131216.15,7452a290553b456389a854ff5659719531bb056c8404a0699dcadeff610fdd20,true
2025s.csv,CSV,584,,QMC,EROXIME 750MG IV,0.126972,424760.4983775951,53932.69,0,53932.69,279700.3276312888,35514.11,18418.58,0.3415105013304547,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.12697213756783401,3,5,Hospital,"QMC # 559,400.00",559400,71028.21,7452a290553b456389a854ff5659719531bb056c8404a0699dcadeff610fdd20,true
2025s.csv,CSV,584,,QMC,DIFLOSID 25MG/ML 3ML,0.159673,424760.667113413,67822.81,0,67822.81,279700.45029529097,44660.61,23162.2,0.3415104741310483,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.15967326101824805,4,5,Hospital,"QMC # 559,400.00",559400,89321.22,7452a290553b456389a854ff5659719531bb056c8404a0699dcadeff610fdd20,true
2025s.csv,CSV,584,,QMC,EVAPROST 125MCG/ML,0.294129,424759.9862645302,124934.23,0,124934.23,279699.99558017065,82267.88,42666.35,0.34151048915897586,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.29412899070732657,5,5,Hospital,"QMC # 559,400.00",559400,164535.76,7452a290553b456389a854ff5659719531bb056c8404a0699dcadeff610fdd20,true
2025s.csv,CSV,1712,,QMC,MAXIFER 20MG/ML,0.173038,586630.9712317525,101509.45,0,101509.45,306004.80819242017,52950.46,48558.98,0.4783690582502418,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.1730381326853023,1,5,Hospital,"QMC # 605,550.00",605550,104783.24,3b03f78e539a402bf2fc573042cfc8d29001fda776237a62a93592ae1bb83469,true
2025s.csv,CSV,1712,,QMC,EVAPROST 125MCG/0.5ML,0.16241,586631.5497814174,95274.83,0,95274.83,306005.17209531437,49698.3,45576.54,0.47836915584105477,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.16241029749362176,2,5,Hospital,"QMC # 605,550.00",605550,98347.56,3b03f78e539a402bf2fc573042cfc8d29001fda776237a62a93592ae1bb83469,true
2025s.csv,CSV,1712,,QMC,DIFLOSID 25MG/ML 3ML,0.152558,586629.2164291614,89494.98,0,89494.98,306003.94604019454,46683.35,42811.63,0.4783690660638172,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.15255766100867024,3,5,Hospital,"QMC # 605,550.00",605550,92381.29,3b03f78e539a402bf2fc573042cfc8d29001fda776237a62a93592ae1bb83469,true
2025s.csv,CSV,1712,,QMC,ERGON 125MCG,0.123977,586629.939424248,72728.62,0,72728.62,306004.2588544649,37937.49,34791.12,0.47836903821356713,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.12397687984607093,4,5,Hospital,"QMC # 605,550.00",605550,75074.2,3b03f78e539a402bf2fc573042cfc8d29001fda776237a62a93592ae1bb83469,true
2025s.csv,CSV,1712,,QMC,ANTIZOAL 5MG/ML,0.388017,586630.5342291704,227622.62,0,227622.62,306004.6338175905,118735,108887.63,0.4783691093618025,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.3880170289663348,5,5,Hospital,"QMC # 605,550.00",605550,234963.71,3b03f78e539a402bf2fc573042cfc8d29001fda776237a62a93592ae1bb83469,true
2025s.csv,CSV,2580,,QMC,SODAMPEN 1G IM/IV,0.171237,61850.009051782035,10591.01,0,10591.01,30994.995240514607,5307.49,5283.52,0.4988683798806724,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.1712369953647543,1,5,Hospital,"QMC # 61,900.00",61900,10599.57,235a0d531bf1fe023dc12e82ae87e359cdae4dcfa04f757b4a5fea601b650cdb,true
2025s.csv,CSV,2580,,QMC,CIMEX 500MG,0.116446,61850.21383302132,7202.21,0,7202.21,30995.139377909076,3609.26,3592.95,0.49886770866164687,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.11644635597755856,2,5,Hospital,"QMC # 61,900.00",61900,7208.03,235a0d531bf1fe023dc12e82ae87e359cdae4dcfa04f757b4a5fea601b650cdb,true
2025s.csv,CSV,2580,,QMC,EPIX BY 10'S,0.11638,61850.060147791715,7198.11,0,7198.11,30995.01632582918,3607.2,3590.91,0.49886845296890436,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.11638016736543276,3,5,Hospital,"QMC # 61,900.00",61900,7203.93,235a0d531bf1fe023dc12e82ae87e359cdae4dcfa04f757b4a5fea601b650cdb,true
2025s.csv,CSV,2580,,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,0.234451,61849.89614034489,14500.77,0,14500.77,30994.96270009512,7266.8,7233.97,0.4988679911480563,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.23445062477468434,4,5,Hospital,"QMC # 61,900.00",61900,14512.49,235a0d531bf1fe023dc12e82ae87e359cdae4dcfa04f757b4a5fea601b650cdb,true
2025s.csv,CSV,2580,,QMC,EVAPROST 250MCG/ML,0.361486,61849.974826134356,22357.9,0,22357.9,30994.976292304545,11204.25,11153.65,0.4988684089292822,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.36148585651756987,5,5,Hospital,"QMC # 61,900.00",61900,22375.98,235a0d531bf1fe023dc12e82ae87e359cdae4dcfa04f757b4a5fea601b650cdb,true
2025s.csv,CSV,2788,,QMC,CIMEX 500MG,0.115075,79600,9159.97,0,9159.97,39546.03519443841,4550.76,4609.22,0.5031916043393155,rejected,invalid or missing delivery date,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2826,632,0.11507503751309749,1,5,Hospital,"QMC # 79,770.00",79770,9179.54,a30d205f5e4d35b511676c2304112722e5b22ef9ed387819feea4ad25c7f4348,true
