product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
EPIX 1MG/ML,399.0,75810.0,26980.0,18,6,0,0.0,0.0,477,0.0,0.000325,0.824868,B,ABC/Pareto using total_trade_price revenue,draft
SUCTION CONNECTING TUBE - SIMPLEX,593.0,75265.0,57560.0,16,14,0,23320.0,37560.0,478,0.620873,0.000323,0.825191,B,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE,143.0,75075.0,75075.0,25,10,0,0.0,0.0,479,0.0,0.000322,0.825513,B,ABC/Pareto using total_trade_price revenue,draft
PRESTIGE ALCOHOL,254.0,75000.0,73800.0,4,4,0,0.0,1200.0,480,0.0,0.000322,0.825834,B,ABC/Pareto using total_trade_price revenue,draft
NON BREATHING OXYGEN MASK WITH RESERVOIR,500.0,75000.0,0.0,1,1,0,0.0,0.0,481,0.0,0.000322,0.826156,B,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES 7.5 INDOPLAS,100.0,75000.0,77840.0,5,3,0,77840.0,97500.0,482,0.798359,0.000322,0.826478,B,ABC/Pareto using total_trade_price revenue,draft
VOLUMETRIC SOLUTION INFUSION SET 150ML (INDOPLAS),1060.0,74800.0,72400.0,3,3,0,2400.0,4800.0,483,0.5,0.000321,0.826799,B,ABC/Pareto using total_trade_price revenue,draft
ENOCEE 500MG,1482.0,74579.36,73671.92,65,22,0,4361.6,6045.2,484,0.721498,0.00032,0.827118,B,ABC/Pareto using total_trade_price revenue,draft
ANEROCIN 300MG CAP,76.0,74404.0,74404.0,29,19,0,0.0,0.0,485,0.0,0.000319,0.827438,B,ABC/Pareto using total_trade_price revenue,draft
DISHWASHING LIQUID 1LITER,100.4024,74302.24,54015.35,3,2,2,51315.35,71602.23999999999,486,0.716672,0.000319,0.827756,B,ABC/Pareto using total_trade_price revenue,draft
CARVIDA 6.25MG,562.0,74184.0,74184.0,16,14,0,0.0,0.0,487,0.0,0.000318,0.828075,B,ABC/Pareto using total_trade_price revenue,draft
EUROXONE 1G IV,1010.0,73730.0,71130.0,25,17,0,4700.0,7300.0,488,0.643836,0.000316,0.828391,B,ABC/Pareto using total_trade_price revenue,draft
VOXOLL 30MG,442.0,73531.0,71179.0,107,40,0,0.0,0.0,489,0.0,0.000315,0.828706,B,ABC/Pareto using total_trade_price revenue,draft
CINNABLOC 25MG,548.26,73288.58,74586.68,174,59,0,2305.9,3994.0,490,0.577341,0.000314,0.829021,B,ABC/Pareto using total_trade_price revenue,draft
SAPHLOR-50,1145.0,73215.0,71181.0,16,6,0,8055.0,10215.0,491,0.788546,0.000314,0.829335,B,ABC/Pareto using total_trade_price revenue,draft
HYDROGEN PEROXIDE 3% 10VOL 120ML (GREATSTAR),2440.0,73200.0,44112.0,2,2,0,14112.0,43200.0,492,0.326667,0.000314,0.829649,B,ABC/Pareto using total_trade_price revenue,draft
ENHAMOX 250MG/62.5MG/5ML 60ML,552.0,73017.9,73017.9,34,15,0,0.0,0.0,493,0.0,0.000313,0.829962,B,ABC/Pareto using total_trade_price revenue,draft
EUROMED MAGNESIUM SULFATE 250MG/ML (25%) 20ML,1300.0,72870.0,21390.0,18,11,0,20235.0,71715.0,494,0.282159,0.000313,0.830274,B,ABC/Pareto using total_trade_price revenue,draft
CETHERGO 200MCG/ML,52.0,72800.0,87320.0,22,7,0,34120.0,51520.0,495,0.662267,0.000312,0.830587,B,ABC/Pareto using total_trade_price revenue,draft
CORPILYN 1G,5200.0,72800.0,72800.0,11,6,0,0.0,0.0,496,0.0,0.000312,0.830899,B,ABC/Pareto using total_trade_price revenue,draft
NEUROBE 100MG AMP,551.0,72512.0,59400.0,7,7,0,0.0,0.0,497,0.0,0.000311,0.83121,B,ABC/Pareto using total_trade_price revenue,draft
TOBRAMYZIN 3MG/ML (0.3% W/V) 5ML,500.0,72500.0,72500.0,1,1,0,0.0,0.0,498,0.0,0.000311,0.831521,B,ABC/Pareto using total_trade_price revenue,draft
MUCORIGHT 600MG,220.0,72380.0,15462.5,5,3,0,15462.5,39480.0,499,0.391654,0.00031,0.831831,B,ABC/Pareto using total_trade_price revenue,draft
DIXIN 250MCG/ML 2ML,68.0,72330.0,52791.0,9,5,0,18141.0,37680.0,500,0.481449,0.00031,0.832142,B,ABC/Pareto using total_trade_price revenue,draft
CEFEXIL 500MG,247.24,72209.2,72209.2,79,14,0,0.0,0.0,501,0.0,0.00031,0.832451,B,ABC/Pareto using total_trade_price revenue,draft
DOPNAX 40MG,289.0,72170.0,72042.5,22,13,0,2312.5,3200.0,502,0.722656,0.00031,0.832761,B,ABC/Pareto using total_trade_price revenue,draft
SUCROSAPH 20MG/ML (100MG/5ML) 5ML,106.3127,72117.32,68620.23,19,11,2,10829.47,14326.56,503,0.755902,0.000309,0.83307,B,ABC/Pareto using total_trade_price revenue,draft
RUCEF,63.0,72043.2,78558.4,12,11,0,3417.6,6182.4,504,0.552795,0.000309,0.833379,B,ABC/Pareto using total_trade_price revenue,draft
CIPULOX 2MG/ML,3132.0,72036.0,37214.4,8,8,0,34178.4,46460.0,505,0.735652,0.000309,0.833688,B,ABC/Pareto using total_trade_price revenue,draft
NON VENTED MASK LARGE (EASEFIT),16.0,72000.0,28500.0,10,8,0,28500.0,72000.0,506,0.395833,0.000309,0.833997,B,ABC/Pareto using total_trade_price revenue,draft
NON VENTED MASK MEDIUM (EASEFIT),16.0,72000.0,35000.0,8,8,0,35000.0,72000.0,507,0.486111,0.000309,0.834306,B,ABC/Pareto using total_trade_price revenue,draft
PORFEVER 150MG/ML (300MG/2ML) 2ML,1438.5,71925.0,40008.75,9,5,0,39008.75,70925.0,508,0.55,0.000309,0.834614,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES (M) - GLOMED,473.0,71715.5,68797.1667,19,13,0,43728.333333,46646.666667,509,0.937437,0.000308,0.834922,B,ABC/Pareto using total_trade_price revenue,draft
NATRAVOX 228.5MG,300.0,71100.0,57900.0,1,1,0,57900.0,71100.0,510,0.814346,0.000305,0.835227,B,ABC/Pareto using total_trade_price revenue,draft
SHOE COVER,334.0,70910.0,70655.0,10,7,0,115.0,555.0,511,0.207207,0.000304,0.835531,B,ABC/Pareto using total_trade_price revenue,draft
LYSOL 510G,141.0,70659.3,60918.3,5,5,0,3807.0,13548.0,512,0.281001,0.000303,0.835834,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM LATEX NONSTERILE (INDOPLAS),373.0,70625.0,20081.0,7,5,0,20081.0,70625.0,513,0.284333,0.000303,0.836137,B,ABC/Pareto using total_trade_price revenue,draft
EURYTHMIC 50MG/ML (150MG/3ML),46.0,70610.0,63305.95,11,8,0,9580.95,16885.0,514,0.567424,0.000303,0.83644,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (SURGITECH),281.0,70250.0,6519.2,1,1,0,6519.2,70250.0,515,0.0928,0.000301,0.836741,B,ABC/Pareto using total_trade_price revenue,draft
CEFOLAN 1G,2334.0,70020.0,72000.0,9,6,0,0.0,0.0,516,0.0,0.0003,0.837042,B,ABC/Pareto using total_trade_price revenue,draft
(M) DISPOSABLE GLOVES VINYL AIEL,250.0,70000.0,70000.0,1,1,0,0.0,0.0,517,0.0,0.0003,0.837342,B,ABC/Pareto using total_trade_price revenue,draft
GREAT GLOVES - MEDIUM,218.0,69760.0,60040.0,5,4,0,8840.0,18560.0,518,0.476293,0.000299,0.837641,B,ABC/Pareto using total_trade_price revenue,draft
FORTIPLEX,194.89,69481.55,70120.0,84,18,0,1135.0,2120.0,519,0.535377,0.000298,0.837939,B,ABC/Pareto using total_trade_price revenue,draft
HEMOSTAP 500MG,170.0,69305.01,63314.69,45,26,0,8236.34,10746.66,520,0.766409,0.000297,0.838237,B,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER KIT WITH MASK PEDIA (PARTNERS),2300.0,69000.0,21712.0,7,4,0,21712.0,69000.0,521,0.314667,0.000296,0.838532,B,ABC/Pareto using total_trade_price revenue,draft
"MICROPORE 2""1530-2 3M",114.0,68700.0,27200.0,17,14,0,27200.0,67400.0,522,0.403561,0.000295,0.838827,B,ABC/Pareto using total_trade_price revenue,draft
COMPUTER SET,2.0,68650.0,68650.0,1,1,0,0.0,0.0,523,0.0,0.000294,0.839122,B,ABC/Pareto using total_trade_price revenue,draft
DUOMAX 150MG/75MG,96.0,68510.4,25139.6,2,2,0,25139.6,68510.4,524,0.366946,0.000294,0.839416,B,ABC/Pareto using total_trade_price revenue,draft
GREAT GLOVES - SMALL,213.0,68160.0,59520.0,3,3,0,8320.0,16960.0,525,0.490566,0.000292,0.839708,B,ABC/Pareto using total_trade_price revenue,draft
MEDICAL GRADE HEPA MACHINE 38SQM 7410I (BLUEAIR),2.0,67754.0,58226.0,1,1,0,58226.0,67754.0,526,0.859374,0.000291,0.839998,B,ABC/Pareto using total_trade_price revenue,draft
BUFEN 200MG/ML,1920.0,67693.5,44916.75,52,31,0,4121.25,27336.0,527,0.150763,0.00029,0.840289,B,ABC/Pareto using total_trade_price revenue,draft
MATERNITY PAD - SANITEX,700.0,67300.0,36120.0,5,5,0,34620.0,50800.0,528,0.681496,0.000289,0.840578,B,ABC/Pareto using total_trade_price revenue,draft
STRETCHER CONVERTABLE INTO WHEELCHAIR,2.0,67000.0,67000.0,1,1,0,0.0,0.0,529,0.0,0.000287,0.840865,B,ABC/Pareto using total_trade_price revenue,draft
VITACORE 100MG,436.6,66869.0,66280.0,42,22,0,0.0,0.0,530,0.0,0.000287,0.841152,B,ABC/Pareto using total_trade_price revenue,draft
GLOVEDOL 6.25MG TAB,1500.0,66750.0,66750.0,3,1,0,0.0,0.0,531,0.0,0.000286,0.841438,B,ABC/Pareto using total_trade_price revenue,draft
LANTIDIN 50MG,32.2,66630.333,66696.613,12,5,0,0.0,0.0,532,0.0,0.000286,0.841724,B,ABC/Pareto using total_trade_price revenue,draft
COTTON ROLL 400G - TENDERSOFT,461.0,66546.0,64458.0,9,8,0,40194.0,40482.0,533,0.992886,0.000285,0.842009,B,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT GERMICIDAL STERILIZER - TROLLEY,13.0,66447.0,66447.0,2,2,0,0.0,0.0,534,0.0,0.000285,0.842294,B,ABC/Pareto using total_trade_price revenue,draft
AMCETAM 150MG/2ML,1511.4,66419.49,65496.0,43,21,0,4992.0,5928.0,535,0.842105,0.000285,0.842579,B,ABC/Pareto using total_trade_price revenue,draft
CARRIER A/C FP53CEP024302,1.0,65998.0,65998.0,1,1,0,0.0,0.0,536,0.0,0.000283,0.842862,B,ABC/Pareto using total_trade_price revenue,draft
OMRAZ 40MG,1271.0,65863.22,65863.22,33,9,0,0.0,0.0,537,0.0,0.000283,0.843145,B,ABC/Pareto using total_trade_price revenue,draft
AROPOTIN 4000IU,28.0,65800.0,50200.0,10,5,0,12600.0,28200.0,538,0.446809,0.000282,0.843427,B,ABC/Pareto using total_trade_price revenue,draft
DIACYSTEINE 600MG,351.0,65637.0,63808.5,19,12,0,1911.5,3179.0,539,0.60129,0.000282,0.843709,B,ABC/Pareto using total_trade_price revenue,draft
NITROFIX SR 30MG,128.5,65355.0,53220.0,35,22,0,10910.0,14490.0,540,0.752933,0.00028,0.843989,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 3CC - COSMED,260.0,65000.0,65000.0,4,2,0,0.0,0.0,541,0.0,0.000279,0.844268,B,ABC/Pareto using total_trade_price revenue,draft
AUTOCLAVE MACHINE - 50 LTRS,1.0,65000.0,65000.0,1,1,0,0.0,0.0,542,0.0,0.000279,0.844547,B,ABC/Pareto using total_trade_price revenue,draft
DINNING SET (6 SEATER) - POG62680,3.0,64950.0,33450.0,1,1,0,33450.0,64950.0,543,0.515012,0.000279,0.844825,B,ABC/Pareto using total_trade_price revenue,draft
SQCEF 250MG/5ML,703.0,64910.0,40877.72,7,6,0,37317.72,61350.0,544,0.608276,0.000278,0.845104,B,ABC/Pareto using total_trade_price revenue,draft
BLOOD COLLECTION BAGS 450ML SINGLE,30.0,64680.0,10780.0,2,2,0,0.0,0.0,545,0.0,0.000277,0.845381,B,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMETER,51.0,64500.0,64800.0,7,6,0,0.0,0.0,546,0.0,0.000277,0.845658,B,ABC/Pareto using total_trade_price revenue,draft
(S) DISPOSABLE GLOVES VINYL AIEL,230.0,64400.0,64400.0,1,1,0,0.0,0.0,547,0.0,0.000276,0.845934,B,ABC/Pareto using total_trade_price revenue,draft
DENGUE 1G/1GM,14.0,64400.0,13800.0,2,2,0,0.0,0.0,548,0.0,0.000276,0.84621,B,ABC/Pareto using total_trade_price revenue,draft
PHYTOMEN 10MG/ML IV,394.0,64222.0,64222.0,31,10,0,0.0,0.0,549,0.0,0.000275,0.846486,B,ABC/Pareto using total_trade_price revenue,draft
SOLVASC 5MG,171.0,64137.77,60035.535,43,20,0,4820.435,7014.56,550,0.687204,0.000275,0.846761,B,ABC/Pareto using total_trade_price revenue,draft
ASTYMIN 120ML,577.1,63765.0,63765.0,44,12,0,0.0,0.0,551,0.0,0.000274,0.847034,B,ABC/Pareto using total_trade_price revenue,draft
SAPHIXIME-200 200MG,246.67,63626.66,4960.83,8,6,0,4960.83,16466.67,552,0.301265,0.000273,0.847307,B,ABC/Pareto using total_trade_price revenue,draft
VAGCLR-M,40.0,63600.0,0.0,1,1,0,0.0,0.0,553,0.0,0.000273,0.84758,B,ABC/Pareto using total_trade_price revenue,draft
IV WRIST SPLINT ADULT LARGE (INDOPLAS),1050.0,63000.0,33050.0,2,2,0,33050.0,63000.0,554,0.524603,0.00027,0.84785,B,ABC/Pareto using total_trade_price revenue,draft
PORBACT 500MG/250MG,2980.0,62580.0,46547.6,5,2,0,46547.6,62580.0,555,0.74381,0.000268,0.848119,B,ABC/Pareto using total_trade_price revenue,draft
STERILE LATEX SURGICAL GLOVES 6.5,80.0,62400.0,57600.0,1,1,0,57600.0,62400.0,556,0.923077,0.000268,0.848386,B,ABC/Pareto using total_trade_price revenue,draft
ZONROX ORIGINAL 1LITER,115.1924,62291.8,18404.95,4,3,1,14967.22,58854.07,557,0.254311,0.000267,0.848653,B,ABC/Pareto using total_trade_price revenue,draft
PPE - LARGE (GDR),400.0,62000.0,61847.56,1,1,0,61847.56,62000.0,558,0.997541,0.000266,0.848919,B,ABC/Pareto using total_trade_price revenue,draft
PPE - MEDIUM (GDR),400.0,62000.0,61847.56,1,1,0,61847.56,62000.0,559,0.997541,0.000266,0.849185,B,ABC/Pareto using total_trade_price revenue,draft
PPE - XTRA LARGE (GDR),400.0,62000.0,61847.56,1,1,0,61847.56,62000.0,560,0.997541,0.000266,0.849451,B,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA 20G - HEXACARE,95.0,61750.0,61750.0,5,4,0,0.0,0.0,561,0.0,0.000265,0.849716,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC TERUMO,134.0,61640.0,60520.0,6,5,0,720.0,1380.0,562,0.521739,0.000264,0.849981,B,ABC/Pareto using total_trade_price revenue,draft
AMSUNEX 500MG/250MG,2800.0,61600.0,40936.0,1,1,0,40936.0,61600.0,563,0.664545,0.000264,0.850245,B,ABC/Pareto using total_trade_price revenue,draft
OFPLEMED 300MG SYRUP 60ML,1503.0,61332.2833,48028.5033,20,14,0,19024.11,32327.89,564,0.588474,0.000263,0.850508,B,ABC/Pareto using total_trade_price revenue,draft
VDRL-SYPHILIS RAPID TEST STRIP - RIGHT SIGN,1186.0,61320.0,56890.7,5,5,0,56890.7,61320.0,565,0.927767,0.000263,0.850771,B,ABC/Pareto using total_trade_price revenue,draft
BRODIX 2.5/2.5ML NEB,256.5129,61282.2942,56665.7128,30,17,0,25445.71361,31754.284961,566,0.801332,0.000263,0.851034,B,ABC/Pareto using total_trade_price revenue,draft
FACE MASK EARLOOP,1321.0,61045.0,51365.0,30,17,0,4820.0,14500.0,567,0.332414,0.000262,0.851296,B,ABC/Pareto using total_trade_price revenue,draft
POPICIN,776.6,60745.0,36075.0,8,7,0,12500.0,37500.0,568,0.333333,0.000261,0.851556,B,ABC/Pareto using total_trade_price revenue,draft
NICARSAPH 1MG/ML 10ML,640.0,60600.0,50572.0,8,6,0,25972.0,36000.0,569,0.721444,0.00026,0.851816,B,ABC/Pareto using total_trade_price revenue,draft
DOLOGESIC 325MG/37.5MG TAB,224.0,60480.0,60480.0,52,21,0,0.0,0.0,570,0.0,0.000259,0.852076,B,ABC/Pareto using total_trade_price revenue,draft
RANICLAV 625MG TAB,496.57,60284.0,59948.0,14,11,0,3164.0,3500.0,571,0.904,0.000259,0.852334,B,ABC/Pareto using total_trade_price revenue,draft
SEZUVIN 100MG/ML (500MG/5ML),236.0,60180.0,60180.0,2,1,0,0.0,0.0,572,0.0,0.000258,0.852592,B,ABC/Pareto using total_trade_price revenue,draft
SOLUSET UNIMEX,600.0,60000.0,47400.0,3,2,0,7400.0,20000.0,573,0.37,0.000257,0.85285,B,ABC/Pareto using total_trade_price revenue,draft
"BENEHEART R3, ECG MACHINE",1.0,60000.0,60000.0,1,1,0,0.0,0.0,574,0.0,0.000257,0.853107,B,ABC/Pareto using total_trade_price revenue,draft
PPE (S) WEI BANG,300.0,60000.0,59852.49,1,1,0,59852.49,60000.0,575,0.997541,0.000257,0.853364,B,ABC/Pareto using total_trade_price revenue,draft
EZYMUC 600MG,600.0,60000.0,37200.0,3,1,0,37200.0,60000.0,576,0.62,0.000257,0.853622,B,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT CZYD-ZW60WYKW 60W,5.0,59998.75,59998.75,5,4,0,0.0,0.0,577,0.0,0.000257,0.853879,B,ABC/Pareto using total_trade_price revenue,draft
LUBRICATING JELLY 150G,415.0,59790.0,34240.0,12,11,0,29710.0,55260.0,578,0.53764,0.000256,0.854136,B,ABC/Pareto using total_trade_price revenue,draft
HISTARIL 100MG/2MG,445.0,59681.35,56981.35,59,26,0,4950.0,7650.0,579,0.647059,0.000256,0.854392,B,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG XXL GREEN,5.1871,59568.56,16406.36,2,2,1,16406.36,59568.56,580,0.27542,0.000256,0.854647,B,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN FA 60MG/400MCG CAP,183.16,59527.0,58630.46,29,14,0,51480.45999999998,52650.0,581,0.977787,0.000255,0.854902,B,ABC/Pareto using total_trade_price revenue,draft
GAVIXONE 1G WITH DILUENT,2114.0,59192.0,60592.0,6,5,0,0.0,0.0,582,0.0,0.000254,0.855156,B,ABC/Pareto using total_trade_price revenue,draft
AMADOL 150MG/ML 2ML,490.5264,59140.7,51423.01,28,21,4,25733.67,33451.36,583,0.769286,0.000254,0.85541,B,ABC/Pareto using total_trade_price revenue,draft
DIFLOSID 75MG/3ML,641.0,58813.42,79063.42,94,43,0,0.0,0.0,584,0.0,0.000252,0.855662,B,ABC/Pareto using total_trade_price revenue,draft
TEGUTECT DIGLUCONATE W/70% ALCOHOL 1GL,25.0,58625.0,7035.0,4,3,0,7035.0,7035.0,585,1.0,0.000251,0.855914,B,ABC/Pareto using total_trade_price revenue,draft
REVITAPLEX TAB,603.93,58247.92,57994.65,13,9,0,252.15,572.25,586,0.440629,0.00025,0.856164,B,ABC/Pareto using total_trade_price revenue,draft
KETOPANE,242.0,58080.0,56584.0,12,7,0,15544.0,18720.0,587,0.830342,0.000249,0.856413,B,ABC/Pareto using total_trade_price revenue,draft
ATORSAPH 20MG TAB,605.0,58075.43,14276.43,32,19,0,627.5,1572.5,588,0.399046,0.000249,0.856662,B,ABC/Pareto using total_trade_price revenue,draft
GIAN ZINC 120ML,774.0,58010.0,52657.28,59,18,0,14107.28,19460.0,589,0.724937,0.000249,0.856911,B,ABC/Pareto using total_trade_price revenue,draft
NERVCARE 500MG,35.0,57750.0,49500.0,11,6,0,19250.0,27500.0,590,0.7,0.000248,0.857158,B,ABC/Pareto using total_trade_price revenue,draft
UNAZEUS 500MG/250MG,216.8,56788.0,26028.0,7,7,0,21240.0,52000.0,591,0.408462,0.000244,0.857402,B,ABC/Pareto using total_trade_price revenue,draft
COTTON ROLL 400G - UNIMEX,376.0,56400.0,41984.0,21,15,0,20384.0,37800.0,592,0.539259,0.000242,0.857644,B,ABC/Pareto using total_trade_price revenue,draft
VOXOLL 15MG/5ML,1814.1779,56297.54,47902.54,139,42,1,24376.54,32771.54,593,0.743833,0.000241,0.857885,B,ABC/Pareto using total_trade_price revenue,draft
SPINAL NEEDLE G25 X89MM (ORMED),1407.0,56280.0,56280.0,5,2,0,0.0,0.0,594,0.0,0.000241,0.858127,B,ABC/Pareto using total_trade_price revenue,draft
EUROGYL 5MG/ML (500MG/100ML),2441.0,56143.0,56281.0,28,15,0,0.0,0.0,595,0.0,0.000241,0.858367,B,ABC/Pareto using total_trade_price revenue,draft
INFRARED THERMOMETER,66.0,56000.0,50600.0,3,3,0,100.0,5500.0,596,0.018182,0.00024,0.858608,B,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT GERMICIDAL BULB T530WG13UV LANDLITE,56.0,55986.0,55986.0,10,8,0,0.0,0.0,597,0.0,0.00024,0.858848,B,ABC/Pareto using total_trade_price revenue,draft
ACIPRO 2MG,2255.0,55938.9,62995.0,24,17,0,20589.6,34500.0,598,0.5968,0.00024,0.859088,B,ABC/Pareto using total_trade_price revenue,draft
GAUZE ROLL 28 X 24 PRO HEALTH CARE,71.0,55840.0,39400.0,5,5,0,13160.0,29600.0,599,0.444595,0.00024,0.859327,B,ABC/Pareto using total_trade_price revenue,draft
TOCINOX,6152.0,55444.0,55444.0,8,3,0,0.0,0.0,600,0.0,0.000238,0.859565,B,ABC/Pareto using total_trade_price revenue,draft
LUPINSULIN R 100IU/ML 10ML,122.0,55144.0,19744.0,4,4,0,9800.0,45200.0,601,0.216814,0.000237,0.859802,B,ABC/Pareto using total_trade_price revenue,draft
CEEPRAZOL 20MG,276.7133,55088.2999,59944.133,56,27,0,0.0,0.0,602,0.0,0.000236,0.860038,B,ABC/Pareto using total_trade_price revenue,draft
MICROSCOT 20MG 15G,612.0,55080.0,14475.0,4,4,0,14475.0,55080.0,603,0.2628,0.000236,0.860274,B,ABC/Pareto using total_trade_price revenue,draft
XOPRAZOLE PLUS 40MG,172.0,55040.0,27048.0,8,3,0,27048.0,55040.0,604,0.491424,0.000236,0.86051,B,ABC/Pareto using total_trade_price revenue,draft
GIAN ZINC 120ML SYR,667.0,55015.84,44487.44,46,29,0,5385.76,16892.489999999998,605,0.318826,0.000236,0.860746,B,ABC/Pareto using total_trade_price revenue,draft
CAPSUGEN FORTE,345.75,54870.0,53890.0,105,22,0,14210.0,15190.0,606,0.935484,0.000235,0.860982,B,ABC/Pareto using total_trade_price revenue,draft
EVEROSE 1000MG CAP,143.8,54787.8,14649.49,16,7,0,14649.49,48768.0,607,0.300391,0.000235,0.861217,B,ABC/Pareto using total_trade_price revenue,draft
DEXTAR-S 4MG/ML 2ML,130.0,54600.0,8400.0,4,4,0,0.0,0.0,608,0.0,0.000234,0.861451,B,ABC/Pareto using total_trade_price revenue,draft
DEXAMAX 4MG/ML (8MG/2ML) 2ML,218.2373,54580.26,47756.06,29,14,1,16556.06,21880.26,609,0.756667,0.000234,0.861685,B,ABC/Pareto using total_trade_price revenue,draft
DIAPER LARGE - ADULT,302.5,54450.0,40300.0,5,4,0,30850.0,45000.0,610,0.685556,0.000234,0.861919,B,ABC/Pareto using total_trade_price revenue,draft
COCINE 250MG/ML (500MG/2ML),93.0,53940.0,0.0,4,3,0,0.0,0.0,611,0.0,0.000231,0.86215,B,ABC/Pareto using total_trade_price revenue,draft
HYCORT 250MG VIAL,91.0,53740.0,47350.0,9,7,0,7690.0,14080.0,612,0.546165,0.000231,0.86238,B,ABC/Pareto using total_trade_price revenue,draft
MICROSCOT 20MG,774.0,53627.75,52985.75,15,9,0,2045.75,2687.75,613,0.761138,0.00023,0.86261,B,ABC/Pareto using total_trade_price revenue,draft
QUADMAX 150MG/75MG/400MG/275MG,60.0,53395.2,17104.8,1,1,0,17104.8,53395.2,614,0.320343,0.000229,0.862839,B,ABC/Pareto using total_trade_price revenue,draft
LIFERZIN 500MG,100.0,53268.0,53268.0,8,6,0,0.0,0.0,615,0.0,0.000228,0.863068,B,ABC/Pareto using total_trade_price revenue,draft
FENTIN 50MG/ML 2ML,59.0,53139.0,53139.0,18,13,0,0.0,0.0,616,0.0,0.000228,0.863296,B,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 1X10 2.5CMX9.1M (3M),69.0,53130.0,18945.0,7,6,0,11245.0,45430.0,617,0.247524,0.000228,0.863524,B,ABC/Pareto using total_trade_price revenue,draft
INTRAPLEM 100MG/5ML,1793.0,53118.0,53336.28,124,35,0,587.4,922.8,618,0.636541,0.000228,0.863752,B,ABC/Pareto using total_trade_price revenue,draft
VICOLAX 100MG/2MG TAB,236.0,53100.0,49725.0,52,18,0,0.0,0.0,619,0.0,0.000228,0.863979,B,ABC/Pareto using total_trade_price revenue,draft
"ALLIS TEETH 5X6, 7 1/2''",108.0,52704.0,46752.0,4,1,0,46752.0,46848.0,620,0.997951,0.000226,0.864205,B,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES 7.0 INDOPLAS,70.0,52500.0,54010.0,4,3,0,54010.0,67500.0,621,0.800148,0.000225,0.864431,B,ABC/Pareto using total_trade_price revenue,draft
CALCI-MAX 600- 1500MG/200IU,150.0,52500.0,49392.65,22,6,0,47642.64999999997,50750.0,622,0.938771,0.000225,0.864656,B,ABC/Pareto using total_trade_price revenue,draft
GAUZE ROLL 24X28/36X100 (PROHEALTH),70.0,52450.0,32190.0,6,6,0,32190.0,52450.0,623,0.613727,0.000225,0.864881,B,ABC/Pareto using total_trade_price revenue,draft
ACIPRO 2MG/ML (200MG/100ML) 100ML,2316.0,52038.0,37284.0,5,5,0,36916.0,51670.0,624,0.714457,0.000223,0.865104,B,ABC/Pareto using total_trade_price revenue,draft
MIROCID 5G,853.0,52010.0,44640.0,13,8,0,1680.0,1950.0,625,0.861538,0.000223,0.865327,B,ABC/Pareto using total_trade_price revenue,draft
"SONOTRAX BASIC A, ULTRASOUND POCKET DOPPLER",4.0,52000.0,104000.0,3,2,0,0.0,0.0,626,0.0,0.000223,0.86555,B,ABC/Pareto using total_trade_price revenue,draft
