period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-11,QMC,GYNE-TOCIN 10IU/ML IV,1,1,0,1,1,0.1144,2934.65,2925.5,5860.15,0.0,5860.15,0.996882
2025-11,QMC,HYCLENS WOUND SPRAY 2% 60ML,2,2,1,1,2,0.3525,13172.34,10930.41,24102.74,0.0,24102.74,0.8298
2025-11,QMC,LIFERZIN 1G IV,1,1,0,1,1,0.1373,7147.46,5367.63,12515.1,0.0,12515.1,0.750984
2025-11,QMC,MUCOLIFAR 500MG TAB,1,1,0,1,1,0.1777,4560.25,4546.03,9106.28,0.0,9106.28,0.996882
2025-11,QMC,PHYTOMEN 10MG/ML,1,1,1,1,1,0.1596,2151.7,2850.58,5002.28,0.0,5002.28,1.324804
2025-11,QMC,RAXIDINE 25MG/ML 2ML,1,1,0,1,1,0.2186,11379.43,8545.78,19925.21,0.0,19925.21,0.750985
2025-11,Tourism,BALLPEN FINEPOINT,1,1,0,1,1,0.1596,7085.16,3682.56,10767.71,0.0,10767.71,0.519757
2025-11,Tourism,BATHROOM TISSUE 2PLY 12'S (FEMME),2,2,0,1,2,0.3279,14987.59,7244.71,22232.28,0.0,22232.28,0.483381
2025-11,Tourism,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,0.2015,11798.02,6132.1,17930.13,0.0,17930.13,0.519757
2025-11,Tourism,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,0.2129,6858.28,2838.96,9697.25,0.0,9697.25,0.413946
2025-11,Tourism,CLEAR BOOK LEGAL/LONG,2,2,0,1,2,0.5229,14988.84,6959.46,21948.3,0.0,21948.3,0.464309
2025-11,Tourism,CORRECTION TAPE 20MM,1,1,0,1,1,0.2768,16208.84,8424.65,24633.5,0.0,24633.5,0.519757
2025-11,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.3164,14041.71,7298.27,21339.98,0.0,21339.98,0.519756
2025-11,Tourism,HBW BLACK BALLPEN,1,1,0,1,1,0.1926,8547.93,4442.84,12990.77,0.0,12990.77,0.519756
2025-11,Tourism,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,0.143,3654.47,1899.43,5553.9,0.0,5553.9,0.519755
2025-11,Tourism,INK EPSON #003 CYAN,2,2,0,1,2,0.3608,18520.65,9626.24,28146.9,0.0,28146.9,0.519757
2025-11,Tourism,INK EPSON #003 MAGENTA,1,1,0,1,1,0.1769,10360.05,5384.71,15744.75,0.0,15744.75,0.519757
2025-11,Tourism,MARKER BLACK (PILOT),1,1,0,1,1,0.1587,5111.08,2115.71,7226.79,0.0,7226.79,0.413946
2025-11,Tourism,MASKING TAPE 1INCH,1,1,0,1,1,0.1476,6550.65,3404.75,9955.4,0.0,9955.4,0.519758
2025-11,Tourism,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,0.2247,7238.35,2996.29,10234.64,0.0,10234.64,0.413947
2025-11,Tourism,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,0.2673,6833.44,3551.73,10385.17,0.0,10385.17,0.519757
2025-11,Tourism,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,0.1696,4335.34,2253.32,6588.66,0.0,6588.66,0.519756
2025-11,Tourism,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,0.1411,3605.75,1874.12,5479.87,0.0,5479.87,0.519759
2025-12,Aboitiz,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,0.1287,5715.25,3077.44,8792.69,0.0,8792.69,0.538461
2025-12,Aboitiz,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.1962,8712.08,4691.12,13403.2,0.0,13403.2,0.538462
2025-12,Aboitiz,HARD COPY SUB#20 A4,1,1,0,1,1,0.2015,8945.35,4816.73,13762.08,0.0,13762.08,0.538462
2025-12,Aboitiz,MARKER BLACK (PILOT),1,1,0,1,1,0.1277,5668.99,3052.53,8721.52,0.0,8721.52,0.538461
2025-12,Aboitiz,T SHIRT WITH PRINT,1,1,0,1,1,0.3459,15358.33,8269.87,23628.2,0.0,23628.2,0.538462
2025-12,Gulang Gulang,FOLACID 5MG,1,1,1,1,1,0.1398,4522.64,2261.32,6783.96,0.0,6783.96,0.5
2025-12,Gulang Gulang,HYCLENS WOUND SPRAY (60ML),1,1,1,1,1,0.2371,7670.16,3835.08,11505.24,0.0,11505.24,0.5
2025-12,Gulang Gulang,KZIDINE 35MG,1,1,1,1,1,0.0517,1674.06,837.03,2511.08,0.0,2511.08,0.5
2025-12,Gulang Gulang,TRIVASC 35MG,1,1,1,1,1,0.1265,4093.74,2046.87,6140.62,0.0,6140.62,0.5
2025-12,Gulang Gulang,TRIVASC 35MG MR,1,1,1,1,1,0.4448,14389.4,7194.7,21584.1,0.0,21584.1,0.5
2025-12,PESO Provincial,CORRECTION TAPE JOY,2,2,2,1,2,0.5056,18861.7,7158.18,26019.89,0.0,26019.89,0.379509
2025-12,PESO Provincial,EXEL 100MG,1,1,1,1,1,0.1669,105377.51,54770.68,160148.2,0.0,160148.2,0.519757
2025-12,PESO Provincial,HARD COPY SUB#20 A4,2,2,2,1,2,0.6166,23001.51,8729.28,31730.78,0.0,31730.78,0.379509
2025-12,PESO Provincial,HARD COPY SUB#20 SHORT,1,1,1,1,1,0.1382,1802.57,-445.62,1356.95,0.0,1356.95,-0.247214
2025-12,PESO Provincial,HIVENT PLUS,1,1,1,1,1,0.1548,97716.22,50788.68,148504.89,0.0,148504.89,0.519757
2025-12,PESO Provincial,INK CARTRIDGE TRI COLOR (HP680),1,1,1,1,1,0.1255,1636.6,-404.59,1232.02,0.0,1232.02,-0.247214
2025-12,PESO Provincial,INK EPSON #003 BLACK,1,1,1,1,1,0.2348,15580.45,8211.9,23792.35,0.0,23792.35,0.527064
2025-12,PESO Provincial,JACKIE DISINFECT SPRAY 500ML,1,1,1,1,1,0.1024,6796.99,3582.45,10379.44,0.0,10379.44,0.527064
2025-12,PESO Provincial,"MICROPORE 1"" - 1530-1 - 3M",1,1,1,1,1,0.2471,155967.57,81065.21,237032.78,0.0,237032.78,0.519757
2025-12,PESO Provincial,MYGEL BLACK,1,1,1,1,1,0.1523,10106.48,5326.77,15433.25,0.0,15433.25,0.527065
2025-12,PESO Provincial,NOTEBOOK 50 LEAVES,1,1,1,1,1,0.1248,1627.72,-402.39,1225.32,0.0,1225.32,-0.247211
2025-12,PESO Provincial,PHYTOMEN 10MG/ML,1,1,1,1,1,0.1882,118797.86,61746.0,180543.86,0.0,180543.86,0.519757
2025-12,PESO Provincial,SITIXON 1G,1,1,1,1,1,0.243,153426.04,79744.23,233170.27,0.0,233170.27,0.519757
2025-12,PHO,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.2452,8862.0,4855.5,13717.49,0.0,13717.49,0.547901
2025-12,PHO,CORRECTION TAPE 20MM,1,1,0,1,1,0.2038,7363.82,3827.4,11191.21,0.0,11191.21,0.519757
2025-12,PHO,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.1729,6363.97,3307.72,9671.68,0.0,9671.68,0.519757
2025-12,PHO,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,0.4857,17726.5,9213.47,26939.98,0.0,26939.98,0.519757
2025-12,PHO,HARD COPY SUB#20 A4,1,1,0,1,1,0.2518,9099.28,4985.5,14084.79,0.0,14084.79,0.5479
2025-12,PHO,HBW BLACK BALLPEN,1,1,0,1,1,0.1364,4930.07,2562.44,7492.51,0.0,7492.51,0.519757
2025-12,PHO,INK EPSON #003 BLACK,1,1,0,1,1,0.2095,7571.37,4148.36,11719.73,0.0,11719.73,0.547901
2025-12,PHO,INK EPSON #003 YELLOW,2,2,0,1,2,0.3215,11719.6,6263.7,17983.3,0.0,17983.3,0.534464
2025-12,PHO,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,0.2028,7462.65,3878.76,11341.41,0.0,11341.41,0.519756
2025-12,PHO,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,0.2107,7755.53,4030.99,11786.52,0.0,11786.52,0.519757
2025-12,PHO,SCOTCH TAPE 1'',1,1,0,1,1,0.1034,3736.44,1942.04,5678.49,0.0,5678.49,0.519757
2025-12,PHO,T SHIRT WITH PRINT,1,1,0,1,1,0.3323,12006.91,6240.67,18247.58,0.0,18247.58,0.519757
2025-12,PHO,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,0.124,4479.17,2454.14,6933.31,0.0,6933.31,0.547901
2025-12,PPDC,ABHAY-TOX 40IU/0.5ML VIAL,1,1,0,1,1,0.2658,10763.03,5594.16,16357.2,0.0,16357.2,0.519757
2025-12,PPDC,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.1294,4240.57,2204.07,6444.64,0.0,6444.64,0.519758
2025-12,PPDC,AMLOTHIN 10MG TAB,1,1,0,1,1,0.1999,15701.72,8161.07,23862.79,0.0,23862.79,0.519756
2025-12,PPDC,ANTITET 1500IU/0.7ML,3,3,0,1,3,0.602,30770.96,14100.31,44871.27,0.0,44871.27,0.458234
2025-12,PPDC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,2,2,0,1,2,0.319,20992.38,10910.93,31903.3,0.0,31903.3,0.519757
2025-12,PPDC,AZCORE 500MG TAB,1,1,0,1,1,0.1839,9146.8,2849.17,11995.97,0.0,11995.97,0.311494
2025-12,PPDC,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,0.2035,2003.41,1041.29,3044.7,0.0,3044.7,0.519759
2025-12,PPDC,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),1,1,0,1,1,0.1365,2948.18,1532.34,4480.52,0.0,4480.52,0.519758
2025-12,PPDC,CLOXANE 500MG,2,2,0,1,2,0.3507,10424.68,5418.3,15842.97,0.0,15842.97,0.519757
2025-12,PPDC,CORRECTION TAPE 20MM,2,2,0,1,2,0.4416,10864.75,5647.03,16511.77,0.0,16511.77,0.519757
2025-12,PPDC,DIALIX 1MG/ML,1,1,0,1,1,0.2335,22932.03,11919.08,34851.11,0.0,34851.11,0.519757
2025-12,PPDC,ELECTRICAL WIRE #14,1,1,0,1,1,0.165,1623.59,843.87,2467.46,0.0,2467.46,0.519756
2025-12,PPDC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.1533,12047.12,6261.57,18308.69,0.0,18308.69,0.519757
2025-12,PPDC,HARD COPY SUB#20 (8 1/2X13) LONG,3,3,0,1,3,0.7639,15746.85,8184.53,23931.4,0.0,23931.4,0.519757
2025-12,PPDC,HARD COPY SUB#20 A4,3,3,0,1,3,0.685,12932.03,6721.5,19653.54,0.0,19653.54,0.519756
2025-12,PPDC,HBW BLACK BALLPEN,2,2,0,1,2,0.4038,6521.68,3389.68,9911.35,0.0,9911.35,0.519756
2025-12,PPDC,HYTRIX 100MG,2,2,0,1,2,0.6209,21334.66,7943.69,29278.36,0.0,29278.36,0.372337
2025-12,PPDC,INK EPSON #003 BLACK,1,1,0,1,1,0.1999,2728.67,1418.25,4146.92,0.0,4146.92,0.519759
2025-12,PPDC,INK EPSON #003 MAGENTA,2,2,0,1,2,0.3856,6226.35,3236.19,9462.54,0.0,9462.54,0.519757
2025-12,PPDC,MARKER BLACK (PILOT),1,1,0,1,1,0.1326,2174.16,1130.04,3304.2,0.0,3304.2,0.519759
2025-12,PPDC,MICROPORE 1X10 2.5CMX9.1M (3M),1,1,0,1,1,0.2656,10758.12,5591.61,16349.73,0.0,16349.73,0.519757
2025-12,PPDC,MUCORIGHT 600MG,2,2,0,1,2,0.3929,20319.63,10561.27,30880.89,0.0,30880.89,0.519757
2025-12,PPDC,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,0.2758,5957.82,3096.62,9054.44,0.0,9054.44,0.519757
2025-12,PPDC,RANICLAV 625MG TAB,1,1,0,1,1,0.1985,19496.5,10133.44,29629.95,0.0,29629.95,0.519757
2025-12,PPDC,RECORD BOOK 500PAGES (VALIANT),3,3,0,1,3,0.6153,12684.78,6592.99,19277.76,0.0,19277.76,0.519756
2025-12,PPDC,SCOTCH TAPE 1'',2,2,0,1,2,0.2925,5298.23,2753.79,8052.02,0.0,8052.02,0.519757
2025-12,PPDC,SPASBASCINE 20MG/ML,1,1,0,1,1,0.1381,5591.5,2906.22,8497.72,0.0,8497.72,0.519757
2025-12,PPDC,STAPLE WIRE #35,1,1,0,1,1,0.1696,2315.82,1203.67,3519.49,0.0,3519.49,0.51976
2025-12,PPDC,VENTACT 1MG/ML (2.5MG/2.5ML),1,1,0,1,1,0.1834,18009.35,9360.48,27369.83,0.0,27369.83,0.519757
2025-12,PPDC,X-RAY DEVELOPER POWDER MANUAL FUJI,1,1,0,1,1,0.161,6519.04,3388.31,9907.35,0.0,9907.35,0.519756
2025-12,PPDC,X-RAY FIXER: POWDER MANUAL FUJI,1,1,0,1,1,0.1629,8104.74,2524.57,10629.31,0.0,10629.31,0.311493
2025-12,PPDC,XRAY FILM 10X12 (FUJI),1,1,0,1,1,0.2047,16083.55,8359.54,24443.09,0.0,24443.09,0.519757
2025-12,PPDC,XRAY FILM 11X14 (FUJI),1,1,0,1,1,0.1669,8301.43,2585.85,10887.28,0.0,10887.28,0.311495
2025-12,PPDC,XRAY FILM 14X17 (FUJI),1,1,0,1,1,0.1971,19360.46,10062.73,29423.19,0.0,29423.19,0.519757
2025-12,PPOC,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.1883,12053.23,9887.41,21940.64,0.0,21940.64,0.820312
2025-12,PPOC,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,0.1389,8888.9,7291.67,16180.57,0.0,16180.57,0.820312
2025-12,PPOC,CORRECTION TAPE JOY,1,1,0,1,1,0.2509,16057.25,13171.97,29229.22,0.0,29229.22,0.820313
2025-12,PPOC,INK EPSON #003 CYAN,1,1,0,1,1,0.2059,13175.86,10808.33,23984.19,0.0,23984.19,0.820313
2025-12,PPOC,STAPLE WIRE #35,1,1,0,1,1,0.216,13824.76,11340.62,25165.38,0.0,25165.38,0.820312
2025-12,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),2,2,0,1,2,0.3425,73189.21,38040.6,111229.79,0.0,111229.79,0.519757
2025-12,Pagbilao,AMLOTHIN 10MG TAB,1,1,0,1,1,0.1852,91532.93,33669.27,125202.2,0.0,125202.2,0.367838
2025-12,Pagbilao,ANGEL-50 50MG,1,1,1,1,1,0.1679,199574.04,40720.28,240294.33,0.0,240294.33,0.204036
2025-12,Pagbilao,ANTITET 1500IU/0.7ML,1,1,0,1,1,0.2409,25486.54,13246.8,38733.34,0.0,38733.34,0.519757
2025-12,Pagbilao,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,1,1,0,1,1,0.179,18939.57,9843.97,28783.54,0.0,28783.54,0.519757
2025-12,Pagbilao,AZCORE 500MG TAB,1,1,0,1,1,0.181,7013.65,9221.81,16235.46,0.0,16235.46,1.314837
2025-12,Pagbilao,BALLPEN FINEPOINT,3,3,1,1,3,0.5011,554789.12,288863.27,843652.39,0.0,843652.39,0.520672
2025-12,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),3,3,0,1,3,0.47,220758.8,162618.49,383377.28,0.0,383377.28,0.736634
2025-12,Pagbilao,BOND PAPER A4 (HARDCOPY),2,2,1,1,2,0.2921,1092.41,675.01,1767.42,0.0,1767.42,0.617909
2025-12,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),2,2,0,1,2,0.2621,6936.8,3536.36,10473.16,0.0,10473.16,0.509797
2025-12,Pagbilao,BOND PAPER LONG (HARDCOPY),3,3,2,1,3,0.5609,8806.07,4291.26,13097.33,0.0,13097.33,0.487307
2025-12,Pagbilao,CARDOWIN 1MG,1,1,1,1,1,0.135,206594.42,71812.26,278406.68,0.0,278406.68,0.3476
2025-12,Pagbilao,CLEAR BOOK LEGAL/LONG,4,4,1,1,4,1.0155,491375.73,224652.6,716028.33,0.0,716028.33,0.457191
2025-12,Pagbilao,CLOXANE 500MG,2,2,0,1,2,0.3681,104252.11,44605.16,148857.28,0.0,148857.28,0.427859
2025-12,Pagbilao,CORRECTION TAPE 20MM,3,3,1,1,3,0.7173,379360.78,275174.1,654534.88,0.0,654534.88,0.725363
2025-12,Pagbilao,CORRECTION TAPE JOY,6,6,1,1,6,1.2168,149073.16,220615.54,369688.73,0.0,369688.73,1.479915
2025-12,Pagbilao,DANOXIME 750MG W/ DILUENT,1,1,0,1,1,0.1691,185422.89,-60941.44,124481.46,0.0,124481.46,-0.328662
2025-12,Pagbilao,DIALIX 1MG/ML,1,1,0,1,1,0.1612,6246.59,8213.26,14459.85,0.0,14459.85,1.314839
2025-12,Pagbilao,ELECTRICAL WIRE #14,4,4,0,1,4,0.7166,88588.67,45981.82,134570.51,0.0,134570.51,0.519049
2025-12,Pagbilao,EXEL 100MG,1,1,1,1,1,0.157,240241.92,83508.13,323750.05,0.0,323750.05,0.3476
2025-12,Pagbilao,FLASH DRIVE 16GB CAPACITY 1 PIECE INVIDUAL BLISTER PACK KINGSTON,1,1,1,1,1,0.1437,217426.96,94947.5,312374.46,0.0,312374.46,0.436687
2025-12,Pagbilao,FLUCYSTEINE 200MG 30'S,1,1,0,1,1,0.1588,78468.83,28863.8,107332.63,0.0,107332.63,0.367838
2025-12,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.2481,10286.43,5271.21,15557.64,0.0,15557.64,0.512443
2025-12,Pagbilao,GIOZOLE 40MG W/ DILUENT,1,1,0,1,1,0.2202,8532.55,11218.93,19751.47,0.0,19751.47,1.314839
2025-12,Pagbilao,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.1841,19473.53,10121.5,29595.03,0.0,29595.03,0.519757
2025-12,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,3,3,1,1,3,0.9234,6004.19,3764.99,9769.17,0.0,9769.17,0.62706
2025-12,Pagbilao,HARD COPY SUB#20 A4,2,2,1,1,2,0.5829,15782.52,7466.8,23249.32,0.0,23249.32,0.473106
2025-12,Pagbilao,HBW BLACK BALLPEN,2,2,0,1,2,0.4069,10770.01,5490.51,16260.52,0.0,16260.52,0.509796
2025-12,Pagbilao,HBW SCISSORS,1,1,1,1,1,0.1784,1159.11,602.45,1761.56,0.0,1761.56,0.519752
2025-12,Pagbilao,HYTRIX 100MG,1,1,0,1,1,0.2591,128057.35,47104.34,175161.69,0.0,175161.69,0.367838
2025-12,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),2,2,0,1,2,0.2695,22032.25,111346.71,133378.96,0.0,133378.96,5.053806
2025-12,Pagbilao,INK EPSON #003 BLACK,2,2,0,1,2,0.4428,99360.78,51641.17,151001.95,0.0,151001.95,0.519734
2025-12,Pagbilao,INK EPSON #003 MAGENTA,1,1,0,1,1,0.1507,25054.49,-4698.4,20356.09,0.0,20356.09,-0.187527
2025-12,Pagbilao,INK EPSON #003 YELLOW,6,6,0,1,6,1.1043,279383.65,177668.99,457052.64,0.0,457052.64,0.635932
2025-12,Pagbilao,LETTER ENVELOPE LONG,1,1,1,1,1,0.169,255676.78,111650.69,367327.47,0.0,367327.47,0.436687
2025-12,Pagbilao,MARKER BLACK (PILOT),2,2,0,1,2,0.3317,21069.28,138072.54,159141.81,0.0,159141.81,6.553263
2025-12,Pagbilao,MASKING TAPE 1INCH,6,6,2,1,6,1.0518,361025.74,268245.25,629270.98,0.0,629270.98,0.743009
2025-12,Pagbilao,MECID 500MG,1,1,1,1,1,0.1446,171820.91,35057.64,206878.55,0.0,206878.55,0.204036
2025-12,Pagbilao,MEOXICLAV-DS 457MG/5ML 70ML,1,1,0,1,1,0.2199,23263.49,12091.36,35354.86,0.0,35354.86,0.519757
2025-12,Pagbilao,MERAZOL 40MG,2,2,2,1,2,0.4125,560300.56,159361.26,719661.81,0.0,719661.81,0.284421
2025-12,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),1,1,0,1,1,0.2671,10349.73,13608.23,23957.96,0.0,23957.96,1.314839
2025-12,Pagbilao,MUCORIGHT 600MG,1,1,0,1,1,0.1993,98506.9,36234.56,134741.46,0.0,134741.46,0.367838
2025-12,Pagbilao,MYGEL BLACK,1,1,1,1,1,0.2306,1498.68,778.95,2277.63,0.0,2277.63,0.519757
2025-12,Pagbilao,NOTEBOOK 50 LEAVES,2,2,2,1,2,0.2831,6656.18,3134.25,9790.43,0.0,9790.43,0.470878
2025-12,Pagbilao,PORFEVER 150MG/ML (300MG/2ML) 2ML,1,1,0,1,1,0.1761,18630.11,9683.13,28313.23,0.0,28313.23,0.519757
2025-12,Pagbilao,RANICLAV 625MG,2,2,2,1,2,0.4946,671878.99,191096.5,862975.49,0.0,862975.49,0.284421
2025-12,Pagbilao,RECORD BOOK 500PAGES (VALIANT),3,3,1,1,3,0.7138,333202.32,242524.9,575727.22,0.0,575727.22,0.727861
2025-12,Pagbilao,RELAXSAPH 500MCG+2.5MG/2.5ML,1,1,0,1,1,0.1646,180453.59,-59308.21,121145.37,0.0,121145.37,-0.328662
2025-12,Pagbilao,SAPHLECOX 200MG,1,1,1,1,1,0.2571,393459.12,136766.45,530225.57,0.0,530225.57,0.3476
2025-12,Pagbilao,SCOTCH TAPE 1'',1,1,0,1,1,0.1352,982.92,482.07,1464.99,0.0,1464.99,0.490447
2025-12,Pagbilao,SITIXON 1G,1,1,1,1,1,0.2313,274914.98,56092.54,331007.52,0.0,331007.52,0.204036
2025-12,Pagbilao,STAPLE WIRE #35,3,3,1,1,3,0.601,20210.6,10061.81,30272.41,0.0,30272.41,0.497848
2025-12,Pagbilao,STAPLER STANDARD TYPE (JOY),2,2,0,1,2,0.2734,9623.42,5000.53,14623.96,0.0,14623.96,0.519621
2025-12,Pagbilao,T SHIRT WITH PRINT,3,3,0,1,3,1.2267,121004.96,361602.51,482607.46,0.0,482607.46,2.988328
2025-12,Pagbilao,TRASH BAG - BLACK - MEDIUM,3,3,1,1,3,0.4379,8057.37,4231.88,12289.26,0.0,12289.26,0.525219
2025-12,Pagbilao,X-RAY FILM 14X14 (FUJI),1,1,0,1,1,0.2309,253234.58,-83228.55,170006.03,0.0,170006.03,-0.328662
2025-12,Pagbilao,X-RAY FIXER: POWDER MANUAL FUJI,1,1,0,1,1,0.2151,235889.88,-77528.01,158361.87,0.0,158361.87,-0.328662
2025-12,Pagbilao,XRAY FILM 11X14 (FUJI),1,1,0,1,1,0.2203,241614.86,-79409.59,162205.27,0.0,162205.27,-0.328662
2025-12,Provincial Tourism Office,BALLPEN FINEPOINT,1,1,1,1,1,0.1475,2083.47,1082.9,3166.36,0.0,3166.36,0.519758
2025-12,Provincial Tourism Office,CORRECTION TAPE JOY,1,1,1,1,1,0.312,25606.55,13309.18,38915.73,0.0,38915.73,0.519757
2025-12,Provincial Tourism Office,HARD COPY SUB#20 A4,1,1,1,1,1,0.2651,3745.29,1946.64,5691.94,0.0,5691.94,0.519757
2025-12,Provincial Tourism Office,HBW BLACK BALLPEN,1,1,1,1,1,0.1879,2654.74,1379.82,4034.55,0.0,4034.55,0.519757
2025-12,Provincial Tourism Office,HBW SCISSORS,1,1,1,1,1,0.1597,13110.11,6814.07,19924.19,0.0,19924.19,0.519757
2025-12,Provincial Tourism Office,INK EPSON #003 BLACK,1,1,1,1,1,0.2219,3134.23,1629.04,4763.27,0.0,4763.27,0.519758
2025-12,Provincial Tourism Office,INK EPSON #003 CYAN,1,1,1,1,1,0.2482,20373.23,10589.13,30962.35,0.0,30962.35,0.519757
2025-12,Provincial Tourism Office,JACKIE DISINFECT SPRAY 500ML,1,1,1,1,1,0.1389,11400.1,5925.28,17325.38,0.0,17325.38,0.519757
2025-12,Provincial Tourism Office,NOTEBOOK 50 LEAVES,1,1,1,1,1,0.1413,11595.51,6026.84,17622.35,0.0,17622.35,0.519756
2025-12,Provincial Tourism Office,RECORD BOOK 500PAGES (VALIANT),1,1,1,1,1,0.1776,2509.53,1304.34,3813.88,0.0,3813.88,0.519755
2025-12,QMC,AFENAX 100MG TAB,4,4,0,1,4,0.5836,50695.7,28058.01,78753.72,0.0,78753.72,0.553459
2025-12,QMC,AMADOL 150MG/ML 2ML,2,2,0,1,2,0.2248,24042.05,19796.54,43838.61,0.0,43838.61,0.823413
2025-12,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,4,4,0,1,4,1.0633,170983.79,122245.17,293228.96,0.0,293228.96,0.714952
2025-12,QMC,ANTIZOAL 5MG/ML,1,1,1,1,1,0.3575,150464.39,79575.96,230040.36,0.0,230040.36,0.528869
2025-12,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,1,1,0,1,1,0.3198,38360.92,59292.04,97652.96,0.0,97652.96,1.545637
2025-12,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,1,1,0,1,1,0.21,57665.51,67568.49,125234.0,0.0,125234.0,1.171731
2025-12,QMC,CETHERGO 200MCG/ML IV,2,2,0,1,2,0.2447,17892.02,22162.34,40054.36,0.0,40054.36,1.238672
2025-12,QMC,CIMEX 500MG,1,1,1,1,1,0.1625,10731.29,9765.51,20496.8,0.0,20496.8,0.910003
2025-12,QMC,CORSIN-300 150MG/ML (300MG/2ML) 2ML,2,2,0,1,2,0.2413,45017.67,41058.64,86076.32,0.0,86076.32,0.912056
2025-12,QMC,DEXAMAX 4MG/ML (8MG/2ML) 2ML,5,5,2,1,5,0.7508,180531.91,127762.1,308294.0,0.0,308294.0,0.707698
2025-12,QMC,DIFLOSID 25MG/ML 3ML,3,3,0,1,3,0.9181,207045.92,151951.29,358997.2,0.0,358997.2,0.733901
2025-12,QMC,DOLO JAGA 500MG/50MG/100MG/100MCG,1,1,1,1,1,0.2575,17006.19,15475.69,32481.88,0.0,32481.88,0.910003
2025-12,QMC,DOLO-JAGA 500MG/50MG/100MG/100MCG,1,1,0,1,1,0.233,123502.19,39497.4,162999.58,0.0,162999.58,0.319811
2025-12,QMC,ENDOPROST 125MCG/ML,1,1,0,1,1,0.1236,17907.78,15202.7,33110.48,0.0,33110.48,0.848944
2025-12,QMC,ENHAMOX 500MG/125MG,2,2,0,1,2,0.2312,21990.05,29909.16,51899.21,0.0,51899.21,1.360122
2025-12,QMC,EPIX 1MG/ML IV,1,1,0,1,1,0.1346,11084.75,-7191.33,3893.42,0.0,3893.42,-0.648759
2025-12,QMC,EROXIME 750MG IV,2,2,0,1,2,0.6685,48880.1,60546.39,109426.49,0.0,109426.49,1.238672
2025-12,QMC,EUROXONE 1G IV,1,1,1,1,1,0.0942,39653.99,20971.77,60625.75,0.0,60625.75,0.528869
2025-12,QMC,EVAPROST 125MCG/0.5ML,2,2,0,1,2,0.3776,137548.14,66433.72,203981.87,0.0,203981.87,0.482985
2025-12,QMC,EVAPROST 250MCG/ML,1,1,1,1,1,0.3282,138158.48,73067.75,211226.24,0.0,211226.24,0.528869
2025-12,QMC,EVAPROST 250MCG/ML IV,5,5,0,1,5,1.1661,261409.98,207605.12,469015.1,0.0,469015.1,0.794174
2025-12,QMC,GENTAM 40MG,1,1,1,1,1,0.1069,44993.68,23795.77,68789.44,0.0,68789.44,0.528869
2025-12,QMC,GENTAM 40MG/ML (80MG/2ML) 2ML,1,1,0,1,1,0.1241,65784.46,21038.61,86823.08,0.0,86823.08,0.319811
2025-12,QMC,HYCLENS WOUND SPRAY 2% 60ML,4,4,1,1,4,0.8657,152035.67,156202.01,308237.68,0.0,308237.68,1.027404
2025-12,QMC,LACTAMOX 500MG/125MG,3,3,0,1,3,0.7465,167804.21,92206.13,260010.33,0.0,260010.33,0.549486
