product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
HISTAMOX 50MG,13.0,767.0,3148.0,2,1,0,2648,4.104302,4e-06,0.999021,C,ABC/Pareto using total_trade_price revenue,draft
TRIODONE 200MG TAB,1.0,760.5,409.5,1,1,0,2649,0.538462,4e-06,0.999026,C,ABC/Pareto using total_trade_price revenue,draft
CENTRAMED IRBESARTAN 150MG,2.0,760.0,4370.0,1,1,0,2650,5.75,4e-06,0.99903,C,ABC/Pareto using total_trade_price revenue,draft
NYLON #300,2.0,760.0,836.0,1,1,0,2651,1.1,4e-06,0.999034,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (SEDASENZ),10.0,760.0,540.0,1,1,0,2652,0.710526,4e-06,0.999038,C,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA PEDIA (SURGITECH),38.0,760.0,570.0,1,1,0,2653,0.75,4e-06,0.999042,C,ABC/Pareto using total_trade_price revenue,draft
IRBEQ 300MG,1.0,755.0,1745.0,1,1,0,2654,2.311258,4e-06,0.999046,C,ABC/Pareto using total_trade_price revenue,draft
COCINE 50MG/ML (100MG/2ML),2.0,754.0,1914.0,1,1,0,2655,2.538462,4e-06,0.99905,C,ABC/Pareto using total_trade_price revenue,draft
BANTAM PLASTIC STRIPS,15.0,750.0,375.0,1,1,0,2656,0.5,4e-06,0.999055,C,ABC/Pareto using total_trade_price revenue,draft
BEDDINGS,5.0,750.0,750.0,1,1,0,2657,1.0,4e-06,0.999059,C,ABC/Pareto using total_trade_price revenue,draft
"NEEDLE HOLDER - 5""",5.0,750.0,7480.0,2,2,0,2658,9.973333,4e-06,0.999063,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES XLARGE SYNTHETIC NONSTERILE (NOBRAND),3.0,750.0,3630.0,1,1,0,2659,4.84,4e-06,0.999067,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL SHEET 100/PACK,5.0,750.0,1200.0,1,1,0,2660,1.6,4e-06,0.999071,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - SILK BLACK BRAIDED NON ABSORBABLE SUTURE 2-0 CURVED CUTTING - 75CM,3.0,750.0,1500.0,1,1,0,2661,2.0,4e-06,0.999075,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE ANIMAL RECTAL THERMOMETER DIGITAL FEXIBLE TIP,5.0,750.0,250.0,1,1,0,2662,0.333333,4e-06,0.999079,C,ABC/Pareto using total_trade_price revenue,draft
TELMISAPH-40MG,10.0,750.0,6450.0,1,1,0,2663,8.6,4e-06,0.999083,C,ABC/Pareto using total_trade_price revenue,draft
PLASTIC MOLDING 3/4,10.0,750.0,250.0,1,1,0,2664,0.333333,4e-06,0.999087,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BIN,6.0,750.0,750.0,1,1,0,2665,1.0,4e-06,0.999091,C,ABC/Pareto using total_trade_price revenue,draft
MEDIPLAST ASSORTED,14.0,724.5,1525.5,1,1,0,2666,2.10559,4e-06,0.999095,C,ABC/Pareto using total_trade_price revenue,draft
PARAGESIC 250MG,2.0,722.0,778.0,1,1,0,2667,1.077562,4e-06,0.999099,C,ABC/Pareto using total_trade_price revenue,draft
MEFECOD 50MG,1.0,720.0,1128.6,1,1,0,2668,1.5675,4e-06,0.999103,C,ABC/Pareto using total_trade_price revenue,draft
DOSIFIX SOLUSET (BBRAUN),2.0,720.0,260.0,1,1,0,2669,0.361111,4e-06,0.999107,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 6X5-SURGITECH,12.0,720.0,168.0,1,1,0,2670,0.233333,4e-06,0.999111,C,ABC/Pareto using total_trade_price revenue,draft
PROLOL 50MG TAB,12.0,720.0,1075.0,3,3,0,2671,1.493056,4e-06,0.999115,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD LANCETS 100'S,4.0,720.0,60.0,1,1,0,2672,0.083333,4e-06,0.999119,C,ABC/Pareto using total_trade_price revenue,draft
HOT WATER BAG 500ML,12.0,720.0,300.0,1,1,0,2673,0.416667,4e-06,0.999123,C,ABC/Pareto using total_trade_price revenue,draft
IRRIGATION SOLUTION 1L (EUROMED),8.0,720.0,-40.0,1,1,0,2674,-0.055556,4e-06,0.999127,C,ABC/Pareto using total_trade_price revenue,draft
DIGITAL FOREHEAD THERMOMETER INFRARED (HI8US),3.0,720.0,3171.0,1,1,0,2675,4.404167,4e-06,0.999131,C,ABC/Pareto using total_trade_price revenue,draft
EMETIL-10MG,10.0,710.0,190.0,1,1,0,2676,0.267606,4e-06,0.999135,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES (SML) HCD,2.0,700.0,300.0,1,1,0,2677,0.428571,4e-06,0.999138,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA BLUE,100.0,700.0,200.0,2,2,0,2678,0.285714,4e-06,0.999142,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA GREEN,100.0,700.0,200.0,2,2,0,2679,0.285714,4e-06,0.999146,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA ORANGE,100.0,700.0,200.0,2,2,0,2680,0.285714,4e-06,0.99915,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA PINK,100.0,700.0,200.0,2,2,0,2681,0.285714,4e-06,0.999154,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA RED,100.0,700.0,200.0,2,2,0,2682,0.285714,4e-06,0.999157,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA WHITE,100.0,700.0,200.0,2,2,0,2683,0.285714,4e-06,0.999161,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA YELLOW,100.0,700.0,200.0,2,2,0,2684,0.285714,4e-06,0.999165,C,ABC/Pareto using total_trade_price revenue,draft
OMEPHIL-20 20MG,10.0,700.0,3705.0,2,2,0,2685,5.292857,4e-06,0.999169,C,ABC/Pareto using total_trade_price revenue,draft
NELATON CATHETER FR.8 (ORMED),50.0,700.0,1870.0,3,2,0,2686,2.671429,4e-06,0.999173,C,ABC/Pareto using total_trade_price revenue,draft
KATHREX 480MG/5ML,20.0,700.0,0.0,1,1,0,2687,0.0,4e-06,0.999176,C,ABC/Pareto using total_trade_price revenue,draft
CALCIGARD 10MG,3.0,695.0,640.0,2,2,0,2688,0.920863,4e-06,0.99918,C,ABC/Pareto using total_trade_price revenue,draft
SULTAM 400 MCG,1.0,695.0,3154.0,1,1,0,2689,4.538129,4e-06,0.999184,C,ABC/Pareto using total_trade_price revenue,draft
SONAP 500MG,2.0,692.0,388.0,1,1,0,2690,0.560694,4e-06,0.999188,C,ABC/Pareto using total_trade_price revenue,draft
ZINC VITA,50.0,687.5,3594.0,1,1,0,2691,5.227636,4e-06,0.999192,C,ABC/Pareto using total_trade_price revenue,draft
MOXYLOR 100MG/ML 10ML,39.0,687.0,300.0,3,3,0,2692,0.436681,4e-06,0.999195,C,ABC/Pareto using total_trade_price revenue,draft
PREVAHIST 10MG,5.0,685.0,10085.0,2,1,0,2693,14.722628,4e-06,0.999199,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE 1CC-SUREGUARD,4.0,680.0,3400.0,2,2,0,2694,5.0,4e-06,0.999203,C,ABC/Pareto using total_trade_price revenue,draft
AMBU BAG PEDIATRIC PROHEALTH CARE,1.0,680.0,2320.0,1,1,0,2695,3.411765,4e-06,0.999207,C,ABC/Pareto using total_trade_price revenue,draft
COM-FEMIC 500MG,4.0,680.0,680.0,2,2,0,2696,1.0,4e-06,0.99921,C,ABC/Pareto using total_trade_price revenue,draft
MASKING TAPE 2'' (CROCO),8.0,680.0,330.0,2,2,0,2697,0.485294,4e-06,0.999214,C,ABC/Pareto using total_trade_price revenue,draft
MINERAL WATER ABSOLUTE 8L,10.0,675.0,0.0,1,1,0,2698,0.0,4e-06,0.999218,C,ABC/Pareto using total_trade_price revenue,draft
COTTON BALLS -300'S - UNIMEX,10.0,675.0,105.0,2,2,0,2699,0.155556,4e-06,0.999221,C,ABC/Pareto using total_trade_price revenue,draft
TEMPAID 125MG/5ML,60.0,675.0,525.0,1,1,0,2700,0.777778,4e-06,0.999225,C,ABC/Pareto using total_trade_price revenue,draft
FEVRAL 200MG,7.0,672.0,2207.0,4,3,0,2701,3.284226,4e-06,0.999229,C,ABC/Pareto using total_trade_price revenue,draft
DIACIEL 10MG/5ML,56.0,672.0,754.0,2,2,0,2702,1.122024,4e-06,0.999232,C,ABC/Pareto using total_trade_price revenue,draft
IBUFEN 400MG,10.0,670.0,775.0,1,1,0,2703,1.156716,4e-06,0.999236,C,ABC/Pareto using total_trade_price revenue,draft
ARTERY FORCEP 8 1/2 OLTEN,1.0,668.0,2032.0,1,1,0,2704,3.041916,4e-06,0.99924,C,ABC/Pareto using total_trade_price revenue,draft
SALMOGEN 500MG,2.0,660.0,340.0,1,1,0,2705,0.515152,4e-06,0.999243,C,ABC/Pareto using total_trade_price revenue,draft
WADDING SHEET 6X5,11.0,660.0,151.0,2,2,0,2706,0.228788,4e-06,0.999247,C,ABC/Pareto using total_trade_price revenue,draft
PROPOFOL 10MG/ML (20MG/20ML),6.0,660.0,1560.0,1,1,0,2707,2.363636,4e-06,0.99925,C,ABC/Pareto using total_trade_price revenue,draft
RAPH C 100MG/5ML 60ML,36.0,657.0,1683.0,1,1,0,2708,2.561644,4e-06,0.999254,C,ABC/Pareto using total_trade_price revenue,draft
MUCOMED 25MG TAB,10.0,650.0,550.0,1,1,0,2709,0.846154,4e-06,0.999258,C,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 0.5X10 1.25CMX9.1M (3M),1.0,650.0,450.0,1,1,0,2710,0.692308,4e-06,0.999261,C,ABC/Pareto using total_trade_price revenue,draft
SPHYGMOMANOMETER PEDIA TOPCARE,1.0,650.0,1447.0,1,1,0,2711,2.226154,4e-06,0.999265,C,ABC/Pareto using total_trade_price revenue,draft
KETORIGHT 30MG/ML,5.0,650.0,700.0,1,1,0,2712,1.076923,4e-06,0.999268,C,ABC/Pareto using total_trade_price revenue,draft
HYPERSTOP,17.0,649.4,4965.6,3,3,0,2713,7.646443,4e-06,0.999272,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 2X5 (PARTNERS),36.0,648.0,72.0,2,2,0,2714,0.111111,4e-06,0.999275,C,ABC/Pareto using total_trade_price revenue,draft
HYPERSTOP 25MG TAB,17.0,646.0,2516.5,4,3,0,2715,3.895511,4e-06,0.999279,C,ABC/Pareto using total_trade_price revenue,draft
MOSQUITO FORECEP 5 1/2,5.0,643.0,9087.0,2,2,0,2716,14.132193,4e-06,0.999282,C,ABC/Pareto using total_trade_price revenue,draft
REGIVASC 10MG TAB,20.0,640.0,3585.0,2,2,0,2717,5.601562,3e-06,0.999286,C,ABC/Pareto using total_trade_price revenue,draft
BATTERY 9VOLTS (EVEREADY),6.0,630.0,2190.0,1,1,0,2718,3.47619,3e-06,0.999289,C,ABC/Pareto using total_trade_price revenue,draft
CETIRIGEN 2.5MG/ML,30.0,630.0,435.0,1,1,0,2719,0.690476,3e-06,0.999293,C,ABC/Pareto using total_trade_price revenue,draft
HYPOSOL,8.0,624.0,2736.0,1,1,0,2720,4.384615,3e-06,0.999296,C,ABC/Pareto using total_trade_price revenue,draft
CONTRACID 150MG,6.0,621.0,3338.0,2,2,0,2721,5.375201,3e-06,0.999299,C,ABC/Pareto using total_trade_price revenue,draft
WARDING BOX MEDIUM BEIGE,1.0,620.5,1469.5,1,1,0,2722,2.368251,3e-06,0.999303,C,ABC/Pareto using total_trade_price revenue,draft
WARDING BOX MEDIUM WHITE,1.0,620.5,1469.5,1,1,0,2723,2.368251,3e-06,0.999306,C,ABC/Pareto using total_trade_price revenue,draft
CALMOSEPTINE,1.0,620.0,520.0,1,1,0,2724,0.83871,3e-06,0.99931,C,ABC/Pareto using total_trade_price revenue,draft
NEURO HAMMER (REFLEX),2.0,620.0,70.0,1,1,0,2725,0.112903,3e-06,0.999313,C,ABC/Pareto using total_trade_price revenue,draft
FLOXA 200MG,3.0,612.0,5603.63,2,2,0,2726,9.156258,3e-06,0.999316,C,ABC/Pareto using total_trade_price revenue,draft
CHOLOROLEM 500MG,2.0,612.0,588.0,1,1,0,2727,0.960784,3e-06,0.99932,C,ABC/Pareto using total_trade_price revenue,draft
LUGOLS IODINE 500ML - MEDIC,1.0,605.0,187.0,1,1,0,2728,0.309091,3e-06,0.999323,C,ABC/Pareto using total_trade_price revenue,draft
PARATULLE,2.0,600.0,610.0,1,1,0,2729,1.016667,3e-06,0.999326,C,ABC/Pareto using total_trade_price revenue,draft
METO 10MG,7.5,600.0,5295.0,3,3,0,2730,8.825,3e-06,0.999329,C,ABC/Pareto using total_trade_price revenue,draft
VITCEE ASCORBIC ACID 100MG DROPS,40.0,600.0,1870.0,2,2,0,2731,3.116667,3e-06,0.999333,C,ABC/Pareto using total_trade_price revenue,draft
GLASS SLIDE FROSTED-GROUND,10.0,600.0,1875.0,2,1,0,2732,3.125,3e-06,0.999336,C,ABC/Pareto using total_trade_price revenue,draft
TONGUE DEPRESSOR - STERILE,4.0,600.0,340.0,1,1,0,2733,0.566667,3e-06,0.999339,C,ABC/Pareto using total_trade_price revenue,draft
NYLON 2/0 CURVED CUTTING BLUE (TUDOR),2.0,600.0,400.0,1,1,0,2734,0.666667,3e-06,0.999343,C,ABC/Pareto using total_trade_price revenue,draft
NYLON 3/0 CURVED CUTTING BLUE (TUDOR),2.0,600.0,400.0,1,1,0,2735,0.666667,3e-06,0.999346,C,ABC/Pareto using total_trade_price revenue,draft
NYLON 4/0 CURVED CUTTING BLUE (TUDOR),2.0,600.0,400.0,1,1,0,2736,0.666667,3e-06,0.999349,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL SCISSOR (STRAIGHT MAYO) STAINLESS STEEL OLTEN,6.0,600.0,1950.0,2,2,0,2737,3.25,3e-06,0.999352,C,ABC/Pareto using total_trade_price revenue,draft
NGT SILICONE NASOGASTRIC TUBE FR.12 - SURGITECH,3.0,600.0,150.6,1,1,0,2738,0.251,3e-06,0.999356,C,ABC/Pareto using total_trade_price revenue,draft
NGT SILICONE NASOGASTRIC TUBE FR.16 - SURGITECH,3.0,600.0,150.6,1,1,0,2739,0.251,3e-06,0.999359,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE ABSORBENT PGA CUTTING SIZE 1 & 3,2.0,600.0,1400.0,1,1,0,2740,2.333333,3e-06,0.999362,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 10CC G21X1-SITICARE,2.0,600.0,400.0,1,1,0,2741,0.666667,3e-06,0.999365,C,ABC/Pareto using total_trade_price revenue,draft
MEDICINE CUP 30ML PLASTIC,300.0,600.0,530.0,4,3,0,2742,0.883333,3e-06,0.999369,C,ABC/Pareto using total_trade_price revenue,draft
PARA125 125MG/5ML,50.0,600.0,500.0,1,1,0,2743,0.833333,3e-06,0.999372,C,ABC/Pareto using total_trade_price revenue,draft
RANITEIN 150MG TAB,6.0,600.0,893.75,2,2,0,2744,1.489583,3e-06,0.999375,C,ABC/Pareto using total_trade_price revenue,draft
WHISTLE,12.0,600.0,588.0,1,1,0,2745,0.98,3e-06,0.999379,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES SMALL LATEX NONSTERILE (FITONE),3.0,600.0,750.0,1,1,0,2746,1.25,3e-06,0.999382,C,ABC/Pareto using total_trade_price revenue,draft
DM MEBENDAZOLE 100MG/5ML,25.0,600.0,292.8,3,3,0,2747,0.488,3e-06,0.999385,C,ABC/Pareto using total_trade_price revenue,draft
PLASTER OF PARIS BANDAGE 6X5,8.0,600.0,920.0,1,1,0,2748,1.533333,3e-06,0.999388,C,ABC/Pareto using total_trade_price revenue,draft
PIPETTE TIPS:YELLOW WITHOUT CROWN 2000UL 500'S,2.0,600.0,250.0,1,1,0,2749,0.416667,3e-06,0.999392,C,ABC/Pareto using total_trade_price revenue,draft
ACETIC ACID 10% 500ML (MEDIC),2.0,600.0,79.0,2,1,0,2750,0.131667,3e-06,0.999395,C,ABC/Pareto using total_trade_price revenue,draft
LEMZINC 10MG/ML,30.0,600.0,900.0,1,1,0,2751,1.5,3e-06,0.999398,C,ABC/Pareto using total_trade_price revenue,draft
MONILIASOL 125MG/5ML,16.32,599.92,5981.34,7,6,0,2752,9.970229,3e-06,0.999401,C,ABC/Pareto using total_trade_price revenue,draft
SAPHIXIME 400 MG,5.0,590.0,2360.0,1,1,0,2753,4.0,3e-06,0.999405,C,ABC/Pareto using total_trade_price revenue,draft
CONTRACTION GLOVES RUBBER PALM COATED HEAVY DUTY,10.0,590.0,1760.0,1,1,0,2754,2.983051,3e-06,0.999408,C,ABC/Pareto using total_trade_price revenue,draft
BUDEXA 250MCG/ML (500MCG/2ML),1.0,585.0,585.0,1,1,0,2755,1.0,3e-06,0.999411,C,ABC/Pareto using total_trade_price revenue,draft
SPUTUM CUP WITH SPOON,117.0,585.0,877.5,1,1,0,2756,1.5,3e-06,0.999414,C,ABC/Pareto using total_trade_price revenue,draft
ROSUBOLIC 10MG TAB,3.0,582.0,1515.75,1,1,0,2757,2.604381,3e-06,0.999417,C,ABC/Pareto using total_trade_price revenue,draft
SAPHRIDONE 10MG,10.0,580.0,670.0,2,1,0,2758,1.155172,3e-06,0.999421,C,ABC/Pareto using total_trade_price revenue,draft
DEXAT 500MCG,10.0,580.0,720.0,1,1,0,2759,1.241379,3e-06,0.999424,C,ABC/Pareto using total_trade_price revenue,draft
C-ZETT 600MG,4.0,576.0,576.0,1,1,0,2760,1.0,3e-06,0.999427,C,ABC/Pareto using total_trade_price revenue,draft
C-ZETT 600MG 6G,4.0,576.0,384.0,1,1,0,2761,0.666667,3e-06,0.99943,C,ABC/Pareto using total_trade_price revenue,draft
TARPAULIN 5X8,1.0,576.0,576.0,1,1,0,2762,1.0,3e-06,0.999433,C,ABC/Pareto using total_trade_price revenue,draft
SIMVASYN 40MG,3.0,576.0,2502.0,1,1,0,2763,4.34375,3e-06,0.999436,C,ABC/Pareto using total_trade_price revenue,draft
RENALEAF 500MG,2.0,575.0,1125.0,2,2,0,2764,1.956522,3e-06,0.999439,C,ABC/Pareto using total_trade_price revenue,draft
SULTAM 200 MCG,1.0,575.0,3264.0,1,1,0,2765,5.676522,3e-06,0.999443,C,ABC/Pareto using total_trade_price revenue,draft
DATA & STAMPING MACHINE,1.0,575.0,175.0,1,1,0,2766,0.304348,3e-06,0.999446,C,ABC/Pareto using total_trade_price revenue,draft
INFACARE 5MG CAP,5.0,575.0,175.0,1,1,0,2767,0.304348,3e-06,0.999449,C,ABC/Pareto using total_trade_price revenue,draft
MAGAZINE FILE,6.0,570.0,528.0,1,1,0,2768,0.926316,3e-06,0.999452,C,ABC/Pareto using total_trade_price revenue,draft
ADALAT GTS 30- 30MG,0.33,568.1,111.22,1,1,0,2769,0.195775,3e-06,0.999455,C,ABC/Pareto using total_trade_price revenue,draft
APLIN-ORS LYCHEE 4.1G,8.33,566.67,875.83,1,1,0,2770,1.545573,3e-06,0.999458,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL SCISSOR - STRAIGHT,7.0,565.0,7015.0,3,3,0,2771,12.415929,3e-06,0.999461,C,ABC/Pareto using total_trade_price revenue,draft
DIAMIR 30MG TAB,10.0,565.0,925.0,1,1,0,2772,1.637168,3e-06,0.999464,C,ABC/Pareto using total_trade_price revenue,draft
OVUM FORCEP 9 1/2'' (OLTEN),1.0,562.0,558.0,1,1,0,2773,0.992883,3e-06,0.999467,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADE #11,2.0,560.0,115.0,2,2,0,2774,0.205357,3e-06,0.99947,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADES SURGITECH #20,2.0,560.0,2138.0,2,2,0,2775,3.817857,3e-06,0.999473,C,ABC/Pareto using total_trade_price revenue,draft
IDENTIFICATION BRACELET WRITEON WHITE ADULT (KENXIN),2.0,560.0,340.0,2,1,0,2776,0.607143,3e-06,0.999477,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER PANTS PEDIA LARGE (HAPPY),3.0,558.0,372.0,1,1,0,2777,0.666667,3e-06,0.99948,C,ABC/Pareto using total_trade_price revenue,draft
SIGNPEN G-TECH 1.0 V10 BLACK (PILOT),10.0,554.17,245.83,1,1,0,2778,0.4436,3e-06,0.999483,C,ABC/Pareto using total_trade_price revenue,draft
FLASH DRIVE 64GB (DAHUA),2.0,550.0,1050.0,1,1,0,2779,1.909091,3e-06,0.999486,C,ABC/Pareto using total_trade_price revenue,draft
CUREL 500MCG TAB,5.0,550.0,446.25,1,1,0,2780,0.811364,3e-06,0.999489,C,ABC/Pareto using total_trade_price revenue,draft
XYCLOVIRAX 800MG TAB,2.0,550.0,568.5,1,1,0,2781,1.033636,3e-06,0.999492,C,ABC/Pareto using total_trade_price revenue,draft
LAXFREE 120ML,5.0,548.75,601.25,1,1,0,2782,1.095672,3e-06,0.999495,C,ABC/Pareto using total_trade_price revenue,draft
SPIN MOP WITH SPINNER AND BUCKET,2.0,543.0,557.0,1,1,0,2783,1.025783,3e-06,0.999498,C,ABC/Pareto using total_trade_price revenue,draft
GLUCOMETER BLOOD LANCETS - SURGITECH,3.0,540.0,630.0,1,1,0,2784,1.166667,3e-06,0.999501,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 6.5MM (ORMED),9.0,540.0,261.0,1,1,0,2785,0.483333,3e-06,0.999503,C,ABC/Pareto using total_trade_price revenue,draft
CAPILLARY SEALER FOR MICROHEMATOCRIT TUBE,3.0,540.0,312.0,1,1,0,2786,0.577778,3e-06,0.999506,C,ABC/Pareto using total_trade_price revenue,draft
EFFICASCENT OIL,20.0,538.0,538.0,1,1,0,2787,1.0,3e-06,0.999509,C,ABC/Pareto using total_trade_price revenue,draft
TAMSUSAPH 400MCG,1.0,535.0,1595.0,1,1,0,2788,2.981308,3e-06,0.999512,C,ABC/Pareto using total_trade_price revenue,draft
FLORVAST 80 - 80MG,1.0,535.0,1586.0,1,1,0,2789,2.964486,3e-06,0.999515,C,ABC/Pareto using total_trade_price revenue,draft
ANESTIN 20MG/ML (2% W/V),10.0,530.0,530.0,1,1,0,2790,1.0,3e-06,0.999518,C,ABC/Pareto using total_trade_price revenue,draft
SHARPENER METAL HEAVY DUTY,2.0,530.0,470.0,1,1,0,2791,0.886792,3e-06,0.999521,C,ABC/Pareto using total_trade_price revenue,draft
ALLUJEN 100MG TAB,7.0,525.0,5768.0,1,1,0,2792,10.986667,3e-06,0.999524,C,ABC/Pareto using total_trade_price revenue,draft
INFRARED BULB RED,1.0,525.0,265.0,1,1,0,2793,0.504762,3e-06,0.999527,C,ABC/Pareto using total_trade_price revenue,draft
FEONA FZ 48MG/22.5MG/500MCG,3.0,525.0,1481.55,1,1,0,2794,2.822,3e-06,0.99953,C,ABC/Pareto using total_trade_price revenue,draft
FEBUXOSAPH-40,2.0,520.0,680.0,1,1,0,2795,1.307692,3e-06,0.999532,C,ABC/Pareto using total_trade_price revenue,draft
PREDNIVEX 16 16MG,1.0,520.0,260.0,1,1,0,2796,0.5,3e-06,0.999535,C,ABC/Pareto using total_trade_price revenue,draft
TOBRADEPORS 5ML,10.0,520.0,2372.5,1,1,0,2797,4.5625,3e-06,0.999538,C,ABC/Pareto using total_trade_price revenue,draft
FEROLEM 150MG/5ML (30MG/5ML),27.0,513.0,1539.0,1,1,0,2798,3.0,3e-06,0.999541,C,ABC/Pareto using total_trade_price revenue,draft
ECG THERMAL PAPER 80MMX20M (SIMPLEX),1.2,510.0,390.0,1,1,0,2799,0.764706,3e-06,0.999544,C,ABC/Pareto using total_trade_price revenue,draft
FBRT 300SHTS125,5.0,508.75,508.75,1,1,0,2800,1.0,3e-06,0.999546,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 6.0MM (INDOPLAS),11.0,506.0,473.0,1,1,0,2801,0.934783,3e-06,0.999549,C,ABC/Pareto using total_trade_price revenue,draft
NOTEPAD STICK ON 3X4 100'S PAD (HBW),12.0,504.0,468.0,1,1,0,2802,0.928571,3e-06,0.999552,C,ABC/Pareto using total_trade_price revenue,draft
LABORATORY ALARM CLOCK,2.0,501.0,699.0,1,1,0,2803,1.39521,3e-06,0.999555,C,ABC/Pareto using total_trade_price revenue,draft
ADHESIVE TAPE BANDAGE 100'S,5.0,500.0,1000.0,1,1,0,2804,2.0,3e-06,0.999557,C,ABC/Pareto using total_trade_price revenue,draft
APPESAPH NELPA,2.0,500.0,500.0,1,1,0,2805,1.0,3e-06,0.99956,C,ABC/Pareto using total_trade_price revenue,draft
SWITCH SET,5.0,500.0,500.0,1,1,0,2806,1.0,3e-06,0.999563,C,ABC/Pareto using total_trade_price revenue,draft
FORMALIN,1.0,495.0,1705.0,1,1,0,2807,3.444444,3e-06,0.999566,C,ABC/Pareto using total_trade_price revenue,draft
CONSILOSE 3.35G/5ML,5.0,495.0,423.75,1,1,0,2808,0.856061,3e-06,0.999568,C,ABC/Pareto using total_trade_price revenue,draft
ISOPTIN 2.5MG,2.0,494.66,815.34,1,1,0,2809,1.648284,3e-06,0.999571,C,ABC/Pareto using total_trade_price revenue,draft
COPHILAX 5MG,10.0,490.0,1470.0,1,1,0,2810,3.0,3e-06,0.999574,C,ABC/Pareto using total_trade_price revenue,draft
OMEPZOL 20MG,5.0,480.0,15480.0,1,1,0,2811,32.25,3e-06,0.999576,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 10CC (TERUMO),40.0,480.0,80.0,1,1,0,2812,0.166667,3e-06,0.999579,C,ABC/Pareto using total_trade_price revenue,draft
HISTAMOX 12.5MG 60ML SYRUP,30.0,480.0,870.0,1,1,0,2813,1.8125,3e-06,0.999581,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (PRIME CARE),2.0,477.8,68.84,1,1,0,2814,0.144077,3e-06,0.999584,C,ABC/Pareto using total_trade_price revenue,draft
DIGITAL EAR THERMOMETER,2.0,476.0,514.0,1,1,0,2815,1.079832,3e-06,0.999587,C,ABC/Pareto using total_trade_price revenue,draft
GENERIC CETIRIZINE 2.5MG/ML,24.0,475.2,3316.8,1,1,0,2816,6.979798,3e-06,0.999589,C,ABC/Pareto using total_trade_price revenue,draft
HEMOVIT 325MG,5.0,475.0,2025.0,1,1,0,2817,4.263158,3e-06,0.999592,C,ABC/Pareto using total_trade_price revenue,draft
FREDTOR 10MG,5.0,475.0,2775.0,1,1,0,2818,5.842105,3e-06,0.999594,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (TOPCARE),2.0,470.0,156.0,1,1,0,2819,0.331915,3e-06,0.999597,C,ABC/Pareto using total_trade_price revenue,draft
MUZZAPEN-300MG,1.5,469.5,776.75,1,1,0,2820,1.65442,3e-06,0.9996,C,ABC/Pareto using total_trade_price revenue,draft
WADDING SHEET 4X5,11.0,462.0,177.0,2,2,0,2821,0.383117,3e-06,0.999602,C,ABC/Pareto using total_trade_price revenue,draft
NON TOOTHED FORCEP 5 1/2'' THUMB (OLTEN),2.0,462.0,458.0,1,1,0,2822,0.991342,3e-06,0.999605,C,ABC/Pareto using total_trade_price revenue,draft
TOOTHELESS FORCEF SIZE 5 1/2'',2.0,462.0,-462.0,1,1,0,2823,-1.0,3e-06,0.999607,C,ABC/Pareto using total_trade_price revenue,draft
RUBBER BOND SMALL,20.0,460.0,380.0,2,2,0,2824,0.826087,3e-06,0.99961,C,ABC/Pareto using total_trade_price revenue,draft
